,timestamp_leitura,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
6,2023-04-21 20:11:01.598103,3.270479441,1.467645645,8.808267593,-0.098324656,0.019451762,-0.012523737
7,2023-04-21 20:11:01.598103,3.270479441,1.467645645,8.808267593,-0.098058186,0.019984685,-0.012790199
8,2023-04-21 20:11:01.598103,3.268085241,1.465251446,8.805873871,-0.098058186,0.020251149,-0.012790199
9,2023-04-21 20:11:01.598103,3.265691042,1.465251446,8.805873871,-0.098058186,0.020251149,-0.012790199
10,2023-04-21 20:11:01.598103,3.263296843,1.467645645,8.81066227,-0.097791731,0.02051761,-0.012790199
11,2023-04-21 20:11:01.598103,3.258508444,1.470039845,8.815450668,-0.097525269,0.02051761,-0.012790199
12,2023-04-21 20:11:01.598103,3.258508444,1.472434044,8.815450668,-0.097258806,0.02051761,-0.012790199
13,2023-04-21 20:11:01.598103,3.258508444,1.472434044,8.815450668,-0.096992344,0.02051761,-0.012790199
14,2023-04-21 20:11:01.598103,3.253720045,1.474828243,8.817844391,-0.096725874,0.020784073,-0.013056661
0,2023-04-21 20:11:01.628100,3.260902643,1.505952835,8.832210541,-0.095127106,0.019451762,-0.013323124
1,2023-04-21 20:11:01.628100,3.265691042,1.505952835,8.832210541,-0.094860643,0.019185297,-0.013323124
2,2023-04-21 20:11:01.628100,3.265691042,1.503558636,8.829815865,-0.095127106,0.018918836,-0.013056661
3,2023-04-21 20:11:01.628100,3.265691042,1.501164436,8.829815865,-0.095127106,0.019185297,-0.013056661
4,2023-04-21 20:11:01.628100,3.263296843,1.503558636,8.82263279,-0.094594181,0.019451762,-0.013056661
5,2023-04-21 20:11:01.628100,3.265691042,1.503558636,8.815450668,-0.094594181,0.019718224,-0.012790199
6,2023-04-21 20:11:01.628100,3.268085241,1.508347034,8.813055992,-0.094594181,0.019718224,-0.012790199
7,2023-04-21 20:11:01.628100,3.265691042,1.510741234,8.81066227,-0.094594181,0.019718224,-0.012790199
8,2023-04-21 20:11:01.628100,3.270479441,1.513135433,8.808267593,-0.094594181,0.020251149,-0.012523737
9,2023-04-21 20:11:01.628100,3.27287364,1.515529633,8.805873871,-0.094594181,0.02051761,-0.012523737
10,2023-04-21 20:11:01.628100,3.270479441,1.513135433,8.805873871,-0.094327718,0.02051761,-0.012257273
11,2023-04-21 20:11:01.628100,3.270479441,1.515529633,8.801085472,-0.094327718,0.021050537,-0.012257273
12,2023-04-21 20:11:01.628100,3.270479441,1.517923832,8.801085472,-0.094594181,0.021316998,-0.012257273
13,2023-04-21 20:11:01.628100,3.268085241,1.517923832,8.803479195,-0.094594181,0.02158346,-0.012523737
14,2023-04-21 20:11:01.628100,3.268085241,1.520318031,8.801085472,-0.094860643,0.021849923,-0.012523737
0,2023-04-21 20:11:01.658436,3.256114244,1.484405041,8.825027466,-0.099656969,0.019185297,-0.013056661
1,2023-04-21 20:11:01.658436,3.253720045,1.479616642,8.825027466,-0.099390499,0.019185297,-0.013323124
2,2023-04-21 20:11:01.658436,3.248931646,1.479616642,8.827422142,-0.099656969,0.018918836,-0.013589587
3,2023-04-21 20:11:01.658436,3.246537447,1.477222443,8.83699894,-0.099656969,0.018385911,-0.013589587
4,2023-04-21 20:11:01.658436,3.246537447,1.474828243,8.844181061,-0.099656969,0.017852986,-0.013589587
5,2023-04-21 20:11:01.658436,3.248931646,1.474828243,8.853757858,-0.099656969,0.017320061,-0.013323124
6,2023-04-21 20:11:01.658436,3.251325846,1.474828243,8.860940933,-0.099390499,0.016787136,-0.013056661
7,2023-04-21 20:11:01.658436,3.253720045,1.477222443,8.863334656,-0.099124044,0.016520673,-0.013056661
8,2023-04-21 20:11:01.658436,3.258508444,1.479616642,8.856152534,-0.098591112,0.016520673,-0.013056661
9,2023-04-21 20:11:01.658436,3.265691042,1.484405041,8.851364136,-0.098058186,0.016520673,-0.013323124
10,2023-04-21 20:11:01.658436,3.268085241,1.484405041,8.84896946,-0.097525269,0.016520673,-0.013323124
11,2023-04-21 20:11:01.658436,3.268085241,1.484405041,8.844181061,-0.096992344,0.016520673,-0.013056661
12,2023-04-21 20:11:01.658436,3.268085241,1.484405041,8.844181061,-0.096725874,0.016787136,-0.013056661
13,2023-04-21 20:11:01.658436,3.265691042,1.484405041,8.846575737,-0.096192956,0.016787136,-0.013323124
14,2023-04-21 20:11:01.658436,3.265691042,1.48679924,8.844181061,-0.096192956,0.016787136,-0.013323124
0,2023-04-21 20:11:01.688434,3.265691042,1.491587639,8.839392662,-0.085800916,0.014921899,-0.014655436
1,2023-04-21 20:11:01.688434,3.263296843,1.491587639,8.839392662,-0.085800916,0.014655436,-0.014921899
2,2023-04-21 20:11:01.688434,3.268085241,1.493981838,8.844181061,-0.085267991,0.014921899,-0.015188362
3,2023-04-21 20:11:01.688434,3.270479441,1.493981838,8.844181061,-0.085267991,0.014655436,-0.015188362
4,2023-04-21 20:11:01.688434,3.270479441,1.496376038,8.839392662,-0.085001536,0.014921899,-0.014921899
5,2023-04-21 20:11:01.688434,3.27287364,1.496376038,8.834604263,-0.085267991,0.014921899,-0.015188362
6,2023-04-21 20:11:01.688434,3.275267839,1.496376038,8.832210541,-0.085267991,0.015188362,-0.015188362
7,2023-04-21 20:11:01.688434,3.277662039,1.498770237,8.832210541,-0.085001536,0.015188362,-0.015188362
8,2023-04-21 20:11:01.688434,3.277662039,1.501164436,8.834604263,-0.084468603,0.015188362,-0.015188362
9,2023-04-21 20:11:01.688434,3.277662039,1.501164436,8.83699894,-0.084468603,0.015188362,-0.015188362
10,2023-04-21 20:11:01.688434,3.277662039,1.503558636,8.834604263,-0.084468603,0.015454824,-0.015188362
11,2023-04-21 20:11:01.688434,3.277662039,1.510741234,8.83699894,-0.084468603,0.015721286,-0.015188362
12,2023-04-21 20:11:01.688434,3.277662039,1.515529633,8.83699894,-0.084468603,0.015721286,-0.015188362
13,2023-04-21 20:11:01.688434,3.275267839,1.515529633,8.832210541,-0.084468603,0.015987748,-0.014921899
14,2023-04-21 20:11:01.688434,3.27287364,1.517923832,8.829815865,-0.084202148,0.016254211,-0.014921899
0,2023-04-21 20:11:01.718455,3.256114244,1.563413739,8.791508675,-0.089797854,0.013056661,-0.013323124
1,2023-04-21 20:11:01.718455,3.256114244,1.563413739,8.789113998,-0.089797854,0.013056661,-0.013323124
2,2023-04-21 20:11:01.718455,3.256114244,1.568202138,8.789113998,-0.09033078,0.013056661,-0.013323124
3,2023-04-21 20:11:01.718455,3.260902643,1.568202138,8.791508675,-0.090597242,0.013056661,-0.013056661
4,2023-04-21 20:11:01.718455,3.260902643,1.565807939,8.793902397,-0.090863705,0.013056661,-0.013056661
5,2023-04-21 20:11:01.718455,3.260902643,1.568202138,8.798690796,-0.091396637,0.012790199,-0.013056661
6,2023-04-21 20:11:01.718455,3.256114244,1.568202138,8.801085472,-0.091663092,0.012790199,-0.013056661
7,2023-04-21 20:11:01.718455,3.258508444,1.568202138,8.801085472,-0.091929555,0.012790199,-0.013056661
8,2023-04-21 20:11:01.718455,3.263296843,1.570596337,8.805873871,-0.09246248,0.012523737,-0.012790199
9,2023-04-21 20:11:01.718455,3.263296843,1.568202138,8.805873871,-0.09272895,0.012523737,-0.013056661
10,2023-04-21 20:11:01.718455,3.263296843,1.568202138,8.808267593,-0.092995405,0.012523737,-0.013056661
11,2023-04-21 20:11:01.718455,3.268085241,1.565807939,8.81066227,-0.09352833,0.012523737,-0.013323124
12,2023-04-21 20:11:01.718455,3.268085241,1.565807939,8.813055992,-0.093794793,0.012257273,-0.013323124
13,2023-04-21 20:11:01.718455,3.270479441,1.565807939,8.817844391,-0.094061248,0.012257273,-0.013323124
14,2023-04-21 20:11:01.718455,3.27287364,1.563413739,8.82263279,-0.094594181,0.012257273,-0.013056661
0,2023-04-21 20:11:01.748454,3.282450438,1.582567334,8.777143478,-0.10178867,0.014921899,-0.011990812
1,2023-04-21 20:11:01.748454,3.284844637,1.584961534,8.774748802,-0.102321595,0.015188362,-0.011990812
2,2023-04-21 20:11:01.748454,3.287238836,1.584961534,8.77235508,-0.10258805,0.015987748,-0.011724349
3,2023-04-21 20:11:01.748454,3.292027235,1.582567334,8.769960403,-0.103120975,0.016520673,-0.011724349
4,2023-04-21 20:11:01.748454,3.289633036,1.582567334,8.77235508,-0.103653908,0.017053599,-0.011724349
5,2023-04-21 20:11:01.748454,3.284844637,1.577778935,8.777143478,-0.103653908,0.017586524,-0.011724349
6,2023-04-21 20:11:01.748454,3.282450438,1.575384736,8.791508675,-0.103920363,0.018119449,-0.011724349
7,2023-04-21 20:11:01.748454,3.282450438,1.577778935,8.805873871,-0.103920363,0.018918836,-0.011724349
8,2023-04-21 20:11:01.748454,3.282450438,1.577778935,8.813055992,-0.103920363,0.019451762,-0.011990812
9,2023-04-21 20:11:01.748454,3.282450438,1.577778935,8.817844391,-0.103920363,0.019718224,-0.011990812
10,2023-04-21 20:11:01.748454,3.282450438,1.580173135,8.829815865,-0.103920363,0.019984685,-0.011990812
11,2023-04-21 20:11:01.748454,3.282450438,1.582567334,8.832210541,-0.103920363,0.020251149,-0.011990812
12,2023-04-21 20:11:01.748454,3.280056238,1.584961534,8.834604263,-0.103920363,0.020251149,-0.011724349
13,2023-04-21 20:11:01.748454,3.280056238,1.584961534,8.839392662,-0.104186833,0.020251149,-0.011724349
14,2023-04-21 20:11:01.748454,3.280056238,1.584961534,8.83699894,-0.104186833,0.02051761,-0.011724349
0,2023-04-21 20:11:01.790125,3.301604033,1.601720929,8.769960403,-0.11298009,0.023448698,-0.011990812
1,2023-04-21 20:11:01.790125,3.301604033,1.608903527,8.77235508,-0.113779478,0.023715161,-0.011990812
2,2023-04-21 20:11:01.790125,3.303998232,1.608903527,8.774748802,-0.114312403,0.024248086,-0.011724349
3,2023-04-21 20:11:01.790125,3.303998232,1.613691926,8.774748802,-0.115111791,0.025047474,-0.011457887
4,2023-04-21 20:11:01.790125,3.301604033,1.613691926,8.774748802,-0.115644716,0.025580399,-0.011191424
5,2023-04-21 20:11:01.790125,3.301604033,1.616086125,8.774748802,-0.116177641,0.025846859,-0.011191424
6,2023-04-21 20:11:01.790125,3.294421434,1.613691926,8.777143478,-0.116977029,0.026379786,-0.010924961
7,2023-04-21 20:11:01.790125,3.292027235,1.611297727,8.781931877,-0.117509954,0.026646247,-0.010658499
8,2023-04-21 20:11:01.790125,3.292027235,1.606509328,8.7843256,-0.118575804,0.02691271,-0.010392036
9,2023-04-21 20:11:01.790125,3.287238836,1.606509328,8.7843256,-0.118842266,0.027445635,-0.010125575
10,2023-04-21 20:11:01.790125,3.282450438,1.604115129,8.7843256,-0.119641654,0.027712099,-0.010125575
11,2023-04-21 20:11:01.790125,3.275267839,1.59932673,8.791508675,-0.120174579,0.02797856,-0.010125575
12,2023-04-21 20:11:01.790125,3.270479441,1.594538331,8.796297073,-0.120707504,0.02797856,-0.010125575
13,2023-04-21 20:11:01.790125,3.268085241,1.589749932,8.798690796,-0.121506892,0.02797856,-0.009859112
14,2023-04-21 20:11:01.790125,3.263296843,1.584961534,8.805873871,-0.12230628,0.028245023,-0.009859112
0,2023-04-21 20:11:01.819333,3.251325846,1.496376038,8.834604263,-0.114578865,0.024248086,-0.011724349
1,2023-04-21 20:11:01.819333,3.256114244,1.496376038,8.83699894,-0.114312403,0.023981623,-0.011724349
2,2023-04-21 20:11:01.819333,3.256114244,1.496376038,8.839392662,-0.113779478,0.023981623,-0.011724349
3,2023-04-21 20:11:01.819333,3.260902643,1.496376038,8.83699894,-0.113513015,0.023715161,-0.011724349
4,2023-04-21 20:11:01.819333,3.260902643,1.496376038,8.834604263,-0.113246553,0.023715161,-0.011724349
5,2023-04-21 20:11:01.819333,3.265691042,1.498770237,8.829815865,-0.112713635,0.023715161,-0.011724349
6,2023-04-21 20:11:01.819333,3.263296843,1.498770237,8.829815865,-0.112447165,0.023715161,-0.011457887
7,2023-04-21 20:11:01.819333,3.263296843,1.498770237,8.829815865,-0.112447165,0.023715161,-0.011457887
8,2023-04-21 20:11:01.819333,3.263296843,1.496376038,8.829815865,-0.11191424,0.023715161,-0.011457887
9,2023-04-21 20:11:01.819333,3.265691042,1.493981838,8.827422142,-0.112180702,0.023981623,-0.011457887
10,2023-04-21 20:11:01.819333,3.265691042,1.493981838,8.827422142,-0.112180702,0.023981623,-0.011457887
11,2023-04-21 20:11:01.819333,3.263296843,1.496376038,8.829815865,-0.11191424,0.024248086,-0.011457887
12,2023-04-21 20:11:01.819333,3.263296843,1.493981838,8.832210541,-0.111647777,0.023981623,-0.011457887
13,2023-04-21 20:11:01.819333,3.263296843,1.491587639,8.834604263,-0.111381322,0.023981623,-0.011457887
14,2023-04-21 20:11:01.819333,3.258508444,1.489193439,8.834604263,-0.111114852,0.023715161,-0.011457887
0,2023-04-21 20:11:01.839331,3.251325846,1.515529633,8.839392662,-0.099656969,0.016254211,-0.012257273
1,2023-04-21 20:11:01.839331,3.258508444,1.520318031,8.832210541,-0.099656969,0.016254211,-0.012257273
2,2023-04-21 20:11:01.839331,3.260902643,1.52510643,8.829815865,-0.099656969,0.016520673,-0.012257273
3,2023-04-21 20:11:01.839331,3.258508444,1.527500629,8.825027466,-0.099390499,0.016787136,-0.012257273
4,2023-04-21 20:11:01.839331,3.260902643,1.534683347,8.817844391,-0.099656969,0.017053599,-0.012257273
5,2023-04-21 20:11:01.839331,3.265691042,1.534683347,8.813055992,-0.099656969,0.017320061,-0.012257273
6,2023-04-21 20:11:01.839331,3.270479441,1.534683347,8.81066227,-0.099656969,0.017320061,-0.011990812
7,2023-04-21 20:11:01.839331,3.268085241,1.537077546,8.808267593,-0.099923424,0.017586524,-0.012257273
8,2023-04-21 20:11:01.839331,3.265691042,1.541865945,8.808267593,-0.100189894,0.018119449,-0.012257273
9,2023-04-21 20:11:01.839331,3.268085241,1.544260144,8.808267593,-0.100189894,0.018119449,-0.012257273
10,2023-04-21 20:11:01.839331,3.268085241,1.544260144,8.805873871,-0.100456357,0.018385911,-0.012257273
11,2023-04-21 20:11:01.839331,3.268085241,1.544260144,8.808267593,-0.100722812,0.018385911,-0.012257273
12,2023-04-21 20:11:01.839331,3.265691042,1.546654344,8.81066227,-0.100989282,0.018652374,-0.011990812
13,2023-04-21 20:11:01.839331,3.265691042,1.549048543,8.813055992,-0.100989282,0.018918836,-0.011990812
14,2023-04-21 20:11:01.839331,3.260902643,1.549048543,8.815450668,-0.101522207,0.018918836,-0.011990812
0,2023-04-21 20:11:01.869329,3.256114244,1.493981838,8.827422142,-0.10178867,0.019718224,-0.010658499
1,2023-04-21 20:11:01.869329,3.256114244,1.498770237,8.825027466,-0.10178867,0.019718224,-0.010392036
2,2023-04-21 20:11:01.869329,3.256114244,1.503558636,8.82263279,-0.10178867,0.019718224,-0.010658499
3,2023-04-21 20:11:01.869329,3.253720045,1.501164436,8.815450668,-0.10178867,0.019984685,-0.010658499
4,2023-04-21 20:11:01.869329,3.251325846,1.503558636,8.81066227,-0.101522207,0.020251149,-0.010658499
5,2023-04-21 20:11:01.869329,3.253720045,1.503558636,8.808267593,-0.101522207,0.020251149,-0.010392036
6,2023-04-21 20:11:01.869329,3.251325846,1.503558636,8.803479195,-0.101522207,0.020251149,-0.010392036
7,2023-04-21 20:11:01.869329,3.248931646,1.501164436,8.796297073,-0.101522207,0.020251149,-0.010658499
8,2023-04-21 20:11:01.869329,3.248931646,1.501164436,8.793902397,-0.10178867,0.02051761,-0.010658499
9,2023-04-21 20:11:01.869329,3.248931646,1.501164436,8.791508675,-0.10178867,0.02051761,-0.010658499
10,2023-04-21 20:11:01.869329,3.246537447,1.498770237,8.793902397,-0.10178867,0.020784073,-0.010658499
11,2023-04-21 20:11:01.869329,3.246537447,1.501164436,8.793902397,-0.10178867,0.021050537,-0.010924961
12,2023-04-21 20:11:01.869329,3.244143248,1.501164436,8.796297073,-0.10178867,0.021050537,-0.010924961
13,2023-04-21 20:11:01.869329,3.246537447,1.501164436,8.805873871,-0.10178867,0.021050537,-0.011191424
14,2023-04-21 20:11:01.869329,3.241749048,1.501164436,8.813055992,-0.10178867,0.020784073,-0.011191424
0,2023-04-21 20:11:01.899305,3.277662039,1.515529633,8.839392662,-0.10258805,0.017852986,-0.011724349
1,2023-04-21 20:11:01.899305,3.280056238,1.515529633,8.83699894,-0.102321595,0.017852986,-0.011990812
2,2023-04-21 20:11:01.899305,3.280056238,1.515529633,8.834604263,-0.102321595,0.018119449,-0.011724349
3,2023-04-21 20:11:01.899305,3.280056238,1.513135433,8.832210541,-0.102321595,0.018385911,-0.011724349
4,2023-04-21 20:11:01.899305,3.277662039,1.513135433,8.834604263,-0.10258805,0.018652374,-0.011724349
5,2023-04-21 20:11:01.899305,3.270479441,1.513135433,8.834604263,-0.102321595,0.018918836,-0.011724349
6,2023-04-21 20:11:01.899305,3.270479441,1.513135433,8.834604263,-0.102321595,0.019451762,-0.011724349
7,2023-04-21 20:11:01.899305,3.27287364,1.513135433,8.834604263,-0.102055125,0.019451762,-0.011457887
8,2023-04-21 20:11:01.899305,3.270479441,1.513135433,8.83699894,-0.102055125,0.019451762,-0.011457887
9,2023-04-21 20:11:01.899305,3.268085241,1.510741234,8.83699894,-0.102055125,0.019718224,-0.011457887
10,2023-04-21 20:11:01.899305,3.268085241,1.510741234,8.83699894,-0.10178867,0.019451762,-0.011191424
11,2023-04-21 20:11:01.899305,3.268085241,1.513135433,8.832210541,-0.10178867,0.019718224,-0.011191424
12,2023-04-21 20:11:01.899305,3.260902643,1.517923832,8.829815865,-0.10178867,0.019718224,-0.011191424
13,2023-04-21 20:11:01.899305,3.260902643,1.520318031,8.827422142,-0.10178867,0.019718224,-0.011191424
14,2023-04-21 20:11:01.899305,3.263296843,1.522712231,8.832210541,-0.10178867,0.019984685,-0.011191424
0,2023-04-21 20:11:01.929303,3.251325846,1.513135433,8.820239067,-0.100989282,0.019984685,-0.011990812
1,2023-04-21 20:11:01.929303,3.253720045,1.515529633,8.817844391,-0.100989282,0.019984685,-0.011990812
2,2023-04-21 20:11:01.929303,3.251325846,1.515529633,8.815450668,-0.100989282,0.019984685,-0.011990812
3,2023-04-21 20:11:01.929303,3.251325846,1.515529633,8.808267593,-0.101255737,0.019984685,-0.011724349
4,2023-04-21 20:11:01.929303,3.248931646,1.520318031,8.801085472,-0.10178867,0.020251149,-0.011724349
5,2023-04-21 20:11:01.929303,3.246537447,1.520318031,8.798690796,-0.10178867,0.020251149,-0.011724349
6,2023-04-21 20:11:01.929303,3.244143248,1.520318031,8.801085472,-0.102321595,0.019718224,-0.011990812
7,2023-04-21 20:11:01.929303,3.244143248,1.520318031,8.803479195,-0.10258805,0.019451762,-0.011990812
8,2023-04-21 20:11:01.929303,3.246537447,1.517923832,8.803479195,-0.10285452,0.019185297,-0.011990812
9,2023-04-21 20:11:01.929303,3.251325846,1.520318031,8.801085472,-0.103120975,0.018652374,-0.011990812
10,2023-04-21 20:11:01.929303,3.251325846,1.517923832,8.796297073,-0.103387438,0.018385911,-0.011990812
11,2023-04-21 20:11:01.929303,3.253720045,1.515529633,8.798690796,-0.103653908,0.018119449,-0.011990812
12,2023-04-21 20:11:01.929303,3.253720045,1.513135433,8.796297073,-0.103920363,0.018119449,-0.011990812
13,2023-04-21 20:11:01.929303,3.253720045,1.508347034,8.791508675,-0.104186833,0.017852986,-0.011990812
14,2023-04-21 20:11:01.929303,3.256114244,1.508347034,8.789113998,-0.104186833,0.017852986,-0.011724349
0,2023-04-21 20:11:01.949324,3.260902643,1.527500629,8.815450668,-0.102321595,0.018652374,-0.012257273
1,2023-04-21 20:11:01.949324,3.260902643,1.52510643,8.81066227,-0.102321595,0.018652374,-0.012257273
2,2023-04-21 20:11:01.949324,3.258508444,1.527500629,8.808267593,-0.102321595,0.018918836,-0.012257273
3,2023-04-21 20:11:01.949324,3.258508444,1.527500629,8.81066227,-0.10258805,0.019185297,-0.012257273
4,2023-04-21 20:11:01.949324,3.253720045,1.529894829,8.813055992,-0.10285452,0.019451762,-0.012257273
5,2023-04-21 20:11:01.949324,3.253720045,1.529894829,8.815450668,-0.103120975,0.019451762,-0.012523737
6,2023-04-21 20:11:01.949324,3.248931646,1.527500629,8.815450668,-0.103387438,0.019451762,-0.012523737
7,2023-04-21 20:11:01.949324,3.253720045,1.527500629,8.817844391,-0.103387438,0.019185297,-0.012523737
8,2023-04-21 20:11:01.949324,3.256114244,1.527500629,8.820239067,-0.103387438,0.018918836,-0.012257273
9,2023-04-21 20:11:01.949324,3.258508444,1.52510643,8.827422142,-0.103387438,0.018652374,-0.012257273
10,2023-04-21 20:11:01.949324,3.260902643,1.527500629,8.832210541,-0.103120975,0.018652374,-0.011990812
11,2023-04-21 20:11:01.949324,3.260902643,1.527500629,8.83699894,-0.103120975,0.018918836,-0.011990812
12,2023-04-21 20:11:01.949324,3.265691042,1.527500629,8.844181061,-0.103387438,0.018918836,-0.011990812
13,2023-04-21 20:11:01.949324,3.265691042,1.529894829,8.846575737,-0.103387438,0.019185297,-0.011990812
14,2023-04-21 20:11:01.949324,3.263296843,1.527500629,8.841787338,-0.103387438,0.019185297,-0.011990812
0,2023-04-21 20:11:01.979323,3.27287364,1.501164436,8.820239067,-0.10178867,0.019185297,-0.011457887
1,2023-04-21 20:11:01.979323,3.27287364,1.496376038,8.817844391,-0.101522207,0.019451762,-0.011457887
2,2023-04-21 20:11:01.979323,3.27287364,1.498770237,8.817844391,-0.100989282,0.019718224,-0.011724349
3,2023-04-21 20:11:01.979323,3.27287364,1.498770237,8.82263279,-0.100722812,0.019984685,-0.011457887
4,2023-04-21 20:11:01.979323,3.27287364,1.498770237,8.82263279,-0.100722812,0.019984685,-0.011457887
5,2023-04-21 20:11:01.979323,3.270479441,1.496376038,8.82263279,-0.100456357,0.019984685,-0.011457887
6,2023-04-21 20:11:01.979323,3.268085241,1.493981838,8.82263279,-0.099923424,0.020251149,-0.011724349
7,2023-04-21 20:11:01.979323,3.268085241,1.491587639,8.825027466,-0.099923424,0.019984685,-0.011724349
8,2023-04-21 20:11:01.979323,3.265691042,1.491587639,8.825027466,-0.099656969,0.020251149,-0.011724349
9,2023-04-21 20:11:01.979323,3.265691042,1.491587639,8.832210541,-0.099656969,0.020251149,-0.011724349
10,2023-04-21 20:11:01.979323,3.260902643,1.493981838,8.839392662,-0.099390499,0.020251149,-0.011724349
11,2023-04-21 20:11:01.979323,3.256114244,1.493981838,8.851364136,-0.099124044,0.020251149,-0.011724349
12,2023-04-21 20:11:01.979323,3.248931646,1.496376038,8.860940933,-0.098591112,0.019718224,-0.011724349
13,2023-04-21 20:11:01.979323,3.244143248,1.501164436,8.865729332,-0.098324656,0.019451762,-0.011724349
14,2023-04-21 20:11:01.979323,3.241749048,1.505952835,8.865729332,-0.098324656,0.019185297,-0.011724349
0,2023-04-21 20:11:01.999298,3.236960649,1.414973259,8.932766914,-0.112180702,0.016787136,-0.011457887
1,2023-04-21 20:11:01.999298,3.236960649,1.414973259,8.935160637,-0.111647777,0.016520673,-0.011457887
2,2023-04-21 20:11:01.999298,3.239354849,1.41018486,8.935160637,-0.110581927,0.016520673,-0.011457887
3,2023-04-21 20:11:01.999298,3.236960649,1.41018486,8.942343712,-0.109516084,0.016520673,-0.011457887
4,2023-04-21 20:11:01.999298,3.23456645,1.41257906,8.942343712,-0.108716697,0.016520673,-0.011724349
5,2023-04-21 20:11:01.999298,3.232172251,1.41257906,8.937555313,-0.107384384,0.016254211,-0.011724349
6,2023-04-21 20:11:01.999298,3.232172251,1.417367458,8.939949036,-0.106584989,0.016254211,-0.011724349
7,2023-04-21 20:11:01.999298,3.227383852,1.417367458,8.947132111,-0.105519146,0.015987748,-0.011724349
8,2023-04-21 20:11:01.999298,3.224989653,1.419761658,8.947132111,-0.104986221,0.015987748,-0.011724349
9,2023-04-21 20:11:01.999298,3.227383852,1.426944256,8.944737434,-0.103653908,0.015721286,-0.011990812
10,2023-04-21 20:11:01.999298,3.227383852,1.426944256,8.944737434,-0.103120975,0.015721286,-0.011990812
11,2023-04-21 20:11:01.999298,3.224989653,1.429338455,8.939949036,-0.102055125,0.015454824,-0.011990812
12,2023-04-21 20:11:01.999298,3.227383852,1.429338455,8.937555313,-0.101255737,0.015454824,-0.011724349
13,2023-04-21 20:11:01.999298,3.229778051,1.431732655,8.930372238,-0.100456357,0.015188362,-0.011457887
14,2023-04-21 20:11:01.999298,3.232172251,1.434126854,8.927978516,-0.099923424,0.015454824,-0.011724349
0,2023-04-21 20:11:02.019320,3.251325846,1.458068848,8.805873871,-0.100989282,0.017053599,-0.010658499
1,2023-04-21 20:11:02.019320,3.248931646,1.458068848,8.805873871,-0.100989282,0.017053599,-0.010924961
2,2023-04-21 20:11:02.019320,3.248931646,1.458068848,8.815450668,-0.100989282,0.017320061,-0.011191424
3,2023-04-21 20:11:02.019320,3.248931646,1.458068848,8.820239067,-0.100989282,0.017053599,-0.011191424
4,2023-04-21 20:11:02.019320,3.248931646,1.458068848,8.82263279,-0.101255737,0.017053599,-0.011191424
5,2023-04-21 20:11:02.019320,3.251325846,1.455674648,8.82263279,-0.101255737,0.017053599,-0.011191424
6,2023-04-21 20:11:02.019320,3.248931646,1.455674648,8.825027466,-0.101522207,0.017320061,-0.011457887
7,2023-04-21 20:11:02.019320,3.248931646,1.453280449,8.82263279,-0.10178867,0.017053599,-0.011724349
8,2023-04-21 20:11:02.019320,3.248931646,1.455674648,8.82263279,-0.102055125,0.017320061,-0.011724349
9,2023-04-21 20:11:02.019320,3.248931646,1.458068848,8.827422142,-0.102055125,0.017053599,-0.011457887
10,2023-04-21 20:11:02.019320,3.251325846,1.462857246,8.829815865,-0.102055125,0.017320061,-0.011457887
11,2023-04-21 20:11:02.019320,3.253720045,1.465251446,8.832210541,-0.102321595,0.017053599,-0.011457887
12,2023-04-21 20:11:02.019320,3.258508444,1.467645645,8.832210541,-0.10285452,0.017053599,-0.011724349
13,2023-04-21 20:11:02.019320,3.258508444,1.470039845,8.832210541,-0.103120975,0.017053599,-0.011724349
14,2023-04-21 20:11:02.019320,3.258508444,1.472434044,8.834604263,-0.103387438,0.017053599,-0.011724349
0,2023-04-21 20:11:02.049296,3.256114244,1.460463047,8.841787338,-0.100989282,0.018918836,-0.010392036
1,2023-04-21 20:11:02.049296,3.256114244,1.460463047,8.83699894,-0.101255737,0.018652374,-0.010658499
2,2023-04-21 20:11:02.049296,3.260902643,1.462857246,8.83699894,-0.101255737,0.018918836,-0.010658499
3,2023-04-21 20:11:02.049296,3.258508444,1.462857246,8.834604263,-0.101255737,0.019185297,-0.010392036
4,2023-04-21 20:11:02.049296,3.256114244,1.462857246,8.834604263,-0.101255737,0.019185297,-0.010392036
5,2023-04-21 20:11:02.049296,3.256114244,1.460463047,8.834604263,-0.100989282,0.019451762,-0.010392036
6,2023-04-21 20:11:02.049296,3.251325846,1.458068848,8.832210541,-0.100989282,0.019185297,-0.010392036
7,2023-04-21 20:11:02.049296,3.253720045,1.460463047,8.827422142,-0.100989282,0.019185297,-0.010392036
8,2023-04-21 20:11:02.049296,3.253720045,1.462857246,8.827422142,-0.100989282,0.019185297,-0.010392036
9,2023-04-21 20:11:02.049296,3.253720045,1.462857246,8.825027466,-0.100989282,0.018918836,-0.010392036
10,2023-04-21 20:11:02.049296,3.256114244,1.462857246,8.825027466,-0.101255737,0.018918836,-0.010392036
11,2023-04-21 20:11:02.049296,3.258508444,1.462857246,8.820239067,-0.101522207,0.019185297,-0.010658499
12,2023-04-21 20:11:02.049296,3.260902643,1.462857246,8.820239067,-0.101522207,0.019185297,-0.010658499
13,2023-04-21 20:11:02.049296,3.258508444,1.458068848,8.820239067,-0.101522207,0.019451762,-0.010658499
