timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1683951746957588,-3,-4,-4,-4,-2,-6,-5,-4
1683951746957588,-2,0,0,-2,0,-4,-1,-2
1683951746958527,2,4,3,0,-6,4,6,3
1683951746958527,-3,-4,-2,-9,-14,7,-2,-3
1683951746958527,0,0,3,9,31,-12,-3,-2
1683951746958527,0,0,-8,-5,11,16,2,0
1683951746962523,-2,-1,-5,1,5,0,0,0
1683951746962523,-3,-4,-7,-4,-8,-10,-4,-2
1683951746963523,1,1,6,-3,-18,0,2,1
1683951746963523,1,0,2,-1,5,2,2,1
1683951746968544,-4,-4,-8,-5,-1,-18,-4,-4
1683951746968544,0,1,0,-1,2,13,1,-2
1683951746983510,-1,0,-7,-5,-15,2,1,2
1683951746983510,0,-1,0,5,-3,-9,-1,-3
1683951746990527,-1,-2,-11,-13,-7,-4,-3,-2
1683951746990527,1,2,-2,2,-2,-16,2,1
1683951747005620,1,1,5,-1,9,17,3,3
1683951747005620,-3,-3,1,-4,-4,-6,-6,-2
1683951747014625,-3,-4,6,7,-15,1,-4,-1
1683951747014625,0,2,6,-3,-3,-8,1,0
1683951747029210,-2,-1,-17,3,14,-1,0,-1
1683951747029210,-1,1,28,3,-28,8,-1,0
1683951747030213,2,5,11,15,21,1,-1,1
1683951747030213,-2,-4,-8,-7,-1,6,-3,1
1683951747038204,0,2,10,5,-10,-8,0,0
1683951747038204,-1,-2,-15,-6,1,2,0,0
1683951747059166,-1,-3,1,-3,5,-12,-2,-3
1683951747059166,-2,0,2,2,1,2,0,-1
1683951747062164,-1,-2,0,-5,-4,-5,-2,-1
1683951747062164,-1,0,-10,-1,5,3,0,-1
1683951747073158,1,2,7,0,4,-4,1,-3
1683951747073158,-1,-2,-8,0,-4,-6,-2,0
1683951747111641,0,-1,0,-4,2,21,4,2
1683951747111641,-1,-1,-1,9,11,-14,-3,-3
1683951747112148,-2,-1,2,-8,-10,-2,-1,-1
1683951747112148,0,1,6,5,7,18,1,3
1683951747113154,-3,-6,-7,-16,-13,-21,-3,-3
1683951747113154,0,1,15,19,2,12,1,-1
1683951747113154,-1,1,-25,-9,6,1,-2,-1
1683951747113154,-2,2,16,7,-2,-4,1,-1
1683951747133217,-2,-3,-1,0,2,-6,-1,-2
1683951747133217,-1,-2,-9,-15,-6,7,2,0
1683951747134205,-1,-1,5,6,13,-7,-2,-1
1683951747134205,-2,-3,-4,6,-25,-48,-1,-2
1683951747139640,-1,0,-3,3,10,41,-5,-2
1683951747139640,-1,0,-6,-16,-6,0,1,1
1683951747155927,-3,-8,-15,-18,0,2,3,0
1683951747155927,2,10,15,19,26,14,1,-2
1683951747162208,0,-2,12,24,-9,-4,4,-1
1683951747162208,-8,-17,-54,-74,3,-6,-5,-5
1683951747169766,0,6,-5,42,-13,-15,-3,-1
1683951747169766,0,-6,-12,-35,-5,14,-2,1
1683951747184648,-2,-1,-9,38,11,-65,-6,-2
