[-4, -1, 0, -6, -36, -5, -2, -2]
[0, -1, 0, 3, 1, 1, 0, -1]
[0, 0, 0, 8, 4, 2, 1, -2]
[-1, -1, -2, 0, 4, 0, -1, 1]
[1, -1, -3, 1, 2, -3, -2, -1]
[0, -2, -3, -2, 8, -3, 2, -1]
[-1, -3, -5, 1, 9, -2, 0, -1]
[1, 1, -1, 1, 10, -1, -1, 0]
[0, -1, -3, 1, 8, 0, -2, 0]
[-2, -2, -6, -12, -8, 16, -4, 0]
[0, 0, -3, 0, 8, -8, 0, 0]
[0, -1, -3, -5, -13, -6, -1, -1]
[-2, -2, 0, -1, -2, -5, -1, -1]
[-1, -1, 0, 1, 2, -1, 3, 1]
[-1, -1, 1, -1, 1, -2, -2, -2]
[0, -1, -1, 0, 1, -1, -1, 0]
[-3, -3, -3, -1, -5, -5, -2, -3]
[-1, 1, 1, 2, 13, 2, 0, -2]
[-2, -1, -3, 0, 0, 1, -2, -2]
[-1, -1, -1, -1, -2, -5, 0, 1]
[-1, 1, -1, 1, 1, 1, 1, -1]
[-3, -1, -1, 0, -4, -2, -1, -2]
[-2, 0, -1, -2, -3, -2, 0, -1]
[0, -1, -2, 0, -2, -4, -2, -1]
[0, 0, -1, 2, 2, 2, 0, 0]
[0, 0, -2, -11, -17, 0, -3, -3]
[0, -3, -2, 2, 3, -3, 0, -1]
[-2, -1, -1, 1, 0, 2, 0, 0]
[-1, -1, 1, 2, 9, 2, 1, -1]
[0, 0, 0, -3, -10, -2, 1, 0]
[1, -2, -3, -1, 2, -3, -2, 0]
[-1, 0, 0, -1, 4, -1, -2, -2]
[0, -1, -1, -2, 0, -3, -1, -2]
[0, -1, 0, -2, -2, -4, -2, -1]
[-1, 1, -1, 1, 4, 8, 0, -1]
[-1, 0, 0, 1, -3, -4, 0, 1]
[1, -2, -2, 2, 14, 3, -1, -1]
[1, -2, -1, -2, -3, 2, 0, 1]
[-2, 0, 0, 3, 10, -2, -1, -2]
[-2, -2, -1, 1, 5, 1, -1, -1]
[-1, 1, 0, 1, 4, 0, 0, -1]
[0, 1, -2, -1, 1, 0, -1, 0]
[2, -1, -1, 1, 11, 0, -1, 0]
[0, 1, 1, -2, -4, -1, -1, 0]
[-2, -2, -1, -2, 5, 2, -3, -3]
[-1, -1, -1, -3, 2, -2, 1, 1]
[-1, -1, 0, 1, 1, -3, 0, -1]
[1, 1, -2, -2, -3, -1, -1, 0]
[0, -1, 1, -2, -4, 0, 0, -2]
[-1, 0, 1, -1, -14, -1, 0, 0]
[1, 0, 2, -1, 1, 0, -1, 1]
[0, -1, -3, 0, 12, 3, -1, -2]
[0, 1, 0, -1, -2, -2, -1, 0]
[-1, -1, 1, 0, -3, 0, 1, -2]
[-1, 0, 0, 0, -1, 16, 0, 0]
[0, -2, -1, -2, 3, -8, -2, 0]
[-2, -1, -1, 3, -13, -6, -1, 1]
[0, 3, 8, 1, 1, -5, -2, 0]
[-1, 0, -1, 2, 2, -2, 0, 0]
[0, 2, 5, -1, 5, -2, -1, 0]
[1, -1, 2, -2, 0, 16, 0, 0]
[0, -1, -6, 1, -2, -6, 1, -3]
[-1, -1, -2, -6, 1, 0, -2, -1]
[-1, 0, -5, -3, 4, -3, -2, 1]
[-1, -1, 4, -1, -6, -5, -2, -1]
[-1, -1, -11, -2, -7, -4, 0, 0]
[-3, -3, -5, 3, 1, -8, -2, 0]
[1, 8, 42, 13, 4, -7, 0, -1]
[0, -3, -6, -14, -33, -9, -1, -2]
[-1, 0, 11, 11, -15, -3, -1, 0]
[-1, -1, -4, -3, 12, 4, 0, 0]
[-1, -1, -5, -10, -7, -2, 1, 0]
[-2, -2, -1, 3, 17, 1, -2, -1]
[-2, 0, -9, 19, 6, 24, -1, -2]
[-1, -1, -11, 4, 10, 0, -1, -2]
[3, 0, 1, 10, -9, -1, -1, -1]
[-1, -1, 9, 7, -7, -5, -2, -1]
[2, 9, -6, 6, -12, -6, 0, 1]
[-1, -6, -7, -12, 14, 7, -1, -2]
[-2, -2, -7, -9, 17, 6, -2, -3]
[1, 7, 30, 2, 5, -5, 1, 0]
[-2, -1, 31, 27, 14, -1, -1, 0]
[0, -3, -21, -5, 9, -6, -3, 0]
[-1, -2, -13, 10, 1, -8, -1, -2]
[-6, -10, -21, -46, -5, -5, -3, -5]
[2, -3, -8, -15, -17, -7, 2, 2]
[1, 3, 9, -58, -6, 15, 3, 2]
[-4, -5, 4, 12, -40, 5, -6, -3]
[-3, -10, -25, 27, -2, 1, -4, -2]
[-7, -4, 20, 14, -5, 13, 2, -7]
[12, 12, 24, -13, 20, 18, 21, 16]
[-8, -9, -11, -26, 4, 15, -16, -8]
[-26, -6, 2, -8, 3, -8, -9, -20]
[42, 14, 37, 30, 26, -50, 51, 32]
[-4, 8, 15, -12, -12, 22, -6, -15]
[-6, -5, -35, -9, -9, -11, -48, -26]
[-18, -16, -19, -23, -16, 18, 8, -13]
[19, 0, -20, -22, -4, -30, -21, -35]
[-27, -4, -35, -29, -30, -37, -32, -37]
[63, 48, 61, 94, -23, 32, 106, 105]
[-6, -12, -17, -7, 41, 4, 2, 32]
[-77, -2, -30, 0, 4, 16, -23, -12]
[-66, -18, -18, -19, -18, -94, 7, -18]
[-10, -20, -25, -9, 14, -5, 32, -6]
[76, 18, 76, -2, -13, -40, 50, 80]
[-43, -5, 35, 13, 6, 17, -12, -42]
[11, 13, 2, 22, -17, 87, -71, 42]
[-4, 0, -1, -44, -20, 32, -27, -9]
[-9, -7, -23, -31, -8, 56, -2, -6]
[-2, -13, -3, -47, -21, 10, 73, 49]
[9, -9, -49, -4, 52, -18, -17, -25]
[-41, -33, -26, 37, 39, -36, 6, -31]
[101, 35, 15, 25, 17, -53, -94, 3]
[25, 1, -21, -12, 1, 63, 41, -24]
[-15, 3, 16, 25, 3, -16, -27, -12]
[-72, -10, -16, -27, 16, -23, -14, -39]
[-59, -18, 4, -17, 14, 72, -19, -29]
[25, 5, 13, 9, 17, -2, -39, 40]
[-41, -28, 26, -29, -30, 8, -34, -25]
[-1, 2, 13, -27, -49, 27, 61, 25]
[-34, 13, 54, 32, 15, 85, -46, -17]
[-18, 1, -13, 3, -28, -9, -18, -30]
[-8, 23, -3, 60, 31, 33, -6, 4]
[66, 14, -13, 0, 14, 35, 25, 21]
[12, -7, 5, -2, 19, 5, -31, 9]
[11, -16, -23, -22, -41, -81, 9, 5]
[19, 12, -3, -8, 25, -1, -28, 9]
[-17, -1, 0, -23, -4, -70, -52, -41]
[37, 4, 14, -15, -32, -98, 8, 39]
[27, 4, 3, 21, -7, 18, 30, 29]
[57, -2, 15, 44, 52, 24, 125, 9]
[-73, -14, -35, -33, -22, 25, -32, -45]
[24, -17, -45, -47, 22, -46, 34, 13]
[40, 20, -8, -3, -12, 58, 12, 12]
[-5, 12, 2, -9, -3, 7, -18, 16]
[-53, -2, 33, -3, 59, -30, -118, -57]
[-29, -2, 0, -16, -16, 20, -27, 5]
[44, -2, -21, -40, -4, 3, 3, -19]
[48, 4, -29, 2, 4, 2, 13, 34]
[9, 4, -7, 25, 29, 24, 29, -7]
[12, -6, -6, 1, -53, -24, 37, 20]
[8, 6, -2, 15, -18, -85, 79, 30]
[22, 13, 35, 25, 3, -29, -77, 4]
[77, -1, -33, -3, -35, -60, -50, 47]
[-47, 6, 18, 12, 18, 31, 19, -7]
[-14, 3, 28, -19, 15, 36, 18, -21]
[15, -1, 7, -30, 2, 23, -16, -33]
[-33, -14, -16, -20, -38, 22, 48, -30]
[10, 7, 15, 30, 15, 38, 18, 1]
[-21, 3, -6, 8, -1, 43, -19, -9]
[-10, -6, 8, 8, 20, 64, 15, 13]
[21, 1, -17, -37, -10, -11, -24, 27]
[-23, -9, -31, -41, -26, -92, -79, -18]
[-4, 0, 18, -1, 2, -47, 20, -5]
[1, -8, -9, -51, 6, -12, -16, -16]
[-25, 0, -7, -5, 1, 15, -51, -18]
[7, 4, -16, 7, 1, 15, 30, -26]
[54, 15, 27, -4, 18, 52, -30, -4]
[-17, 10, 3, 50, 37, -6, 5, 10]
