timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1.6951617553615908e+18,2.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0
1.6951617553625905e+18,3.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
1.6951617553625905e+18,-1.0,-2.0,-1.0,0.0,-1.0,-2.0,-1.0,1.0
1.6951617553625905e+18,0.0,-1.0,0.0,1.0,-1.0,-2.0,0.0,-2.0
1.6951617553625905e+18,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0
1.695161755363593e+18,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,1.0,0.0
1.695161755363593e+18,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0
1.695161755363593e+18,1.0,1.0,-1.0,-5.0,-1.0,2.0,1.0,0.0
1.695161755368609e+18,0.0,0.0,-1.0,1.0,-2.0,-1.0,-1.0,1.0
1.695161755368609e+18,-2.0,-2.0,-1.0,0.0,-3.0,0.0,-2.0,0.0
1.6951617553745815e+18,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-2.0
1.6951617553745815e+18,-3.0,-1.0,-2.0,-1.0,-1.0,1.0,-2.0,1.0
1.6951617553835773e+18,0.0,-1.0,-2.0,0.0,-1.0,-1.0,1.0,-1.0
1.6951617553835773e+18,-2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
1.695161755398574e+18,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0
1.695161755398574e+18,1.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
1.6951617554065633e+18,-1.0,1.0,0.0,-1.0,1.0,3.0,0.0,1.0
1.6951617554065633e+18,-1.0,-1.0,0.0,1.0,-1.0,-2.0,0.0,0.0
1.6951617554215565e+18,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,-2.0
1.6951617554215565e+18,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.6951617554345498e+18,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-2.0,0.0
1.6951617554345498e+18,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
1.6951617554425457e+18,2.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0
1.6951617554425457e+18,-3.0,-1.0,-1.0,0.0,0.0,-3.0,1.0,-1.0
1.695161755443544e+18,-2.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0
1.695161755443544e+18,-1.0,1.0,-2.0,1.0,-2.0,0.0,-1.0,0.0
1.6951617554685279e+18,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0
1.6951617554725284e+18,0.0,-2.0,-1.0,-1.0,0.0,0.0,-2.0,-1.0
1.695161755520498e+18,-3.0,-3.0,-2.0,-1.0,-1.0,-2.0,0.0,-1.0
1.6951617555215012e+18,-3.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0
1.6951617555215012e+18,-2.0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0
1.6951617555215012e+18,-1.0,-3.0,-3.0,-1.0,0.0,1.0,-3.0,-1.0
1.69516175553449e+18,-2.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0
1.69516175553449e+18,-1.0,-2.0,-2.0,1.0,-1.0,0.0,1.0,-1.0
1.6951617555354895e+18,-3.0,-2.0,-3.0,-3.0,-3.0,-2.0,-2.0,0.0
1.6951617555354895e+18,-1.0,-1.0,-2.0,0.0,-2.0,-2.0,-1.0,-3.0
1.695161755536489e+18,-1.0,-1.0,-2.0,1.0,-1.0,-1.0,-1.0,-2.0
1.695161755536489e+18,-1.0,-1.0,0.0,-3.0,-1.0,-1.0,0.0,-1.0
1.6951617555404915e+18,-2.0,-2.0,-3.0,-2.0,-2.0,-1.0,-2.0,-3.0
1.6951617555404915e+18,-1.0,0.0,-1.0,-1.0,0.0,-3.0,0.0,-1.0
1.695161755553481e+18,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0
1.695161755553481e+18,-2.0,-1.0,-2.0,0.0,0.0,-1.0,-1.0,0.0
1.695161755569494e+18,2.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-2.0
1.69516175557047e+18,-1.0,0.0,0.0,-2.0,-1.0,-1.0,-2.0,-1.0
1.69516175557047e+18,-2.0,0.0,-2.0,-1.0,-2.0,1.0,-1.0,0.0
1.69516175557047e+18,-1.0,-1.0,-2.0,0.0,-1.0,0.0,0.0,1.0
1.6951617555954568e+18,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0
1.6951617555954568e+18,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,-1.0
1.6951617555954568e+18,0.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,-2.0
1.6951617555964585e+18,-4.0,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0
1.695161755599453e+18,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0
1.695161755599453e+18,1.0,-2.0,-1.0,-1.0,-2.0,0.0,-2.0,-2.0
1.695161755632435e+18,0.0,-1.0,-2.0,0.0,2.0,0.0,0.0,1.0
1.695161755632435e+18,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,2.0,1.0
1.6951617556464282e+18,-1.0,-1.0,-1.0,-2.0,1.0,0.0,1.0,0.0
1.6951617556474286e+18,-1.0,1.0,1.0,0.0,2.0,-1.0,0.0,0.0
1.6951617556474286e+18,3.0,3.0,2.0,0.0,1.0,0.0,-1.0,-1.0
1.6951617556474286e+18,1.0,1.0,2.0,0.0,1.0,1.0,0.0,-1.0
1.6951617556484332e+18,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0
1.6951617556484332e+18,-1.0,-2.0,-2.0,-1.0,0.0,-1.0,-1.0,-2.0
1.6951617556534228e+18,-1.0,-3.0,1.0,0.0,0.0,-1.0,1.0,0.0
1.6951617556534228e+18,3.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,1.0
1.695161755654423e+18,-2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0
1.695161755654423e+18,0.0,-3.0,-1.0,-1.0,-1.0,1.0,0.0,1.0
1.6951617556834084e+18,-2.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0
1.695161755684405e+18,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-2.0,-3.0
1.695161755684405e+18,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0
1.695161755684405e+18,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
1.6951617556924004e+18,2.0,-2.0,-2.0,-3.0,0.0,0.0,-1.0,-2.0
1.6951617556924004e+18,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
1.695161755698396e+18,-2.0,0.0,0.0,0.0,-3.0,-1.0,-2.0,1.0
1.695161755698396e+18,-1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,-1.0
1.6951617557133878e+18,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0
1.6951617557133878e+18,-1.0,0.0,-2.0,-2.0,1.0,1.0,-1.0,0.0
1.6951617557143898e+18,0.0,-1.0,1.0,-2.0,-1.0,0.0,0.0,-2.0
1.6951617557143898e+18,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0
1.6951617557353764e+18,-1.0,-1.0,0.0,-1.0,0.0,1.0,-2.0,0.0
1.6951617557363817e+18,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0
1.6951617557373755e+18,0.0,-1.0,1.0,-2.0,-1.0,-1.0,0.0,0.0
1.6951617557373755e+18,-1.0,1.0,-2.0,-1.0,-2.0,-1.0,0.0,1.0
1.6951617557583616e+18,-1.0,0.0,-2.0,0.0,0.0,-1.0,0.0,-1.0
1.6951617557583616e+18,-1.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0
1.6951617557593628e+18,0.0,-2.0,-3.0,-1.0,-1.0,-1.0,-1.0,1.0
1.6951617557593628e+18,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0
1.695161755773353e+18,0.0,-2.0,-2.0,0.0,-2.0,-1.0,-3.0,0.0
1.695161755773353e+18,0.0,-1.0,-1.0,2.0,-2.0,0.0,-2.0,0.0
1.695161755774353e+18,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-2.0
1.695161755774353e+18,-1.0,-1.0,-1.0,-3.0,-2.0,1.0,-1.0,-1.0
1.6951617557953436e+18,-1.0,-1.0,0.0,-3.0,-3.0,-2.0,-1.0,-1.0
1.6951617557953436e+18,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0
1.6951617557973632e+18,-2.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0
1.6951617557973632e+18,0.0,0.0,-2.0,0.0,-1.0,-1.0,-2.0,0.0
1.695161755809333e+18,-2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-2.0
1.695161755809333e+18,-2.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0
1.6951617558243261e+18,1.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,-1.0
1.6951617558243261e+18,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0
1.6951617558353193e+18,-2.0,0.0,-2.0,-2.0,-2.0,0.0,-1.0,-1.0
1.695161755836321e+18,-1.0,-1.0,0.0,2.0,-4.0,-3.0,-1.0,-2.0
1.695161755836321e+18,-1.0,-1.0,0.0,-3.0,-3.0,-3.0,-3.0,-2.0
1.695161755836321e+18,0.0,-3.0,-1.0,-2.0,-1.0,-2.0,0.0,-3.0
1.695161755863304e+18,0.0,0.0,-1.0,2.0,1.0,-2.0,-2.0,-1.0
1.6951617558643026e+18,-2.0,-4.0,-6.0,-6.0,-2.0,-1.0,0.0,0.0
1.6951617558702976e+18,-3.0,-1.0,-3.0,-2.0,-3.0,0.0,-1.0,-1.0
1.6951617558702976e+18,-2.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-2.0
1.6951617558702976e+18,-2.0,1.0,-1.0,-2.0,0.0,-1.0,-1.0,-2.0
1.6951617558702976e+18,-1.0,1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0
1.69516175588529e+18,-2.0,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0
1.6951617558862892e+18,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0
1.6951617559072796e+18,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0
1.6951617559072796e+18,1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0
1.6951617559082796e+18,-1.0,-1.0,-1.0,0.0,-1.0,-2.0,-2.0,-1.0
1.6951617559082796e+18,-2.0,0.0,0.0,0.0,-2.0,0.0,-3.0,-1.0
1.6951617559152742e+18,-3.0,0.0,0.0,0.0,-1.0,-2.0,1.0,-1.0
1.695161755916274e+18,-2.0,-1.0,-1.0,0.0,0.0,1.0,-2.0,-2.0
1.695161755917271e+18,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0
1.695161755917271e+18,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1.6951617559382587e+18,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-1.0
1.6951617559382587e+18,0.0,-1.0,-2.0,-1.0,1.0,-1.0,-2.0,0.0
1.695161755939261e+18,0.0,-1.0,0.0,1.0,1.0,-3.0,-1.0,0.0
1.695161755939261e+18,-2.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0
1.695161755953253e+18,0.0,0.0,0.0,-1.0,-2.0,-1.0,-1.0,-3.0
1.695161755953253e+18,-2.0,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0
1.6951617559542505e+18,0.0,-2.0,-2.0,0.0,-2.0,-2.0,-1.0,-1.0
1.695161755955249e+18,0.0,1.0,-1.0,-2.0,0.0,0.0,-1.0,-1.0
1.6951617559752627e+18,0.0,-2.0,0.0,-2.0,0.0,-1.0,2.0,0.0
1.6951617559762555e+18,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0
1.6951617559772513e+18,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,-1.0
1.6951617559772513e+18,-1.0,-1.0,0.0,-2.0,-1.0,1.0,-1.0,0.0
1.6951617559892316e+18,-1.0,1.0,-1.0,1.0,-2.0,-1.0,-1.0,2.0
1.6951617559892316e+18,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0
1.6951617559982495e+18,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0
1.6951617559982495e+18,-1.0,-2.0,1.0,-2.0,-3.0,-2.0,0.0,0.0
1.6951617560122404e+18,1.0,-1.0,-2.0,0.0,-1.0,1.0,-2.0,-1.0
1.6951617560122404e+18,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
1.69516175601966e+18,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0
1.69516175601966e+18,-1.0,-2.0,1.0,0.0,-1.0,1.0,1.0,-1.0
1.695161756035651e+18,0.0,-2.0,-2.0,-2.0,-4.0,-3.0,-2.0,-2.0
1.695161756035651e+18,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,-3.0,-2.0
1.6951617560436452e+18,2.0,-1.0,0.0,1.0,1.0,1.0,0.0,2.0
1.6951617560436452e+18,-2.0,-1.0,-1.0,-2.0,-3.0,-3.0,-3.0,0.0
1.6951617560496448e+18,-2.0,-2.0,-1.0,-1.0,0.0,2.0,2.0,2.0
1.6951617560496448e+18,-1.0,-2.0,-2.0,-3.0,-4.0,-2.0,0.0,-2.0
1.6951617560655437e+18,-2.0,-1.0,0.0,0.0,-6.0,-3.0,-3.0,-3.0
1.6951617560655437e+18,0.0,-1.0,-4.0,-1.0,-2.0,-5.0,-2.0,-1.0
1.6951617560726034e+18,1.0,-1.0,1.0,6.0,-1.0,-5.0,0.0,-1.0
1.6951617560726034e+18,1.0,0.0,1.0,-3.0,1.0,12.0,1.0,1.0
1.6951617560796006e+18,-1.0,-1.0,-1.0,-3.0,-2.0,-1.0,1.0,-2.0
1.6951617560796006e+18,-1.0,-2.0,-5.0,-5.0,2.0,4.0,1.0,-1.0
1.695161756095641e+18,-4.0,-2.0,0.0,2.0,-4.0,-4.0,-7.0,-3.0
1.695161756095641e+18,-1.0,0.0,-1.0,1.0,-5.0,-18.0,-5.0,-1.0
1.6951617560972672e+18,0.0,0.0,-1.0,-1.0,0.0,6.0,0.0,0.0
1.6951617560972672e+18,-1.0,0.0,1.0,3.0,3.0,8.0,5.0,2.0
1.6951617561254907e+18,3.0,-1.0,-3.0,2.0,3.0,1.0,2.0,0.0
1.6951617561254907e+18,0.0,0.0,3.0,-2.0,-7.0,-1.0,-1.0,-2.0
1.6951617561274898e+18,3.0,0.0,0.0,-12.0,6.0,2.0,0.0,12.0
1.6951617561274898e+18,-2.0,2.0,1.0,11.0,10.0,1.0,2.0,-23.0
1.695161756132487e+18,-6.0,-6.0,0.0,-1.0,10.0,8.0,2.0,-12.0
1.695161756132487e+18,-1.0,-2.0,-6.0,-1.0,1.0,-2.0,8.0,14.0
1.6951617561401498e+18,-6.0,-4.0,-3.0,-7.0,-13.0,-9.0,-21.0,-5.0
1.6951617561401498e+18,-1.0,0.0,-1.0,-2.0,-7.0,0.0,4.0,2.0
1.6951617561551414e+18,2.0,-1.0,1.0,2.0,-5.0,-3.0,1.0,16.0
1.6951617561551414e+18,4.0,6.0,-1.0,4.0,-2.0,-4.0,1.0,-4.0
1.6951617561638528e+18,-1.0,-10.0,-1.0,-5.0,0.0,-5.0,5.0,-3.0
1.6951617561638528e+18,-1.0,3.0,-5.0,1.0,-1.0,-7.0,-1.0,5.0
1.6951617561778442e+18,-2.0,-4.0,5.0,-4.0,0.0,9.0,-2.0,-7.0
1.6951617561778442e+18,-3.0,-2.0,3.0,6.0,2.0,1.0,-3.0,-8.0
1.6951617561848412e+18,1.0,4.0,-5.0,-23.0,-19.0,-10.0,-1.0,2.0
1.6951617561848412e+18,0.0,2.0,3.0,-7.0,-6.0,-4.0,-6.0,-2.0
1.6951617561928353e+18,-1.0,-2.0,-5.0,1.0,-2.0,-2.0,1.0,-5.0
1.6951617561928353e+18,-3.0,-6.0,1.0,-2.0,5.0,11.0,1.0,4.0
1.6951617561998316e+18,-2.0,-2.0,-1.0,2.0,16.0,8.0,8.0,1.0
1.6951617561998316e+18,8.0,0.0,-3.0,-3.0,-4.0,-9.0,5.0,17.0
1.6951617562158218e+18,-4.0,2.0,-9.0,-2.0,-6.0,-6.0,-18.0,-66.0
1.6951617562158218e+18,-2.0,6.0,2.0,-7.0,-6.0,-4.0,-3.0,38.0
