timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1693678368275270700,0.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,1.0,1.021126986,-0.865503907,10.22204399,-0.060220521,0.000932619,-0.007727412,-26.0,33.0,79.0,11.0,-12.0,-0.104147777,2.421735048,10.23281765,0.052626338,-0.027578866,0.038370594,20.0,30.0,-25.0,-24.0,45.0
1693678368276287200,-1.0,-1.0,-2.0,1.0,-2.0,-14.0,1.0,-4.0,1.021126986,-0.865503907,10.22204399,-0.060220521,0.000932619,-0.007727412,-26.0,33.0,79.0,11.0,-12.0,-0.104147777,2.421735048,10.23281765,0.052626338,-0.027578866,0.038370594,20.0,30.0,-25.0,-24.0,45.0
1693678368283266400,0.0,0.0,0.0,-1.0,-2.0,0.0,2.0,4.0,1.021126986,-0.865503907,10.22204399,-0.060220521,0.000932619,-0.007727412,-26.0,33.0,79.0,11.0,-12.0,-0.104147777,2.421735048,10.23281765,0.052626338,-0.027578866,0.038370594,20.0,30.0,-25.0,-24.0,45.0
1693678368287288900,-1.0,-1.0,1.0,-2.0,-1.0,0.0,6.0,7.0,1.021126986,-0.865503907,10.22204399,-0.060220521,0.000932619,-0.007727412,-26.0,33.0,79.0,11.0,-12.0,-0.104147777,2.421735048,10.23281765,0.052626338,-0.027578866,0.038370594,20.0,30.0,-25.0,-24.0,45.0
1693678368288281000,0.0,0.0,0.0,0.0,-1.0,-5.0,-6.0,-1.0,1.021126986,-0.865503907,10.22204399,-0.060220521,0.000932619,-0.007727412,-26.0,33.0,79.0,11.0,-12.0,-0.104147777,2.421735048,10.23281765,0.052626338,-0.027578866,0.038370594,20.0,30.0,-25.0,-24.0,45.0
1693678368289284400,-1.0,-1.0,-3.0,-1.0,-1.0,4.0,-3.0,-5.0,1.021126986,-0.865503907,10.22204399,-0.060220521,0.000932619,-0.007727412,-26.0,33.0,79.0,11.0,-12.0,-0.104147777,2.421735048,10.23281765,0.052626338,-0.027578866,0.038370594,20.0,30.0,-25.0,-24.0,45.0
1693678368290284000,-1.0,0.0,-1.0,-3.0,-1.0,-1.0,-1.0,-4.0,1.021126986,-0.865503907,10.22204399,-0.060220521,0.000932619,-0.007727412,-26.0,33.0,79.0,11.0,-12.0,-0.104147777,2.421735048,10.23281765,0.052626338,-0.027578866,0.038370594,20.0,30.0,-25.0,-24.0,45.0
1693678368291259100,-1.0,0.0,-1.0,-3.0,-1.0,-1.0,-1.0,-4.0,1.015141487,-0.85592711,10.23880386,-0.06008729,0.00106585,-0.007594181,-28.0,41.0,81.0,8.0,-9.0,-0.116118781,2.41694665,10.24119759,0.0528928,-0.028111791,0.037970904,9.0,37.0,-25.0,-25.0,54.0
1693678368291277600,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,1.0,1.015141487,-0.85592711,10.23880386,-0.06008729,0.00106585,-0.007594181,-28.0,41.0,81.0,8.0,-9.0,-0.116118781,2.41694665,10.24119759,0.0528928,-0.028111791,0.037970904,9.0,37.0,-25.0,-25.0,54.0
1693678368292259100,-1.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,1.0,1.016338587,-0.858321309,10.23640919,-0.06008729,0.000932619,-0.007594181,-21.0,34.0,85.0,8.0,-9.0,-0.116118781,2.41694665,10.24119759,0.0528928,-0.028111791,0.038104136,19.0,35.0,-21.0,-23.0,54.0
1693678368292276600,1.0,0.0,-1.0,-1.0,1.0,5.0,2.0,0.0,1.016338587,-0.858321309,10.23640919,-0.06008729,0.000932619,-0.007594181,-21.0,34.0,85.0,8.0,-9.0,-0.116118781,2.41694665,10.24119759,0.0528928,-0.028111791,0.038104136,19.0,35.0,-21.0,-23.0,54.0
