timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1.6951612422631667e+18,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,-1.0
1.6951612422641654e+18,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0
1.6951612422641654e+18,-2.0,-1.0,0.0,0.0,-1.0,2.0,0.0,-1.0
1.6951612422641654e+18,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
1.695161242265166e+18,0.0,0.0,-2.0,-1.0,-1.0,-3.0,-2.0,0.0
1.695161242265166e+18,0.0,0.0,1.0,-2.0,-3.0,-2.0,-1.0,-2.0
1.695161242266167e+18,-1.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
1.695161242266167e+18,-1.0,-1.0,-3.0,-1.0,-1.0,-2.0,-1.0,-1.0
1.695161242279155e+18,-1.0,-3.0,0.0,-2.0,-1.0,-1.0,0.0,0.0
1.695161242279155e+18,-1.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,-1.0
1.695161242285151e+18,-1.0,1.0,0.0,-1.0,1.0,0.0,-2.0,-2.0
1.695161242285151e+18,-2.0,-2.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
1.6951612422931492e+18,-1.0,-1.0,-1.0,-2.0,2.0,-1.0,-1.0,-1.0
1.6951612422931492e+18,1.0,2.0,-1.0,-1.0,1.0,-1.0,2.0,0.0
1.6951612423101396e+18,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0
1.6951612423101396e+18,-1.0,0.0,-3.0,-1.0,-1.0,-1.0,0.0,0.0
1.6951612423221325e+18,1.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,-1.0
1.6951612423221325e+18,-1.0,-2.0,2.0,1.0,-1.0,0.0,-3.0,-1.0
1.6951612423321467e+18,0.0,-1.0,-2.0,-1.0,-2.0,0.0,-2.0,0.0
1.6951612423321467e+18,0.0,-1.0,0.0,-2.0,-1.0,-1.0,-1.0,-2.0
1.6951612423441395e+18,-3.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.695161242348119e+18,-2.0,-3.0,-2.0,0.0,-2.0,-1.0,-2.0,0.0
1.6951612423681065e+18,-1.0,-2.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0
1.6951612423681065e+18,0.0,-1.0,0.0,0.0,0.0,-2.0,-2.0,0.0
1.695161242369104e+18,-2.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0
