timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695162021913743800,-9.84376049,-1.611297727,-1.570596337,-1.155914187,-0.678280234,-0.262465537,1,2,-16,18,9,-8.641871452,3.541024208,-0.095768064,-0.104719758,-0.043433387,0.220364481,-59,-45,-13,36,168
1695162021914743800,-9.798270226,-1.623268723,-1.593341231,-1.158312321,-0.683343053,-0.259667695,0,0,-13,18,7,-8.646659851,3.541024208,-0.087388359,-0.104986221,-0.040901989,0.220497698,-59,-44,-13,36,166
1695162021915743800,-9.745597839,-1.63643682,-1.617283225,-1.160044432,-0.687473178,-0.257136285,1,1,-11,18,9,-8.652645111,3.537432909,-0.079008654,-0.105385914,-0.037038282,0.220497698,-57,-43,-8,38,168
1695162021916743800,-9.691728592,-1.650802016,-1.63523972,-1.161376715,-0.690670729,-0.255004585,8,1,-16,19,9,-8.65144825,3.537432909,-0.077811554,-0.105652377,-0.033307809,0.220497698,-57,-43,-9,40,168
1695162021917743800,-9.634267807,-1.665167332,-1.653196216,-1.162042856,-0.692669213,-0.253139347,4,0,-16,20,10,-8.65144825,3.537432909,-0.067037649,-0.105652377,-0.029843798,0.220364481,-60,-45,-8,38,168
1695162021995992300,-8.748413086,-1.788468719,-1.620874524,-1.15937829,-0.509343028,-0.27059263,2,0,-11,21,9,-8.676587105,3.453635931,0.007182605,-0.091663092,0.010392036,0.235952526,-57,-47,-12,40,167
1695162021996992300,-8.749609947,-1.792060018,-1.611297727,-1.157912731,-0.490557432,-0.274189889,2,0,-11,18,11,-8.678980827,3.448847532,0.011971008,-0.088998467,0.010658499,0.237551302,-57,-45,-13,33,168
1695162021997992300,-8.753201485,-1.794454217,-1.600523829,-1.156447172,-0.472038269,-0.277653903,2,5,-12,19,9,-8.677783966,3.445256233,0.015562311,-0.086067379,0.010924961,0.239283308,-58,-47,-9,36,167
1695162021998992300,-8.763975143,-1.800439715,-1.590947032,-1.154448628,-0.453918815,-0.281117916,2,0,-11,19,9,-8.677783966,3.442862034,0.026336219,-0.083269522,0.011058193,0.240615621,-50,-45,-11,38,169
1695162021999992300,-8.7843256,-1.810016513,-1.578976035,-1.152183771,-0.436065853,-0.284448713,0,0,-8,19,9,-8.676587105,3.434482336,0.027533319,-0.08020521,0.011191424,0.242081165,-58,-39,-11,42,168
1695162022036968200,-9.572018623,-1.914164305,-1.535880446,-0.978450239,-0.319488525,-0.322019905,1,1,-11,16,10,-8.716091156,3.347094059,0.093373865,-0.01292343,0.015454824,0.250341505,-57,-46,-11,38,167
1695162022037968200,-9.58638382,-1.915361404,-1.534683347,-0.960863709,-0.323751897,-0.323885113,1,0,-13,21,9,-8.711302757,3.345896959,0.099359371,-0.010525269,0.015987748,0.248875946,-59,-45,-16,36,166
1695162022038968200,-9.594763756,-1.915361404,-1.533486247,-0.942744255,-0.328148544,-0.326283306,1,0,-11,17,9,-8.711302757,3.341108561,0.107739076,-0.008127105,0.016787136,0.247143939,-58,-41,-9,38,167
1695162022039968200,-9.599552155,-1.914164305,-1.532289028,-0.923958659,-0.332545161,-0.328415006,2,0,-9,19,9,-8.711302757,3.336320162,0.112527482,-0.005862175,0.017453292,0.245278716,-58,-44,-12,38,167
1695162022040968200,-9.595960617,-1.912967205,-1.534683347,-0.904773355,-0.336675346,-0.330813169,16,0,-13,18,10,-8.713697433,3.331531763,0.111330383,-0.003863706,0.01825268,0.242880553,-57,-41,-12,34,167
1695162022073926400,-8.844181061,-1.725022316,-1.41138196,-0.667621732,-0.231022969,-0.353462487,-1,1,-12,16,8,-8.706514359,3.276464939,0.227449164,0.021316998,0.033441041,0.170269519,-59,-40,-9,38,168
1695162022074926400,-8.793902397,-1.734599113,-1.391031146,-0.662026048,-0.213569671,-0.351863712,2,2,-13,15,4,-8.70771122,3.276464939,0.229843363,0.022649311,0.033707503,0.165339977,-59,-43,-11,38,168
1695162022075926400,-8.747216225,-1.745373011,-1.371877551,-0.656696796,-0.195183769,-0.349732012,7,1,-10,16,7,-8.705317497,3.277662039,0.232237563,0.024114855,0.034107197,0.160410419,-55,-56,-11,36,169
1695162022076926400,-8.699332237,-1.757344007,-1.344344258,-0.65083462,-0.176131696,-0.347200602,4,0,-12,15,8,-8.702922821,3.276464939,0.235828862,0.025447167,0.03437366,0.15534763,-57,-43,-5,35,168
1695162022077926400,-8.652645111,-1.766920805,-1.315613866,-0.644705951,-0.156147003,-0.34440276,4,0,-11,19,11,-8.700529099,3.27287364,0.238223076,0.027045943,0.034506891,0.150551304,-58,-45,-12,40,167
1695162022108925500,-8.73404789,-2.057816267,-0.538695395,-0.449522227,0.183459431,-0.290577352,4,1,-16,15,11,-8.730456352,3.293224335,0.320823014,0.061552834,0.02691271,0.042900458,-54,-39,-9,36,166
1695162022109925500,-8.774748802,-2.057816267,-0.518344641,-0.437264919,0.188388973,-0.290977001,3,1,-11,13,7,-8.737639427,3.296815634,0.324414343,0.062885143,0.026113322,0.036771823,-53,-45,-11,38,168
1695162022110925500,-8.820239067,-2.056619167,-0.507570744,-0.425540596,0.191320062,-0.291643173,1,1,-10,15,6,-8.741230011,3.301604033,0.331596941,0.063817769,0.025313934,0.030643184,-58,-43,-9,40,166
1695162022111925500,-8.864531517,-2.053027868,-0.492008448,-0.414615631,0.191719756,-0.293108732,8,0,-13,18,7,-8.744821548,3.305195332,0.33518824,0.06461715,0.024514547,0.024647778,-54,-43,-13,37,167
1695162022112925500,-8.912415504,-2.049436569,-0.474051923,-0.404356807,0.190254211,-0.295107216,4,4,-10,19,7,-8.748413086,3.309983969,0.339976639,0.065549769,0.02358193,0.018785605,-58,-45,-12,34,168
1695162022146906400,-9.52173996,-2.091335297,0.026336219,-0.356260329,-0.086067379,-0.40355742,3,1,-18,15,8,-8.771158218,3.388992548,0.302866518,0.08020521,-0.005595712,-0.073810108,-54,-41,-12,37,169
1695162022147906400,-9.522936821,-2.108094692,0.057460841,-0.356260329,-0.10258805,-0.410485446,2,0,-16,14,4,-8.774748802,3.392583847,0.292092621,0.081670754,-0.007327718,-0.077540584,-58,-42,-11,35,168
1695162022148906400,-9.519346237,-2.128445387,0.093373865,-0.356127113,-0.11817611,-0.41754669,4,-1,-19,16,7,-8.774748802,3.396175146,0.284909993,0.083402753,-0.009326187,-0.081271052,-55,-44,-13,40,167
1695162022149906400,-9.510966301,-2.146401882,0.130484,-0.355194479,-0.132964775,-0.424607962,8,0,-15,19,7,-8.773551941,3.400963545,0.280121595,0.085267991,-0.011058193,-0.085001536,-53,-41,-11,38,167
1695162022150906400,-9.496601105,-2.165555477,0.171185419,-0.353862166,-0.147087291,-0.431802452,4,2,-13,13,7,-8.77235508,3.405751944,0.276530296,0.087133229,-0.012390506,-0.08833231,-59,-45,-11,38,168
1695162022185862700,-8.884882927,-2.561795712,0.922964752,-0.187722817,-0.205309346,-0.541584969,6,0,-21,14,7,-8.668207169,3.536235809,0.20470424,0.090597242,0.006928025,-0.167338446,-58,-42,-16,34,169
1695162022186862700,-8.851364136,-2.574964046,0.9648633,-0.170535982,-0.197049007,-0.546514511,1,1,-19,16,9,-8.653841972,3.538630009,0.202310041,0.08726646,0.009725881,-0.171868294,-58,-40,-9,35,168
1695162022187862700,-8.82263279,-2.583343744,1.009155989,-0.152816221,-0.18798928,-0.550777912,6,0,-20,16,11,-8.639476776,3.547009706,0.197521642,0.083802447,0.012790199,-0.176398173,-55,-38,-9,40,168
1695162022188862700,-8.796297073,-2.584540844,1.042674899,-0.134430319,-0.178130165,-0.555041373,4,1,-17,14,8,-8.628703117,3.554192305,0.193930343,0.07993874,0.015721286,-0.180661559,-55,-47,-7,38,168
1695162022189862700,-8.783128738,-2.588132143,1.07739079,-0.114845328,-0.167471662,-0.559970915,6,2,-21,17,7,-8.61314106,3.558980942,0.18674773,0.076075032,0.018785605,-0.18492496,-56,-40,-8,40,168
1695162022223841300,-8.819042206,-2.312798738,1.473631144,0.22596018,-0.040502299,-0.571428835,1,0,-16,13,12,-8.55448246,3.557783842,0.079008654,0.008793262,0.040635526,-0.261133224,-59,-41,-13,37,168
1695162022224841300,-8.83699894,-2.26970315,1.474828243,0.236485451,-0.042367533,-0.56876421,1,1,-19,17,9,-8.556877136,3.556586742,0.073023155,0.0063951,0.041301683,-0.266196012,-57,-45,-14,37,167
1695162022225841300,-8.85495472,-2.224213362,1.476025343,0.245012254,-0.044898927,-0.565433383,6,1,-19,18,10,-8.555679321,3.562572241,0.074220255,0.003996937,0.042234302,-0.271525264,-58,-41,-9,39,167
1695162022226841300,-8.878896713,-2.176329374,1.470039845,0.251540571,-0.048229709,-0.561969399,1,0,-20,15,7,-8.559270859,3.570951939,0.073023155,0.001465544,0.042900458,-0.276987731,-57,-43,-12,38,168
1695162022227841300,-8.904036522,-2.129642487,1.464054346,0.255937219,-0.05249311,-0.557972431,3,1,-22,18,7,-8.555679321,3.574543238,0.071826048,-0.001598775,0.043966308,-0.282716691,-57,-44,-9,37,168
1695162022259820200,-9.046490669,-1.368286252,1.037886381,-0.08020521,-0.185324654,-0.407954067,2,0,-21,15,7,-8.371326447,3.726574898,-0.116118781,-0.115245022,0.098324656,-0.389301687,-60,-43,-13,37,168
1695162022260820200,-9.020154953,-1.351526856,1.016338587,-0.115777947,-0.190787122,-0.395163864,5,0,-19,16,9,-8.371326447,3.726574898,-0.125695586,-0.121640123,0.101388969,-0.392499238,-58,-43,-11,36,166
1695162022261820200,-8.995016098,-1.340752959,0.990002394,-0.151617154,-0.195317,-0.381840736,2,0,-21,13,10,-8.377311707,3.731363297,-0.135272399,-0.127901986,0.104586519,-0.395830035,-57,-44,-15,36,167
1695162022262820200,-8.969876289,-1.333570361,0.962469101,-0.187323123,-0.198780999,-0.367851466,2,1,-19,15,11,-8.384494781,3.734954596,-0.14724341,-0.133630931,0.107917301,-0.398494661,-58,-44,-15,36,167
1695162022263820200,-8.941145897,-1.332373261,0.92895025,-0.223162323,-0.20157887,-0.35372895,5,3,-17,13,8,-8.394071579,3.742137194,-0.155623108,-0.139226645,0.110981621,-0.401026011,-56,-61,-7,38,167
1695162022300796600,-8.129511833,-1.701080322,0.441730201,-0.65083462,-0.098191425,-0.025047474,2,1,-20,13,8,-8.61314106,3.960009575,-0.262165099,-0.243147001,0.157612562,-0.420078099,-56,-44,-9,37,167
1695162022301796600,-8.098387718,-1.728613615,0.417788208,-0.656430304,-0.087666154,-0.004663093,-1,-1,-19,16,8,-8.621520042,3.968389273,-0.276530296,-0.248875946,0.159078106,-0.417813152,-57,-39,-9,42,168
1695162022302796600,-8.068459511,-1.756146908,0.397437483,-0.659894347,-0.077274114,0.015721286,3,0,-19,15,7,-8.633491516,3.98036027,-0.284909993,-0.254338443,0.160410419,-0.415148526,-59,-46,-12,36,181
1695162022303796600,-8.038532257,-1.78368032,0.378283858,-0.66122669,-0.066615619,0.036372125,1,0,-19,13,9,-8.646659851,3.986345768,-0.294486821,-0.259667695,0.161343038,-0.411817759,-58,-47,-14,36,168
1695162022304796600,-8.013393402,-1.811213613,0.348356336,-0.660560489,-0.056090351,0.057289433,3,1,-13,16,7,-8.658630371,3.991134167,-0.304063618,-0.264597237,0.162408888,-0.407820851,-59,-47,-12,38,167
1695162022338772800,-8.291120529,-2.248155355,-0.08499416,-0.290577352,0.01718683,0.456183791,0,1,-8,16,8,-9.004592896,4.021061897,-0.476446152,-0.28777948,0.157745793,-0.268194497,-57,-48,-12,37,168
1695162022339772800,-8.373720169,-2.260126352,-0.112527482,-0.252872884,0.012523737,0.47736752,2,0,-11,15,5,-9.021351814,4.022258759,-0.478840351,-0.287912726,0.158145472,-0.26020062,-54,-39,-11,37,168
1695162022340772800,-8.469488144,-2.26730895,-0.134075299,-0.213836133,0.006794794,0.498551309,3,-1,-9,16,8,-9.036913872,4.024652958,-0.48482585,-0.288445652,0.158811629,-0.252606452,-57,-39,-9,40,169
1695162022341772800,-8.567650795,-2.281674147,-0.154426008,-0.173600301,0.000266462,0.519601822,4,0,-15,16,9,-9.045293808,4.029441357,-0.492008448,-0.289245039,0.159877479,-0.24514547,-53,-47,-4,38,172
1695162022342772800,-8.674192429,-2.299630642,-0.169988319,-0.132565081,-0.006794794,0.540652335,5,0,-16,16,11,-9.059659004,4.030638695,-0.493205547,-0.290710568,0.161076576,-0.237817764,-58,-45,-8,40,168
1695162022375775300,-9.562441826,-2.467224836,-0.183156431,0.590880513,-0.117509954,0.901042879,1,-1,-16,16,4,-9.1326828,3.969586372,-0.523133099,-0.381840736,0.218765706,-0.123238891,-59,-44,-9,40,168
1695162022376775300,-9.538499832,-2.445677042,-0.177170932,0.613796294,-0.118309341,0.911301672,1,-3,-15,15,6,-9.133879662,3.960009575,-0.521935999,-0.387169987,0.222096488,-0.118842266,-57,-44,-12,38,168
1695162022377775300,-9.510966301,-2.418143749,-0.175973818,0.633248091,-0.118975498,0.919695258,-1,0,-15,13,9,-9.130288124,3.949235678,-0.518344641,-0.392499238,0.225560486,-0.114445634,-57,-41,-14,37,168
1695162022378775300,-9.479841232,-2.385822058,-0.183156431,0.648702919,-0.120041348,0.925823927,1,-1,-12,14,8,-9.127894402,3.944447279,-0.506373644,-0.398094952,0.228758052,-0.110049009,-58,-41,-13,37,167
1695162022379775300,-9.442731857,-2.345120668,-0.191536129,0.660427272,-0.121240422,0.930087328,2,0,-12,13,5,-9.126696587,3.936067581,-0.499191046,-0.40355742,0.23222205,-0.105785601,-55,-39,-9,38,168
1695162022415745600,-8.908824921,-1.052251697,-0.549469292,-0.060886677,-0.329614073,0.47523582,4,0,-12,14,5,-9.178172112,3.846285105,-0.183156431,-0.52932775,0.288312376,-0.049428791,-54,-37,-16,40,169
1695162022416745600,-8.902838707,-1.011550188,-0.550666392,-0.141358346,-0.346134782,0.42540735,-1,-2,-18,13,4,-9.18296051,3.837905407,-0.16639702,-0.53652221,0.288978547,-0.04769678,-58,-44,-9,36,169
1695162022417745600,-8.898050308,-0.979228497,-0.548272192,-0.223562017,-0.361456335,0.374912739,6,0,-15,16,5,-9.184157372,3.833117008,-0.152031809,-0.543450236,0.289245039,-0.045831546,-56,-41,-9,38,166
1695162022418745600,-8.896853447,-0.954089403,-0.542286694,-0.307098001,-0.375312388,0.323885113,1,1,-12,14,8,-9.184157372,3.82593441,-0.134075299,-0.550111771,0.288978547,-0.043833077,-57,-41,-11,38,168
1695162022419745600,-8.896853447,-0.942118347,-0.536301196,-0.391166925,-0.387836158,0.272990793,0,0,-13,14,7,-9.184157372,3.818751812,-0.123301387,-0.556773365,0.288312376,-0.041967839,-55,-43,-12,36,168
1695162022462727400,-9.440337181,-1.70946002,-0.415394008,-1.546681523,-0.352263391,-0.33401072,-1,0,-16,14,8,-9.105149269,3.688267708,0.132878199,-0.646837711,0.195183769,0.028511487,-59,-41,-11,34,167
1695162022463727400,-9.476250648,-1.78128612,-0.404620081,-1.575992227,-0.343869835,-0.33973965,0,-1,-10,13,8,-9.103952408,3.68108511,0.146046311,-0.648702919,0.18798928,0.033574272,-56,-41,-3,40,168
1695162022464727400,-9.503783226,-1.855506301,-0.385466486,-1.600906491,-0.336142421,-0.342670739,-1,0,-11,13,7,-9.103952408,3.672705412,0.156820208,-0.650568187,0.180528328,0.038503829,-56,-44,-12,40,168
1695162022465727400,-9.526528358,-1.9309237,-0.365115762,-1.621290922,-0.32828176,-0.34227106,4,3,-13,16,7,-9.102754593,3.665522814,0.16759412,-0.652166963,0.173067391,0.043566614,-56,-39,-8,38,168
1695162022466727400,-9.549273491,-2.00753808,-0.349553436,-1.636879086,-0.321087271,-0.339073509,4,1,-17,15,7,-9.103952408,3.659537315,0.175973818,-0.653366029,0.165606424,0.048362937,-59,-40,-16,36,169
1695162022505676800,-9.333795547,-3.325546265,0.301669419,-1.022683024,-0.227425739,-0.030509954,-1,0,-19,13,9,-9.10634613,3.499125719,0.269347697,-0.634846866,0.010924961,0.13456355,-59,-43,-9,40,168
1695162022506676800,-9.294290543,-3.351882458,0.33279404,-0.9562006,-0.22183001,-0.011724349,0,0,-17,14,8,-9.107542992,3.489548922,0.270544797,-0.631516039,0.000666156,0.139226645,-54,-43,-12,40,169
1695162022507676800,-9.255983353,-3.368641853,0.367509961,-0.887453258,-0.215301678,0.005595712,0,-1,-20,14,11,-9.105149269,3.478775024,0.265756398,-0.627918839,-0.010392036,0.143756509,-55,-39,-11,37,168
1695162022508676800,-9.226056099,-3.38061285,0.396240383,-0.81857276,-0.208107188,0.022382848,1,-1,-20,13,9,-9.10036087,3.466804028,0.263362199,-0.624055147,-0.021450229,0.148286372,-57,-41,-12,34,167
1695162022509676800,-9.205705643,-3.386598349,0.417788208,-0.74902606,-0.201445624,0.037704438,-1,-2,-18,15,8,-9.101557732,3.453635931,0.257376671,-0.619924963,-0.033041347,0.152683005,-54,-41,-7,41,168
1695162022543678600,-8.960299492,-3.016694069,1.000776291,0.167604893,-0.080071971,0.1854579,2,0,-24,14,9,-9.123106003,3.232172251,0.089782566,-0.510275662,-0.27379021,0.205975503,-57,-44,-12,40,168
1695162022544678600,-8.971074104,-2.989160776,1.025915384,0.193052068,-0.07500919,0.186790213,3,-2,-17,13,10,-9.124302864,3.216609955,0.071826048,-0.502415001,-0.285248101,0.206641659,-55,-40,-7,40,170
1695162022545678600,-8.974664688,-2.960430384,1.057040095,0.216500759,-0.070346095,0.187323123,4,0,-20,13,7,-9.125499725,3.203441858,0.047884032,-0.494421154,-0.296705961,0.207041353,-58,-43,-9,38,169
1695162022546678600,-8.977059364,-2.930502892,1.082179189,0.237817764,-0.065016843,0.187189892,2,0,-20,13,9,-9.126696587,3.191470861,0.032321721,-0.486160785,-0.307764143,0.207441032,-55,-40,-8,40,167
1695162022547678600,-8.980650902,-2.905363798,1.098938584,0.250474721,-0.061686065,0.187189892,1,0,-23,13,8,-9.127894402,3.178302765,0.01436521,-0.477634013,-0.318555921,0.207574263,-55,-43,-14,40,167
1695162022580656700,-9.186552048,-2.266111851,1.170764685,0.14495559,0.003597243,0.119641654,7,0,-24,13,7,-9.168595314,3.080140591,-0.313640416,-0.316424191,-0.45911485,0.167471662,-57,-41,-7,40,169
1695162022581656700,-9.18296051,-2.244564056,1.159990668,0.117509954,0.010258805,0.115911178,4,0,-23,12,7,-9.17098999,3.08373189,-0.324414343,-0.310428768,-0.464577317,0.163741201,-54,-41,-5,36,169
1695162022582656700,-9.181763649,-2.223016262,1.150413871,0.088865243,0.017719755,0.112447165,2,0,-22,13,8,-9.166201591,3.088520288,-0.336385339,-0.305232793,-0.470306277,0.159744263,-57,-40,-9,38,168
1695162022583656700,-9.175778389,-2.207453966,1.139639974,0.059287902,0.02571363,0.109249614,0,0,-21,13,7,-9.165003777,3.089717388,-0.347159237,-0.3007029,-0.476035208,0.156013787,-57,-41,-9,40,168
1695162022584656700,-9.169792175,-2.196680069,1.128866076,0.02917764,0.034240428,0.106052071,3,0,-22,12,7,-9.163806915,3.093308687,-0.353144765,-0.298038274,-0.47989893,0.153349161,-56,-40,-8,40,167
1695162022646595800,-8.947132111,-2.384624958,0.749385118,-0.329480857,0.186257273,0.089931086,1,0,-25,16,0,-8.933963776,3.155557871,-0.511162043,-0.30856356,-0.55837214,0.061686065,-56,-38,-7,41,166
1695162022647595800,-8.933963776,-2.382230759,0.712275028,-0.334410399,0.197315469,0.092196018,-1,-1,-20,13,7,-8.921992302,3.153163671,-0.518344641,-0.309895873,-0.558638573,0.057422664,-58,-41,-12,36,166
1695162022648595800,-8.924386978,-2.382230759,0.673967779,-0.33867383,0.208773345,0.094194487,1,0,-24,13,8,-8.908824921,3.148375273,-0.525527298,-0.31109494,-0.558638573,0.053159267,-54,-41,-8,41,167
1695162022649595800,-8.914810181,-2.384624958,0.640448928,-0.342004567,0.220231235,0.096059717,2,1,-24,13,8,-8.890868187,3.143586874,-0.529118598,-0.312027574,-0.558105648,0.049029093,-58,-44,-9,40,168
1695162022650595800,-8.907627106,-2.381033659,0.599747539,-0.344802469,0.233021438,0.097791731,2,0,-25,13,7,-8.877699852,3.139995575,-0.538695395,-0.312960178,-0.557173014,0.04516539,-58,-41,3,39,168
1695162022686572500,-9.348160744,-2.379836559,-0.165199921,-0.296839207,0.400226623,0.082203679,5,0,-20,10,4,-9.11233139,3.12203908,-0.666785181,-0.250341505,-0.471771836,-0.039036751,-55,-40,-13,40,167
