timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1692755899703668200,-3,18,5,9,-1,2,-1,0
1692755899704665900,1,16,14,-1,-3,-3,-3,0
1692755899706665500,-4,-28,-24,7,3,-3,0,-3
1692755899710665400,2,11,-5,-5,-16,-3,-1,2
1692755899713660200,-1,-15,-13,-23,-4,-2,0,-1
1692755899714659300,-2,-21,10,40,29,7,-1,-4
1692755899716659400,-3,7,6,-6,-3,-2,0,0
1692755899718657000,2,12,6,7,2,8,2,2
1692755899720655600,0,-10,3,0,8,-11,-3,-1
1692755899721655400,-4,-12,-4,-20,-14,-1,0,-3
1692755899722655200,0,5,-13,-9,0,0,-2,1
1692755899725655200,0,-3,-4,-43,-38,-10,-1,-2
1692755899730651500,-1,-6,6,17,-32,-9,-3,-2
1692755899731651200,3,7,-25,17,39,12,4,3
1692755899746640600,1,-5,15,17,11,8,1,1
1692755899748642700,-5,-14,-4,-10,-3,-6,-3,-4
1692755899751638800,2,1,3,-18,7,-3,-2,1
1692755899752637800,1,15,-5,-3,-10,-6,-2,0
1692755899766629000,-2,-29,4,6,3,-2,-1,-2
1692755899767628900,-3,-7,6,-4,0,-2,-3,-2
1692755899779623600,4,1,19,9,22,6,3,0
1692755899781622500,-1,-2,-31,-24,-33,-10,-3,-4
1692755899817600000,-2,-18,-10,8,6,9,3,-1
1692755899818599300,1,25,11,16,-22,-5,0,2
1692755899820600200,-2,-9,-5,-7,-5,-5,-4,-3
1692755899822598800,-2,-10,6,10,22,6,3,-1
1692755899824596700,2,15,12,-11,7,-2,0,0
1692755899825595600,0,1,-9,9,-5,14,1,-2
1692755899827594900,1,-13,-3,-7,7,2,1,0
1692755899828594500,-3,3,-6,-31,-38,-15,-4,0
1692755899847583600,0,14,-5,-7,-15,-4,-5,-2
1692755899849582500,-4,-18,-3,2,5,-8,-3,-2
1692755899851581100,-3,4,13,11,-21,0,2,0
1692755899853580300,4,19,5,68,58,13,3,2
1692755899855578700,-2,-4,-8,-23,36,18,2,1
1692755899858578500,-2,-9,11,-4,-9,-10,-2,-2
1692755899861576400,1,19,-8,-35,-26,-15,-3,0
1692755899863574200,-1,8,-4,33,-35,-3,-5,-4
1692755899867571900,-3,-17,-9,-40,-46,-18,-2,-3
1692755899868571200,2,7,14,87,113,27,9,6
1692755899878566800,0,-4,2,32,25,12,-1,-1
1692755899880567300,-2,-35,-2,-76,-42,-15,-4,-3
1692755899887560400,0,-15,0,17,5,-9,-2,0
1692755899890559700,1,8,-8,-34,-71,-11,-2,-2
1692755899903551900,-2,-13,-10,-19,6,-5,-2,-2
1692755899905551700,1,18,9,48,57,29,7,2
1692755899909549900,-2,4,-2,-15,-6,-12,-3,-1
1692755899911548200,2,16,-1,-28,-24,1,-2,0
1692755899924539600,-4,-16,-5,13,17,-1,0,-2
1692755899927538300,-4,-15,3,-34,-22,-8,-4,-5
1692755899928537500,-2,13,-2,-16,1,-3,-3,-1
1692755899929536300,-1,-24,-4,1,4,-3,-1,0
1692755899938532100,-2,-1,-1,-55,-26,-21,-6,-2
1692755899941535300,2,14,0,61,0,17,7,3
1692755899948528200,4,-2,8,34,35,5,1,1
1692755899954521700,-5,-29,0,16,11,1,0,0
1692755899961517300,3,13,-9,-34,5,3,-1,0
1692755899963516600,1,-1,5,-36,-27,-18,-7,-1
1692755899968512900,1,-7,5,22,0,4,1,-3
1692755899970513900,-2,0,-38,-30,-3,-3,-4,-4
1692755899985503800,0,5,-4,11,0,3,1,-1
1692755899986503600,-1,-14,-4,-60,-27,-16,-3,-1
1692755899987502700,1,-4,1,59,-14,10,1,2
1692755899988503500,-4,3,16,-4,82,15,4,1
1692755900007492400,1,-3,12,53,14,13,5,0
1692755900009490900,2,4,-1,13,0,-3,-2,-1
1692755900010489600,-2,-2,-6,-81,-18,-12,-5,-3
1692755900011491200,0,5,1,-21,-21,-13,-2,-4
1692755900021483400,1,-20,-9,-13,-55,-9,-2,2
1692755900024482100,-1,35,4,66,93,32,7,2
1692755900028478800,-8,-20,1,15,-8,-3,-2,-2
1692755900029478800,2,7,-6,-9,-10,-1,-3,-2
1692755900045470700,-1,16,18,-35,-1,-9,-5,-3
1692755900046470400,1,-7,-27,-29,-32,-11,-4,-1
1692755900048468600,2,1,0,29,19,7,4,1
1692755900050466500,-1,-3,20,9,35,8,1,0
1692755900075453100,-2,5,-25,28,-7,2,-1,-2
1692755900076453800,-4,-12,10,24,-15,-15,-5,-5
1692755900077453100,1,7,12,-45,12,10,2,1
1692755900078452400,-1,3,-9,-23,-54,-17,-5,-2
1692755900082448400,-2,-15,11,16,12,8,3,-1
1692755900083448100,-1,-10,-4,-7,14,4,0,2
1692755900088444300,0,8,2,29,12,3,0,0
1692755900090444300,2,-5,-19,14,0,1,0,-1
1692755900105435400,0,-2,26,-11,-7,-4,-1,1
1692755900107434400,0,4,19,-20,3,3,2,0
1692755900109433700,-3,-4,-17,-5,-15,-8,-2,-3
1692755900110432400,0,1,5,21,-27,-7,-4,-1
1692755900127423000,4,8,-1,24,33,11,4,1
1692755900129421800,0,-1,5,9,12,1,1,0
1692755900130421100,-2,4,-11,-25,-23,-11,-4,-2
1692755900131420300,-1,-6,25,64,24,10,1,0
1692755900142414700,-2,3,-37,-73,-3,-4,-1,-1
1692755900143414500,2,-3,30,51,-18,4,-1,0
1692755900148412400,2,-16,-8,6,-27,-13,-3,0
1692755900150411000,-2,4,-26,-26,22,7,0,-2
1692755900165402400,0,-7,6,16,1,12,3,2
