,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
0,1693677254493173500,0.55784899,-0.840364814,10.34654236,-0.064483918,-0.003996937,-0.010125575,-14,47,99,14,14
1,1693677254494173500,0.555454791,-0.836773515,10.34414864,-0.064350687,-0.003863706,-0.009992342,-21,53,99,13,13
2,1693677254495173500,0.554257691,-0.837970614,10.34295177,-0.064483918,-0.003730475,-0.010258805,-18,51,96,15,13
3,1693677254496173500,0.55784899,-0.837970614,10.3453455,-0.064217456,-0.003863706,-0.010125575,-13,57,94,13,14
4,1693677254497173500,0.55784899,-0.836773515,10.34893703,-0.064217456,-0.003730475,-0.010258805,-18,49,97,15,14
0,1693677254547143200,0.567425787,-0.840364814,10.35252857,-0.064483918,-0.0042634,-0.010392036,-12,43,93,14,12
1,1693677254548143200,0.565031588,-0.840364814,10.35731697,-0.064483918,-0.0042634,-0.010392036,-20,50,95,14,13
2,1693677254549143200,0.566228688,-0.840364814,10.35731697,-0.064483918,-0.004130168,-0.010392036,-19,49,92,15,14
3,1693677254550143200,0.565031588,-0.843956113,10.35611916,-0.064350687,-0.003996937,-0.010258805,-22,50,101,14,15
4,1693677254551143200,0.566228688,-0.843956113,10.35492229,-0.064217456,-0.003996937,-0.010258805,-19,51,92,13,11
0,1693677254630655300,0.566228688,-0.834379315,10.36330223,-0.064350687,-0.003996937,-0.010258805,-18,47,101,12,9
1,1693677254631655300,0.565031588,-0.834379315,10.36330223,-0.064350687,-0.003996937,-0.010258805,-19,53,95,17,13
2,1693677254632655300,0.565031588,-0.833182216,10.36090755,-0.064483918,-0.003996937,-0.010125575,-18,50,94,14,15
3,1693677254633655300,0.567425787,-0.831985116,10.36090755,-0.06461715,-0.004130168,-0.010125575,-20,50,105,18,12
4,1693677254634655300,0.569819987,-0.831985116,10.35971069,-0.06461715,-0.003996937,-0.009992342,-22,46,92,16,12
0,1693677254696693400,0.563834488,-0.830788016,10.34774017,-0.063817769,-0.004796324,-0.010392036,-20,51,90,14,14
1,1693677254697693400,0.563834488,-0.834379315,10.35372543,-0.063817769,-0.004663093,-0.010525269,-18,49,95,18,15
2,1693677254698693400,0.565031588,-0.835576415,10.35611916,-0.063817769,-0.004529862,-0.010258805,-21,51,90,15,14
3,1693677254699693400,0.563834488,-0.831985116,10.35851383,-0.063950993,-0.004529862,-0.010392036,-19,47,92,13,15
4,1693677254700693400,0.565031588,-0.830788016,10.35611916,-0.063950993,-0.004663093,-0.010258805,-18,50,97,13,11
0,1693677254785502500,0.567425787,-0.836773515,10.3357687,-0.064483918,-0.004130168,-0.010525269,-16,48,95,13,14
1,1693677254786502500,0.567425787,-0.834379315,10.33217716,-0.064483918,-0.004130168,-0.010392036,-20,51,105,26,23
2,1693677254787502500,0.562637389,-0.837970614,10.3357687,-0.064350687,-0.004130168,-0.010392036,-15,49,92,16,13
3,1693677254788502500,0.565031588,-0.835576415,10.34175396,-0.064483918,-0.0042634,-0.010392036,-24,49,92,13,13
4,1693677254789502500,0.562637389,-0.833182216,10.33936024,-0.064350687,-0.004130168,-0.010258805,-19,52,91,-8,5
0,1693677254836632600,0.560243189,-0.834379315,10.35731697,-0.064084224,-0.0042634,-0.010125575,-18,52,97,14,13
1,1693677254837632600,0.562637389,-0.835576415,10.36330223,-0.063950993,-0.004130168,-0.010258805,-19,50,99,23,17
2,1693677254838632600,0.565031588,-0.837970614,10.36330223,-0.063950993,-0.003996937,-0.010258805,-22,52,102,14,4
3,1693677254839632600,0.566228688,-0.839167714,10.36449909,-0.064084224,-0.003863706,-0.010125575,-20,52,96,14,12
4,1693677254840632600,0.565031588,-0.840364814,10.36330223,-0.064217456,-0.003730475,-0.010125575,-20,38,91,13,8
0,1693677254898597100,0.553060591,-0.840364814,10.34893703,-0.063950993,-0.003863706,-0.010258805,-16,56,96,15,12
1,1693677254899597100,0.553060591,-0.841561913,10.35133076,-0.064084224,-0.003730475,-0.010258805,-19,50,100,19,12
2,1693677254900597100,0.554257691,-0.839167714,10.35492229,-0.064084224,-0.003863706,-0.010392036,-18,49,99,13,9
3,1693677254901597100,0.554257691,-0.839167714,10.35372543,-0.064217456,-0.003863706,-0.010525269,-19,50,90,12,14
4,1693677254902597100,0.55665189,-0.840364814,10.35731697,-0.064084224,-0.003863706,-0.010658499,-16,63,90,13,9
0,1693677254958562900,0.563834488,-0.834379315,10.34893703,-0.064084224,-0.0042634,-0.010125575,-20,57,95,16,16
1,1693677254959562900,0.565031588,-0.833182216,10.34654236,-0.063950993,-0.0042634,-0.010125575,-22,45,91,15,14
2,1693677254960562900,0.565031588,-0.833182216,10.3453455,-0.064084224,-0.004396631,-0.010125575,-20,47,93,14,9
3,1693677254961562900,0.566228688,-0.835576415,10.3453455,-0.064084224,-0.004396631,-0.010258805,-16,46,94,17,9
4,1693677254962562900,0.563834488,-0.835576415,10.34175396,-0.063950993,-0.004130168,-0.010392036,-16,54,93,16,14
0,1693677255038518600,0.560243189,-0.829590917,10.3453455,-0.064084224,-0.004529862,-0.010392036,-19,54,95,14,14
1,1693677255039518600,0.55784899,-0.829590917,10.34414864,-0.063950993,-0.0042634,-0.010525269,-19,53,93,13,16
2,1693677255040518600,0.55904609,-0.830788016,10.34295177,-0.063817769,-0.004529862,-0.010392036,-15,47,95,13,12
3,1693677255041518600,0.55784899,-0.831985116,10.34175396,-0.063817769,-0.004529862,-0.010658499,-19,42,91,6,9
4,1693677255042518600,0.55784899,-0.830788016,10.34295177,-0.063950993,-0.0042634,-0.01079173,-20,51,97,13,9
0,1693677255094487700,0.55904609,-0.837970614,10.3405571,-0.064483918,-0.0042634,-0.010924961,-18,54,97,13,10
1,1693677255095487700,0.561440289,-0.837970614,10.34295177,-0.064350687,-0.003996937,-0.011058193,-19,47,97,10,14
2,1693677255096487700,0.55665189,-0.835576415,10.34175396,-0.064217456,-0.004130168,-0.011058193,-17,47,96,13,11
3,1693677255097487700,0.55665189,-0.835576415,10.34295177,-0.064350687,-0.0042634,-0.011058193,-16,47,90,13,12
4,1693677255098487700,0.555454791,-0.834379315,10.3405571,-0.064217456,-0.004130168,-0.011058193,-18,47,95,14,14
0,1693677255177437900,0.560243189,-0.840364814,10.36689377,-0.064217456,-0.004529862,-0.010525269,-16,51,93,13,12
1,1693677255178437900,0.55784899,-0.836773515,10.36090755,-0.064350687,-0.004396631,-0.010392036,-14,51,90,15,14
2,1693677255179437900,0.55665189,-0.836773515,10.36449909,-0.064217456,-0.004396631,-0.010525269,-16,44,97,11,10
3,1693677255180437900,0.55904609,-0.839167714,10.36449909,-0.064217456,-0.004130168,-0.010258805,-20,49,93,13,10
4,1693677255181437900,0.55904609,-0.839167714,10.36569595,-0.064350687,-0.004130168,-0.010392036,-19,46,92,16,12
0,1693677255238402900,0.566228688,-0.835576415,10.34414864,-0.064483918,-0.003863706,-0.010392036,-24,51,90,13,14
1,1693677255239402900,0.569819987,-0.834379315,10.34774017,-0.064483918,-0.003996937,-0.010258805,-18,49,91,13,12
2,1693677255240402900,0.572214186,-0.833182216,10.34774017,-0.064350687,-0.003996937,-0.010258805,-20,45,94,13,11
3,1693677255241402900,0.574608386,-0.833182216,10.34414864,-0.064217456,-0.003996937,-0.010125575,-17,52,95,17,12
4,1693677255242402900,0.571017087,-0.835576415,10.3453455,-0.064483918,-0.004130168,-0.010258805,-17,50,90,13,14
0,1693677255297372300,0.55904609,-0.830788016,10.33936024,-0.06461715,-0.003597243,-0.010258805,-16,48,93,13,14
1,1693677255298372300,0.55784899,-0.833182216,10.34175396,-0.064483918,-0.003730475,-0.010258805,-18,47,92,10,13
2,1693677255299372300,0.561440289,-0.831985116,10.33816338,-0.064483918,-0.003730475,-0.010258805,-20,34,93,13,8
3,1693677255300372300,0.560243189,-0.834379315,10.33816338,-0.064483918,-0.003730475,-0.010258805,-18,50,101,14,13
4,1693677255301372300,0.562637389,-0.834379315,10.34414864,-0.064350687,-0.003863706,-0.010258805,-18,53,95,13,11
0,1693677255385318900,0.569819987,-0.834379315,10.32499504,-0.063817769,-0.003863706,-0.009725881,-16,46,93,15,12
1,1693677255386318900,0.568622887,-0.836773515,10.32260036,-0.063950993,-0.003996937,-0.009725881,-23,47,91,13,12
2,1693677255387318900,0.571017087,-0.837970614,10.3214035,-0.063950993,-0.003996937,-0.009725881,-22,49,91,13,10
3,1693677255388318900,0.569819987,-0.835576415,10.32499504,-0.064084224,-0.003996937,-0.009725881,-19,54,90,13,12
4,1693677255389318900,0.566228688,-0.836773515,10.32499504,-0.064483918,-0.003863706,-0.009992342,-20,47,100,13,14
0,1693677255447284200,0.569819987,-0.830788016,10.34893703,-0.064084224,-0.004130168,-0.010658499,-18,51,90,13,13
1,1693677255448284200,0.568622887,-0.831985116,10.35133076,-0.063950993,-0.0042634,-0.010658499,-20,47,93,13,11
2,1693677255449284200,0.568622887,-0.833182216,10.34893703,-0.064084224,-0.0042634,-0.010525269,-16,43,90,12,13
3,1693677255450284200,0.568622887,-0.834379315,10.34414864,-0.064217456,-0.004396631,-0.010525269,-21,49,97,14,13
4,1693677255451284200,0.569819987,-0.834379315,10.34414864,-0.064217456,-0.004396631,-0.010392036,-14,42,89,14,11
0,1693677255520244200,0.561440289,-0.835576415,10.35252857,-0.064483918,-0.003597243,-0.010125575,-24,45,93,10,8
1,1693677255521244200,0.555454791,-0.839167714,10.35372543,-0.064483918,-0.003597243,-0.010258805,-23,49,76,11,9
2,1693677255522244200,0.55784899,-0.837970614,10.35133076,-0.064483918,-0.003464012,-0.010392036,-18,45,93,19,14
3,1693677255523244200,0.55784899,-0.836773515,10.35252857,-0.064350687,-0.003597243,-0.010392036,-17,42,90,15,14
4,1693677255524244200,0.555454791,-0.839167714,10.35133076,-0.064483918,-0.003597243,-0.010392036,-20,51,93,13,14
0,1693677255573210500,0.567425787,-0.834379315,10.34774017,-0.064350687,-0.003996937,-0.010525269,-20,31,90,13,6
1,1693677255574210500,0.566228688,-0.834379315,10.34774017,-0.064084224,-0.004130168,-0.010392036,-19,50,93,13,12
2,1693677255575210500,0.566228688,-0.837970614,10.35133076,-0.063950993,-0.004130168,-0.010525269,-15,58,90,14,11
3,1693677255576210500,0.565031588,-0.840364814,10.35252857,-0.063817769,-0.004130168,-0.010525269,-16,51,95,18,14
4,1693677255577210500,0.566228688,-0.842759013,10.3501339,-0.063817769,-0.004130168,-0.010525269,-20,47,95,13,16
0,1693677255651165700,0.562637389,-0.833182216,10.35252857,-0.064217456,-0.003863706,-0.010525269,-19,47,90,16,11
1,1693677255652165700,0.561440289,-0.834379315,10.35372543,-0.064217456,-0.003730475,-0.010392036,-18,51,91,13,12
2,1693677255653165700,0.563834488,-0.834379315,10.35492229,-0.064217456,-0.003730475,-0.010392036,-13,46,92,13,13
3,1693677255654165700,0.566228688,-0.836773515,10.34893703,-0.064084224,-0.003863706,-0.010392036,-20,49,87,13,12
4,1693677255655165700,0.565031588,-0.835576415,10.34654236,-0.064084224,-0.004130168,-0.010392036,-16,48,96,13,12
0,1693677255714129900,0.55904609,-0.833182216,10.34414864,-0.064350687,-0.004796324,-0.010125575,-22,53,91,10,11
1,1693677255715129900,0.562637389,-0.833182216,10.34893703,-0.064217456,-0.004929556,-0.010258805,-23,47,96,14,14
2,1693677255716129900,0.565031588,-0.834379315,10.34893703,-0.063950993,-0.004929556,-0.010258805,-20,48,96,14,13
3,1693677255717129900,0.563834488,-0.834379315,10.3501339,-0.064084224,-0.004929556,-0.010258805,-20,53,99,13,14
4,1693677255718129900,0.563834488,-0.833182216,10.34774017,-0.064084224,-0.005062787,-0.010258805,-15,41,95,15,14
0,1693677255771097900,0.563834488,-0.833182216,10.35133076,-0.06461715,-0.004396631,-0.010125575,-22,53,91,15,13
1,1693677255772097900,0.566228688,-0.839167714,10.35731697,-0.064483918,-0.004396631,-0.010258805,-26,62,97,14,14
2,1693677255773097900,0.566228688,-0.836773515,10.35731697,-0.064084224,-0.0042634,-0.010258805,-24,53,96,12,13
3,1693677255774097900,0.563834488,-0.835576415,10.35372543,-0.064350687,-0.0042634,-0.010392036,-18,49,90,13,11
4,1693677255775097900,0.560243189,-0.831985116,10.35372543,-0.064750381,-0.0042634,-0.010258805,-23,43,95,13,9
0,1693677255856049100,0.567425787,-0.831985116,10.34295177,-0.063817769,-0.00319755,-0.010525269,-19,57,95,18,12
1,1693677255857049100,0.566228688,-0.833182216,10.34654236,-0.064084224,-0.003330781,-0.010392036,-20,52,97,13,17
2,1693677255858049100,0.566228688,-0.834379315,10.34774017,-0.064084224,-0.003464012,-0.010392036,-17,48,91,17,9
3,1693677255859049100,0.563834488,-0.830788016,10.34774017,-0.063950993,-0.003730475,-0.010392036,-22,46,92,14,11
4,1693677255860049100,0.561440289,-0.828393817,10.3453455,-0.064084224,-0.003597243,-0.010392036,-18,53,77,10,11
0,1693677255918013200,0.571017087,-0.835576415,10.34774017,-0.064750381,-0.003730475,-0.009725881,-18,50,95,13,14
1,1693677255919013200,0.571017087,-0.836773515,10.35133076,-0.064750381,-0.003597243,-0.009725881,-18,49,95,15,13
2,1693677255920013200,0.568622887,-0.833182216,10.35372543,-0.06461715,-0.003464012,-0.009859112,-24,48,90,13,14
3,1693677255921013200,0.566228688,-0.834379315,10.35611916,-0.064750381,-0.003330781,-0.009992342,-24,48,90,7,11
4,1693677255922013200,0.563834488,-0.834379315,10.34893703,-0.064483918,-0.003730475,-0.010258805,-26,49,91,13,11
0,1693677255981976800,0.562637389,-0.839167714,10.35971069,-0.065016843,-0.004396631,-0.010392036,-16,54,95,14,11
1,1693677255982976800,0.561440289,-0.841561913,10.36210537,-0.065150075,-0.004396631,-0.010392036,-22,49,95,13,13
2,1693677255983976800,0.562637389,-0.843956113,10.36809063,-0.065016843,-0.0042634,-0.010392036,-20,47,96,15,13
3,1693677255984976800,0.566228688,-0.846350312,10.36809063,-0.065016843,-0.0042634,-0.010258805,-20,45,92,17,9
4,1693677255985976800,0.566228688,-0.848744512,10.36449909,-0.065016843,-0.0042634,-0.010258805,-17,48,95,13,13
0,1693677256071925300,0.568622887,-0.845153213,10.34175396,-0.064217456,-0.003996937,-0.010125575,-14,53,94,14,14
1,1693677256072925300,0.566228688,-0.842759013,10.3405571,-0.064217456,-0.003996937,-0.010125575,-18,51,93,13,12
2,1693677256073925300,0.563834488,-0.841561913,10.34295177,-0.064217456,-0.004130168,-0.010125575,-18,48,93,14,14
3,1693677256074925300,0.562637389,-0.839167714,10.34295177,-0.064217456,-0.0042634,-0.010258805,-23,49,93,12,13
4,1693677256075925300,0.563834488,-0.839167714,10.34175396,-0.064084224,-0.004130168,-0.010125575,-19,47,91,15,14
0,1693677256108903800,0.571017087,-0.839167714,10.35252857,-0.064483918,-0.003464012,-0.010125575,-21,49,101,13,9
1,1693677256109903800,0.568622887,-0.836773515,10.3501339,-0.06461715,-0.003330781,-0.009992342,-17,45,90,14,12
2,1693677256110903800,0.567425787,-0.839167714,10.35252857,-0.06461715,-0.003330781,-0.010125575,-22,42,93,11,0
3,1693677256111903800,0.566228688,-0.840364814,10.35372543,-0.06461715,-0.003464012,-0.010258805,-20,46,92,15,12
4,1693677256112903800,0.565031588,-0.839167714,10.35611916,-0.064483918,-0.003330781,-0.010258805,-23,47,91,14,14
0,1693677256202850700,0.565031588,-0.835576415,10.36449909,-0.064350687,-0.004130168,-0.010392036,-21,49,95,12,11
1,1693677256203850700,0.562637389,-0.833182216,10.35731697,-0.064217456,-0.003996937,-0.010392036,-24,51,90,11,11
2,1693677256204850700,0.561440289,-0.830788016,10.35252857,-0.064350687,-0.003863706,-0.010392036,-18,37,92,9,12
3,1693677256205850700,0.55904609,-0.830788016,10.35971069,-0.064217456,-0.003597243,-0.010392036,-17,49,96,13,14
4,1693677256206850700,0.565031588,-0.828393817,10.35851383,-0.064217456,-0.003730475,-0.010258805,-23,50,90,16,14
0,1693677256264813800,0.567425787,-0.833182216,10.35492229,-0.064217456,-0.003597243,-0.010658499,-20,46,92,13,11
1,1693677256265813800,0.567425787,-0.835576415,10.35731697,-0.064217456,-0.003464012,-0.010658499,-17,43,91,15,10
2,1693677256266813800,0.566228688,-0.834379315,10.35372543,-0.064350687,-0.003597243,-0.010525269,-10,49,92,13,13
3,1693677256267813800,0.563834488,-0.836773515,10.35851383,-0.064350687,-0.003730475,-0.010658499,-17,50,90,13,14
4,1693677256268813800,0.561440289,-0.837970614,10.35851383,-0.064217456,-0.003863706,-0.010658499,-28,51,92,13,17
0,1693677256318783600,0.55665189,-0.835576415,10.34414864,-0.064350687,-0.0042634,-0.010258805,-18,50,96,13,2
1,1693677256319783600,0.55665189,-0.836773515,10.3405571,-0.064350687,-0.004130168,-0.010125575,-20,49,91,16,13
2,1693677256320783600,0.55665189,-0.835576415,10.33936024,-0.064483918,-0.0042634,-0.010392036,-14,48,100,16,13
3,1693677256321783600,0.55784899,-0.837970614,10.33936024,-0.06461715,-0.004396631,-0.010392036,-19,54,95,13,14
4,1693677256322783600,0.55665189,-0.840364814,10.3405571,-0.06461715,-0.0042634,-0.010392036,-13,51,97,13,13
0,1693677256404734900,0.555454791,-0.831985116,10.32379818,-0.064750381,-0.003996937,-0.010125575,-19,53,90,-4,11
1,1693677256405734900,0.55784899,-0.834379315,10.32499504,-0.064483918,-0.004130168,-0.010125575,-21,32,61,-16,14
2,1693677256406734900,0.561440289,-0.833182216,10.32738876,-0.06461715,-0.003996937,-0.010258805,-18,47,91,14,12
3,1693677256407734900,0.560243189,-0.834379315,10.32738876,-0.064483918,-0.003730475,-0.009992342,-14,53,91,13,14
4,1693677256408734900,0.560243189,-0.835576415,10.32858658,-0.064750381,-0.003863706,-0.009859112,-16,48,91,14,14
0,1693677256461702400,0.551863492,-0.823605359,10.34893703,-0.064483918,-0.003597243,-0.010125575,-28,50,91,13,9
1,1693677256462702400,0.55665189,-0.822408259,10.35492229,-0.064483918,-0.003863706,-0.010125575,-18,33,92,14,14
2,1693677256463702400,0.55784899,-0.828393817,10.35611916,-0.064350687,-0.003863706,-0.010258805,-21,55,95,13,14
3,1693677256464702400,0.560243189,-0.829590917,10.35252857,-0.064483918,-0.003863706,-0.010392036,-16,53,92,12,14
4,1693677256465702400,0.55904609,-0.829590917,10.34774017,-0.064483918,-0.003996937,-0.010258805,-39,55,92,12,14
0,1693677256517670300,0.565031588,-0.827196658,10.36569595,-0.064350687,-0.0042634,-0.009992342,-26,49,95,14,13
1,1693677256518670300,0.565031588,-0.831985116,10.36569595,-0.064350687,-0.004130168,-0.009992342,-18,43,93,12,13
2,1693677256519670300,0.565031588,-0.833182216,10.36090755,-0.064483918,-0.003996937,-0.009992342,-19,46,95,12,12
3,1693677256520670300,0.562637389,-0.833182216,10.35731697,-0.064350687,-0.003996937,-0.009859112,-23,47,92,13,14
4,1693677256521670300,0.55904609,-0.833182216,10.35252857,-0.064350687,-0.0042634,-0.009859112,-22,61,74,31,14
0,1693677256596624600,0.567425787,-0.839167714,10.3501339,-0.064350687,-0.004130168,-0.010392036,-18,49,91,13,13
1,1693677256597624600,0.568622887,-0.841561913,10.35372543,-0.064350687,-0.004130168,-0.010258805,-20,42,94,13,11
2,1693677256598624600,0.568622887,-0.839167714,10.35492229,-0.064350687,-0.003996937,-0.010125575,-12,55,92,14,16
3,1693677256599624600,0.568622887,-0.837970614,10.35133076,-0.064483918,-0.004130168,-0.010125575,-20,53,76,13,11
4,1693677256600624600,0.566228688,-0.834379315,10.3501339,-0.06461715,-0.004130168,-0.009992342,-19,48,91,13,11
0,1693677256666585400,0.563834488,-0.837970614,10.33217716,-0.064483918,-0.004396631,-0.010392036,-33,45,96,13,14
1,1693677256667585400,0.561440289,-0.841561913,10.32260036,-0.06461715,-0.0042634,-0.010392036,-20,49,95,13,14
2,1693677256668585400,0.562637389,-0.841561913,10.31900978,-0.064483918,-0.004396631,-0.010125575,-20,49,101,6,14
3,1693677256669585400,0.567425787,-0.841561913,10.32260036,-0.064483918,-0.0042634,-0.010258805,-20,47,92,13,14
4,1693677256670585400,0.566228688,-0.842759013,10.32379818,-0.064217456,-0.0042634,-0.010258805,-16,46,92,14,13
0,1693677256727549200,0.562637389,-0.835576415,10.35492229,-0.063950993,-0.003863706,-0.009859112,-18,50,93,14,14
1,1693677256728549200,0.563834488,-0.834379315,10.3501339,-0.063950993,-0.003863706,-0.009859112,-21,48,90,13,14
2,1693677256729549200,0.563834488,-0.834379315,10.34893703,-0.063817769,-0.003996937,-0.009992342,-18,53,96,13,14
3,1693677256730549200,0.563834488,-0.835576415,10.3453455,-0.063950993,-0.004130168,-0.009859112,-20,49,91,8,13
4,1693677256731549200,0.565031588,-0.839167714,10.34295177,-0.063817769,-0.0042634,-0.009725881,-21,49,92,3,9
0,1693677256796510100,0.55784899,-0.845153213,10.3405571,-0.063950993,-0.003996937,-0.010258805,-14,49,96,13,13
1,1693677256797510100,0.55784899,-0.843956113,10.3453455,-0.063817769,-0.004130168,-0.010258805,-22,57,96,13,13
2,1693677256798510100,0.560243189,-0.841561913,10.3453455,-0.063950993,-0.004130168,-0.009992342,-16,49,97,9,14
3,1693677256799510100,0.55904609,-0.839167714,10.3453455,-0.064084224,-0.004130168,-0.009992342,-18,47,92,13,13
4,1693677256800510100,0.55665189,-0.837970614,10.34414864,-0.064217456,-0.003996937,-0.009859112,-20,45,90,13,11
0,1693677256859474400,0.561440289,-0.841561913,10.35252857,-0.064350687,-0.003996937,-0.010125575,-18,47,91,12,12
1,1693677256860474400,0.563834488,-0.837970614,10.34654236,-0.064483918,-0.004130168,-0.010125575,-17,50,93,12,14
2,1693677256861474400,0.562637389,-0.837970614,10.34414864,-0.064483918,-0.003996937,-0.010392036,-18,48,94,14,11
3,1693677256862474400,0.561440289,-0.835576415,10.34175396,-0.064483918,-0.003863706,-0.010392036,-27,45,91,11,8
4,1693677256863474400,0.562637389,-0.836773515,10.3453455,-0.064350687,-0.003996937,-0.010525269,-15,28,121,2,11
0,1693677256943427600,0.55904609,-0.842759013,10.3453455,-0.064084224,-0.004529862,-0.009992342,-16,43,96,13,13
1,1693677256944427600,0.55904609,-0.841561913,10.34295177,-0.063950993,-0.004529862,-0.009859112,-18,53,96,13,14
2,1693677256945427600,0.562637389,-0.843956113,10.34654236,-0.064084224,-0.004663093,-0.010125575,-23,49,95,13,8
3,1693677256946427600,0.562637389,-0.843956113,10.3501339,-0.064084224,-0.004663093,-0.009992342,-20,50,91,11,9
4,1693677256947427600,0.563834488,-0.842759013,10.34774017,-0.064084224,-0.004663093,-0.009992342,-12,49,95,13,14
0,1693677256996395800,0.565031588,-0.834379315,10.35851383,-0.064483918,-0.003863706,-0.010392036,-18,53,95,16,13
1,1693677256997395800,0.563834488,-0.837970614,10.35611916,-0.064483918,-0.003863706,-0.010392036,-23,45,87,13,13
2,1693677256998395800,0.563834488,-0.840364814,10.35731697,-0.064483918,-0.003863706,-0.010258805,-23,45,90,13,12
3,1693677256999395800,0.560243189,-0.840364814,10.36210537,-0.064483918,-0.003996937,-0.010258805,-18,54,93,13,12
4,1693677257000395800,0.561440289,-0.839167714,10.36689377,-0.064350687,-0.003996937,-0.010258805,-20,41,90,7,13
0,1693677257061359900,0.55665189,-0.841561913,10.3453455,-0.064483918,-0.0042634,-0.009725881,-33,48,96,13,13
1,1693677257062359900,0.55784899,-0.842759013,10.34295177,-0.064483918,-0.004396631,-0.009859112,-17,46,93,13,11
2,1693677257063359900,0.55904609,-0.845153213,10.3405571,-0.064483918,-0.0042634,-0.009992342,-24,49,91,13,10
3,1693677257064359900,0.563834488,-0.845153213,10.33816338,-0.064350687,-0.004396631,-0.009992342,-18,46,92,11,5
4,1693677257065359900,0.560243189,-0.843956113,10.33936024,-0.064350687,-0.004396631,-0.010125575,-12,42,90,11,12
0,1693677257137314600,0.568622887,-0.840364814,10.3261919,-0.064084224,-0.0042634,-0.010258805,-14,55,91,13,14
1,1693677257138314600,0.568622887,-0.841561913,10.32858658,-0.064217456,-0.003996937,-0.010125575,-17,54,91,12,8
2,1693677257139314600,0.572214186,-0.839167714,10.3309803,-0.064350687,-0.003996937,-0.010258805,-18,48,93,13,9
3,1693677257140314600,0.571017087,-0.837970614,10.33217716,-0.064217456,-0.004130168,-0.010258805,-20,47,92,14,12
4,1693677257141314600,0.567425787,-0.837970614,10.33457184,-0.064350687,-0.003996937,-0.010258805,-21,47,97,13,9
0,1693677257201278800,0.55784899,-0.840364814,10.34893703,-0.064483918,-0.003996937,-0.010525269,-20,50,95,13,15
1,1693677257202278800,0.560243189,-0.839167714,10.3501339,-0.064350687,-0.004130168,-0.010525269,-23,46,95,12,11
2,1693677257203278800,0.561440289,-0.839167714,10.34893703,-0.064350687,-0.004130168,-0.010392036,-26,43,89,10,7
3,1693677257204278800,0.560243189,-0.839167714,10.3501339,-0.064483918,-0.003996937,-0.010392036,-24,45,90,22,13
4,1693677257205278800,0.55784899,-0.842759013,10.35252857,-0.06461715,-0.004130168,-0.010258805,-20,49,94,13,13
0,1693677257259247000,0.553060591,-0.830788016,10.35851383,-0.064483918,-0.003996937,-0.009859112,-22,52,92,14,9
1,1693677257260247000,0.55665189,-0.831985116,10.36090755,-0.064483918,-0.004396631,-0.009992342,-22,47,96,13,11
2,1693677257261247000,0.55665189,-0.835576415,10.36330223,-0.064350687,-0.004396631,-0.009992342,-20,43,92,13,10
3,1693677257262247000,0.55665189,-0.835576415,10.35971069,-0.064217456,-0.004396631,-0.009859112,-18,48,90,13,14
4,1693677257263247000,0.560243189,-0.835576415,10.35372543,-0.064350687,-0.004396631,-0.009992342,-22,42,94,10,11
0,1693677257366184600,0.571017087,-0.830788016,10.34774017,-0.064217456,-0.003863706,-0.009992342,-21,45,89,8,14
1,1693677257367184600,0.572214186,-0.831985116,10.34175396,-0.064217456,-0.003863706,-0.009725881,-8,59,103,29,20
2,1693677257368184600,0.571017087,-0.833182216,10.33936024,-0.064084224,-0.003863706,-0.009725881,-20,45,91,16,10
3,1693677257369184600,0.568622887,-0.830788016,10.3357687,-0.064084224,-0.003730475,-0.010125575,-23,47,90,12,12
4,1693677257370184600,0.566228688,-0.828393817,10.33337498,-0.064084224,-0.003597243,-0.010258805,-22,55,91,14,15
0,1693677257432146400,0.569819987,-0.828393817,10.34175396,-0.064217456,-0.004130168,-0.010525269,-8,45,90,11,12
1,1693677257433146400,0.568622887,-0.827196658,10.34654236,-0.064084224,-0.003996937,-0.010525269,-23,39,91,13,12
2,1693677257434146400,0.566228688,-0.828393817,10.3501339,-0.064217456,-0.003863706,-0.010658499,-22,45,91,12,12
3,1693677257435146400,0.562637389,-0.830788016,10.34893703,-0.064350687,-0.003597243,-0.010658499,-19,49,91,12,9
4,1693677257436146400,0.55904609,-0.830788016,10.35492229,-0.064483918,-0.003730475,-0.010525269,-16,48,93,12,13
0,1693677257466128500,0.55904609,-0.827196658,10.35971069,-0.064750381,-0.003730475,-0.010392036,-28,47,91,11,10
1,1693677257467128500,0.55665189,-0.828393817,10.35372543,-0.064750381,-0.003730475,-0.010392036,-22,37,91,12,12
2,1693677257468128500,0.55665189,-0.830788016,10.35252857,-0.06461715,-0.003730475,-0.010392036,-22,45,90,13,11
3,1693677257469128500,0.55784899,-0.833182216,10.35372543,-0.06461715,-0.003597243,-0.010392036,-18,46,86,35,14
4,1693677257470128500,0.55904609,-0.833182216,10.35372543,-0.064750381,-0.003597243,-0.010525269,-22,49,95,13,13
0,1693677257547562200,0.55904609,-0.836773515,10.35252857,-0.064217456,-0.003996937,-0.010392036,-26,38,90,10,11
1,1693677257548562200,0.563834488,-0.839167714,10.35372543,-0.064350687,-0.003996937,-0.010392036,-18,43,90,15,13
