timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695161755188687200,-8.754398346,-3.084928989,-0.363918662,-1.542950988,0.266062796,-0.013189893,-6,17,-9,23,17,-8.690952301,2.67671752,2.292448044,0.309362948,-0.247410417,0.303234309,-67,-35,-23,24,161
1695161755189687200,-8.748413086,-3.107673883,-0.357933164,-1.506578803,0.273124039,0.002931087,-2,21,-8,24,15,-8.670601845,2.661155224,2.288856745,0.315091878,-0.24674426,0.303101093,-65,-34,-24,26,162
1695161755190687200,-8.741230011,-3.128024578,-0.351947635,-1.46940732,0.278986216,0.018119449,-1,23,-11,21,14,-8.649053574,2.650381327,2.284068346,0.320820838,-0.24567841,0.302568167,-71,-34,-24,26,164
1695161755191687200,-8.74003315,-3.150769472,-0.349553436,-1.431969285,0.284049004,0.032241959,-3,18,-7,24,18,-8.627506256,2.63841033,2.282871246,0.326416522,-0.244479313,0.301369071,-70,-34,-24,24,164
1695161755192687200,-8.736441612,-3.172317266,-0.348356336,-1.393732071,0.288179159,0.04516539,-3,21,-7,24,19,-8.604761124,2.630030632,2.285265446,0.33187899,-0.242880553,0.299770296,-67,-34,-27,26,160
1695161755238662200,-8.791508675,-3.047818661,-0.281318694,-0.806448698,0.289245039,0.118309341,-3,18,-11,26,14,-8.066065788,2.582146645,2.45405674,0.367984682,-0.123238891,0.149618685,-70,-35,-24,28,164
1695161755239662200,-8.802282333,-3.003525972,-0.288501292,-0.786597252,0.284182221,0.109915771,-4,11,-9,20,14,-8.042123795,2.584540844,2.463633537,0.364787132,-0.113513015,0.13656202,-70,-36,-28,25,162
1695161755240662200,-8.81066227,-2.967612982,-0.301669419,-0.77447319,0.279652387,0.10258805,-6,19,-12,23,14,-8.024167061,2.588132143,2.479195833,0.360790193,-0.103920363,0.123105668,-67,-36,-29,25,161
1695161755241662200,-8.81664753,-2.93648839,-0.311246216,-0.764880538,0.274722815,0.094327718,-4,2,-13,22,14,-8.005013466,2.589329243,2.49236393,0.356260329,-0.094327718,0.109516084,-71,-35,-25,24,160
1695161755242662200,-8.825027466,-2.904166698,-0.325611442,-0.757153153,0.269660026,0.085001536,-5,19,-12,25,17,-7.989450932,2.591723442,2.505532026,0.351330757,-0.084735066,0.0955268,-67,-35,-24,26,166
1695161755277638800,-8.924386978,-2.704250813,-0.365115762,-0.845751941,0.187589586,-0.140425727,-1,18,-9,19,15,-7.970297337,2.640804529,2.620453835,0.22596018,0.070079632,-0.183059722,-72,-34,-24,24,164
1695161755278638800,-8.939949036,-2.710236311,-0.368707061,-0.852813125,0.185724348,-0.150284842,-4,19,-9,21,16,-7.978677273,2.642001629,2.619256735,0.222229704,0.07500919,-0.196116373,-70,-35,-24,28,162
1695161755279638800,-8.951920509,-2.717418909,-0.36990416,-0.858941793,0.184392035,-0.159477785,-3,17,-16,24,14,-7.989450932,2.646790028,2.613271236,0.218898922,0.079539053,-0.208773345,-70,-34,-22,24,163
1695161755280638800,-8.962694168,-2.726995707,-0.375889659,-0.864537537,0.183192953,-0.167604893,-5,19,-12,18,15,-8.00261879,2.650381327,2.610877037,0.216500759,0.083402753,-0.220897391,-63,-36,-27,28,163
