timestamp_leitura,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z
1688388203.2923944,0.330399841,-0.095768064,10.68053341,0.103920363,0.010658499,-0.016520673,,,,,,
1688388203.2923944,0.328005642,-0.093373865,10.67813969,0.104186833,0.010392036,-0.016520673,,,,,,
1688388203.2923944,0.330399841,-0.093373865,10.67813969,0.104186833,0.010392036,-0.016520673,,,,,,
1688388203.2923944,0.330399841,-0.093373865,10.68053341,0.104186833,0.010392036,-0.016520673,,,,,,
1688388203.2923944,0.33279404,-0.093373865,10.67813969,0.103920363,0.010392036,-0.016520673,,,,,,
1688388203.2923944,0.33279404,-0.093373865,10.67813969,0.103920363,0.010392036,-0.016254211,,,,,,
1688388203.2923944,0.33279404,-0.093373865,10.68053341,0.103920363,0.010392036,-0.016520673,,,,,,
1688388203.2923944,0.33279404,-0.093373865,10.68292809,0.104186833,0.010392036,-0.016520673,,,,,,
1688388203.2923944,0.33279404,-0.090979666,10.68292809,0.104186833,0.010658499,-0.016520673,,,,,,
1688388203.2923944,0.33279404,-0.088585466,10.68292809,0.103920363,0.010658499,-0.016520673,,,,,,
1688388203.2923944,0.33279404,-0.090979666,10.68292809,0.103920363,0.010658499,-0.016254211,,,,,,
1688388203.2923944,0.33279404,-0.090979666,10.68292809,0.104186833,0.010658499,-0.016254211,,,,,,
1688388203.2923944,0.337582439,-0.090979666,10.68292809,0.104186833,0.010658499,-0.016254211,,,,,,
1688388203.2923944,0.33279404,-0.086191259,10.68532181,0.103920363,0.010658499,-0.016254211,,,,,,
1688388203.2923944,0.33279404,-0.086191259,10.69011021,0.104186833,0.010658499,-0.015987748,,,,,,
1688388203.2923944,,,,,,,1.034295082,0.138863698,9.277531624,-0.103387438,0.02158346,-0.012790199
1688388203.2923944,,,,,,,1.036689281,0.138863698,9.277531624,-0.103387438,0.02158346,-0.012790199
1688388203.2923944,,,,,,,1.034295082,0.136469498,9.279925346,-0.103387438,0.02158346,-0.012790199
1688388203.2923944,,,,,,,1.034295082,0.138863698,9.277531624,-0.103387438,0.02158346,-0.013056661
1688388203.2923944,,,,,,,1.034295082,0.138863698,9.279925346,-0.103387438,0.021316998,-0.013056661
1688388203.2923944,,,,,,,1.034295082,0.141257897,9.275136948,-0.103387438,0.021316998,-0.013056661
1688388203.2923944,,,,,,,1.036689281,0.143652096,9.275136948,-0.103387438,0.021050537,-0.013056661
1688388203.2923944,,,,,,,1.036689281,0.141257897,9.275136948,-0.103387438,0.021050537,-0.013056661
1688388203.2923944,,,,,,,1.039083481,0.143652096,9.272743225,-0.103120975,0.021050537,-0.012790199
1688388203.2923944,,,,,,,1.039083481,0.146046311,9.279925346,-0.103120975,0.021316998,-0.012790199
1688388203.2923944,,,,,,,1.04147768,0.146046311,9.277531624,-0.103120975,0.021316998,-0.012790199
1688388203.2923944,,,,,,,1.039083481,0.146046311,9.277531624,-0.103120975,0.02158346,-0.012790199
1688388203.2923944,,,,,,,1.039083481,0.143652096,9.277531624,-0.103120975,0.02158346,-0.012790199
1688388203.2923944,,,,,,,1.039083481,0.143652096,9.277531624,-0.103120975,0.02158346,-0.012790199
1688388203.2923944,,,,,,,1.036689281,0.141257897,9.277531624,-0.103387438,0.02158346,-0.012790199
1688388203.4922793,0.344765037,-0.081402861,10.69489861,0.103920363,0.010392036,-0.016254211,,,,,,
1688388203.4922793,0.344765037,-0.081402861,10.69489861,0.103920363,0.010392036,-0.016254211,,,,,,
1688388203.4922793,0.342370838,-0.079008654,10.69489861,0.103920363,0.010658499,-0.016520673,,,,,,
1688388203.4922793,0.342370838,-0.076614454,10.69250488,0.103920363,0.010658499,-0.016254211,,,,,,
1688388203.4922793,0.342370838,-0.076614454,10.69489861,0.103920363,0.010658499,-0.016254211,,,,,,
