timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678098042503900,-13,-28,-97,-109,0,-25,-11,-8
1693678098044502400,1,5,43,-41,-8,-9,4,3
1693678098048501000,-4,-4,0,-77,76,15,-3,-2
1693678098052498100,12,29,48,-36,-33,32,3,5
1693678098054496800,-14,-42,-88,-54,21,27,17,-6
1693678098056495800,8,25,63,89,-38,-67,-8,-1
1693678098058495600,-10,-20,-64,-37,21,27,-22,-7
1693678098059495000,-4,-13,-68,-112,-24,-70,-2,-3
1693678098060494200,-2,-14,-41,84,70,24,-2,-4
1693678098061494200,-5,-11,-65,-52,75,9,7,-2
1693678098065490700,0,-1,-13,-87,4,22,0,-5
1693678098069488800,-22,-55,-128,-36,79,93,4,-9
1693678098077484400,16,49,39,27,-128,51,19,8
1693678098080483100,-1,-12,-27,89,35,37,-59,-6
1693678098085478800,8,43,99,51,-57,-70,-30,-5
1693678098086478900,2,-5,-25,-128,90,74,15,1
1693678098117483600,-9,-2,44,15,19,-64,-20,-10
1693678098119481800,-8,-25,-42,-8,-6,-18,35,0
1693678098121482800,10,36,75,127,-74,77,-16,3
1693678098123480600,8,19,22,-41,-48,-62,-8,2
1693678098125479300,-18,-49,-128,-108,9,48,10,-5
1693678098127477700,11,31,59,104,-40,-44,14,9
1693678098132475300,11,27,17,-4,41,58,-4,2
1693678098135474700,-10,-28,-112,-67,82,34,4,-3
1693678098144469900,7,2,-33,-40,-2,20,5,4
1693678098145467200,-4,-4,-9,-26,-55,-22,-11,-4
1693678098184509800,-6,5,5,8,-18,11,-5,-4
1693678098186507900,-2,-1,5,3,-2,16,5,0
1693678098188505600,-4,-8,3,1,8,27,7,0
1693678098189504800,4,11,14,4,-27,-12,-23,-3
1693678098191503900,0,-2,3,6,14,-1,2,-1
1693678098192502700,-1,0,4,3,1,2,0,-1
1693678098194503700,3,1,2,-1,-10,-7,-9,-12
1693678098196501500,0,-1,-2,1,19,10,7,23
1693678098200500800,-16,-3,1,-3,-3,-6,34,-13
1693678098201500100,-11,-7,-3,0,-7,-15,-61,-17
1693678098203499300,-21,-5,2,-4,-1,-5,13,-5
1693678098205497500,-106,4,11,10,4,0,-23,19
1693678098211492800,110,1,3,2,-4,-3,-10,-15
1693678098214491100,-81,-2,-5,-1,-1,3,18,-34
1693678098220488600,100,4,-10,-9,-7,-22,-38,95
1693678098222486200,-104,-9,8,7,6,12,32,-19
1693678098234479300,94,9,-2,-8,-4,-7,-21,111
1693678098236480600,-14,5,3,1,9,6,-12,-97
1693678098250173500,40,0,6,7,-1,4,17,31
1693678098252175600,-7,4,-3,-6,-5,-9,-21,78
1693678098253172100,-9,-17,-8,-7,-4,-8,-4,-94
1693678098255171200,-9,-12,-1,0,0,1,32,6
1693678098272159700,-106,5,7,4,-1,-8,-12,-65
1693678098274159400,-9,-12,-2,0,0,3,40,57
1693678098275158600,49,15,4,2,1,-5,-43,22
1693678098277159500,-14,6,5,-1,-5,0,-22,-44
1693678098286916200,-97,0,3,9,6,15,1,54
1693678098287915900,116,-6,-17,-10,-8,-13,-16,-128
1693678098294912200,-113,-4,0,-4,-1,3,44,127
1693678098297910900,71,19,5,4,-1,-5,-33,17
1693678098309903000,-46,-16,1,0,2,-7,6,-11
1693678098310902600,-67,9,0,2,2,8,2,-52
1693678098311902100,72,2,-3,0,5,10,-3,47
1693678098316902300,10,-7,-3,1,0,-6,46,55
1693678098333511700,-29,1,1,-1,-5,0,15,46
1693678098335512500,86,-3,1,6,1,2,0,-101
1693678098336509600,-67,6,4,1,-1,0,-11,-24
1693678098337508700,-46,2,0,-3,2,-2,23,-1
1693678098354202400,12,-8,-5,-6,-6,-6,-28,1
1693678098356200500,82,10,7,3,5,-10,27,49
1693678098362195500,-79,-9,-3,3,3,-1,-21,-72
1693678098368192600,36,5,2,-2,4,22,-6,67
1693678098370191100,-35,12,-2,-6,-18,-79,21,-25
1693678098372189500,4,-15,-6,-10,-4,13,-38,6
1693678098373188800,-128,-43,1,8,11,20,4,-85
1693678098374188300,69,17,-13,-7,-1,-4,-7,68
1693678098392179500,-27,-1,-2,-8,-6,35,53,47
1693678098394177700,-64,-6,-4,-4,0,-12,-44,-55
1693678098397176200,18,-9,-2,-9,-13,8,58,1
1693678098401174400,-51,-3,-4,5,9,30,-34,-18
1693678098408169400,-17,-25,2,7,4,3,-69,-80
1693678098410168400,49,28,-11,-12,-20,-31,2,127
