timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678310234166100,-1,1,1,1,-2,-1,0,0
1693678310236166500,2,0,0,2,4,1,0,1
1693678310238162600,-1,-2,0,-1,-3,-3,0,0
1693678310239162400,0,-1,-1,0,-1,-2,-1,1
1693678310253154300,-5,-4,-5,-9,0,2,1,-2
1693678310254153900,6,9,10,18,10,7,0,1
1693678310256151800,-2,-1,-4,-7,-9,-6,-2,-2
1693678310258151400,1,-2,-3,-2,2,-4,-1,1
1693678310259151200,17,5,3,-2,-3,0,1,13
1693678310260150600,10,-1,-8,-17,-10,-2,-1,-9
1693678310268147200,-44,-14,1,16,15,3,-2,-8
1693678310270144600,0,6,-1,-7,-16,0,-2,-2
1693678310271144400,-2,-4,-9,-5,-2,-9,1,5
1693678310272143900,25,2,7,17,23,11,2,25
1693678310274144200,31,4,-4,-11,-22,-3,0,-9
1693678310276141400,-66,-8,-13,-11,3,-5,-10,-48
1693678310278141200,-10,4,25,14,-8,-5,4,5
1693678310281139200,-11,-4,-7,-5,-34,-5,1,-5
1693678310299130800,-2,-6,-27,-13,38,4,-3,16
1693678310309121700,27,19,68,19,-21,7,7,17
1693678310310121800,0,-9,-22,-23,-40,11,-6,-17
1693678310311121300,-13,4,12,-8,-78,-32,2,2
1693678310319118100,13,10,35,24,73,-45,1,4
1693678310320115500,8,-4,-5,5,-17,53,-1,1
1693678310321115400,-4,1,4,22,99,10,2,-3
1693678310322114900,-1,-5,-9,-8,-65,-39,-5,-5
1693678310342103500,-2,-2,-11,-7,-63,-41,-2,-3
1693678310343102600,6,-2,-3,3,87,50,3,2
1693678310345103100,-2,0,7,7,35,39,3,2
1693678310346100700,-5,-3,-10,0,21,-19,1,-4
1693678310366092700,2,3,3,5,-4,45,3,-3
1693678310369088400,-3,-9,-16,-13,80,-37,-6,6
1693678310370088000,-1,-5,-13,-25,-128,-1,-6,-6
1693678310372086000,-5,0,0,2,82,15,1,-5
1693678310386078100,-3,0,7,1,-24,4,-2,1
1693678310387078300,7,-2,-7,-1,9,-12,4,-20
1693678310419059400,2,-9,-7,10,59,3,1,0
1693678310421058300,-10,-2,0,-7,15,-12,-5,-10
1693678310423058800,0,19,4,5,16,7,6,11
1693678310424058100,-1,5,10,18,10,4,-5,-15
1693678310425056900,-2,1,-4,-8,-28,-11,-2,-3
1693678310427054400,5,-4,-4,5,94,13,5,2
1693678310428054600,3,-2,-4,-10,-39,-11,-20,10
1693678310431053900,-2,2,1,-5,26,1,2,2
1693678310435051100,-4,-2,3,0,-7,-5,4,-4
1693678310436049300,-25,-16,-6,0,-11,3,-3,-14
1693678310446044700,5,2,-3,3,28,9,22,18
1693678310450045500,22,9,7,5,-17,-10,-35,-19
1693678310461035700,-40,-33,-1,4,1,3,3,-32
1693678310467032200,-32,-24,-7,-19,-102,-2,-13,-15
1693678310470029800,58,46,-10,-1,78,-26,-5,66
1693678310472029000,-43,-38,-9,-10,-49,5,23,10
1693678310477028200,-41,43,-2,-3,41,5,6,13
1693678310478026800,78,47,27,16,-7,9,12,-22
1693678310492018700,-97,-98,-18,-5,3,14,-6,-15
1693678310494016700,52,46,4,14,55,19,-6,-2
1693678310495016300,-18,37,4,8,-52,-41,-39,-31
1693678310499014600,16,-25,-11,3,22,44,-36,72
1693678310521000700,-3,15,11,-3,-56,31,59,13
1693678310522999100,34,-11,-34,-2,-66,45,33,30
1693678310539989900,-106,-57,55,19,78,-67,16,-17
1693678310540989500,51,74,-8,-25,-29,-36,24,94
1693678310541990700,69,20,3,9,-5,9,-79,-72
1693678310542988200,-128,-81,-23,-15,27,-13,26,-43
1693678310545986000,16,42,-21,-9,-14,6,-45,-24
1693678310549986500,-61,-23,16,17,43,48,28,69
