timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695162355087581800,-8.847772598,-1.080982089,-0.488417149,-0.073410407,0.000133231,-0.001598775,-1,1,26,28,14,-8.731653214,3.709815502,0.769735873,-0.078606427,0.051160797,-0.036238898,-44,-8,-2,33,180
1695162355088581800,-8.835801125,-1.082179189,-0.490811348,-0.082869835,-0.005462481,0.013722817,-3,2,26,34,11,-8.735244751,3.7181952,0.773327172,-0.07714089,0.049428791,-0.033840735,-42,-11,-2,36,177
1695162355089581800,-8.823830605,-1.085770488,-0.494402647,-0.092196018,-0.011191424,0.028777948,-4,3,26,31,14,-8.736441612,3.7193923,0.778115571,-0.076341502,0.048496172,-0.032641653,-41,-15,-2,33,181
1695162355090581800,-8.81664753,-1.091755986,-0.499191046,-0.101655439,-0.016653905,0.043699846,-5,1,26,31,14,-8.738836288,3.721786499,0.784101069,-0.074875958,0.047030624,-0.030776417,-43,-8,-2,37,178
1695162355091581800,-8.81066227,-1.094150186,-0.500388145,-0.111114852,-0.022249617,0.058754977,-1,5,26,33,14,-8.738836288,3.722983599,0.788889468,-0.073277183,0.045431852,-0.028777948,-44,-12,-1,36,177
1695162355149784300,-8.825027466,-1.276109457,-0.603338838,-0.248209804,-0.116977029,0.337874413,-7,0,24,34,9,-8.779537201,3.724180698,0.81642276,-0.016920367,0.01079173,0.020784073,-41,-9,-3,35,178
1695162355150784300,-8.83699894,-1.278503656,-0.616506934,-0.253272593,-0.121640123,0.351730466,-5,0,25,32,11,-8.77834034,3.724180698,0.821211159,-0.014255743,0.009192956,0.022915773,-44,-12,-2,36,177
1695162355151784300,-8.850166321,-1.284489155,-0.627280831,-0.258335382,-0.126036748,0.365586549,-6,0,24,28,12,-8.77834034,3.721786499,0.822408259,-0.012523737,0.008127105,0.024248086,-44,-12,-2,31,178
1695162355152784300,-8.860940933,-1.288080573,-0.639251828,-0.26339817,-0.130566612,0.379309326,-12,0,26,29,11,-8.775946617,3.720589399,0.823605359,-0.010258805,0.006794794,0.026246555,-44,-12,-2,34,176
1695162355153784300,-8.877699852,-1.292868972,-0.651222885,-0.268460959,-0.135096475,0.392898917,-6,0,25,31,13,-8.769960403,3.721786499,0.827196658,-0.008127105,0.005595712,0.027845331,-43,-11,-2,34,180
1695162355190761200,-9.153033257,-1.446097851,-0.810437262,-0.356127113,-0.194517612,0.626186788,-8,0,20,31,13,-8.749609947,3.731363297,0.851138711,-0.002264931,-0.008660031,0.03650536,-43,-8,0,36,182
1695162355191761200,-9.167398453,-1.459265947,-0.82001406,-0.359324634,-0.196249619,0.637644708,-5,0,24,30,9,-8.752004623,3.730166197,0.85473001,-0.002931087,-0.009326187,0.036105666,-44,-14,-3,36,176
1695162355192761200,-9.185355186,-1.471236944,-0.829590917,-0.362388968,-0.19784838,0.648569643,-7,1,24,31,14,-8.753201485,3.730166197,0.85592711,-0.003464012,-0.009992342,0.035705972,-44,-14,-1,32,178
1695162355193761200,-9.199720383,-1.480813742,-0.840364814,-0.365320057,-0.199047476,0.659494638,-7,0,25,31,9,-8.749609947,3.730166197,0.85473001,-0.004130168,-0.01079173,0.035173047,-43,-12,-2,33,178
1695162355194761200,-9.21528244,-1.48679924,-0.85473001,-0.368117899,-0.200379789,0.670019925,-5,0,26,30,8,-8.744821548,3.732560396,0.85473001,-0.004529862,-0.01185758,0.034773353,-44,-14,-3,32,174
