timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1694670127476425100,6,34,39,-5,-10,7,1,2
1694670127488419100,-11,-35,-66,-14,2,-19,-11,-12
1694670127489418400,-3,0,3,7,-7,-3,1,-1
1694670127490417500,7,25,53,4,1,10,7,9
1694670127491416800,-9,-25,-46,-5,-1,-10,-5,-6
1694670127492415600,0,-5,-4,-1,22,10,-1,0
1694670127493417600,5,25,43,-8,-29,-6,0,6
1694670127495415600,-1,-4,-17,19,19,3,2,-2
1694670127497413400,-7,-24,-42,-14,2,-16,-3,-7
1694670127498413100,4,25,69,18,12,14,5,5
1694670127499411400,-1,4,-3,-11,-17,-1,-2,0
1694670127500411400,-4,-21,-41,-17,-16,-33,-12,-7
1694670127504410100,7,11,24,18,15,30,12,8
1694670127506408000,4,19,28,-15,7,-7,-5,0
1694670127508406700,-8,-22,-40,8,-29,-24,-9,-9
1694670127509407200,2,0,2,-10,44,15,4,3
1694670127524238100,2,11,19,-3,-26,-13,-1,3
1694670127527234700,4,6,4,8,-8,13,8,4
1694670127539884000,-1,-10,-14,-5,37,12,-3,-3
1694670127541884300,-6,0,10,-21,-58,-32,-18,-6
1694670127555844900,6,17,16,22,18,15,11,6
1694670127557870700,-8,-24,-17,-1,50,9,2,-1
1694670127586209800,24,41,86,20,52,56,19,17
1694670127587207900,-3,-13,-42,-18,-4,-18,-8,-4
1694670127588209300,-8,-19,-44,-10,-6,-11,-6,-9
1694670127590205800,-5,16,44,1,-11,-2,-1,4
1694670127592204900,9,5,-3,-10,-28,-19,-4,1
1694670127593227900,-9,-19,-34,3,18,0,-6,-10
1694670127599232900,-1,15,33,-1,5,4,-1,9
1694670127601201800,3,3,20,-8,-18,-3,0,-15
1694670127602222500,-22,-56,-80,-6,-4,-13,-4,-1
1694670127603198600,5,17,50,7,8,4,0,-5
1694670127607197100,20,20,39,-6,-10,3,2,20
1694670127609198000,-21,-12,-38,3,9,-2,-9,-25
1694670127613197200,-8,-8,-23,-4,-12,-9,-2,-2
1694670127614193600,0,-40,12,-8,-13,7,-5,-5
1694670127628213500,-14,24,-11,-1,1,5,16,-15
1694670127630229900,39,-20,-24,-1,9,-4,0,51
1694670127635211700,-13,94,25,4,10,-3,-4,-20
1694670127638212100,-4,-18,-1,4,-8,6,7,18
1694670127660266400,3,15,-7,5,8,-1,-11,-12
1694670127662265000,-32,-2,-3,-3,1,1,3,-28
1694670127663263600,22,-27,12,0,-3,-5,-12,-25
1694670127664263300,-17,-2,3,-2,2,-10,-6,-2
1694670127673531700,-28,-25,-6,8,-6,5,-1,-12
1694670127675535800,74,43,3,7,5,3,7,47
1694670127676533200,-23,-29,-4,-6,-2,2,-10,-1
1694670127677532700,28,65,13,-3,6,4,16,22
1694670127697276600,-13,-51,-13,1,-12,-17,-8,-24
1694670127698298000,-8,-33,-10,4,19,18,6,8
1694670127699291200,-43,-5,1,-9,-5,-2,3,1
1694670127700295400,53,50,5,2,-1,4,2,36
1694670127710312500,-65,22,-8,-1,-3,-6,-2,-25
1694670127712284100,17,41,4,-2,1,0,4,-7
1694670127719332600,-58,-66,-16,9,9,-5,18,16
1694670127721330800,-38,-13,-6,-8,-17,-6,-21,-43
1694670127733311000,52,7,-13,4,12,1,7,-22
1694670127737312700,0,-35,14,-7,-6,1,-2,58
1694670127739313700,19,36,-2,1,-13,-6,-7,27
1694670127740334800,-39,-17,-4,13,6,0,22,5
1694670127756103200,-35,-9,31,7,8,1,-28,-27
1694670127758116200,38,17,-47,-17,-7,-2,11,15
1694670127760104700,127,51,15,-9,-11,-8,6,-43
1694670127761106100,66,22,-13,-7,-5,-14,-18,30
1694670127779268400,9,21,10,-5,-13,-4,-3,20
1694670127781273500,-19,-26,-3,1,-7,-12,-11,-65
1694670127783892700,-5,-11,6,22,27,-4,-4,21
1694670127784916500,-25,17,-8,-16,-15,4,-5,-68
1694670127793576000,107,9,-19,-8,9,18,25,47
1694670127795612600,53,-7,17,6,-9,-12,-3,43
1694670127796611500,6,2,-17,-16,-16,12,11,48
1694670127797589900,-66,-22,19,27,34,1,9,-76
1694670127815983000,30,-29,-14,-25,-19,21,10,105
1694670127818014000,-53,-29,16,-13,-28,-18,-30,-20
1694670127819018800,-26,55,11,10,9,3,-1,6
1694670127819995200,54,-11,-27,3,17,-2,-6,24
1694670127839209100,-34,9,0,-8,-8,-12,-8,18
1694670127841175800,-104,-8,13,36,14,7,4,-85
1694670127842192800,50,-28,-3,-13,12,18,11,27
1694670127843200100,-81,18,16,21,-12,-32,-44,-12
1694670127854168600,87,-31,2,26,32,1,-6,-55
1694670127855170500,-31,11,-18,-59,-37,-28,-16,-55
1694670127857167800,-17,26,2,43,-3,-12,9,57
1694670127858166900,-24,-32,-19,-29,4,12,5,-23
1694670127876051300,-76,5,6,-21,-25,-11,-4,-35
1694670127878084700,19,-39,10,69,66,8,-6,-1
1694670127880069100,-41,-24,-29,-51,-53,-25,-11,-69
1694670127881065000,27,2,11,41,10,-5,-14,6
1694670127899226600,-50,-5,2,0,37,4,-4,-43
1694670127901204000,28,41,11,-19,22,30,27,56
1694670127902202300,-6,-18,-7,27,-12,-14,-22,-33
1694670127904201200,15,22,9,-25,7,28,32,40
1694670127913290300,19,3,10,45,6,-2,-9,-5
1694670127915289400,-21,6,-4,11,-12,-10,-8,-2
1694670127916285700,-1,-17,-29,-43,22,24,7,-4
1694670127917309000,51,-5,26,-26,-19,4,16,83
1694670127937198900,-21,-28,-9,45,-12,-14,2,-7
1694670127938222300,0,6,-24,-66,28,9,-3,1
1694670127939197700,-7,15,31,14,14,22,13,29
1694670127941196800,16,-18,2,25,-10,-13,-14,-39
1694670127959278100,-56,19,-19,-44,32,43,24,21
1694670127961277500,83,13,11,-7,-65,-55,-16,10
1694670127962277000,5,-32,9,1,-68,0,18,-11
1694670127963277100,-9,-3,-23,6,-17,-16,4,16
1694670127973302200,10,15,29,-2,4,-19,-1,10
1694670127975299500,-5,7,10,-45,-71,-31,-4,-6
1694670127981138200,-19,-12,10,114,43,-5,-14,-12
1694670127983150800,21,-3,-32,-109,-3,60,24,19
1694670127996235800,20,0,9,-77,-83,-26,0,53
1694670127998241400,-45,-20,11,-96,-113,-71,-36,-33
1694670127999240000,5,-21,-14,-10,74,-7,3,-3
1694670128000246100,-17,33,42,111,103,83,19,-14
1694670128027254400,16,9,18,18,-13,-19,-9,31
1694670128029259600,4,-2,-53,-83,-76,-25,-8,-14
1694670128030259000,3,18,46,81,45,11,-1,-16
1694670128031257900,-17,-21,29,-3,-99,-57,-21,-19
1694670128033254300,-3,-16,-27,124,108,101,44,1
1694670128034258300,27,30,-19,12,127,127,42,46
1694670128042188100,-25,-24,-1,-95,-105,-107,-55,-35
1694670128043193600,8,-12,-128,73,47,-11,8,9
1694670128056080400,5,17,-27,76,36,22,10,-8
1694670128058097200,-7,2,80,127,97,92,35,14
1694670128059096000,8,8,-31,-105,-70,-25,-17,3
1694670128060073600,-3,10,-4,-128,-2,-15,-11,-1
1694670128079272900,-7,-30,70,-128,-104,-91,-42,-22
1694670128081277000,-25,-12,3,99,-43,-13,2,-9
1694670128082292900,17,-4,-60,93,-9,27,21,11
1694670128083297300,6,9,127,-40,-40,19,-2,-4
1694670128093225600,7,23,11,-41,-46,-85,-32,3
1694670128094226100,-16,3,-23,34,-20,17,-2,-27
1694670128108240000,10,-11,11,18,14,-21,22,16
1694670128110245600,-5,5,28,-12,47,-16,-22,-8
1694670128116321400,-5,-34,36,105,75,71,24,-13
1694670128118318400,7,6,-1,-54,33,31,22,30
1694670128121326200,-14,10,54,-84,-11,-19,-26,-35
1694670128122338200,16,13,-6,-46,55,16,10,-7
1694670128139292000,-26,-74,-29,-93,-128,-97,-39,-14
1694670128141297000,-11,8,-40,29,-14,-26,-21,-11
1694670128142317500,20,44,17,13,84,92,35,29
1694670128144310800,-8,-25,-72,73,-122,-60,-6,-3
1694670128170287400,11,29,-19,55,60,28,1,-4
1694670128172288600,-10,-7,25,-89,42,-18,-9,-12
1694670128173288000,-7,-42,-60,45,-100,-58,-15,-4
1694670128174287100,-10,15,-4,16,-84,-17,-11,-9
1694670128176282200,2,-10,3,-19,-104,-31,6,-26
1694670128177282100,21,34,-11,57,83,50,23,16
1694670128178284300,-14,-6,-4,-128,11,-6,-35,-23
1694670128179283700,-16,-34,61,76,-90,-77,-16,5
1694670128200098200,11,25,-9,48,-41,39,29,5
1694670128201098000,-16,-43,-20,-127,24,-35,-30,-11
1694670128202096800,15,45,25,72,13,40,25,7
1694670128204095800,13,-31,-7,-8,49,16,9,38
1694670128213219900,3,6,-94,-84,-58,-23,-18,-33
1694670128215219100,-22,-4,1,-90,71,-47,-32,-21
1694670128221300500,17,23,25,98,-11,80,37,7
1694670128223302400,-12,-7,15,-97,81,13,-2,-6
1694670128236230700,12,33,7,-60,82,16,-8,1
1694670128239254000,-8,-18,50,-6,-51,-23,-7,5
1694670128240227800,-12,-12,4,-8,35,-21,-20,-12
1694670128241250900,2,13,-31,102,24,37,19,-9
1694670128259266000,4,-6,0,-88,76,-4,-10,-11
1694670128261270300,-1,0,3,62,1,-4,14,13
1694670128263269600,-2,-9,7,-17,127,37,7,12
1694670128265267600,2,-3,-7,-48,-13,2,2,4
