timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678018910504600,-1,1,-1,17,15,1,1,1
1693678018913530500,-2,-8,-8,-12,-38,-1,1,1
1693678018915508600,0,2,5,31,-4,-6,-3,0
1693678018917505400,0,-2,-6,-8,9,-1,-1,-2
1693678018918507200,-1,-2,-4,-3,-8,-2,1,-2
1693678018919504500,-1,2,3,16,11,-6,-3,-1
1693678018920506700,-2,-1,-2,-14,-6,6,0,-1
1693678018922505500,-2,-4,-4,-4,-4,1,0,-1
1693678018923502100,1,-2,-1,-1,-1,-2,-2,1
1693678018924501600,-2,-2,-1,-4,-6,-3,0,-3
1693678018930560700,0,-1,-7,-12,-1,0,0,-2
1693678018932516500,0,2,6,10,3,-2,-2,0
1693678018939003900,-3,-2,-2,-3,12,1,-3,-2
1693678018940002600,3,2,8,5,-11,8,-1,21
1693678018952574300,-4,-5,-12,-22,-48,-10,-8,17
1693678018953591500,-5,1,1,11,36,1,-1,-27
1693678018963592000,1,0,-1,-2,-33,-5,3,7
1693678018965566200,1,-1,-5,-9,-3,1,0,28
1693678018975915800,5,3,6,6,13,0,-5,-31
1693678018977891200,-6,-4,-9,-2,-15,-6,-11,5
1693678018983485300,-7,0,1,-3,17,7,10,6
1693678018984511400,-9,-1,-4,8,9,-3,-4,-28
1693678018996840000,2,-1,3,-13,-50,-2,6,21
1693678018998842000,5,1,3,5,21,9,-2,2
1693678019037852300,-1,0,0,-3,-28,1,-5,-2
1693678019039857600,0,3,3,5,10,29,4,-4
1693678019040857300,4,0,-2,-2,-5,-37,14,21
1693678019041856800,-5,-3,-3,-12,-36,5,-11,-21
1693678019042853200,-2,1,-3,12,-2,-8,-4,6
1693678019043855300,13,8,14,7,12,-9,39,7
1693678019044855100,6,3,-7,-11,13,100,28,1
1693678019045854100,-15,3,20,47,49,-30,40,-2
1693678019049360400,1,-4,-6,-11,-50,-16,-46,-20
1693678019051365700,-34,-18,-19,-19,-58,-35,-13,-23
1693678019058358900,15,7,9,2,11,-12,-92,2
1693678019059379100,7,0,-7,-5,18,34,39,33
1693678019065466200,-12,0,5,2,16,18,43,-11
1693678019066464700,-14,-18,-13,-7,-6,-61,-102,-26
1693678019081001700,5,-5,-2,-5,3,13,-21,9
1693678019083000300,26,15,6,5,0,28,93,25
1693678019086998600,-19,5,3,-2,-7,-47,-80,-42
1693678019088996300,-12,-4,0,9,26,31,16,-69
1693678019102054300,-53,13,9,-2,-13,6,16,81
1693678019103056600,72,-2,-3,1,-2,24,42,57
1693678019109270700,6,9,9,1,13,28,103,-26
1693678019111276900,18,-5,-4,-4,-4,-12,-55,-68
1693678019132567000,-33,-20,-25,-25,-35,-79,-39,29
1693678019134487500,-56,-4,4,4,4,26,72,-19
1693678019135485900,-70,-28,-26,-22,-2,-14,-71,6
1693678019135485900,99,41,7,-17,-56,-33,37,-63
1693678019148419000,35,36,21,25,7,-6,-13,81
1693678019149421300,-10,-31,-25,-42,-28,-6,-128,-106
1693678019150419700,46,12,7,16,11,-24,49,115
1693678019151418900,-114,-55,-13,20,53,50,77,68
1693678019162023800,66,51,36,23,-10,-23,35,40
1693678019163021600,-128,-57,-38,-48,-41,-53,-85,-27
1693678019169339800,126,26,3,-7,3,3,-42,-114
1693678019171381000,-26,-12,3,24,59,85,32,93
1693678019185275900,0,-7,-5,-9,-4,-7,127,36
1693678019187269200,45,16,8,18,15,7,-85,-11
1693678019188271400,-65,-14,3,5,2,-11,-25,-103
1693678019189270400,25,12,-7,-30,-47,-31,-19,127
1693678019207845000,-62,-33,-7,9,16,29,6,-128
1693678019209849500,65,27,3,-9,-22,-6,54,21
1693678019209849500,-23,23,14,2,-5,-14,-14,12
1693678019210848300,62,-1,-4,5,18,-7,55,52
1693678019222445800,-62,-3,17,31,40,87,55,-90
1693678019223444400,76,41,25,17,-7,5,20,42
1693678019229390100,10,-14,-12,-16,-18,-1,17,29
1693678019231393900,-6,6,-1,-10,-29,-14,-20,11
1693678019246420400,-52,-31,-23,-21,-20,-18,-54,-73
1693678019248425400,-6,19,16,12,5,-28,27,50
1693678019249424000,0,-9,-9,-1,22,35,29,44
1693678019250423100,16,20,2,-20,-55,-44,-32,-31
1693678019267836700,-35,-42,-30,-16,3,-6,-16,-1
1693678019268842300,-19,-1,-2,-2,0,-4,-37,-72
1693678019269840700,28,-7,-9,-7,-6,-14,41,117
1693678019270839500,-24,0,3,-13,-11,6,33,-42
1693678019282272600,35,5,-6,-7,-4,-4,-47,-3
1693678019283291100,13,-19,-12,-3,-4,-14,-11,-30
1693678019289389400,-38,24,18,12,5,-35,-1,-65
1693678019291412800,4,11,6,22,45,56,63,57
1693678019307523500,-10,-5,-5,-16,-22,-3,-39,-38
1693678019309522500,-27,-9,-2,14,35,-44,-32,-2
1693678019310521600,-18,0,-3,-7,1,50,-47,-64
1693678019311522100,-93,4,4,-13,-36,-5,16,-71
1693678019327835100,88,-26,-15,-2,24,-5,-5,31
1693678019329661600,11,28,15,16,0,-48,7,123
1693678019329661600,2,-8,5,7,-1,23,2,-17
1693678019330660600,-10,-7,-11,-7,8,-6,-27,-3
1693678019341683400,14,0,-3,0,10,31,7,-5
1693678019343709100,-3,10,9,-1,4,95,29,59
1693678019349535300,-9,-15,-4,11,30,-18,32,39
1693678019350534900,24,19,17,12,5,-3,-23,-33
1693678019365549700,5,19,8,-4,-38,-19,18,18
1693678019366568900,16,-14,-14,-15,6,35,-4,-7
