timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678368275270700,0,-1,-2,-1,0,0,-1,1
1693678368276287200,-1,-1,-2,1,-2,-14,1,-4
1693678368283266400,0,0,0,-1,-2,0,2,4
1693678368287288900,-1,-1,1,-2,-1,0,6,7
1693678368288281000,0,0,0,0,-1,-5,-6,-1
1693678368289284400,-1,-1,-3,-1,-1,4,-3,-5
1693678368290284000,-1,0,-1,-3,-1,-1,-1,-4
1693678368291277600,-1,0,-1,-1,-1,-2,0,1
1693678368292276600,1,0,-1,-1,1,5,2,0
1693678368293259900,-1,1,0,-1,-1,0,1,-12
1693678368302279600,0,0,0,-1,0,0,-3,15
1693678368305254200,-1,-1,-2,-2,-1,0,-1,-5
1693678368306255700,-1,-1,-2,-1,-2,-1,0,2
1693678368307256200,0,-1,-1,0,2,1,-1,1
1693678368319646100,-1,-1,1,0,0,-2,-1,-6
1693678368320646700,0,0,-1,-1,-1,-2,-2,-2
1693678368322643600,-1,-1,-3,-2,-2,0,-1,-1
1693678368323663900,-1,-4,-1,-1,-1,0,0,3
1693678368338632500,-1,-1,-11,-9,-2,0,-1,-2
1693678368340632600,1,2,5,10,0,-1,1,14
1693678368354627300,-3,0,-3,-3,-1,-3,-7,-10
1693678368355645900,11,4,4,4,3,5,1,18
1693678368360621000,4,-2,4,3,1,0,3,-14
1693678368361622800,-15,-5,-5,-4,2,0,-6,-9
1693678368369616300,-3,2,-1,-6,-1,-4,5,12
1693678368371614300,49,2,-14,-7,-4,-3,1,-4
1693678368392601300,-20,-9,10,2,-4,-6,-2,4
1693678368394603500,-5,4,-8,-6,-1,-2,5,-27
1693678368395601800,-66,-16,-1,9,1,1,-1,-46
1693678368396621600,5,2,11,2,-1,-1,-6,38
1693678368423587000,27,15,17,-2,1,6,6,26
1693678368425586700,71,-3,-31,-19,-10,-29,8,-10
1693678368426582500,-61,-9,-6,13,0,-5,12,-29
1693678368427594300,-32,-1,7,-14,-3,-6,-34,7
1693678368428598500,-49,3,15,12,4,14,-7,-28
