timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695162284615658500,-9.279925346,-1.800439715,-1.572990537,-1.741065741,-0.2290245,0.904506922,0,25,13,27,14,-8.789113998,2.852691412,-0.626083732,-0.338940263,0.27165848,0.314558983,-63,-34,-31,25,160
1695162284616658500,-9.282320023,-1.868674397,-1.565807939,-1.725744247,-0.218099549,0.92355895,1,25,20,30,14,-8.798690796,2.794033289,-0.635660529,-0.362388968,0.264064312,0.272857577,-60,-34,-31,21,160
1695162284617658500,-9.281123161,-1.940500498,-1.553836942,-1.706425786,-0.207840726,0.942344546,1,27,19,23,14,-8.797493935,2.742558002,-0.647631586,-0.376644701,0.258468598,0.240882084,-61,-34,-29,28,157
1695162284618658500,-9.281123161,-2.011129379,-1.538274646,-1.68337667,-0.198114842,0.961130142,0,22,15,26,12,-8.795100212,2.694674015,-0.648828685,-0.3885023,0.252606452,0.20824042,-59,-34,-29,25,156
1695162284619658500,-9.284713745,-2.084152699,-1.522712231,-1.656330824,-0.18905513,0.979516089,4,28,21,28,14,-8.791508675,2.646790028,-0.654814184,-0.397295564,0.247010723,0.175332308,-60,-35,-29,22,158
1695162284680625500,-9.40083313,-2.940079689,-1.212663174,-0.64723736,-0.139093414,1.243447185,1,23,17,28,14,-8.670601845,2.288856745,-0.657208383,-0.145888209,0.186790213,-0.462045938,-58,-33,-31,24,157
1695162284681625500,-9.398438454,-2.942473888,-1.191115379,-0.583552837,-0.139892802,1.251441121,-1,22,15,27,14,-8.670601845,2.30801034,-0.657208383,-0.122705974,0.18798928,-0.493888199,-60,-34,-29,29,156
1695162284682625500,-9.397241592,-2.942473888,-1.176750183,-0.520934165,-0.140558958,1.258635521,1,25,17,27,12,-8.670601845,2.327163935,-0.651222885,-0.099523738,0.189188361,-0.525730491,-60,-34,-25,26,157
1695162284683625500,-9.397241592,-2.943670988,-1.158793569,-0.459381312,-0.141358346,1.26476419,2,22,19,26,11,-8.667010307,2.349909067,-0.640448928,-0.076341502,0.190653905,-0.557572722,-59,-34,-30,18,156
1695162284684625500,-9.398438454,-2.944868088,-1.146822572,-0.399427265,-0.142290965,1.270093441,2,23,16,27,15,-8.664615631,2.373851061,-0.63326633,-0.053159267,0.191986218,-0.589148581,-61,-34,-25,26,163
1695162284720601400,-9.461885452,-2.303221941,-1.024718285,0.192119434,-0.164940268,1.175632477,0,23,14,26,14,-8.749609947,3.065775394,-0.306457818,0.219698325,0.195849925,-1.094361424,-61,-36,-33,20,155
1695162284721601400,-9.47146225,-2.249352455,-1.027112484,0.18599081,-0.166539043,1.159511447,1,22,16,22,14,-8.76636982,3.102885485,-0.270544797,0.221963242,0.194384381,-1.114212871,-61,-34,-31,25,158
1695162284722601400,-9.478644371,-2.19189167,-1.021126986,0.175732017,-0.168137819,1.142457843,5,23,15,25,13,-8.783128738,3.141192675,-0.238223076,0.22236295,0.193451747,-1.133664608,-60,-34,-29,24,160
1695162284723601400,-9.484629631,-2.138022184,-1.015141487,0.161343038,-0.170003071,1.124471664,1,22,14,27,14,-8.801085472,3.178302765,-0.213083953,0.221430331,0.192385912,-1.152450204,-60,-31,-29,26,160
