timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1.6951623553076972e+18,0.0,-1.0,-4.0,-5.0,-4.0,-1.0,1.0,-1.0
1.6951623553076972e+18,-1.0,-1.0,5.0,2.0,1.0,0.0,0.0,0.0
1.6951623553076972e+18,-1.0,-5.0,-5.0,1.0,2.0,0.0,-2.0,-1.0
1.6951623553086948e+18,-2.0,2.0,4.0,-2.0,-5.0,-1.0,-1.0,-1.0
1.6951623553086948e+18,0.0,-2.0,-2.0,-5.0,-6.0,-2.0,-1.0,-1.0
1.6951623553086948e+18,0.0,10.0,11.0,5.0,1.0,-1.0,-1.0,-1.0
1.6951623553086948e+18,-2.0,-17.0,-30.0,-20.0,-8.0,-1.0,1.0,0.0
1.6951623553086948e+18,0.0,0.0,4.0,7.0,8.0,3.0,2.0,1.0
1.6951623553106954e+18,-1.0,0.0,-4.0,4.0,1.0,-1.0,0.0,-2.0
1.6951623553116946e+18,-1.0,-8.0,4.0,0.0,-7.0,-6.0,-5.0,-2.0
1.6951623553116946e+18,1.0,6.0,0.0,8.0,5.0,4.0,2.0,8.0
1.6951623553116946e+18,0.0,0.0,0.0,-27.0,-13.0,-4.0,-3.0,-11.0
1.695162355326685e+18,-4.0,-4.0,3.0,9.0,-8.0,-5.0,-1.0,-6.0
1.695162355326685e+18,-2.0,-2.0,-18.0,-35.0,-25.0,-5.0,-3.0,13.0
1.6951623553357005e+18,-3.0,-5.0,5.0,49.0,59.0,6.0,-4.0,-17.0
1.6951623553357005e+18,0.0,-1.0,-5.0,1.0,0.0,-1.0,-2.0,9.0
1.6951623553496717e+18,-3.0,2.0,13.0,11.0,14.0,0.0,-1.0,-4.0
1.6951623553496717e+18,-3.0,-2.0,-7.0,2.0,-3.0,0.0,6.0,-2.0
1.695162355366661e+18,3.0,7.0,-10.0,-15.0,-18.0,-5.0,-1.0,9.0
1.695162355366661e+18,-3.0,-9.0,5.0,5.0,-5.0,-4.0,-3.0,-4.0
1.6951623553726605e+18,1.0,-2.0,-4.0,-2.0,6.0,1.0,-2.0,-3.0
1.6951623553726605e+18,2.0,3.0,-2.0,1.0,-5.0,-3.0,0.0,-2.0
1.69516235538765e+18,-3.0,-3.0,7.0,-14.0,-10.0,5.0,3.0,1.0
1.69516235538765e+18,-1.0,9.0,5.0,11.0,7.0,1.0,5.0,-14.0
1.695162355427628e+18,-1.0,2.0,0.0,2.0,-1.0,-3.0,-2.0,-2.0
1.695162355427628e+18,-3.0,-1.0,-3.0,-10.0,-4.0,-1.0,0.0,-1.0
1.6951623554286262e+18,0.0,8.0,1.0,4.0,4.0,2.0,1.0,-1.0
1.6951623554286262e+18,3.0,-3.0,-4.0,-2.0,1.0,2.0,1.0,-1.0
1.6951623554326239e+18,0.0,-3.0,-2.0,-2.0,-7.0,-1.0,-2.0,-1.0
1.6951623554326239e+18,-2.0,-1.0,-5.0,7.0,7.0,0.0,0.0,-2.0
1.6951623554326239e+18,0.0,-5.0,0.0,-3.0,-1.0,0.0,0.0,-1.0
1.6951623554336233e+18,-1.0,6.0,9.0,3.0,-1.0,0.0,0.0,0.0
1.6951623554336233e+18,-2.0,-2.0,-5.0,-4.0,-1.0,0.0,0.0,-1.0
1.695162355434624e+18,1.0,0.0,1.0,0.0,-7.0,-3.0,-3.0,-1.0
1.695162355447619e+18,-2.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,-1.0
1.695162355447619e+18,-2.0,-2.0,-3.0,-6.0,-5.0,-3.0,-4.0,-1.0
1.6951623554536115e+18,1.0,-3.0,-3.0,-2.0,-1.0,-1.0,2.0,2.0
1.6951623554536115e+18,-1.0,1.0,14.0,-2.0,-5.0,-2.0,-2.0,-1.0
1.6951623554636065e+18,-1.0,-4.0,-20.0,-5.0,-4.0,2.0,4.0,2.0
1.6951623554636065e+18,2.0,4.0,23.0,13.0,3.0,0.0,-2.0,0.0
1.6951623554686075e+18,-2.0,-1.0,-22.0,7.0,18.0,4.0,-2.0,-2.0
1.6951623554686075e+18,2.0,1.0,4.0,-3.0,1.0,1.0,3.0,2.0
1.6951623555005875e+18,1.0,12.0,25.0,-1.0,-4.0,0.0,1.0,5.0
