timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1693677915600574800,1.013944387,-0.870292306,10.25316906,-0.06115314,-0.000133231,-0.007993874,-30,48,84,11,-13,-0.125695586,2.427720547,10.22324085,0.053292494,-0.027312404,0.037970904,20,39,-24,-29,51
1693677915601574800,1.016338587,-0.870292306,10.25197124,-0.06115314,-0.000133231,-0.007993874,-22,42,81,2,-13,-0.124498487,2.426523447,10.22084713,0.053558957,-0.027045943,0.037837673,20,45,-22,-19,52
1693677915602574800,1.017535686,-0.870292306,10.25077438,-0.061286367,-0.000133231,-0.007993874,-33,49,95,28,-5,-0.124498487,2.425326347,10.21965027,0.053825419,-0.027179174,0.037837673,17,41,-21,-20,44
1693677915603574800,1.019929886,-0.867898107,10.25436592,-0.061286367,-0.000133231,-0.007860643,-26,49,91,28,-9,-0.123301387,2.424129248,10.22084713,0.053825419,-0.027312404,0.038237367,20,40,-24,-28,53
1693677915604574800,1.021126986,-0.865503907,10.26035118,-0.061019909,-0.000133231,-0.008127105,-22,31,83,9,-2,-0.122104287,2.424129248,10.21845245,0.053825419,-0.027312404,0.038503829,13,36,-29,-28,47
1693677915648566700,1.027112484,-0.851138711,10.25316906,-0.06115314,-0.000532925,-0.008127105,-27,64,83,6,-13,-0.104147777,2.422932148,10.22922707,0.053026035,-0.027045943,0.038237367,18,43,-23,-17,52
1693677915649566700,1.023521185,-0.85353291,10.25077438,-0.061019909,-0.000532925,-0.008127105,-27,37,85,6,-13,-0.10055647,2.422932148,10.22922707,0.053026035,-0.027045943,0.038237367,15,31,-23,-22,52
1693677915650566700,1.023521185,-0.85353291,10.24838066,-0.061019909,-0.000666156,-0.008260337,-27,35,79,7,-15,-0.096965171,2.418143749,10.23042393,0.053159267,-0.027045943,0.038370594,20,36,-25,-26,50
1693677915651566700,1.024718285,-0.85592711,10.24478912,-0.06115314,-0.000532925,-0.008393568,-30,32,90,7,-13,-0.096965171,2.418143749,10.22683239,0.053159267,-0.027045943,0.038370594,17,30,-25,-31,47
1693677915652566700,1.023521185,-0.85473001,10.24119759,-0.06115314,-0.000532925,-0.008393568,-32,41,84,4,-12,-0.10295067,2.41455245,10.22443867,0.053292494,-0.027179174,0.038237367,20,43,-25,-24,53
