timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1.6951626912080576e+18,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
1.6951626912080576e+18,-2.0,-1.0,-1.0,0.0,-1.0,-2.0,0.0,1.0
1.6951626912090547e+18,0.0,-3.0,-2.0,0.0,-2.0,-1.0,1.0,1.0
1.6951626912090547e+18,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1.6951626912090547e+18,-1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-2.0
1.6951626912100644e+18,-2.0,-2.0,-1.0,-1.0,0.0,1.0,-2.0,0.0
1.6951626912130537e+18,-1.0,1.0,-1.0,-2.0,0.0,-2.0,-2.0,-2.0
1.6951626912140554e+18,-1.0,0.0,1.0,0.0,-1.0,-1.0,-2.0,-1.0
1.6951626912140554e+18,1.0,-2.0,-3.0,-1.0,-1.0,0.0,0.0,-1.0
1.6951626912150513e+18,0.0,0.0,0.0,-3.0,0.0,-1.0,0.0,-1.0
1.6951626912160502e+18,-2.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0
1.6951626912160502e+18,0.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-2.0
1.695162691219073e+18,0.0,-2.0,-1.0,0.0,1.0,0.0,0.0,1.0
1.695162691220048e+18,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0
1.6951626912390374e+18,0.0,-3.0,3.0,-2.0,0.0,0.0,-1.0,-1.0
1.6951626912390374e+18,-1.0,-2.0,-3.0,0.0,0.0,-1.0,-2.0,-1.0
1.695162691243038e+18,-2.0,-3.0,-4.0,-4.0,-1.0,-1.0,-1.0,-1.0
1.695162691249035e+18,0.0,-2.0,0.0,0.0,-1.0,1.0,0.0,0.0
1.6951626912580506e+18,-2.0,0.0,-1.0,0.0,0.0,2.0,0.0,-1.0
1.6951626912580506e+18,-2.0,0.0,2.0,0.0,-2.0,1.0,-2.0,0.0
1.6951626912730184e+18,-1.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,-3.0
1.6951626912730184e+18,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
1.6951626912820173e+18,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0
1.6951626912830126e+18,-1.0,-2.0,-1.0,-1.0,0.0,-1.0,1.0,0.0
1.695162691288009e+18,-1.0,-1.0,1.0,-1.0,-3.0,0.0,0.0,0.0
1.695162691288009e+18,0.0,2.0,-2.0,-1.0,-2.0,-3.0,-1.0,-2.0
1.6951626913209907e+18,0.0,1.0,-1.0,1.0,-1.0,-2.0,-1.0,-1.0
1.6951626913249907e+18,-1.0,-1.0,-1.0,-2.0,0.0,0.0,1.0,-2.0
1.6951626913249907e+18,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,0.0
1.6951626913249907e+18,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0
1.6951626913249907e+18,-1.0,-2.0,-3.0,0.0,0.0,-2.0,-1.0,-1.0
1.6951626913259901e+18,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
1.6951626913279867e+18,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-2.0
1.6951626913279867e+18,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
1.6951626913729605e+18,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,0.0
1.6951626913729605e+18,1.0,1.0,2.0,-1.0,-1.0,1.0,0.0,-1.0
1.6951626913729605e+18,-3.0,-1.0,-2.0,-2.0,-1.0,-1.0,-3.0,-2.0
1.6951626913739653e+18,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0
1.6951626913869548e+18,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0
1.6951626913869548e+18,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.695162691387952e+18,-1.0,-1.0,-2.0,0.0,-2.0,-1.0,0.0,-1.0
1.695162691387952e+18,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,-1.0
1.6951626913889528e+18,-1.0,1.0,-1.0,-2.0,0.0,-1.0,0.0,-1.0
1.6951626913889528e+18,-2.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0
1.6951626913919496e+18,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
1.6951626913919496e+18,0.0,0.0,1.0,-2.0,-1.0,-1.0,-1.0,-2.0
1.695162691400968e+18,0.0,0.0,-1.0,-2.0,0.0,1.0,1.0,-2.0
1.695162691400968e+18,-1.0,-2.0,-2.0,-2.0,-3.0,-2.0,0.0,0.0
1.695162691407943e+18,0.0,1.0,-2.0,-2.0,-1.0,0.0,1.0,0.0
1.695162691407943e+18,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,-1.0,1.0
1.6951626914229335e+18,0.0,-1.0,0.0,-1.0,-2.0,-2.0,-3.0,-1.0
1.6951626914229335e+18,1.0,0.0,-1.0,0.0,-1.0,-3.0,-1.0,0.0
1.6951626914389253e+18,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
1.6951626914389253e+18,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
1.6951626914389253e+18,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0
1.6951626914389253e+18,0.0,1.0,-2.0,1.0,-1.0,2.0,1.0,1.0
