,timestamp,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
2,1693677833927474000,-0.110133275,2.410961151,10.22204399,0.053825419,-0.027712099,0.038370594,20,41,-19,-24,54
3,1693677833928474000,-0.111330383,2.41455245,10.22324085,0.053692192,-0.027578866,0.038237367,20,41,-22,-23,55
4,1693677833929474000,-0.114921682,2.41574955,10.22443867,0.053692192,-0.027445635,0.038237367,19,39,-20,-22,54
0,1693677833946459300,-0.108936176,2.412158251,10.22204399,0.054091886,-0.027045943,0.038104136,17,34,-19,-20,55
1,1693677833947459300,-0.108936176,2.41455245,10.22563553,0.054091886,-0.02691271,0.038237367,-12,35,-25,-26,44
2,1693677833948459300,-0.111330383,2.41455245,10.22683239,0.054091886,-0.02691271,0.038370594,20,37,-20,-24,50
3,1693677833949459300,-0.112527482,2.41335535,10.22443867,0.054358348,-0.027045943,0.038370594,14,43,-25,-20,48
4,1693677833950459300,-0.112527482,2.41335535,10.22563553,0.054358348,-0.027179174,0.038370594,20,40,-21,-26,52
0,1693677833963449000,-0.110133275,2.412158251,10.22324085,0.053825419,-0.027045943,0.038104136,21,33,-28,-27,48
1,1693677833964449000,-0.111330383,2.412158251,10.22443867,0.053825419,-0.027045943,0.037970904,19,31,-29,-30,48
2,1693677833965449000,-0.111330383,2.41574955,10.22324085,0.053692192,-0.027045943,0.038370594,16,40,-24,-19,50
3,1693677833966449000,-0.110133275,2.41694665,10.22204399,0.053692192,-0.027312404,0.038370594,21,43,-19,-20,50
4,1693677833967449000,-0.111330383,2.41574955,10.22443867,0.053825419,-0.027312404,0.038370594,19,31,-19,-19,52
0,1693677833980440800,-0.099359371,2.421735048,10.21965027,0.053958651,-0.02691271,0.03757121,7,37,-25,-27,49
1,1693677833981440800,-0.10295067,2.420537949,10.21845245,0.054091886,-0.026379786,0.03757121,20,40,-23,-22,52
2,1693677833982440800,-0.108936176,2.419340849,10.22084713,0.053825419,-0.025980091,0.037837673,13,33,-18,-18,49
3,1693677833983440800,-0.110133275,2.418143749,10.21845245,0.053159267,-0.026379786,0.037970904,14,36,-22,-22,52
4,1693677833984440800,-0.108936176,2.420537949,10.20887566,0.053159267,-0.026779478,0.038104136,17,39,-31,-28,49
0,1693677834001429500,-0.107739076,2.41335535,10.24119759,0.054624807,-0.027845331,0.037837673,13,33,-20,-24,48
1,1693677834002429500,-0.108936176,2.41574955,10.24239445,0.053958651,-0.027179174,0.037837673,14,34,-24,-20,48
2,1693677834003429500,-0.111330383,2.41335535,10.23162079,0.053692192,-0.026513018,0.037837673,20,45,-20,-18,50
3,1693677834004429500,-0.113724582,2.412158251,10.22802925,0.053558957,-0.026246555,0.03757121,14,32,-23,-23,51
4,1693677834005429500,-0.117315881,2.41455245,10.22324085,0.053692192,-0.025980091,0.03757121,17,34,-33,-26,45
0,1693677834018442200,-0.117315881,2.41335535,10.22204399,0.054091886,-0.027312404,0.037837673,15,42,-20,-22,55
1,1693677834019442200,-0.113724582,2.41574955,10.22324085,0.054225113,-0.027312404,0.037837673,18,33,-25,-24,52
2,1693677834020442200,-0.111330383,2.41335535,10.22204399,0.054358348,-0.027179174,0.037837673,17,45,-25,-21,56
3,1693677834021442200,-0.110133275,2.41335535,10.22443867,0.054225113,-0.027045943,0.037837673,17,44,-23,-24,52
4,1693677834022442200,-0.113724582,2.41455245,10.22443867,0.053958651,-0.026779478,0.037704438,14,37,-24,-23,53
0,1693677834035431000,-0.114921682,2.412158251,10.21605873,0.053692192,-0.027179174,0.038104136,11,36,-19,-24,55
1,1693677834036431000,-0.112527482,2.410961151,10.21725559,0.054091886,-0.027179174,0.037970904,19,45,-21,-16,52
2,1693677834037431000,-0.111330383,2.41335535,10.21965027,0.054491576,-0.027312404,0.037837673,16,31,-21,-22,50
3,1693677834038431000,-0.110133275,2.41455245,10.21965027,0.054091886,-0.027445635,0.037837673,20,35,-22,-23,49
4,1693677834039431000,-0.108936176,2.41455245,10.22683239,0.053825419,-0.027312404,0.037837673,15,31,-28,-29,50
0,1693677834053411400,-0.10175357,2.412158251,10.21246719,0.053692192,-0.026779478,0.037437979,20,37,-24,-23,42
1,1693677834054411400,-0.099359371,2.409764051,10.21127033,0.053692192,-0.02691271,0.03757121,20,37,-19,-20,53
2,1693677834055411400,-0.094570965,2.410961151,10.21007347,0.053692192,-0.027179174,0.03757121,14,30,-18,-24,46
3,1693677834056411400,-0.094570965,2.412158251,10.21127033,0.053558957,-0.027445635,0.037837673,18,31,-19,-26,52
4,1693677834057411400,-0.093373865,2.410961151,10.21007347,0.053692192,-0.027312404,0.037837673,16,41,-25,-28,55
0,1693677834072386400,-0.108936176,2.412158251,10.20528507,0.054225113,-0.027312404,0.038104136,18,39,-21,-18,55
1,1693677834073386400,-0.111330383,2.410961151,10.20528507,0.054091886,-0.027312404,0.037970904,22,33,-23,-26,49
2,1693677834074386400,-0.111330383,2.41335535,10.20648193,0.053958651,-0.027445635,0.037970904,20,36,-23,-30,50
3,1693677834075386400,-0.108936176,2.41335535,10.21127033,0.053958651,-0.027312404,0.037970904,17,37,-29,-30,44
4,1693677834076386400,-0.110133275,2.412158251,10.21725559,0.053825419,-0.027445635,0.038104136,20,33,-27,-22,49
0,1693677834090398800,-0.106541976,2.41335535,10.20648193,0.053825419,-0.026646247,0.038104136,19,44,-23,-23,50
1,1693677834091398800,-0.108936176,2.412158251,10.21127033,0.053825419,-0.026646247,0.037970904,9,35,-30,-23,50
2,1693677834092398800,-0.108936176,2.41335535,10.21366405,0.053692192,-0.026646247,0.038104136,13,41,-23,-24,53
3,1693677834093398800,-0.107739076,2.412158251,10.21725559,0.053692192,-0.02691271,0.038237367,15,35,-24,-27,53
4,1693677834094398800,-0.104147777,2.412158251,10.21366405,0.053558957,-0.027045943,0.038104136,18,40,-24,-28,42
0,1693677834107369500,-0.110133275,2.410961151,10.21007347,0.053558957,-0.026513018,0.037704438,15,40,-29,-26,49
1,1693677834108369500,-0.111330383,2.404975653,10.20528507,0.053558957,-0.026379786,0.037704438,17,37,-33,-19,50
2,1693677834109369500,-0.111330383,2.403778553,10.20408726,0.053558957,-0.026379786,0.037704438,15,40,-24,-27,52
3,1693677834110369500,-0.108936176,2.403778553,10.20767879,0.053425729,-0.026779478,0.037837673,10,43,-25,-26,54
4,1693677834111369500,-0.108936176,2.401384354,10.21127033,0.053692192,-0.027045943,0.037837673,17,41,-22,-24,55
0,1693677834125356500,-0.108936176,2.41335535,10.21127033,0.053692192,-0.027712099,0.038104136,17,35,-23,-27,48
1,1693677834126356500,-0.108936176,2.412158251,10.21605873,0.053692192,-0.027712099,0.037970904,15,35,-25,-26,45
2,1693677834127356500,-0.108936176,2.41335535,10.22204399,0.053692192,-0.027578866,0.038104136,17,32,-24,-24,49
3,1693677834128356500,-0.106541976,2.41455245,10.21725559,0.053692192,-0.027578866,0.037970904,10,37,-17,-20,53
4,1693677834129356500,-0.106541976,2.41574955,10.21725559,0.053825419,-0.027445635,0.037970904,20,47,-24,-17,55
0,1693677834142369500,-0.108936176,2.41455245,10.21965027,0.053692192,-0.027312404,0.037970904,19,32,-22,-24,49
1,1693677834143369500,-0.112527482,2.412158251,10.21965027,0.053825419,-0.027312404,0.037970904,18,32,-23,-29,48
2,1693677834144369500,-0.114921682,2.409764051,10.21965027,0.053692192,-0.027312404,0.037970904,20,33,-25,-24,53
3,1693677834145369500,-0.113724582,2.409764051,10.21725559,0.053692192,-0.027312404,0.037970904,18,47,-21,-22,50
4,1693677834146369500,-0.111330383,2.410961151,10.21605873,0.053692192,-0.027312404,0.037970904,20,36,-25,-21,48
0,1693677834159359100,-0.110133275,2.41574955,10.21246719,0.053292494,-0.027045943,0.037970904,13,39,-25,-24,48
1,1693677834160359100,-0.106541976,2.412158251,10.21246719,0.053292494,-0.027045943,0.037970904,20,45,-30,-20,58
2,1693677834161359100,-0.108936176,2.412158251,10.21127033,0.053425729,-0.027179174,0.037704438,21,40,-21,-22,55
3,1693677834162359100,-0.107739076,2.412158251,10.21246719,0.053558957,-0.027045943,0.037837673,19,32,-23,-17,54
4,1693677834163359100,-0.106541976,2.412158251,10.21127033,0.053558957,-0.026779478,0.037970904,15,31,-31,-20,52
0,1693677834177327000,-0.106541976,2.41335535,10.22802925,0.053958651,-0.026513018,0.037970904,20,39,-23,-17,52
1,1693677834178327000,-0.105344877,2.41455245,10.22443867,0.053825419,-0.026646247,0.037970904,17,43,-25,-20,55
2,1693677834179327000,-0.106541976,2.41574955,10.22683239,0.054091886,-0.026646247,0.037970904,20,40,-20,-20,55
3,1693677834180327000,-0.105344877,2.41455245,10.22683239,0.054091886,-0.026779478,0.037970904,14,45,-19,-18,53
4,1693677834181327000,-0.106541976,2.41694665,10.22683239,0.054091886,-0.02691271,0.038104136,20,39,-22,-22,53
0,1693677834194339800,-0.107739076,2.41694665,10.22563553,0.053958651,-0.027045943,0.037970904,15,33,-23,-22,54
1,1693677834195339800,-0.106541976,2.41455245,10.22443867,0.053692192,-0.02691271,0.038104136,20,41,-21,-18,50
2,1693677834196339800,-0.106541976,2.41335535,10.22443867,0.053692192,-0.02691271,0.038104136,20,42,-16,-24,54
3,1693677834197339800,-0.105344877,2.410961151,10.22324085,0.053692192,-0.02691271,0.038104136,17,41,-19,-22,49
4,1693677834198339800,-0.106541976,2.410961151,10.22443867,0.053958651,-0.026646247,0.038237367,20,46,-24,-23,53
0,1693677834212306600,-0.111330383,2.41694665,10.22324085,0.053692192,-0.02691271,0.037704438,14,37,-21,-26,52
1,1693677834213306600,-0.111330383,2.41694665,10.22683239,0.053692192,-0.026779478,0.037704438,20,41,-25,-26,58
2,1693677834214306600,-0.108936176,2.41574955,10.22443867,0.053825419,-0.026779478,0.037704438,17,40,-21,-20,53
3,1693677834215306600,-0.106541976,2.412158251,10.22922707,0.053825419,-0.026646247,0.037704438,17,41,-28,-27,49
4,1693677834216306600,-0.104147777,2.41574955,10.22443867,0.053825419,-0.026646247,0.037704438,13,32,-28,-28,46
0,1693677834229296900,-0.104147777,2.41694665,10.22204399,0.053825419,-0.026646247,0.037970904,20,41,-24,-27,52
1,1693677834230296900,-0.105344877,2.41694665,10.21725559,0.053958651,-0.026513018,0.037970904,20,40,-21,-22,55
2,1693677834231296900,-0.108936176,2.41574955,10.21486187,0.054091886,-0.026379786,0.037970904,20,37,-24,-22,48
3,1693677834232296900,-0.111330383,2.41335535,10.21605873,0.053958651,-0.026513018,0.037970904,13,30,-25,-27,52
4,1693677834233296900,-0.110133275,2.41455245,10.21725559,0.053958651,-0.026646247,0.037837673,10,41,-32,-28,51
0,1693677834246287500,-0.112527482,2.406172752,10.22922707,0.054091886,-0.026646247,0.037970904,17,41,-21,-18,55
1,1693677834247287500,-0.114921682,2.408566952,10.22563553,0.053958651,-0.026646247,0.038237367,20,40,-20,-18,53
2,1693677834248287500,-0.113724582,2.408566952,10.22563553,0.053825419,-0.026779478,0.038370594,19,43,-23,-16,53
3,1693677834249287500,-0.111330383,2.408566952,10.23042393,0.053825419,-0.027045943,0.038237367,13,36,-23,-28,50
4,1693677834250287500,-0.111330383,2.409764051,10.23162079,0.054091886,-0.02691271,0.038104136,19,39,-23,-24,53
0,1693677834275272000,-0.10295067,2.422932148,10.22563553,0.053958651,-0.027179174,0.037837673,14,36,-23,-22,50
1,1693677834276272000,-0.10055647,2.424129248,10.22563553,0.053825419,-0.027445635,0.037837673,17,33,-21,-27,52
2,1693677834277272000,-0.104147777,2.424129248,10.22324085,0.053958651,-0.027445635,0.037970904,19,44,-21,-27,52
3,1693677834278272000,-0.104147777,2.421735048,10.21725559,0.054091886,-0.027578866,0.037704438,21,32,-13,-22,52
4,1693677834279272000,-0.10175357,2.420537949,10.21366405,0.054091886,-0.027445635,0.037704438,7,34,-19,-19,55
0,1693677834295261500,-0.098162271,2.41455245,10.21725559,0.053558957,-0.027045943,0.037970904,15,36,-21,-23,52
1,1693677834296261500,-0.099359371,2.41694665,10.21605873,0.053692192,-0.027179174,0.037970904,18,35,-24,-26,50
2,1693677834297261500,-0.098162271,2.418143749,10.21486187,0.053958651,-0.027045943,0.038104136,17,47,-21,-19,54
3,1693677834298261500,-0.095768064,2.41574955,10.21725559,0.053692192,-0.027445635,0.038104136,15,43,-23,-27,54
4,1693677834299261500,-0.096965171,2.41574955,10.21486187,0.053692192,-0.027445635,0.038104136,20,46,-21,-20,54
0,1693677834316247500,-0.107739076,2.41335535,10.22563553,0.053825419,-0.027179174,0.037970904,9,31,-21,-26,46
1,1693677834317247500,-0.105344877,2.412158251,10.22443867,0.053825419,-0.027312404,0.037837673,20,41,-21,-21,50
2,1693677834318247500,-0.104147777,2.409764051,10.22443867,0.053825419,-0.027312404,0.037704438,15,40,-21,-22,49
3,1693677834319247500,-0.104147777,2.412158251,10.22443867,0.053825419,-0.027312404,0.037704438,20,42,-27,-18,54
4,1693677834320247500,-0.10295067,2.410961151,10.22443867,0.053692192,-0.027179174,0.037837673,20,35,-25,-18,55
0,1693677834336235500,-0.108936176,2.418143749,10.22204399,0.053692192,-0.027179174,0.037970904,17,39,-29,-24,41
1,1693677834337235500,-0.108936176,2.419340849,10.22324085,0.053692192,-0.027179174,0.037970904,20,40,-27,-24,56
2,1693677834338235500,-0.110133275,2.420537949,10.21845245,0.053825419,-0.027179174,0.037970904,21,28,-17,-22,47
3,1693677834339235500,-0.108936176,2.421735048,10.21605873,0.053958651,-0.027179174,0.037970904,18,37,-21,-24,55
4,1693677834340235500,-0.110133275,2.421735048,10.21725559,0.054091886,-0.027045943,0.038104136,17,40,-18,-24,53
0,1693677834358223500,-0.105344877,2.412158251,10.21366405,0.053825419,-0.027045943,0.037970904,18,44,-23,-27,50
1,1693677834359223500,-0.105344877,2.410961151,10.21366405,0.053825419,-0.027045943,0.037970904,19,40,-18,-28,53
2,1693677834360223500,-0.10055647,2.408566952,10.21605873,0.053558957,-0.026779478,0.038104136,19,37,-24,-19,55
3,1693677834361223500,-0.098162271,2.410961151,10.21605873,0.053825419,-0.026646247,0.037837673,13,39,-20,-24,52
4,1693677834362223500,-0.099359371,2.410961151,10.21965027,0.053825419,-0.026513018,0.037970904,13,31,-28,-19,53
0,1693677834376214300,-0.106541976,2.418143749,10.21965027,0.053958651,-0.027045943,0.037837673,22,40,-21,-28,55
1,1693677834377214300,-0.106541976,2.419340849,10.22324085,0.053825419,-0.02691271,0.037837673,15,39,-21,-23,52
2,1693677834378214300,-0.110133275,2.41694665,10.22443867,0.053825419,-0.026646247,0.037970904,17,46,-17,-21,54
3,1693677834379214300,-0.107739076,2.418143749,10.22922707,0.053692192,-0.02691271,0.038104136,19,43,-19,-23,54
4,1693677834380214300,-0.107739076,2.418143749,10.22683239,0.053825419,-0.02691271,0.038104136,17,43,-25,-29,54
0,1693677834394224800,-0.10175357,2.419340849,10.22084713,0.053825419,-0.027578866,0.038104136,19,41,-17,-17,54
1,1693677834395224800,-0.10175357,2.421735048,10.22204399,0.053825419,-0.027445635,0.037837673,25,40,-21,-20,55
2,1693677834396224800,-0.10295067,2.420537949,10.21605873,0.053825419,-0.027578866,0.037970904,15,39,-17,-18,46
3,1693677834397224800,-0.10055647,2.419340849,10.21605873,0.053825419,-0.027712099,0.037970904,15,43,-23,-24,48
4,1693677834398224800,-0.10055647,2.419340849,10.21725559,0.053825419,-0.027712099,0.037704438,19,39,-21,-23,51
0,1693677834412195100,-0.099359371,2.41574955,10.22922707,0.054091886,-0.027179174,0.037704438,13,41,-19,-22,55
1,1693677834413195100,-0.10175357,2.41335535,10.23521233,0.054358348,-0.027045943,0.037704438,21,42,-29,-20,55
2,1693677834414195100,-0.10175357,2.41455245,10.23760605,0.054358348,-0.027045943,0.037837673,9,38,-21,-23,54
3,1693677834415195100,-0.104147777,2.412158251,10.23521233,0.054358348,-0.02691271,0.03757121,9,31,-22,-24,54
4,1693677834416195100,-0.104147777,2.409764051,10.23162079,0.054491576,-0.027045943,0.03757121,15,41,-25,-20,52
0,1693677834430182700,-0.096965171,2.41574955,10.22084713,0.054091886,-0.027445635,0.037837673,25,45,-21,-24,48
1,1693677834431182700,-0.098162271,2.41694665,10.22084713,0.054091886,-0.027312404,0.037837673,20,45,-18,-20,54
2,1693677834432182700,-0.096965171,2.41694665,10.21965027,0.054091886,-0.027445635,0.037970904,19,37,-24,-24,53
3,1693677834433182700,-0.095768064,2.41694665,10.22204399,0.053958651,-0.027445635,0.037837673,17,30,-29,-24,50
4,1693677834434182700,-0.096965171,2.41694665,10.22443867,0.053958651,-0.027312404,0.037970904,14,41,-20,-18,53
0,1693677834451170800,-0.104147777,2.41694665,10.22204399,0.053558957,-0.026779478,0.037704438,18,35,-20,-23,54
1,1693677834452170800,-0.10055647,2.41455245,10.22324085,0.053558957,-0.027045943,0.037704438,15,42,-24,-20,52
2,1693677834453170800,-0.10055647,2.41455245,10.22683239,0.053425729,-0.02691271,0.037837673,20,33,-29,-20,48
3,1693677834454170800,-0.098162271,2.41455245,10.22324085,0.053558957,-0.026779478,0.037837673,22,33,-19,-22,53
4,1693677834455170800,-0.095768064,2.41335535,10.21845245,0.053558957,-0.027179174,0.037837673,20,44,-20,-18,52
0,1693677834468183500,-0.10295067,2.420537949,10.21486187,0.053692192,-0.027179174,0.038104136,23,35,-19,-20,54
1,1693677834469183500,-0.10295067,2.420537949,10.21366405,0.053825419,-0.027179174,0.037704438,14,33,-24,-26,55
2,1693677834470183500,-0.10295067,2.418143749,10.21007347,0.053825419,-0.027179174,0.037837673,14,40,-24,-19,52
3,1693677834471183500,-0.10295067,2.41694665,10.21127033,0.053825419,-0.027179174,0.037837673,17,39,-25,-19,44
4,1693677834472183500,-0.104147777,2.41574955,10.20887566,0.053825419,-0.027179174,0.037837673,17,36,-19,-22,53
0,1693677834490170200,-0.10295067,2.41694665,10.22683239,0.054091886,-0.027712099,0.038237367,9,36,-25,-24,52
1,1693677834491170200,-0.10175357,2.41455245,10.22683239,0.053958651,-0.027712099,0.038104136,17,44,-24,-21,53
2,1693677834492170200,-0.106541976,2.410961151,10.22443867,0.054091886,-0.027712099,0.038237367,20,42,-22,-23,55
3,1693677834493170200,-0.108936176,2.41335535,10.22204399,0.054091886,-0.027445635,0.038370594,16,34,-19,-23,51
4,1693677834494170200,-0.111330383,2.41694665,10.22204399,0.054225113,-0.027712099,0.038237367,18,35,-16,-18,52
0,1693677834508159600,-0.104147777,2.41455245,10.22204399,0.053825419,-0.027179174,0.037837673,10,41,-21,-24,51
1,1693677834509159600,-0.104147777,2.41455245,10.21965027,0.053825419,-0.02691271,0.037837673,21,37,-24,-20,53
2,1693677834510159600,-0.105344877,2.41574955,10.21965027,0.053825419,-0.02691271,0.037970904,18,44,-19,-24,54
3,1693677834511159600,-0.105344877,2.41694665,10.21965027,0.053825419,-0.027045943,0.037837673,16,42,-25,-21,53
4,1693677834512159600,-0.108936176,2.41694665,10.22204399,0.054091886,-0.027179174,0.037970904,20,43,-20,-20,52
0,1693677834532126400,-0.117315881,2.41455245,10.21366405,0.053825419,-0.026646247,0.037970904,17,42,-20,-24,55
1,1693677834533126400,-0.119710088,2.41455245,10.21605873,0.053692192,-0.026513018,0.037970904,19,45,-34,-22,52
2,1693677834534126400,-0.118512981,2.41335535,10.21845245,0.053558957,-0.026513018,0.037970904,15,41,-20,-21,49
3,1693677834535126400,-0.118512981,2.409764051,10.21605873,0.053425729,-0.026779478,0.038104136,15,45,-20,-14,55
4,1693677834536126400,-0.117315881,2.412158251,10.21605873,0.053558957,-0.027045943,0.038104136,20,40,-21,-24,54
0,1693677834552112200,-0.110133275,2.410961151,10.22204399,0.0528928,-0.025313934,0.037171517,22,38,-21,-21,52
1,1693677834553112200,-0.113724582,2.409764051,10.22324085,0.053159267,-0.025180703,0.037171517,13,31,-22,-17,40
2,1693677834554112200,-0.114921682,2.410961151,10.22084713,0.053292494,-0.025047474,0.037038282,15,32,-34,-26,49
3,1693677834555112200,-0.112527482,2.407369852,10.21605873,0.0528928,-0.024647778,0.037038282,13,30,-23,-20,52
4,1693677834556112200,-0.111330383,2.404975653,10.21486187,0.052759573,-0.024514547,0.037038282,13,41,-21,-24,55
0,1693677834569102600,-0.110133275,2.41335535,10.21246719,0.053958651,-0.027045943,0.037437979,16,41,-23,-28,52
1,1693677834570102600,-0.112527482,2.41335535,10.20648193,0.053958651,-0.02691271,0.037437979,17,36,-23,-21,51
2,1693677834571102600,-0.112527482,2.408566952,10.20528507,0.053958651,-0.027179174,0.037304748,15,35,-24,-33,49
3,1693677834572102600,-0.110133275,2.407369852,10.2028904,0.053958651,-0.027179174,0.037437979,20,43,-27,-22,55
4,1693677834573102600,-0.111330383,2.407369852,10.20887566,0.054091886,-0.027179174,0.037304748,17,46,-19,-16,55
0,1693677834599084900,-0.113724582,2.41574955,10.20887566,0.053958651,-0.027179174,0.037970904,20,44,-23,-18,54
1,1693677834600084900,-0.112527482,2.41335535,10.21127033,0.053958651,-0.027312404,0.038104136,20,41,-26,-23,50
2,1693677834601084900,-0.117315881,2.41694665,10.20887566,0.053958651,-0.027312404,0.038104136,15,40,-25,-23,48
3,1693677834602084900,-0.118512981,2.41574955,10.21127033,0.054091886,-0.027445635,0.038237367,17,41,-29,-18,54
4,1693677834603084900,-0.117315881,2.41455245,10.21246719,0.053958651,-0.027445635,0.038104136,21,47,-23,-22,55
0,1693677834616074900,-0.122104287,2.410961151,10.22563553,0.054091886,-0.027179174,0.037970904,9,36,-17,-22,53
1,1693677834617074900,-0.119710088,2.412158251,10.22563553,0.053958651,-0.027045943,0.038104136,15,44,-27,-24,52
2,1693677834618074900,-0.119710088,2.41455245,10.22802925,0.053825419,-0.027179174,0.038104136,10,35,-21,-20,48
3,1693677834619074900,-0.116118781,2.412158251,10.22922707,0.053825419,-0.02691271,0.037970904,19,31,-27,-27,51
4,1693677834620074900,-0.112527482,2.412158251,10.22922707,0.053825419,-0.027045943,0.037837673,19,44,-28,-12,54
0,1693677834635063600,-0.119710088,2.406172752,10.24838066,0.053825419,-0.02691271,0.038104136,13,33,-19,-24,49
1,1693677834636063600,-0.122104287,2.410961151,10.24598598,0.053692192,-0.026779478,0.037970904,8,30,-23,-20,49
2,1693677834637063600,-0.122104287,2.412158251,10.24478912,0.053558957,-0.026779478,0.038104136,13,34,-17,-22,53
3,1693677834638063600,-0.120907187,2.41455245,10.24239445,0.053692192,-0.026779478,0.038370594,14,42,-23,-23,51
4,1693677834639063600,-0.120907187,2.418143749,10.23521233,0.053825419,-0.026779478,0.038503829,5,39,-21,-21,55
0,1693677834653067000,-0.117315881,2.412158251,10.22683239,0.053692192,-0.027045943,0.038370594,18,36,-21,-22,50
1,1693677834654067000,-0.114921682,2.410961151,10.23042393,0.053692192,-0.02691271,0.038370594,18,40,-28,-24,54
2,1693677834655067000,-0.116118781,2.412158251,10.23162079,0.053692192,-0.02691271,0.038237367,11,42,-23,-28,43
3,1693677834656067000,-0.113724582,2.409764051,10.22922707,0.053425729,-0.027045943,0.038104136,22,44,-20,-24,50
4,1693677834657067000,-0.114921682,2.410961151,10.22802925,0.053425729,-0.02691271,0.038104136,17,41,-29,-19,53
0,1693677834671044100,-0.111330383,2.41574955,10.21366405,0.054091886,-0.027045943,0.038237367,7,31,-17,-27,49
1,1693677834672044100,-0.112527482,2.418143749,10.21486187,0.053958651,-0.02691271,0.038104136,19,37,-18,-20,66
2,1693677834673044100,-0.111330383,2.420537949,10.21605873,0.053958651,-0.027045943,0.038104136,19,40,-15,-23,54
3,1693677834674044100,-0.111330383,2.420537949,10.21366405,0.053825419,-0.02691271,0.038104136,17,30,-19,-22,50
4,1693677834675044100,-0.108936176,2.421735048,10.21486187,0.053558957,-0.027179174,0.038104136,20,44,-21,-19,52
0,1693677834688034900,-0.108936176,2.41574955,10.22683239,0.053558957,-0.026779478,0.038104136,20,33,-23,-20,51
1,1693677834689034900,-0.108936176,2.419340849,10.22563553,0.053692192,-0.026646247,0.037970904,20,45,-24,-20,53
2,1693677834690034900,-0.110133275,2.418143749,10.22563553,0.053692192,-0.026646247,0.038104136,18,45,-16,-16,53
3,1693677834691034900,-0.111330383,2.41574955,10.22443867,0.053558957,-0.026779478,0.037970904,19,35,-25,-20,51
4,1693677834692034900,-0.108936176,2.41694665,10.22443867,0.053558957,-0.02691271,0.037970904,17,37,-23,-16,54
0,1693677834706045800,-0.112527482,2.410961151,10.22922707,0.053692192,-0.027179174,0.03757121,17,35,-21,-16,53
1,1693677834707045800,-0.112527482,2.408566952,10.22683239,0.053692192,-0.027045943,0.037837673,19,43,-19,-17,52
2,1693677834708045800,-0.113724582,2.408566952,10.22324085,0.053692192,-0.027179174,0.037837673,21,44,-24,-19,54
3,1693677834709045800,-0.114921682,2.409764051,10.22443867,0.053825419,-0.027045943,0.037837673,15,33,-24,-18,54
4,1693677834710045800,-0.113724582,2.41335535,10.22563553,0.053825419,-0.026779478,0.037970904,20,35,-25,-24,58
0,1693677834724031000,-0.119710088,2.41335535,10.20887566,0.053692192,-0.026646247,0.038237367,20,43,-21,-17,54
1,1693677834725031000,-0.116118781,2.412158251,10.20887566,0.053825419,-0.026779478,0.038104136,18,44,-23,-18,55
2,1693677834726031000,-0.117315881,2.412158251,10.21007347,0.053958651,-0.026646247,0.038104136,20,51,-27,-20,53
3,1693677834727031000,-0.116118781,2.41335535,10.21366405,0.053958651,-0.026779478,0.038104136,19,39,-24,-23,52
