,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
2,1693677511274509500,1.252167463,0.438138902,10.26992798,-0.06261868,-0.0021317,-0.009059724,-15,45,90,13,-3
3,1693677511275509500,1.249773264,0.438138902,10.26873112,-0.062485453,-0.002398162,-0.009059724,-13,45,90,12,-1
4,1693677511276509500,1.250970364,0.439336002,10.26633644,-0.062352221,-0.002531394,-0.009059724,-16,47,90,10,1
0,1693677511302493200,1.258152962,0.439336002,10.27711105,-0.062751912,-0.002398162,-0.008926493,-26,45,85,7,-7
1,1693677511303493200,1.255758762,0.441730201,10.27830791,-0.063151613,-0.002398162,-0.009059724,-20,44,96,19,-5
2,1693677511304493200,1.253364563,0.440533102,10.28070164,-0.063418068,-0.002398162,-0.009192956,-20,47,90,8,-2
3,1693677511305493200,1.254561663,0.439336002,10.27711105,-0.063418068,-0.002531394,-0.009192956,-14,51,90,16,-1
4,1693677511306493200,1.254561663,0.440533102,10.28189945,-0.063418068,-0.002398162,-0.009326187,-19,51,83,9,1
0,1693677511332475800,1.254561663,0.435744703,10.26154804,-0.063018374,-0.002531394,-0.009326187,-17,42,90,7,-1
1,1693677511333475800,1.261744261,0.434547603,10.26154804,-0.063018374,-0.002797856,-0.009326187,-18,47,87,10,-2
2,1693677511334475800,1.261744261,0.433350503,10.26274586,-0.063151613,-0.002664625,-0.009192956,-20,46,87,13,2
3,1693677511335475800,1.261744261,0.435744703,10.26394272,-0.063151613,-0.002531394,-0.009059724,-16,51,91,14,-2
4,1693677511336475800,1.259350061,0.434547603,10.26513958,-0.063284837,-0.002531394,-0.008926493,-20,43,90,13,-4
0,1693677511469396800,1.255758762,0.435744703,10.28070164,-0.062885143,-0.001598775,-0.008926493,-14,50,91,17,0
1,1693677511470396800,1.256955862,0.435744703,10.27711105,-0.063018374,-0.001865237,-0.008926493,-17,49,90,15,1
2,1693677511471396800,1.258152962,0.434547603,10.28070164,-0.063018374,-0.001865237,-0.008926493,-19,51,90,13,-1
3,1693677511472396800,1.253364563,0.435744703,10.28309631,-0.063018374,-0.001998469,-0.008926493,-14,49,91,13,1
4,1693677511473396800,1.254561663,0.441730201,10.28309631,-0.063151613,-0.001998469,-0.009059724,-12,49,93,12,1
0,1693677511507375500,1.249773264,0.441730201,10.28070164,-0.063018374,-0.002398162,-0.008660031,-15,46,90,14,3
1,1693677511508375500,1.249773264,0.440533102,10.28429317,-0.062885143,-0.002398162,-0.008660031,-14,53,90,13,5
2,1693677511509375500,1.246181965,0.436941803,10.28429317,-0.062885143,-0.002264931,-0.008660031,-22,49,91,13,1
3,1693677511510375500,1.247379065,0.439336002,10.27950478,-0.062885143,-0.002398162,-0.008793262,-20,51,88,15,-2
4,1693677511511375500,1.244984865,0.442927301,10.27830791,-0.062751912,-0.002264931,-0.008526799,-16,47,83,10,0
0,1693677511535359500,1.242590666,0.44651863,10.28070164,-0.063551299,-0.002398162,-0.008793262,-10,57,90,14,-1
1,1693677511536359500,1.242590666,0.44651863,10.28429317,-0.063551299,-0.002264931,-0.008793262,-15,54,90,13,-2
2,1693677511537359500,1.242590666,0.442927301,10.28668785,-0.063684531,-0.002398162,-0.008793262,-19,51,88,13,-2
3,1693677511538359500,1.247379065,0.442927301,10.28908157,-0.063684531,-0.002264931,-0.008660031,-11,51,90,13,-2
4,1693677511539359500,1.250970364,0.44532153,10.28549004,-0.063684531,-0.002398162,-0.008660031,-16,45,91,8,2
0,1693677511560345600,1.258152962,0.442927301,10.28309631,-0.06261868,-0.0021317,-0.009326187,-15,61,90,13,4
1,1693677511561345600,1.258152962,0.441730201,10.28189945,-0.06261868,-0.002264931,-0.009192956,-16,51,95,16,0
2,1693677511562345600,1.258152962,0.440533102,10.28549004,-0.062751912,-0.0021317,-0.009326187,-17,57,90,13,1
3,1693677511563345600,1.259350061,0.44532153,10.28668785,-0.062751912,-0.002264931,-0.009326187,-24,48,86,13,-2
4,1693677511564345600,1.258152962,0.444124401,10.28668785,-0.06261868,-0.002264931,-0.009192956,-18,46,89,14,-1
0,1693677511588328200,1.260547161,0.439336002,10.28549004,-0.062885143,-0.001998469,-0.008793262,-12,57,95,13,3
1,1693677511589328200,1.258152962,0.438138902,10.28788471,-0.063018374,-0.0021317,-0.008793262,-12,49,91,13,14
2,1693677511590328200,1.258152962,0.436941803,10.28788471,-0.063151613,-0.002264931,-0.009059724,-17,48,88,13,-1
3,1693677511591328200,1.260547161,0.432153404,10.28549004,-0.063018374,-0.002264931,-0.009059724,-10,50,90,11,-3
4,1693677511592328200,1.26413846,0.432153404,10.28549004,-0.063018374,-0.0021317,-0.008926493,-27,49,90,14,3
0,1693677511614314200,1.253364563,0.442927301,10.28429317,-0.063284837,-0.001732006,-0.008793262,-10,46,105,15,7
1,1693677511615314200,1.254561663,0.442927301,10.28668785,-0.063284837,-0.001598775,-0.008660031,-16,41,91,11,3
2,1693677511616314200,1.252167463,0.441730201,10.29027843,-0.063151613,-0.001865237,-0.008793262,-19,52,95,14,2
3,1693677511617314200,1.252167463,0.438138902,10.29147625,-0.062885143,-0.001998469,-0.008793262,-23,47,90,10,1
4,1693677511618314200,1.249773264,0.436941803,10.29506683,-0.062885143,-0.0021317,-0.008660031,-19,51,90,16,1
0,1693677511639299900,1.243787766,0.447715729,10.28429317,-0.063151613,-0.001865237,-0.009192956,-18,54,93,13,-2
1,1693677511640299900,1.243787766,0.448912829,10.28429317,-0.063284837,-0.001598775,-0.009192956,-16,47,90,15,0
2,1693677511641299900,1.244984865,0.450109929,10.28309631,-0.063284837,-0.001732006,-0.009326187,-15,47,84,14,1
3,1693677511642299900,1.247379065,0.450109929,10.28309631,-0.063284837,-0.001732006,-0.009459418,-8,48,95,11,-1
4,1693677511643299900,1.249773264,0.448912829,10.28189945,-0.063151613,-0.001865237,-0.009459418,-13,58,92,13,1
0,1693677511665284700,1.254561663,0.454898328,10.28549004,-0.06261868,-0.002398162,-0.009326187,-11,53,92,13,2
1,1693677511666284700,1.250970364,0.453701228,10.28429317,-0.062751912,-0.001998469,-0.009326187,-16,53,94,16,-1
2,1693677511667284700,1.252167463,0.451307029,10.28788471,-0.06261868,-0.001865237,-0.009326187,-18,45,89,13,-4
3,1693677511668284700,1.253364563,0.451307029,10.28668785,-0.06261868,-0.001732006,-0.009192956,-20,53,89,13,0
4,1693677511669284700,1.253364563,0.450109929,10.28429317,-0.062751912,-0.001732006,-0.009192956,-18,45,90,12,1
0,1693677511693271300,1.244984865,0.441730201,10.28549004,-0.063018374,-0.001865237,-0.008926493,-10,45,93,12,-2
1,1693677511694271300,1.247379065,0.442927301,10.29027843,-0.063018374,-0.001998469,-0.008793262,-15,50,90,12,-1
2,1693677511695271300,1.242590666,0.441730201,10.28908157,-0.063018374,-0.0021317,-0.008793262,-15,47,90,14,-13
3,1693677511696271300,1.242590666,0.438138902,10.28668785,-0.063018374,-0.001998469,-0.008793262,-18,79,90,14,1
4,1693677511697271300,1.243787766,0.439336002,10.28429317,-0.062885143,-0.001865237,-0.008793262,-12,43,92,14,-1
0,1693677511721253700,1.250970364,0.44532153,10.28429317,-0.063284837,-0.0021317,-0.008526799,-36,38,87,20,0
1,1693677511722253700,1.254561663,0.448912829,10.28429317,-0.063151613,-0.001998469,-0.008660031,-10,51,87,14,1
2,1693677511723253700,1.254561663,0.451307029,10.28908157,-0.063151613,-0.0021317,-0.008660031,-7,46,90,13,-2
3,1693677511724253700,1.253364563,0.450109929,10.29147625,-0.063151613,-0.002264931,-0.008526799,-16,52,88,16,3
4,1693677511725253700,1.252167463,0.451307029,10.29147625,-0.063151613,-0.002531394,-0.008660031,-16,49,90,13,-2
0,1693677511751237100,1.26294136,0.444124401,10.27711105,-0.062751912,-0.002398162,-0.008793262,-12,47,90,14,0
1,1693677511752237100,1.260547161,0.444124401,10.27950478,-0.06261868,-0.002531394,-0.008926493,-18,46,93,19,-3
2,1693677511753237100,1.258152962,0.441730201,10.28189945,-0.062751912,-0.002531394,-0.008926493,-14,50,90,13,-1
3,1693677511754237100,1.256955862,0.439336002,10.27591324,-0.062751912,-0.002531394,-0.008926493,-13,51,92,13,-1
4,1693677511755237100,1.256955862,0.435744703,10.27950478,-0.062751912,-0.002664625,-0.008793262,-17,54,91,15,2
0,1693677511778220300,1.254561663,0.444124401,10.27950478,-0.063151613,-0.002531394,-0.009326187,-15,55,89,12,-5
1,1693677511779220300,1.255758762,0.444124401,10.28549004,-0.063418068,-0.002398162,-0.009192956,-11,49,90,13,-2
2,1693677511780220300,1.253364563,0.441730201,10.28668785,-0.063284837,-0.0021317,-0.009192956,-16,51,91,19,-1
3,1693677511781220300,1.248576164,0.438138902,10.28429317,-0.063284837,-0.0021317,-0.009059724,-18,43,90,10,-1
4,1693677511782220300,1.248576164,0.438138902,10.28309631,-0.063018374,-0.001998469,-0.009192956,-19,47,90,11,-3
0,1693677511808203000,1.249773264,0.439336002,10.26753426,-0.062218986,-0.002264931,-0.009059724,-1,45,88,13,-3
1,1693677511809203000,1.250970364,0.436941803,10.27351952,-0.061952524,-0.002398162,-0.008793262,-19,45,87,14,-2
2,1693677511810203000,1.249773264,0.434547603,10.27711105,-0.061952524,-0.002531394,-0.008926493,-22,45,90,13,0
3,1693677511811203000,1.246181965,0.435744703,10.27711105,-0.061952524,-0.002664625,-0.009192956,-18,49,95,7,-4
4,1693677511812203000,1.246181965,0.436941803,10.28189945,-0.061952524,-0.002797856,-0.009192956,-17,45,91,13,-2
0,1693677511837186300,1.258152962,0.436941803,10.27830791,-0.062218986,-0.002531394,-0.008793262,-20,43,88,12,-2
1,1693677511838186300,1.253364563,0.435744703,10.28070164,-0.062352221,-0.002797856,-0.008926493,-24,39,90,11,-1
2,1693677511839186300,1.254561663,0.435744703,10.28429317,-0.062218986,-0.002931087,-0.008793262,-15,50,87,12,-1
3,1693677511840186300,1.254561663,0.434547603,10.28549004,-0.062218986,-0.002931087,-0.008793262,-18,47,90,12,-3
4,1693677511841186300,1.252167463,0.435744703,10.28549004,-0.06261868,-0.002797856,-0.008660031,-16,47,90,11,-3
0,1693677511866170200,1.247379065,0.440533102,10.28788471,-0.062751912,-0.001865237,-0.008926493,-28,39,80,4,-18
1,1693677511867170200,1.248576164,0.441730201,10.28429317,-0.06261868,-0.001865237,-0.008793262,-24,34,83,4,-7
2,1693677511868170200,1.249773264,0.441730201,10.27830791,-0.062751912,-0.001732006,-0.008793262,-28,41,80,3,-9
3,1693677511869170200,1.249773264,0.440533102,10.27471638,-0.06261868,-0.001865237,-0.009059724,-22,40,79,6,-14
4,1693677511870170200,1.249773264,0.439336002,10.27711105,-0.062485453,-0.001998469,-0.009192956,-28,41,83,0,-15
0,1693677511894154700,1.252167463,0.438138902,10.28070164,-0.062751912,-0.001998469,-0.009059724,-27,38,78,7,-6
1,1693677511895154700,1.254561663,0.438138902,10.27950478,-0.062885143,-0.0021317,-0.008926493,-31,42,81,3,-9
2,1693677511896154700,1.249773264,0.435744703,10.28070164,-0.063151613,-0.0021317,-0.008793262,-27,41,83,2,-8
3,1693677511897154700,1.250970364,0.435744703,10.27591324,-0.063018374,-0.001998469,-0.008793262,-28,42,81,2,-11
4,1693677511898154700,1.249773264,0.435744703,10.27471638,-0.063151613,-0.001998469,-0.008793262,-28,41,84,7,-11
0,1693677511923137500,1.254561663,0.441730201,10.27950478,-0.063284837,-0.000799387,-0.009459418,-19,41,90,6,-2
1,1693677511924137500,1.254561663,0.44532153,10.28429317,-0.063018374,-0.000532925,-0.009459418,4,65,89,13,-2
2,1693677511925137500,1.252167463,0.44532153,10.28189945,-0.063418068,-0.000266462,-0.009592649,-23,42,89,13,0
3,1693677511926137500,1.252167463,0.447715729,10.27711105,-0.063418068,-0.000399694,-0.009592649,-16,49,93,13,1
4,1693677511927137500,1.249773264,0.44651863,10.27471638,-0.063151613,-0.000532925,-0.009459418,-19,49,92,13,1
0,1693677511950121500,1.252167463,0.439336002,10.29027843,-0.063018374,-0.000666156,-0.009059724,-33,49,95,13,-2
1,1693677511951121500,1.254561663,0.439336002,10.28908157,-0.063284837,-0.000666156,-0.009192956,-16,43,90,13,-5
2,1693677511952121500,1.254561663,0.439336002,10.29027843,-0.063284837,-0.00106585,-0.009326187,2,59,109,29,14
3,1693677511953121500,1.255758762,0.435744703,10.28788471,-0.062751912,-0.001332312,-0.009326187,-23,49,89,13,-4
4,1693677511954121500,1.253364563,0.438138902,10.28668785,-0.062485453,-0.001598775,-0.009326187,-1,64,107,32,14
0,1693677511989099400,1.246181965,0.433350503,10.26274586,-0.063151613,-0.001332312,-0.008526799,-17,47,90,9,-2
1,1693677511990099400,1.244984865,0.432153404,10.26633644,-0.063151613,-0.001199081,-0.008526799,-18,47,91,14,-2
2,1693677511991099400,1.242590666,0.433350503,10.26753426,-0.063151613,-0.000932619,-0.008526799,-18,53,89,7,-3
3,1693677511992099400,1.241393566,0.430956304,10.26873112,-0.062885143,-0.001199081,-0.008526799,-20,49,88,13,-3
4,1693677511993099400,1.241393566,0.434547603,10.27112484,-0.06261868,-0.001465544,-0.008926493,-24,42,87,4,-7
0,1693677512019081800,1.241393566,0.444124401,10.27711105,-0.062485453,-0.0021317,-0.008926493,-19,47,91,13,-2
1,1693677512020081800,1.242590666,0.442927301,10.28189945,-0.06261868,-0.001732006,-0.008793262,-16,53,90,15,1
2,1693677512021081800,1.242590666,0.442927301,10.28189945,-0.062751912,-0.001332312,-0.008793262,-18,51,90,13,-5
3,1693677512022081800,1.242590666,0.440533102,10.28429317,-0.062885143,-0.001332312,-0.008793262,-19,51,89,4,-4
4,1693677512023081800,1.242590666,0.438138902,10.28788471,-0.062751912,-0.000932619,-0.008793262,-23,43,86,10,-5
0,1693677512048065500,1.252167463,0.441730201,10.29506683,-0.062885143,-0.002264931,-0.008793262,-17,53,90,13,-3
1,1693677512049065500,1.250970364,0.442927301,10.29746151,-0.062885143,-0.002264931,-0.008793262,-24,46,88,13,-2
2,1693677512050065500,1.253364563,0.442927301,10.29746151,-0.063018374,-0.0021317,-0.008926493,-16,45,89,13,-3
3,1693677512051065500,1.250970364,0.444124401,10.29386997,-0.063151613,-0.0021317,-0.008793262,-19,45,88,8,-4
4,1693677512052065500,1.254561663,0.444124401,10.28788471,-0.063284837,-0.0021317,-0.008793262,-22,45,89,11,-4
0,1693677512076049600,1.242590666,0.429759204,10.27232265,-0.063151613,-0.001998469,-0.009592649,-20,43,89,13,-2
1,1693677512077049600,1.243787766,0.428562105,10.27351952,-0.063151613,-0.002264931,-0.009725881,-16,45,97,13,-1
2,1693677512078049600,1.243787766,0.429759204,10.27232265,-0.063018374,-0.002398162,-0.009725881,-19,47,89,15,-2
3,1693677512079049600,1.246181965,0.428562105,10.27232265,-0.062751912,-0.002264931,-0.009592649,-22,47,88,14,-1
4,1693677512080049600,1.248576164,0.428562105,10.27351952,-0.062751912,-0.002264931,-0.009592649,-20,49,91,13,-4
0,1693677512105033600,1.244984865,0.448912829,10.27591324,-0.06261868,-0.001998469,-0.009326187,-16,57,90,14,0
1,1693677512106033600,1.244984865,0.450109929,10.28309631,-0.062751912,-0.001732006,-0.009326187,-14,49,95,13,-5
2,1693677512107033600,1.242590666,0.44651863,10.28549004,-0.06261868,-0.001732006,-0.009459418,-22,49,91,12,-3
3,1693677512108033600,1.237802267,0.44651863,10.28429317,-0.062485453,-0.001732006,-0.009326187,-23,33,87,11,7
4,1693677512109033600,1.237802267,0.448912829,10.28309631,-0.062352221,-0.001732006,-0.009192956,-19,45,89,12,-1
0,1693677512136015000,1.246181965,0.439336002,10.27112484,-0.062885143,-0.001465544,-0.009059724,-14,43,84,13,5
1,1693677512137015000,1.248576164,0.436941803,10.27471638,-0.062885143,-0.001598775,-0.009192956,-20,50,88,10,-3
2,1693677512138015000,1.248576164,0.433350503,10.27351952,-0.062885143,-0.001598775,-0.009326187,-19,45,90,12,-1
3,1693677512139015000,1.247379065,0.433350503,10.26873112,-0.062751912,-0.001732006,-0.009326187,-18,49,87,11,-4
4,1693677512140015000,1.247379065,0.430956304,10.26394272,-0.06261868,-0.001865237,-0.009459418,-15,50,90,16,-4
0,1693677512163999400,1.246181965,0.439336002,10.26035118,-0.062485453,-0.002264931,-0.009326187,-12,49,90,15,0
1,1693677512164999400,1.248576164,0.438138902,10.26274586,-0.06261868,-0.002264931,-0.009459418,-24,47,90,12,-3
2,1693677512165999400,1.246181965,0.439336002,10.26274586,-0.062751912,-0.0021317,-0.009326187,-16,46,90,12,-2
3,1693677512166999400,1.244984865,0.441730201,10.26154804,-0.062751912,-0.0021317,-0.009459418,-19,47,89,2,-5
4,1693677512167999400,1.247379065,0.442927301,10.26753426,-0.062751912,-0.002264931,-0.009592649,-23,50,89,12,0
0,1693677512190983400,1.241393566,0.429759204,10.28189945,-0.06261868,-0.001865237,-0.009192956,-20,47,91,16,-2
1,1693677512191983400,1.241393566,0.430956304,10.27830791,-0.06261868,-0.001998469,-0.009459418,-19,43,88,11,-2
2,1693677512192983400,1.242590666,0.434547603,10.28070164,-0.062485453,-0.0021317,-0.009326187,-22,35,83,13,9
3,1693677512193983400,1.244984865,0.435744703,10.28189945,-0.062485453,-0.001998469,-0.009192956,-19,32,90,13,-5
4,1693677512194983400,1.244984865,0.438138902,10.27711105,-0.06261868,-0.001998469,-0.009059724,-15,52,90,12,0
0,1693677512219966500,1.242590666,0.438138902,10.27711105,-0.062751912,-0.0021317,-0.009192956,-19,50,87,17,-2
1,1693677512220966500,1.241393566,0.440533102,10.27351952,-0.063018374,-0.0021317,-0.009459418,-19,47,90,13,-2
2,1693677512221966500,1.241393566,0.440533102,10.27830791,-0.063018374,-0.0021317,-0.009459418,-22,49,89,10,-5
3,1693677512222966500,1.242590666,0.440533102,10.27830791,-0.062885143,-0.001998469,-0.009459418,-19,47,88,14,-3
4,1693677512223966500,1.241393566,0.440533102,10.28189945,-0.063018374,-0.0021317,-0.009326187,-16,50,90,9,-1
0,1693677512248950600,1.250970364,0.44532153,10.26873112,-0.062751912,-0.001865237,-0.009326187,-32,45,93,13,-9
1,1693677512249950600,1.249773264,0.444124401,10.27232265,-0.062751912,-0.001732006,-0.009192956,-20,42,89,13,-3
2,1693677512250950600,1.248576164,0.44532153,10.27351952,-0.062751912,-0.001732006,-0.009192956,-26,49,85,10,-8
3,1693677512251950600,1.252167463,0.447715729,10.27471638,-0.062751912,-0.001865237,-0.008926493,-18,44,88,13,-2
4,1693677512252950600,1.253364563,0.448912829,10.27232265,-0.062885143,-0.001732006,-0.009059724,-14,45,89,13,-2
0,1693677512290926900,1.233013868,0.447715729,10.27830791,-0.062885143,-0.001865237,-0.009326187,-16,47,87,11,-1
1,1693677512291926900,1.233013868,0.447715729,10.28070164,-0.062885143,-0.001998469,-0.009326187,-18,42,87,14,-3
2,1693677512292926900,1.233013868,0.450109929,10.28189945,-0.062751912,-0.001865237,-0.009459418,-20,46,91,6,-4
3,1693677512293926900,1.234210968,0.44651863,10.28429317,-0.062751912,-0.001998469,-0.009459418,-17,51,88,13,-2
4,1693677512294926900,1.236605167,0.44532153,10.28309631,-0.06261868,-0.001998469,-0.009459418,-20,52,90,8,-2
0,1693677512481818400,1.236605167,0.444124401,10.28788471,-0.06261868,-0.002531394,-0.008926493,-22,49,87,12,-2
1,1693677512482818400,1.237802267,0.441730201,10.28788471,-0.062751912,-0.002664625,-0.008793262,-22,43,89,13,-3
2,1693677512483818400,1.240196466,0.441730201,10.28668785,-0.062885143,-0.002531394,-0.008926493,-22,45,86,12,-7
3,1693677512484818400,1.242590666,0.440533102,10.28668785,-0.062885143,-0.002264931,-0.009326187,-23,46,87,13,-1
4,1693677512485818400,1.242590666,0.439336002,10.28189945,-0.062751912,-0.002398162,-0.009326187,-20,37,90,13,-1
0,1693677512511799900,1.244984865,0.44532153,10.28668785,-0.063151613,-0.002531394,-0.008793262,-24,49,87,13,0
1,1693677512512799900,1.244984865,0.441730201,10.28549004,-0.063018374,-0.002531394,-0.008926493,-20,39,90,10,-7
2,1693677512513799900,1.241393566,0.439336002,10.28429317,-0.063151613,-0.002531394,-0.008926493,-28,47,90,13,1
3,1693677512514799900,1.241393566,0.436941803,10.28429317,-0.063151613,-0.002398162,-0.008926493,-16,43,89,13,-2
4,1693677512515799900,1.241393566,0.439336002,10.28309631,-0.063018374,-0.002398162,-0.009059724,-17,43,93,13,-1
0,1693677512539783000,1.253364563,0.44651863,10.29746151,-0.063018374,-0.0021317,-0.009592649,-17,49,87,11,0
1,1693677512540783000,1.252167463,0.44651863,10.29985619,-0.063018374,-0.001998469,-0.009592649,-16,44,91,10,0
2,1693677512541783000,1.253364563,0.44532153,10.29746151,-0.063018374,-0.0021317,-0.009592649,-21,43,90,11,-2
3,1693677512542783000,1.254561663,0.44651863,10.29267311,-0.062885143,-0.002264931,-0.009326187,-17,47,85,12,1
4,1693677512543783000,1.249773264,0.44532153,10.29147625,-0.062885143,-0.002398162,-0.009326187,-19,45,99,13,1
0,1693677512566768400,1.252167463,0.430956304,10.28189945,-0.062352221,-0.001732006,-0.009592649,-19,48,89,16,-1
1,1693677512567768400,1.249773264,0.433350503,10.28189945,-0.062485453,-0.001732006,-0.009459418,-18,43,90,10,-4
2,1693677512568768400,1.250970364,0.434547603,10.28189945,-0.062352221,-0.001598775,-0.009459418,-16,50,88,11,-3
3,1693677512569768400,1.252167463,0.435744703,10.28668785,-0.062218986,-0.001598775,-0.009592649,-22,49,90,13,-2
4,1693677512570768400,1.249773264,0.438138902,10.28429317,-0.062218986,-0.001598775,-0.009592649,-20,48,90,13,-2
0,1693677512637727400,1.243787766,0.433350503,10.27950478,-0.062751912,-0.001998469,-0.009326187,-23,45,92,11,-8
