timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695163634668560500,-9.046490669,-1.174355984,-1.928529501,-0.055557426,0.020917306,-0.016387442,-1,42,55,45,44,-8.760383606,3.04901576,1.951274395,-0.08726646,0.046098009,0.032108728,-60,-11,-16,31,160
1695163634669560500,-9.045293808,-1.174355984,-1.922544003,-0.055024505,0.021983154,-0.017053599,-1,43,55,45,45,-8.773551941,3.062183857,1.947683096,-0.090597242,0.050228179,0.032641653,-61,-12,-17,31,154
1695163634670560500,-9.041702271,-1.175553083,-1.917755604,-0.054491576,0.02358193,-0.01825268,-1,46,55,45,44,-8.781931877,3.069366693,1.945288897,-0.093128636,0.0528928,0.033441041,-61,-11,-17,31,160
1695163634671560500,-9.041702271,-1.174355984,-1.917755604,-0.054358348,0.024114855,-0.018785605,1,43,55,45,45,-8.796297073,3.08133769,1.948880196,-0.096859112,0.056889739,0.034906585,-60,-9,-17,32,160
1695163634672560500,-9.046490669,-1.173158884,-1.912967205,-0.054358348,0.025047474,-0.019984685,4,44,55,45,43,-8.808267593,3.089717388,1.948880196,-0.100323126,0.06115314,0.036638591,-65,-9,-16,32,157
1695163634754503400,-9.054870605,-1.136048675,-1.89860189,-0.062352221,0.021316998,-0.037437979,-1,41,55,45,45,-8.918401718,2.962824583,2.092532396,-0.131632462,0.12616998,0.123238891,-63,-9,-19,32,160
1695163634755503400,-9.052476883,-1.137245774,-1.89620769,-0.062485453,0.021450229,-0.037704438,-1,43,48,44,43,-8.918401718,2.941276789,2.100912094,-0.131099537,0.126436442,0.12723583,-63,-13,-16,31,156
1695163634756503400,-9.051279068,-1.136048675,-1.895010591,-0.062352221,0.021849923,-0.037837673,1,43,53,45,44,-8.918401718,2.920926094,2.111685991,-0.130433381,0.126303226,0.131099537,-67,-12,-17,34,157
1695163634757503400,-9.056067467,-1.137245774,-1.893813491,-0.062085759,0.022116385,-0.037837673,-1,44,51,45,45,-8.917203903,2.904166698,2.126051188,-0.129900455,0.126036748,0.13456355,-61,-13,-19,31,156
1695163634758503400,-9.056067467,-1.137245774,-1.892616391,-0.061686065,0.022249617,-0.038104136,-1,41,56,45,46,-8.917203903,2.889801502,2.141613483,-0.129234299,0.125503823,0.137894332,-64,-11,-17,31,154
1695163634790483200,-9.033323288,-1.092953086,-1.879448295,-0.051826954,0.019718224,-0.035839204,2,38,56,45,46,-8.803479195,2.558204412,2.243366957,-0.081004597,0.081004597,0.152150065,-62,-11,-17,33,160
1695163634791483200,-9.033323288,-1.089361787,-1.878251195,-0.052093416,0.019052068,-0.035705972,0,45,57,46,46,-8.801085472,2.545036316,2.244564056,-0.075275652,0.077673815,0.151350692,-62,-7,-16,32,160
1695163634792483200,-9.030928612,-1.084573388,-1.878251195,-0.052626338,0.018785605,-0.03543951,0,39,57,45,46,-8.798690796,2.534262419,2.240972757,-0.069546707,0.074343033,0.150284842,-62,-11,-16,32,160
1695163634793483200,-9.02973175,-1.083376288,-1.879448295,-0.0528928,0.018519141,-0.035173047,1,45,56,44,43,-8.798690796,2.523488522,2.242169857,-0.063684531,0.07087902,0.149218991,-63,-10,-16,34,156
1695163634794483200,-9.026140213,-1.082179189,-1.884236693,-0.053292494,0.018385911,-0.035039816,0,43,57,45,42,-8.797493935,2.512714624,2.243366957,-0.05768913,0.0678147,0.14801991,-66,-8,-16,33,160
1695163634839454800,-9.024943352,-1.079784989,-1.89620769,-0.05249311,0.017986218,-0.023981623,1,43,54,45,45,-8.863334656,2.620453835,2.234987259,0.004130168,0.031575806,0.110715166,-61,-9,-16,32,158
1695163634840454800,-9.026140213,-1.074996591,-1.891419291,-0.051960181,0.017986218,-0.023448698,-1,43,53,45,45,-8.866926193,2.631227732,2.225410461,0.003730475,0.030909648,0.109382853,-62,-13,-18,32,160
1695163634841454800,-9.028534889,-1.072602391,-1.892616391,-0.051826954,0.017719755,-0.022649311,0,41,57,45,45,-8.869319916,2.643198729,2.220622063,0.003064318,0.030376723,0.10805054,-65,-15,-18,30,154
1695163634842454800,-9.033323288,-1.069011092,-1.89620769,-0.05142726,0.017453292,-0.02158346,-1,45,53,42,46,-8.870517731,2.649184227,2.213439465,0.002398162,0.029843798,0.106851459,-62,-13,-16,32,160
