timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695162469126116800,-9.218873978,-1.736993313,-0.800860465,0.756353736,-0.035039816,0.139493108,-2,28,12,26,14,-8.926780701,4.01507616,1.606509328,0.403290957,0.183459431,-1.122872829,-48,-23,-2,31,170
1695162469127116800,-9.194931984,-1.716642618,-0.808043063,0.749292493,-0.043433387,0.136828482,-7,29,9,27,15,-8.911218643,4.033032894,1.614889026,0.397428781,0.188655436,-1.107684493,-47,-22,0,31,171
1695162469128116800,-9.160215378,-1.684320927,-0.810437262,0.734237373,-0.057022974,0.131099537,-6,29,12,27,14,-8.896853447,4.052186489,1.614889026,0.391966313,0.193718225,-1.091696739,-47,-22,-1,31,173
1695162469129116800,-9.130288124,-1.651999116,-0.831985116,0.715052068,-0.070079632,0.124038287,-4,31,14,28,17,-8.882488251,4.068945885,1.611297727,0.386370599,0.198248088,-1.07517612,-49,-23,-2,31,172
1695162469130116800,-9.095572472,-1.629254222,-0.849941611,0.691603363,-0.082736596,0.115245022,-6,30,15,30,14,-8.875306129,4.083311081,1.604115129,0.381174594,0.202378258,-1.058122516,-47,-23,-2,31,171
1695162469188942500,-8.895656586,-1.417367458,-1.104924083,0.19478406,-0.210905045,-0.09246248,-2,29,14,25,15,-9.429563522,4.252102375,1.556231141,0.326283306,0.18905513,-0.668687582,-47,-21,-2,31,173
1695162469189942500,-8.904036522,-1.407790542,-1.126471877,0.160543635,-0.217033699,-0.10778407,-7,31,15,27,15,-9.457097054,4.266467571,1.569399238,0.323218971,0.189588055,-0.656430304,-45,-22,-2,31,172
1695162469190942500,-8.917203903,-1.395819545,-1.149216771,0.126036748,-0.222895861,-0.12337213,-4,31,15,27,15,-9.496601105,4.290409565,1.587355733,0.318156213,0.19118683,-0.638843775,-44,-23,-2,31,173
1695162469191942500,-8.930372238,-1.392228246,-1.173158884,0.091263399,-0.228758052,-0.139226645,-6,29,11,29,15,-9.532513618,4.314351559,1.610100627,0.31216079,0.193718225,-0.621790171,-47,-23,-1,31,170
1695162469192942500,-8.943540573,-1.388636947,-1.197100878,0.056490045,-0.234620214,-0.154681474,-5,26,13,27,15,-9.564835548,4.340687752,1.629254222,0.304833084,0.197182223,-0.605269551,-47,-20,-1,30,172
1695162469230914900,-9.5157547,-1.316810966,-1.552639842,-0.534390509,-0.289511472,-0.428604871,-5,25,10,24,17,-9.504981041,4.593276024,1.82198751,0.031442571,0.306165397,-0.296972424,-50,-20,3,27,170
1695162469231914900,-9.538499832,-1.307234168,-1.555034041,-0.564234257,-0.285781026,-0.442594171,-7,29,15,28,15,-9.459490776,4.580107689,1.82079041,0.018652374,0.307630926,-0.27525574,-48,-21,0,31,174
1695162469232914900,-9.56004715,-1.295263171,-1.556231141,-0.594744265,-0.2809847,-0.456716686,-8,27,15,26,16,-9.410409927,4.564545631,1.82198751,0.006928025,0.308163851,-0.252473205,-46,-20,-1,31,177
