timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1693678238727929200,-1.0,-2.0,0.0,7.0,8.0,-4.0,-1.0,-1.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238734928800,-3.0,-4.0,-8.0,-8.0,-3.0,2.0,-1.0,-1.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238735926500,1.0,1.0,7.0,12.0,13.0,1.0,0.0,-1.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238737924100,1.0,2.0,-1.0,-10.0,-37.0,0.0,1.0,0.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238738923600,-1.0,-1.0,0.0,7.0,40.0,9.0,0.0,-28.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238739924700,1.0,0.0,-2.0,-16.0,-93.0,-18.0,1.0,37.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238741922800,-1.0,1.0,0.0,7.0,-3.0,1.0,1.0,-1.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238742921600,-5.0,-7.0,-20.0,-1.0,65.0,0.0,-4.0,1.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238743920500,0.0,1.0,-7.0,-19.0,0.0,-4.0,-1.0,-5.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
1693678238744920400,1.0,0.0,6.0,4.0,-2.0,2.0,-2.0,-12.0,1.016338587,-0.861912608,10.24000072,-0.060620211,0.000532925,-0.007727412,-21.0,45.0,89.0,11.0,-4.0,-0.104147777,2.419340849,10.22563553,0.052759573,-0.027045943,0.038104136,20.0,41.0,-22.0,-25.0,52.0
