timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695161870322580800,-9.338583946,-2.104503393,-1.874659896,0.237418056,-0.024514547,0.156280249,-7,4,-3,14,8,-8.541314125,3.693056107,0.814028561,0.108983152,-0.005995406,0.24154824,-54,-41,-8,31,174
1695161870323580800,-9.337387085,-2.109291792,-1.878251195,0.244879022,-0.025047474,0.156946406,-2,6,-1,18,11,-8.54251194,3.685873508,0.822408259,0.108849928,-0.002931087,0.241015315,-53,-44,-9,29,178
1695161870324580800,-9.337387085,-2.108094692,-1.885433793,0.25194028,-0.02571363,0.157479316,-5,3,-1,16,3,-8.543708801,3.68108511,0.828393817,0.108583458,-0.000133231,0.240482375,-56,-48,-16,29,177
1695161870325580800,-9.333795547,-2.108094692,-1.886630893,0.258868307,-0.026246555,0.157745793,-5,3,-2,13,4,-8.54251194,3.67869091,0.839167714,0.108583458,0.002664625,0.239816234,-54,-41,-9,31,176
1695161870326580800,-9.329007149,-2.110488892,-1.886630893,0.265396625,-0.026779478,0.157612562,-3,4,-6,16,8,-8.543708801,3.673902512,0.845153213,0.108450226,0.005196018,0.239283308,-54,-44,-8,30,176
1695161870385544800,-9.241618156,-2.086546898,-1.887827992,0.314958632,-0.011724349,0.106185302,-8,3,1,15,7,-8.541314125,3.597288132,1.028309584,0.132698312,0.016920367,0.229557425,-55,-47,-7,30,177
1695161870386544800,-9.239224434,-2.086546898,-1.885433793,0.314425707,-0.009725881,0.100189894,-6,6,0,16,9,-8.549694061,3.594893932,1.037886381,0.134830013,0.015854517,0.228891268,-55,-41,-8,30,177
1695161870387544800,-9.239224434,-2.08295536,-1.884236693,0.313626319,-0.007327718,0.093661562,-6,3,-4,14,4,-8.55448246,3.591302633,1.048660398,0.137094945,0.014788668,0.228091896,-53,-43,-8,30,176
1695161870388544800,-9.235632896,-2.076969862,-1.885433793,0.312560499,-0.005196018,0.086999997,-3,0,0,16,8,-8.555679321,3.587711334,1.059434295,0.139093414,0.013722817,0.227159262,-58,-45,-11,28,175
1695161870389544800,-9.228450775,-2.072181463,-1.885433793,0.311627865,-0.002931087,0.079805516,-5,6,-4,14,6,-8.561665535,3.585317135,1.067813993,0.141225114,0.012523737,0.225826949,-57,-43,-6,27,174
