timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695163128852394800,-9.135076523,-1.848323703,-1.276109457,-0.033041347,0.179196015,-0.290843785,1,20,36,31,2686,-8.627506256,3.852270603,1.719036818,0.069280244,-0.047163859,0.063151613,-53,-2,0,27,168
1695163128853394800,-9.139864922,-1.841141105,-1.271321058,-0.031575806,0.180528328,-0.293108732,-3,17,36,31,2686,-8.623914719,3.853467703,1.717839718,0.068880551,-0.047563553,0.063950993,-47,-2,1,28,168
1695163128854394800,-9.143456459,-1.835155606,-1.270123959,-0.03011026,0.181993872,-0.295107216,2,9,32,30,2686,-8.626308441,3.853467703,1.719036818,0.068480857,-0.047830015,0.064350687,-48,-2,-1,28,169
1695163128855394800,-9.149441719,-1.824381709,-1.260547161,-0.028245023,0.183725879,-0.297505349,-1,17,33,26,2686,-8.628703117,3.852270603,1.720233917,0.067947932,-0.048229709,0.064750381,-49,-4,-2,25,167
1695163128856394800,-9.154230118,-1.81959331,-1.252167463,-0.026779478,0.18492496,-0.298970878,1,17,36,27,2686,-8.626308441,3.852270603,1.722628117,0.067548238,-0.048629403,0.065150075,-47,-2,-1,25,168
1695163128906389100,-9.222464561,-1.703474522,-1.173158884,-0.015188362,0.205309346,-0.300436467,2,19,32,30,2686,-8.62511158,3.818751812,1.667561531,0.052226644,-0.056490045,0.069946401,-50,-2,1,28,170
1695163128907389100,-9.224859238,-1.698686123,-1.163581967,-0.014921899,0.206108719,-0.298837662,4,17,32,32,2686,-8.623914719,3.821146011,1.668758631,0.051294025,-0.056756508,0.070212863,-48,-1,-1,26,169
1695163128908389100,-9.22725296,-1.696291924,-1.162384868,-0.014522205,0.207041353,-0.29710567,5,20,32,30,2686,-8.621520042,3.821146011,1.666364431,0.050494641,-0.056889739,0.070612557,-49,-2,0,25,167
1695163128909389100,-9.229647636,-1.697489023,-1.15400517,-0.014122511,0.207707509,-0.295373648,4,21,37,31,2686,-8.61912632,3.818751812,1.663970232,0.049828485,-0.056623276,0.07087902,-49,-2,1,29,169
1695163128910389100,-9.22725296,-1.695094824,-1.145625472,-0.01385605,0.20824042,-0.29350841,8,17,33,30,2686,-8.615534782,3.817554712,1.662773132,0.049295556,-0.056623276,0.071145482,-47,-2,0,29,169
1695163128947366200,-9.161413193,-1.71065712,-1.007958889,0.008660031,0.21197091,-0.241947934,6,20,37,30,2686,-8.634688377,3.787626982,1.618480325,0.047563553,-0.05489127,0.073810108,-50,-2,-1,28,170
1695163128948366200,-9.160215378,-1.70946002,-1.00556469,0.010125575,0.211437985,-0.239283308,5,19,35,34,2686,-8.637083054,3.788824081,1.620874524,0.04729709,-0.053958651,0.073277183,-47,-2,-2,26,167
1695163128949366200,-9.160215378,-1.705868721,-0.999579191,0.011457887,0.210638598,-0.23635222,-1,17,35,30,2686,-8.637083054,3.791218281,1.618480325,0.046764165,-0.053026035,0.072611026,-47,-2,-1,28,168
1695163128950366200,-9.161413193,-1.70826292,-0.993593693,0.012790199,0.209839195,-0.233687595,4,17,33,28,2686,-8.641871452,3.791218281,1.626860023,0.046098009,-0.051960181,0.07194487,-47,-5,-2,26,170
1695163128951366200,-9.160215378,-1.70826292,-0.982819796,0.014122511,0.208773345,-0.230889738,1,19,33,31,2686,-8.643068314,3.791218281,1.629254222,0.045565084,-0.051294025,0.071545176,-48,-4,0,29,165
1695163128980328000,-9.118317604,-1.702277422,-0.860715508,0.026513018,0.169603363,-0.172267988,-1,7,31,30,2686,-8.59278965,3.760093689,1.625662923,0.024914242,-0.040768761,0.061686065,-49,-2,-1,29,172
1695163128981328000,-9.114726067,-1.697489023,-0.852335811,0.027045943,0.166938737,-0.168404296,3,17,31,24,2686,-8.588001251,3.754108191,1.625662923,0.024914242,-0.041301683,0.061819296,-50,-3,-2,26,169
1695163128982328000,-9.111134529,-1.698686123,-0.845153213,0.027578866,0.164274111,-0.164274111,2,21,31,30,2686,-8.58680439,3.749319792,1.625662923,0.025047474,-0.042101074,0.062085759,-46,-2,-1,26,170
1695163128983328000,-9.107542992,-1.696291924,-0.843956113,0.02797856,0.161476254,-0.160277188,0,17,32,29,2686,-8.58680439,3.742137194,1.625662923,0.025580399,-0.042900458,0.062352221,-46,-2,-1,28,172
1695163128984328000,-9.103952408,-1.693897724,-0.839167714,0.028378254,0.15841195,-0.156280249,-1,9,31,27,2686,-8.585607529,3.737348795,1.625662923,0.026113322,-0.043433387,0.062485453,-49,-2,-1,28,167
1695163129012329000,-9.105149269,-1.650802016,-0.798466265,0.007194487,0.085534461,-0.071811639,-1,17,28,30,2686,-8.58081913,3.722983599,1.549048543,0.041701376,-0.046364475,0.056356817,-49,-2,-1,28,169
1695163129013329000,-9.105149269,-1.650802016,-0.798466265,0.005062787,0.081271052,-0.066482387,0,17,30,29,2686,-8.578424454,3.724180698,1.547851443,0.040768761,-0.045032158,0.055424199,-47,-2,0,28,169
1695163129014329000,-9.105149269,-1.653196216,-0.798466265,0.002797856,0.076874427,-0.060753446,1,17,31,29,2686,-8.574832916,3.726574898,1.545457244,0.039702907,-0.043699846,0.054491576,-47,-2,0,25,172
1695163129015329000,-9.105149269,-1.650802016,-0.793677866,0.000399694,0.072611026,-0.055157732,1,17,29,30,2686,-8.572439194,3.731363297,1.541865945,0.038370594,-0.042101074,0.053825419,-46,-2,0,26,169
