timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695160186663449700,-8.833407402,-1.638831019,-1.137245774,-0.119508423,0.104852989,-0.192385912,9,31,30,45,25,-8.607154846,3.8630445,0.828393817,0.051294025,-0.016653905,0.03130934,-28,-23,-25,37,129
1695160186664449700,-8.833407402,-1.630451322,-1.140837073,-0.118842266,0.107650839,-0.190787122,8,32,29,51,25,-8.609549522,3.861847401,0.829590917,0.051693719,-0.017586524,0.032641653,-29,-25,-19,38,129
1695160186665449700,-8.832210541,-1.623268723,-1.144428372,-0.117643185,0.110182241,-0.188921899,6,30,26,46,25,-8.611943245,3.858256102,0.823605359,0.05249311,-0.018519141,0.033840735,-29,-23,-24,34,125
1695160186666449700,-8.835801125,-1.613691926,-1.149216771,-0.116310872,0.112846859,-0.186656967,8,30,29,45,27,-8.610746384,3.852270603,0.821211159,0.053692192,-0.019584993,0.034906585,-34,-24,-20,36,128
1695160186667449700,-8.834604263,-1.605312228,-1.146822572,-0.114578865,0.115378261,-0.183992341,8,29,30,48,24,-8.61314106,3.851073503,0.822408259,0.054624807,-0.020650841,0.036105666,-27,-21,-21,37,129
1695160186777387600,-8.893261909,-1.496376038,-1.15280807,-0.027045943,0.145088822,-0.062352221,9,32,29,45,27,-8.63109684,3.823540211,0.798466265,0.066215925,-0.032241959,0.043033689,-28,-25,-23,36,125
1695160186778387600,-8.899248123,-1.491587639,-1.15280807,-0.021316998,0.145754978,-0.0528928,9,29,28,45,23,-8.632294655,3.819948912,0.798466265,0.065949462,-0.032241959,0.042633995,-26,-21,-20,37,129
1695160186779387600,-8.906430244,-1.48799634,-1.15400517,-0.015721286,0.146421134,-0.043033689,8,32,26,45,25,-8.634688377,3.818751812,0.796072066,0.065416537,-0.031975497,0.042101074,-30,-22,-21,40,132
1695160186780387600,-8.914810181,-1.482010841,-1.15520227,-0.010258805,0.14695406,-0.032908116,8,31,31,47,25,-8.635885239,3.819948912,0.792480767,0.064883612,-0.031575806,0.041434918,-29,-23,-23,32,129
1695160186781387600,-8.925583839,-1.477222443,-1.149216771,-0.004796324,0.14748697,-0.022782542,3,27,26,47,25,-8.639476776,3.817554712,0.785298169,0.064483918,-0.031176111,0.040768761,-31,-21,-23,36,130
