,timestamp_leitura,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z
8,1683958935.636167,0.313640416,-0.256179571,10.58476543,0.108183771,0.013056661,-0.017053599
9,1683958935.636167,0.313640416,-0.256179571,10.58237171,0.108450226,0.013056661,-0.017053599
10,1683958935.636167,0.313640416,-0.258573771,10.57758331,0.108183771,0.013056661,-0.017320061
11,1683958935.636167,0.316034615,-0.258573771,10.57518864,0.108183771,0.012790199,-0.017053599
12,1683958935.636167,0.311246216,-0.256179571,10.57758331,0.108450226,0.012790199,-0.017053599
13,1683958935.636167,0.308852017,-0.256179571,10.57997704,0.108450226,0.012523737,-0.017320061
14,1683958935.636167,0.306457818,-0.256179571,10.57518864,0.108450226,0.012523737,-0.017320061
0,1683958935.6681511,0.308852017,-0.244208574,10.57997704,0.107917301,0.013056661,-0.017053599
1,1683958935.6681511,0.308852017,-0.246602774,10.58237171,0.107650839,0.013056661,-0.017320061
2,1683958935.6681511,0.308852017,-0.246602774,10.58237171,0.107650839,0.013056661,-0.017320061
3,1683958935.6681511,0.306457818,-0.244208574,10.57758331,0.107917301,0.013056661,-0.017320061
4,1683958935.6681511,0.308852017,-0.246602774,10.57758331,0.107917301,0.013056661,-0.017320061
5,1683958935.6681511,0.306457818,-0.246602774,10.57997704,0.107917301,0.013323124,-0.017586524
6,1683958935.6681511,0.308852017,-0.246602774,10.57997704,0.107917301,0.013323124,-0.017320061
7,1683958935.6681511,0.304063618,-0.246602774,10.57997704,0.107917301,0.013323124,-0.017320061
8,1683958935.6681511,0.304063618,-0.246602774,10.58237171,0.107650839,0.013056661,-0.017320061
9,1683958935.6681511,0.304063618,-0.246602774,10.58237171,0.107650839,0.013323124,-0.017320061
10,1683958935.6681511,0.304063618,-0.246602774,10.58476543,0.107650839,0.013323124,-0.017320061
11,1683958935.6681511,0.301669419,-0.246602774,10.58476543,0.107650839,0.013323124,-0.017320061
12,1683958935.6681511,0.304063618,-0.244208574,10.58237171,0.107650839,0.013323124,-0.017320061
13,1683958935.6681511,0.306457818,-0.246602774,10.57758331,0.107650839,0.013056661,-0.017320061
14,1683958935.6681511,0.306457818,-0.244208574,10.57997704,0.107650839,0.013056661,-0.017320061
0,1683958935.6971316,0.306457818,-0.253785372,10.59194851,0.108183771,0.012790199,-0.017053599
1,1683958935.6971316,0.308852017,-0.253785372,10.59194851,0.108183771,0.012790199,-0.016787136
2,1683958935.6971316,0.308852017,-0.253785372,10.59194851,0.108183771,0.012790199,-0.016787136
3,1683958935.6971316,0.311246216,-0.253785372,10.58955383,0.108183771,0.012790199,-0.017053599
4,1683958935.6971316,0.313640416,-0.251391172,10.59434223,0.108183771,0.012523737,-0.017053599
5,1683958935.6971316,0.311246216,-0.253785372,10.58476543,0.108183771,0.012790199,-0.017053599
6,1683958935.6971316,0.308852017,-0.251391172,10.58237171,0.108183771,0.012523737,-0.017053599
7,1683958935.6971316,0.308852017,-0.251391172,10.57518864,0.107917301,0.012523737,-0.016787136
8,1683958935.6971316,0.308852017,-0.248996973,10.57040024,0.107917301,0.012790199,-0.016787136
9,1683958935.6971316,0.306457818,-0.246602774,10.57279491,0.107917301,0.012790199,-0.016787136
10,1683958935.6971316,0.306457818,-0.248996973,10.57518864,0.108183771,0.012790199,-0.016520673
11,1683958935.6971316,0.306457818,-0.251391172,10.57758331,0.107917301,0.012790199,-0.016787136
12,1683958935.6971316,0.306457818,-0.256179571,10.57997704,0.107917301,0.012790199,-0.016787136
13,1683958935.6971316,0.308852017,-0.256179571,10.58237171,0.107917301,0.012523737,-0.016520673
14,1683958935.6971316,0.308852017,-0.256179571,10.58476543,0.108183771,0.012523737,-0.016520673
0,1683958935.72314,0.316034615,-0.256179571,10.59194851,0.107917301,0.013056661,-0.017053599
1,1683958935.72314,0.318428814,-0.256179571,10.58955383,0.107917301,0.013056661,-0.017053599
2,1683958935.72314,0.316034615,-0.256179571,10.58955383,0.107917301,0.013056661,-0.017053599
3,1683958935.72314,0.318428814,-0.260968,10.58955383,0.107917301,0.013056661,-0.017053599
4,1683958935.72314,0.316034615,-0.263362199,10.58716011,0.107917301,0.013056661,-0.016787136
5,1683958935.72314,0.316034615,-0.260968,10.58955383,0.108183771,0.013056661,-0.017053599
6,1683958935.72314,0.318428814,-0.260968,10.58955383,0.108183771,0.013056661,-0.017053599
7,1683958935.72314,0.320823014,-0.258573771,10.59194851,0.108183771,0.013323124,-0.017053599
8,1683958935.72314,0.318428814,-0.258573771,10.59434223,0.108450226,0.013323124,-0.017053599
9,1683958935.72314,0.316034615,-0.258573771,10.59194851,0.108450226,0.013056661,-0.017053599
10,1683958935.72314,0.318428814,-0.258573771,10.59194851,0.108450226,0.013056661,-0.017053599
11,1683958935.72314,0.318428814,-0.258573771,10.58955383,0.108450226,0.013056661,-0.017053599
12,1683958935.72314,0.318428814,-0.258573771,10.58955383,0.108450226,0.013056661,-0.017053599
13,1683958935.72314,0.316034615,-0.258573771,10.59434223,0.108450226,0.013323124,-0.017053599
14,1683958935.72314,0.318428814,-0.258573771,10.59673691,0.108450226,0.013056661,-0.017053599
0,1683958935.7481027,0.316034615,-0.256179571,10.58476543,0.108183771,0.012790199,-0.017053599
1,1683958935.7481027,0.320823014,-0.256179571,10.58716011,0.108450226,0.012790199,-0.017053599
2,1683958935.7481027,0.320823014,-0.253785372,10.58716011,0.108450226,0.013056661,-0.017053599
3,1683958935.7481027,0.318428814,-0.253785372,10.58476543,0.108183771,0.013056661,-0.017053599
4,1683958935.7481027,0.316034615,-0.253785372,10.58476543,0.108183771,0.013056661,-0.017053599
5,1683958935.7481027,0.316034615,-0.253785372,10.58955383,0.108450226,0.012790199,-0.017320061
6,1683958935.7481027,0.313640416,-0.253785372,10.58476543,0.108183771,0.012790199,-0.017320061
7,1683958935.7481027,0.313640416,-0.253785372,10.58237171,0.108183771,0.012790199,-0.017320061
8,1683958935.7481027,0.313640416,-0.253785372,10.58476543,0.108183771,0.013056661,-0.017053599
9,1683958935.7481027,0.313640416,-0.253785372,10.58237171,0.108183771,0.012790199,-0.017320061
10,1683958935.7481027,0.313640416,-0.251391172,10.57997704,0.108183771,0.013056661,-0.017320061
11,1683958935.7481027,0.313640416,-0.251391172,10.57997704,0.108183771,0.013056661,-0.017320061
12,1683958935.7481027,0.313640416,-0.253785372,10.57518864,0.108183771,0.012790199,-0.017320061
13,1683958935.7481027,0.311246216,-0.253785372,10.57758331,0.108183771,0.012790199,-0.017053599
14,1683958935.7481027,0.306457818,-0.256179571,10.57997704,0.108183771,0.013056661,-0.017053599
0,1683958935.7751102,0.311246216,-0.253785372,10.57758331,0.107917301,0.013323124,-0.017053599
1,1683958935.7751102,0.311246216,-0.253785372,10.57518864,0.107917301,0.013056661,-0.017053599
2,1683958935.7751102,0.313640416,-0.253785372,10.57518864,0.107917301,0.013323124,-0.017053599
3,1683958935.7751102,0.318428814,-0.251391172,10.57040024,0.107917301,0.013056661,-0.017053599
4,1683958935.7751102,0.316034615,-0.251391172,10.57040024,0.107917301,0.013056661,-0.017053599
5,1683958935.7751102,0.316034615,-0.253785372,10.57279491,0.107917301,0.013056661,-0.017053599
6,1683958935.7751102,0.313640416,-0.253785372,10.57758331,0.107917301,0.013056661,-0.017320061
7,1683958935.7751102,0.308852017,-0.253785372,10.57758331,0.107917301,0.013323124,-0.017320061
8,1683958935.7751102,0.306457818,-0.253785372,10.57997704,0.107917301,0.013323124,-0.017320061
9,1683958935.7751102,0.304063618,-0.256179571,10.57997704,0.107917301,0.013323124,-0.017320061
10,1683958935.7751102,0.301669419,-0.256179571,10.58237171,0.107917301,0.013323124,-0.017320061
11,1683958935.7751102,0.304063618,-0.256179571,10.57997704,0.107650839,0.013589587,-0.017586524
12,1683958935.7751102,0.304063618,-0.260968,10.57997704,0.107650839,0.013589587,-0.017586524
13,1683958935.7751102,0.301669419,-0.260968,10.57758331,0.107917301,0.013323124,-0.017586524
14,1683958935.7751102,0.301669419,-0.260968,10.57518864,0.107917301,0.013589587,-0.017320061
0,1683958935.8010907,0.318428814,-0.251391172,10.58716011,0.108183771,0.013056661,-0.017320061
1,1683958935.8010907,0.316034615,-0.251391172,10.58955383,0.108183771,0.013056661,-0.017586524
2,1683958935.8010907,0.320823014,-0.251391172,10.58716011,0.108183771,0.013056661,-0.017586524
3,1683958935.8010907,0.318428814,-0.251391172,10.58716011,0.108183771,0.013056661,-0.017320061
4,1683958935.8010907,0.316034615,-0.248996973,10.58716011,0.108183771,0.013056661,-0.017320061
5,1683958935.8010907,0.313640416,-0.251391172,10.58716011,0.108183771,0.013056661,-0.017320061
6,1683958935.8010907,0.313640416,-0.251391172,10.58955383,0.108183771,0.013056661,-0.017320061
7,1683958935.8010907,0.313640416,-0.251391172,10.59194851,0.108183771,0.013056661,-0.017320061
8,1683958935.8010907,0.311246216,-0.251391172,10.59913063,0.108183771,0.013056661,-0.017053599
9,1683958935.8010907,0.311246216,-0.251391172,10.59673691,0.108183771,0.013056661,-0.017053599
10,1683958935.8010907,0.308852017,-0.251391172,10.59673691,0.108450226,0.013323124,-0.017320061
11,1683958935.8010907,0.308852017,-0.248996973,10.59673691,0.108450226,0.013323124,-0.017053599
12,1683958935.8010907,0.308852017,-0.246602774,10.59194851,0.108450226,0.013056661,-0.017320061
13,1683958935.8010907,0.306457818,-0.248996973,10.59434223,0.108450226,0.013056661,-0.017320061
14,1683958935.8010907,0.306457818,-0.248996973,10.59194851,0.108450226,0.013056661,-0.017320061
0,1683958935.8290565,0.311246216,-0.246602774,10.58955383,0.107917301,0.012523737,-0.016787136
1,1683958935.8290565,0.311246216,-0.246602774,10.58955383,0.107917301,0.012523737,-0.016787136
2,1683958935.8290565,0.308852017,-0.246602774,10.58955383,0.108183771,0.012790199,-0.016520673
3,1683958935.8290565,0.311246216,-0.248996973,10.58476543,0.108183771,0.012790199,-0.016520673
4,1683958935.8290565,0.308852017,-0.248996973,10.58476543,0.108183771,0.012790199,-0.016520673
5,1683958935.8290565,0.308852017,-0.248996973,10.58716011,0.108183771,0.012523737,-0.016787136
6,1683958935.8290565,0.311246216,-0.251391172,10.58476543,0.108183771,0.012790199,-0.016520673
7,1683958935.8290565,0.313640416,-0.253785372,10.58476543,0.108183771,0.012790199,-0.016520673
8,1683958935.8290565,0.318428814,-0.251391172,10.58237171,0.108183771,0.012790199,-0.016520673
9,1683958935.8290565,0.318428814,-0.248996973,10.58237171,0.108183771,0.012790199,-0.016787136
10,1683958935.8290565,0.318428814,-0.248996973,10.57997704,0.108183771,0.012790199,-0.016787136
11,1683958935.8290565,0.318428814,-0.251391172,10.57758331,0.107917301,0.013056661,-0.016787136
12,1683958935.8290565,0.318428814,-0.253785372,10.57758331,0.107917301,0.012790199,-0.016787136
13,1683958935.8290565,0.318428814,-0.256179571,10.57518864,0.108183771,0.012790199,-0.016787136
14,1683958935.8290565,0.320823014,-0.253785372,10.57279491,0.108183771,0.013056661,-0.016787136
0,1683958935.8590415,0.311246216,-0.253785372,10.57997704,0.108183771,0.013323124,-0.017320061
1,1683958935.8590415,0.308852017,-0.253785372,10.57997704,0.107917301,0.013323124,-0.017320061
2,1683958935.8590415,0.308852017,-0.253785372,10.57758331,0.107917301,0.013323124,-0.017320061
3,1683958935.8590415,0.311246216,-0.253785372,10.57518864,0.107650839,0.013056661,-0.017320061
4,1683958935.8590415,0.313640416,-0.253785372,10.57518864,0.107650839,0.013056661,-0.017320061
5,1683958935.8590415,0.316034615,-0.251391172,10.57279491,0.107650839,0.013056661,-0.017320061
6,1683958935.8590415,0.316034615,-0.251391172,10.57518864,0.107650839,0.013056661,-0.017320061
7,1683958935.8590415,0.316034615,-0.253785372,10.57758331,0.107650839,0.013056661,-0.017320061
8,1683958935.8590415,0.313640416,-0.253785372,10.57758331,0.107650839,0.013323124,-0.017053599
9,1683958935.8590415,0.316034615,-0.256179571,10.57758331,0.107650839,0.013056661,-0.017320061
10,1683958935.8590415,0.316034615,-0.256179571,10.58237171,0.107650839,0.013056661,-0.017320061
11,1683958935.8590415,0.318428814,-0.256179571,10.58237171,0.107650839,0.013056661,-0.017053599
12,1683958935.8590415,0.318428814,-0.253785372,10.57997704,0.107650839,0.012790199,-0.017053599
13,1683958935.8590415,0.320823014,-0.256179571,10.57997704,0.107650839,0.012790199,-0.017053599
14,1683958935.8590415,0.320823014,-0.253785372,10.58237171,0.107650839,0.012790199,-0.017053599
0,1683958935.8920214,0.301669419,-0.246602774,10.59434223,0.107917301,0.012523737,-0.017320061
1,1683958935.8920214,0.299275219,-0.244208574,10.59194851,0.107650839,0.012523737,-0.017320061
2,1683958935.8920214,0.301669419,-0.246602774,10.59194851,0.107917301,0.012523737,-0.017586524
3,1683958935.8920214,0.301669419,-0.246602774,10.58955383,0.107650839,0.012523737,-0.017320061
4,1683958935.8920214,0.301669419,-0.246602774,10.58955383,0.107650839,0.012523737,-0.017320061
5,1683958935.8920214,0.304063618,-0.246602774,10.58955383,0.107650839,0.012523737,-0.017320061
6,1683958935.8920214,0.304063618,-0.246602774,10.58476543,0.107917301,0.012523737,-0.017320061
7,1683958935.8920214,0.304063618,-0.248996973,10.58716011,0.107917301,0.012790199,-0.017320061
8,1683958935.8920214,0.304063618,-0.251391172,10.58955383,0.107917301,0.012523737,-0.017320061
9,1683958935.8920214,0.306457818,-0.251391172,10.58716011,0.107917301,0.012790199,-0.017320061
10,1683958935.8920214,0.308852017,-0.251391172,10.58476543,0.107650839,0.012790199,-0.017320061
11,1683958935.8920214,0.311246216,-0.248996973,10.58955383,0.107650839,0.012790199,-0.017320061
12,1683958935.8920214,0.311246216,-0.253785372,10.58955383,0.107650839,0.012790199,-0.017053599
13,1683958935.8920214,0.311246216,-0.253785372,10.58955383,0.107650839,0.012790199,-0.017053599
14,1683958935.8920214,0.311246216,-0.251391172,10.59434223,0.107650839,0.012790199,-0.017053599
0,1683958935.9200053,0.313640416,-0.251391172,10.57997704,0.107917301,0.013056661,-0.016787136
1,1683958935.9200053,0.313640416,-0.253785372,10.57997704,0.107917301,0.013056661,-0.016787136
2,1683958935.9200053,0.311246216,-0.256179571,10.58237171,0.107917301,0.013056661,-0.016787136
3,1683958935.9200053,0.313640416,-0.256179571,10.57758331,0.107917301,0.013056661,-0.017053599
4,1683958935.9200053,0.316034615,-0.256179571,10.57518864,0.107917301,0.012790199,-0.016787136
5,1683958935.9200053,0.318428814,-0.256179571,10.57758331,0.107917301,0.013056661,-0.016787136
6,1683958935.9200053,0.318428814,-0.253785372,10.57997704,0.107917301,0.013056661,-0.016787136
7,1683958935.9200053,0.323217243,-0.251391172,10.57997704,0.107917301,0.013056661,-0.016787136
8,1683958935.9200053,0.320823014,-0.248996973,10.57758331,0.107917301,0.013056661,-0.016787136
9,1683958935.9200053,0.320823014,-0.248996973,10.57997704,0.107917301,0.013056661,-0.017053599
10,1683958935.9200053,0.323217243,-0.251391172,10.57997704,0.108183771,0.013056661,-0.017053599
11,1683958935.9200053,0.325611442,-0.251391172,10.57758331,0.108450226,0.013056661,-0.017053599
12,1683958935.9200053,0.325611442,-0.248996973,10.57997704,0.108183771,0.013056661,-0.017320061
13,1683958935.9200053,0.325611442,-0.248996973,10.57518864,0.108183771,0.013056661,-0.017320061
14,1683958935.9200053,0.325611442,-0.248996973,10.57997704,0.108183771,0.013056661,-0.017320061
0,1683958935.94801,0.320823014,-0.251391172,10.59434223,0.107917301,0.012523737,-0.017586524
1,1683958935.94801,0.320823014,-0.253785372,10.59673691,0.107917301,0.012523737,-0.017586524
2,1683958935.94801,0.318428814,-0.253785372,10.59913063,0.107917301,0.012523737,-0.017586524
3,1683958935.94801,0.318428814,-0.253785372,10.59913063,0.107650839,0.012523737,-0.017586524
4,1683958935.94801,0.320823014,-0.253785372,10.60391903,0.107650839,0.012523737,-0.017586524
5,1683958935.94801,0.318428814,-0.246602774,10.59673691,0.107650839,0.012257273,-0.017586524
6,1683958935.94801,0.318428814,-0.246602774,10.59194851,0.107650839,0.012257273,-0.017586524
7,1683958935.94801,0.316034615,-0.246602774,10.58716011,0.107650839,0.012257273,-0.017586524
8,1683958935.94801,0.313640416,-0.248996973,10.59194851,0.107917301,0.012257273,-0.017586524
9,1683958935.94801,0.313640416,-0.248996973,10.58955383,0.107917301,0.012257273,-0.017586524
10,1683958935.94801,0.316034615,-0.248996973,10.58955383,0.107917301,0.012523737,-0.017586524
11,1683958935.94801,0.313640416,-0.248996973,10.59194851,0.108183771,0.012523737,-0.017320061
12,1683958935.94801,0.313640416,-0.251391172,10.59434223,0.107917301,0.012523737,-0.017320061
13,1683958935.94801,0.313640416,-0.253785372,10.58716011,0.107917301,0.012790199,-0.017320061
14,1683958935.94801,0.311246216,-0.251391172,10.58716011,0.107917301,0.012790199,-0.017320061
0,1683958936.016948,0.311246216,-0.251391172,10.58955383,0.107650839,0.012790199,-0.017320061
1,1683958936.016948,0.308852017,-0.251391172,10.59194851,0.107650839,0.012790199,-0.017053599
2,1683958936.016948,0.306457818,-0.251391172,10.58955383,0.107650839,0.012790199,-0.017320061
3,1683958936.016948,0.304063618,-0.253785372,10.58716011,0.107650839,0.012790199,-0.017053599
4,1683958936.016948,0.308852017,-0.253785372,10.58955383,0.107650839,0.012790199,-0.017053599
5,1683958936.016948,0.311246216,-0.251391172,10.59194851,0.107650839,0.012790199,-0.017320061
6,1683958936.016948,0.311246216,-0.248996973,10.59194851,0.107650839,0.012790199,-0.017053599
7,1683958936.016948,0.308852017,-0.248996973,10.59434223,0.107650839,0.012790199,-0.017053599
8,1683958936.016948,0.304063618,-0.248996973,10.59913063,0.107650839,0.012523737,-0.017320061
9,1683958936.016948,0.306457818,-0.251391172,10.59673691,0.107650839,0.012790199,-0.017053599
10,1683958936.016948,0.308852017,-0.251391172,10.59434223,0.107650839,0.012790199,-0.017320061
11,1683958936.016948,0.308852017,-0.253785372,10.59434223,0.107650839,0.012790199,-0.017053599
12,1683958936.016948,0.308852017,-0.253785372,10.59434223,0.107650839,0.013056661,-0.017053599
13,1683958936.016948,0.308852017,-0.253785372,10.59434223,0.107650839,0.013056661,-0.017053599
14,1683958936.016948,0.311246216,-0.251391172,10.58955383,0.107650839,0.013056661,-0.017320061
0,1683958936.0449326,0.320823014,-0.256179571,10.58955383,0.108183771,0.013056661,-0.017320061
1,1683958936.0449326,0.320823014,-0.253785372,10.58716011,0.107917301,0.013056661,-0.017320061
2,1683958936.0449326,0.320823014,-0.253785372,10.58955383,0.108183771,0.013056661,-0.017320061
3,1683958936.0449326,0.323217243,-0.253785372,10.59194851,0.108183771,0.013056661,-0.017320061
4,1683958936.0449326,0.320823014,-0.251391172,10.58955383,0.108183771,0.013323124,-0.017320061
5,1683958936.0449326,0.320823014,-0.253785372,10.58716011,0.108183771,0.013056661,-0.017053599
6,1683958936.0449326,0.320823014,-0.253785372,10.58716011,0.108183771,0.013056661,-0.017053599
7,1683958936.0449326,0.320823014,-0.256179571,10.58955383,0.108183771,0.013056661,-0.017320061
8,1683958936.0449326,0.318428814,-0.256179571,10.58716011,0.108183771,0.013056661,-0.017320061
9,1683958936.0449326,0.316034615,-0.258573771,10.58955383,0.108183771,0.013056661,-0.017320061
10,1683958936.0449326,0.313640416,-0.260968,10.59194851,0.107917301,0.013056661,-0.017320061
11,1683958936.0449326,0.311246216,-0.263362199,10.59434223,0.108183771,0.013056661,-0.017320061
12,1683958936.0449326,0.308852017,-0.265756398,10.59434223,0.108183771,0.013323124,-0.017320061
13,1683958936.0449326,0.308852017,-0.263362199,10.58955383,0.107917301,0.013056661,-0.017053599
14,1683958936.0449326,0.308852017,-0.263362199,10.58955383,0.108183771,0.013056661,-0.017320061
0,1683958936.075915,0.304063618,-0.258573771,10.58955383,0.107650839,0.012790199,-0.017320061
1,1683958936.075915,0.306457818,-0.260968,10.58955383,0.107917301,0.013056661,-0.017053599
2,1683958936.075915,0.304063618,-0.258573771,10.58476543,0.107650839,0.013056661,-0.017053599
3,1683958936.075915,0.304063618,-0.258573771,10.57997704,0.107917301,0.013056661,-0.017320061
4,1683958936.075915,0.306457818,-0.260968,10.58237171,0.108183771,0.013056661,-0.017320061
5,1683958936.075915,0.306457818,-0.260968,10.59194851,0.107917301,0.013056661,-0.017320061
6,1683958936.075915,0.304063618,-0.260968,10.59194851,0.107917301,0.013056661,-0.017586524
7,1683958936.075915,0.304063618,-0.258573771,10.59673691,0.107650839,0.012790199,-0.017320061
8,1683958936.075915,0.304063618,-0.258573771,10.59194851,0.107650839,0.012790199,-0.017586524
9,1683958936.075915,0.306457818,-0.260968,10.59194851,0.107650839,0.012790199,-0.017586524
10,1683958936.075915,0.304063618,-0.256179571,10.59673691,0.107917301,0.013056661,-0.017586524
11,1683958936.075915,0.306457818,-0.256179571,10.59673691,0.107650839,0.013056661,-0.017320061
12,1683958936.075915,0.308852017,-0.258573771,10.59194851,0.107650839,0.013056661,-0.017320061
13,1683958936.075915,0.308852017,-0.258573771,10.58237171,0.107650839,0.013056661,-0.017320061
14,1683958936.075915,0.304063618,-0.258573771,10.58476543,0.107650839,0.013056661,-0.017320061
0,1683958936.101923,0.313640416,-0.251391172,10.58716011,0.108183771,0.012523737,-0.017320061
1,1683958936.101923,0.313640416,-0.251391172,10.59194851,0.108183771,0.012523737,-0.017320061
2,1683958936.101923,0.316034615,-0.248996973,10.59673691,0.108183771,0.012523737,-0.017320061
3,1683958936.101923,0.318428814,-0.248996973,10.59194851,0.108183771,0.012257273,-0.017320061
4,1683958936.101923,0.316034615,-0.251391172,10.58955383,0.108183771,0.012523737,-0.017320061
5,1683958936.101923,0.313640416,-0.253785372,10.58955383,0.107917301,0.012523737,-0.017320061
6,1683958936.101923,0.316034615,-0.251391172,10.58955383,0.107917301,0.012523737,-0.017320061
7,1683958936.101923,0.316034615,-0.251391172,10.59194851,0.107917301,0.012523737,-0.017053599
8,1683958936.101923,0.318428814,-0.248996973,10.58476543,0.107917301,0.012523737,-0.017053599
9,1683958936.101923,0.320823014,-0.248996973,10.58237171,0.107650839,0.012523737,-0.017053599
10,1683958936.101923,0.320823014,-0.246602774,10.58237171,0.107917301,0.012523737,-0.017053599
11,1683958936.101923,0.320823014,-0.246602774,10.58476543,0.108183771,0.012257273,-0.017320061
12,1683958936.101923,0.323217243,-0.246602774,10.58716011,0.107917301,0.012523737,-0.017320061
13,1683958936.101923,0.323217243,-0.244208574,10.58716011,0.108183771,0.012257273,-0.017320061
14,1683958936.101923,0.328005642,-0.244208574,10.56561184,0.107650839,0.011990812,-0.017320061
0,1683958936.1338818,0.316034615,-0.248996973,10.59194851,0.107917301,0.012790199,-0.017320061
1,1683958936.1338818,0.316034615,-0.246602774,10.58955383,0.107650839,0.012790199,-0.017320061
2,1683958936.1338818,0.318428814,-0.244208574,10.58955383,0.107650839,0.012790199,-0.017053599
3,1683958936.1338818,0.320823014,-0.244208574,10.58476543,0.107917301,0.012790199,-0.017053599
4,1683958936.1338818,0.318428814,-0.246602774,10.58476543,0.107917301,0.012790199,-0.017053599
5,1683958936.1338818,0.316034615,-0.246602774,10.58476543,0.107917301,0.013056661,-0.017053599
6,1683958936.1338818,0.313640416,-0.246602774,10.58716011,0.107917301,0.012790199,-0.017053599
7,1683958936.1338818,0.313640416,-0.244208574,10.58716011,0.107917301,0.012790199,-0.017053599
8,1683958936.1338818,0.311246216,-0.244208574,10.58476543,0.107917301,0.012790199,-0.017053599
9,1683958936.1338818,0.311246216,-0.246602774,10.58716011,0.107917301,0.013056661,-0.017053599
10,1683958936.1338818,0.311246216,-0.246602774,10.58955383,0.107917301,0.012790199,-0.017320061
11,1683958936.1338818,0.313640416,-0.248996973,10.58716011,0.107917301,0.012790199,-0.017053599
12,1683958936.1338818,0.311246216,-0.248996973,10.59434223,0.108183771,0.012790199,-0.017053599
13,1683958936.1338818,0.313640416,-0.251391172,10.59673691,0.108183771,0.012790199,-0.017053599
14,1683958936.1338818,0.313640416,-0.248996973,10.59194851,0.108183771,0.012790199,-0.017053599
