,timestamp,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
3,1693677731040964000,-0.105344877,2.425326347,10.20049667,0.054624807,-0.02691271,0.03757121,19,35,-23,-22,48
4,1693677731041964000,-0.104147777,2.426523447,10.19929886,0.054491576,-0.026779478,0.037704438,17,37,-28,-29,51
0,1693677731057958700,-0.108936176,2.421735048,10.20528507,0.054491576,-0.027045943,0.038237367,13,36,-17,-24,52
1,1693677731058958700,-0.108936176,2.418143749,10.21007347,0.054491576,-0.027179174,0.038104136,18,30,-20,-22,52
2,1693677731059958700,-0.112527482,2.41455245,10.21246719,0.054491576,-0.027179174,0.038370594,19,42,-23,-18,54
3,1693677731060958700,-0.111330383,2.41574955,10.21366405,0.054491576,-0.027045943,0.038370594,12,37,-19,-23,53
4,1693677731061958700,-0.108936176,2.41455245,10.21605873,0.054491576,-0.02691271,0.038370594,16,37,-30,-26,52
0,1693677731077946600,-0.106541976,2.406172752,10.21007347,0.054758042,-0.026779478,0.038237367,18,37,-23,-26,49
1,1693677731078946600,-0.106541976,2.408566952,10.21007347,0.054624807,-0.026779478,0.038104136,18,33,-23,-22,50
2,1693677731079946600,-0.105344877,2.407369852,10.21486187,0.054624807,-0.026646247,0.038104136,20,41,-24,-24,52
3,1693677731080946600,-0.105344877,2.407369852,10.21845245,0.054624807,-0.026513018,0.037970904,17,45,-25,-23,49
4,1693677731081946600,-0.106541976,2.407369852,10.21965027,0.054758042,-0.026513018,0.037970904,17,36,-31,-28,45
0,1693677731095938500,-0.106541976,2.404975653,10.21127033,0.054091886,-0.02691271,0.037970904,9,31,-23,-21,52
1,1693677731096938500,-0.106541976,2.404975653,10.21246719,0.054091886,-0.02691271,0.037970904,15,33,-24,-23,53
2,1693677731097938500,-0.106541976,2.404975653,10.21605873,0.054225113,-0.026646247,0.037970904,17,40,-21,-22,54
3,1693677731098938500,-0.105344877,2.403778553,10.21366405,0.054225113,-0.026646247,0.037837673,18,39,-27,-24,52
4,1693677731099938500,-0.106541976,2.404975653,10.21246719,0.054225113,-0.026646247,0.037837673,15,33,-31,-28,44
0,1693677731113925600,-0.117315881,2.407369852,10.20767879,0.054491576,-0.026379786,0.037837673,20,36,-25,-21,50
1,1693677731114925600,-0.116118781,2.410961151,10.20408726,0.054491576,-0.026379786,0.037970904,17,37,-18,-24,53
2,1693677731115925600,-0.112527482,2.409764051,10.2028904,0.054491576,-0.026513018,0.038237367,19,36,-23,-27,50
3,1693677731116925600,-0.112527482,2.408566952,10.20528507,0.054358348,-0.026646247,0.038370594,14,28,-28,-30,41
4,1693677731117925600,-0.112527482,2.407369852,10.2028904,0.054491576,-0.026779478,0.038237367,17,35,-31,-24,44
0,1693677731132914500,-0.098162271,2.41694665,10.2028904,0.054624807,-0.026779478,0.037837673,18,42,-25,-24,38
1,1693677731133914500,-0.098162271,2.41335535,10.20049667,0.054624807,-0.026779478,0.037837673,20,36,-24,-24,52
2,1693677731134914500,-0.098162271,2.41455245,10.20049667,0.054491576,-0.027045943,0.037837673,13,32,-19,-28,50
3,1693677731135914500,-0.096965171,2.41455245,10.19929886,0.054491576,-0.027045943,0.037970904,11,39,-21,-24,50
4,1693677731136914500,-0.10055647,2.41455245,10.20528507,0.054491576,-0.02691271,0.037837673,16,36,-19,-30,49
0,1693677731148904900,-0.107739076,2.41694665,10.21007347,0.05489127,-0.026513018,0.037970904,10,39,-24,-24,48
1,1693677731149904900,-0.107739076,2.41694665,10.21127033,0.054624807,-0.026379786,0.037970904,12,30,-28,-22,50
2,1693677731150904900,-0.108936176,2.41574955,10.21845245,0.054758042,-0.026379786,0.038237367,10,24,-31,-26,48
3,1693677731151904900,-0.107739076,2.41574955,10.21845245,0.054624807,-0.026513018,0.038104136,18,36,-29,-24,48
4,1693677731152904900,-0.107739076,2.412158251,10.22084713,0.054624807,-0.026513018,0.038237367,20,35,-27,-26,53
0,1693677731163897000,-0.106541976,2.41335535,10.21605873,0.054358348,-0.027312404,0.038104136,13,40,-25,-23,52
1,1693677731164897000,-0.106541976,2.412158251,10.21965027,0.054624807,-0.027045943,0.037837673,18,41,-23,-26,53
2,1693677731165897000,-0.106541976,2.410961151,10.21965027,0.054624807,-0.026646247,0.037970904,21,36,-32,-30,47
3,1693677731166897000,-0.107739076,2.409764051,10.21725559,0.054358348,-0.026379786,0.038104136,9,37,-29,-28,48
4,1693677731167897000,-0.107739076,2.408566952,10.21366405,0.054091886,-0.026379786,0.038104136,15,36,-21,-21,50
0,1693677731178889800,-0.106541976,2.418143749,10.21725559,0.054491576,-0.026379786,0.038237367,20,33,-27,-19,51
1,1693677731179889800,-0.106541976,2.41694665,10.21725559,0.054624807,-0.026379786,0.038237367,-2,31,-28,-31,48
2,1693677731180889800,-0.105344877,2.41694665,10.21605873,0.054624807,-0.026379786,0.038237367,17,39,-29,-24,51
3,1693677731181889800,-0.104147777,2.418143749,10.21366405,0.054624807,-0.026246555,0.037970904,11,35,-21,-27,53
4,1693677731182889800,-0.104147777,2.41694665,10.21007347,0.054491576,-0.026113322,0.037837673,15,44,-21,-22,52
0,1693677731193882900,-0.110133275,2.41574955,10.198102,0.054358348,-0.026513018,0.037704438,13,33,-24,-21,51
1,1693677731194882900,-0.107739076,2.41455245,10.19929886,0.054358348,-0.026646247,0.037837673,6,35,-27,-25,49
2,1693677731195882900,-0.108936176,2.41574955,10.19929886,0.054091886,-0.026646247,0.037837673,7,33,-17,-22,54
3,1693677731196882900,-0.108936176,2.41574955,10.20169353,0.053958651,-0.026379786,0.037837673,18,40,-30,-23,55
4,1693677731197882900,-0.106541976,2.41694665,10.19929886,0.054091886,-0.026246555,0.037837673,15,33,-24,-21,55
0,1693677731210871400,-0.105344877,2.408566952,10.19211674,0.054624807,-0.027312404,0.037171517,13,35,-29,-30,50
1,1693677731211871400,-0.105344877,2.404975653,10.19451046,0.054624807,-0.027045943,0.037437979,7,35,-21,-20,51
2,1693677731212871400,-0.105344877,2.404975653,10.2028904,0.054358348,-0.02691271,0.037970904,15,39,-24,-22,51
3,1693677731213871400,-0.10295067,2.407369852,10.21366405,0.053825419,-0.027179174,0.038637057,20,35,-21,-16,53
4,1693677731214871400,-0.104147777,2.41455245,10.21366405,0.053692192,-0.027712099,0.038903523,19,41,-28,-32,53
0,1693677731228859600,-0.10175357,2.41574955,10.21366405,0.053558957,-0.024781011,0.037304748,13,37,-25,-27,49
1,1693677731229859600,-0.104147777,2.412158251,10.22084713,0.053026035,-0.024248086,0.037038282,19,31,-21,-20,48
2,1693677731230859600,-0.107739076,2.408566952,10.22204399,0.052759573,-0.024248086,0.037171517,20,30,-28,-26,41
3,1693677731231859600,-0.110133275,2.404975653,10.22443867,0.053292494,-0.024781011,0.037304748,18,40,-23,-22,50
4,1693677731232859600,-0.108936176,2.402581453,10.22204399,0.054091886,-0.025846859,0.037437979,13,43,-23,-24,52
0,1693677731243862100,-0.110133275,2.41574955,10.21366405,0.05489127,-0.026779478,0.037038282,18,32,-17,-22,52
1,1693677731244862100,-0.111330383,2.412158251,10.21366405,0.054358348,-0.025980091,0.036771823,9,36,-21,-26,60
2,1693677731245862100,-0.112527482,2.410961151,10.21246719,0.054225113,-0.025580399,0.036771823,21,41,-28,-22,52
3,1693677731246862100,-0.111330383,2.412158251,10.20887566,0.053825419,-0.025447167,0.036905054,14,39,-21,-27,53
4,1693677731247862100,-0.113724582,2.409764051,10.20528507,0.053692192,-0.025313934,0.036905054,16,32,-25,-24,52
0,1693677731261847700,-0.104147777,2.41335535,10.21007347,0.054624807,-0.026779478,0.038104136,20,43,-24,-21,54
1,1693677731262847700,-0.105344877,2.41335535,10.20887566,0.054624807,-0.02691271,0.038104136,20,37,-21,-28,49
2,1693677731263847700,-0.108936176,2.41335535,10.20767879,0.054624807,-0.026779478,0.038104136,21,41,-25,-19,55
3,1693677731264847700,-0.108936176,2.41455245,10.21007347,0.054491576,-0.026646247,0.037837673,17,31,-23,-25,50
4,1693677731265847700,-0.108936176,2.41455245,10.21605873,0.054358348,-0.026379786,0.03757121,9,30,-24,-32,44
0,1693677731276862400,-0.112527482,2.41455245,10.21725559,0.054624807,-0.027312404,0.037704438,17,44,-21,-23,52
1,1693677731277862400,-0.113724582,2.41455245,10.21845245,0.054624807,-0.02691271,0.037704438,19,43,-27,-19,55
2,1693677731278862400,-0.114921682,2.41335535,10.21725559,0.054491576,-0.02691271,0.037704438,15,36,-21,-22,52
3,1693677731279862400,-0.114921682,2.41335535,10.21366405,0.054225113,-0.026779478,0.037704438,17,33,-21,-22,49
4,1693677731280862400,-0.113724582,2.41335535,10.20528507,0.054225113,-0.026779478,0.03757121,15,33,-25,-20,50
0,1693677731291853200,-0.112527482,2.412158251,10.21366405,0.054491576,-0.027179174,0.038503829,21,37,-24,-28,48
1,1693677731292853200,-0.113724582,2.412158251,10.21366405,0.054491576,-0.027312404,0.038637057,17,40,-23,-23,53
2,1693677731293853200,-0.112527482,2.410961151,10.21725559,0.054358348,-0.027179174,0.038637057,13,41,-24,-24,52
3,1693677731294853200,-0.112527482,2.406172752,10.21725559,0.054491576,-0.027045943,0.038503829,14,35,-21,-33,53
4,1693677731295853200,-0.114921682,2.408566952,10.21486187,0.054624807,-0.02691271,0.038370594,18,45,-24,-24,54
0,1693677731307821400,-0.106541976,2.420537949,10.21127033,0.054491576,-0.026513018,0.038104136,17,40,-30,-20,52
1,1693677731308821400,-0.108936176,2.424129248,10.21127033,0.054624807,-0.026779478,0.038104136,15,37,-23,-24,54
2,1693677731309821400,-0.113724582,2.422932148,10.21127033,0.054758042,-0.026779478,0.038237367,21,41,-26,-22,48
3,1693677731310821400,-0.113724582,2.422932148,10.21605873,0.054758042,-0.026779478,0.038104136,18,35,-25,-28,45
4,1693677731311821400,-0.112527482,2.421735048,10.21845245,0.054491576,-0.026779478,0.037970904,20,39,-21,-26,51
0,1693677731321815900,-0.110133275,2.421735048,10.20767879,0.05489127,-0.026513018,0.037704438,20,33,-17,-22,51
1,1693677731322815900,-0.107739076,2.420537949,10.21007347,0.055024505,-0.026513018,0.03757121,16,36,-25,-21,53
2,1693677731323815900,-0.107739076,2.418143749,10.20648193,0.05489127,-0.026646247,0.037704438,14,35,-24,-24,48
3,1693677731324815900,-0.110133275,2.41335535,10.20528507,0.05489127,-0.026779478,0.03757121,13,35,-23,-26,48
4,1693677731325815900,-0.108936176,2.412158251,10.20408726,0.05489127,-0.026779478,0.037704438,20,34,-25,-26,53
0,1693677731336827300,-0.108936176,2.407369852,10.19451046,0.055024505,-0.027045943,0.037970904,20,40,-17,-24,54
1,1693677731337827300,-0.107739076,2.408566952,10.198102,0.055157732,-0.027045943,0.037837673,15,33,-22,-27,53
2,1693677731338827300,-0.107739076,2.407369852,10.20408726,0.05489127,-0.027045943,0.037837673,13,32,-23,-23,50
3,1693677731339827300,-0.107739076,2.407369852,10.20767879,0.05489127,-0.02691271,0.037837673,11,40,-29,-26,52
4,1693677731340827300,-0.107739076,2.407369852,10.21127033,0.05489127,-0.026646247,0.037837673,18,41,-21,-23,52
0,1693677731369785300,-0.114921682,2.425326347,10.21845245,0.054624807,-0.02691271,0.038104136,15,35,-23,-32,50
1,1693677731370785300,-0.118512981,2.425326347,10.21845245,0.054758042,-0.02691271,0.037970904,18,39,-23,-21,53
2,1693677731371785300,-0.114921682,2.424129248,10.21486187,0.05489127,-0.026779478,0.037970904,17,36,-21,-22,49
3,1693677731372785300,-0.112527482,2.421735048,10.21366405,0.054758042,-0.026779478,0.038237367,20,40,-19,-24,55
4,1693677731373785300,-0.113724582,2.41574955,10.21007347,0.054624807,-0.026779478,0.038104136,19,41,-21,-27,52
0,1693677731384777100,-0.107739076,2.41455245,10.21965027,0.054758042,-0.026779478,0.038104136,20,36,-24,-26,48
1,1693677731385777100,-0.106541976,2.41335535,10.22204399,0.054624807,-0.026779478,0.038237367,20,33,-24,-26,44
2,1693677731386777100,-0.104147777,2.41574955,10.22563553,0.054624807,-0.026513018,0.038237367,22,39,-21,-16,53
3,1693677731387777100,-0.105344877,2.41694665,10.22204399,0.054624807,-0.026646247,0.038237367,20,32,-23,-20,54
4,1693677731388777100,-0.106541976,2.41694665,10.21845245,0.054624807,-0.026646247,0.038370594,14,36,-25,-20,53
0,1693677731401770300,-0.114921682,2.422932148,10.22443867,0.054758042,-0.02571363,0.037837673,13,41,-24,-28,50
1,1693677731402770300,-0.111330383,2.420537949,10.22084713,0.054758042,-0.025980091,0.037970904,18,32,-18,-21,50
2,1693677731403770300,-0.112527482,2.41694665,10.21725559,0.054758042,-0.025980091,0.037837673,22,36,-23,-27,55
3,1693677731404770300,-0.111330383,2.419340849,10.21605873,0.054758042,-0.025980091,0.037837673,15,32,-33,-30,48
4,1693677731405770300,-0.113724582,2.419340849,10.21725559,0.054758042,-0.026246555,0.037837673,20,35,-25,-26,48
0,1693677731418757600,-0.113724582,2.41694665,10.20528507,0.054491576,-0.026379786,0.037970904,17,33,-27,-22,54
1,1693677731419757600,-0.108936176,2.41694665,10.20408726,0.054358348,-0.026379786,0.037970904,17,46,-21,-19,54
2,1693677731420757600,-0.107739076,2.412158251,10.20408726,0.054358348,-0.026513018,0.037970904,15,34,-23,-15,54
3,1693677731421757600,-0.107739076,2.409764051,10.20528507,0.054358348,-0.026513018,0.038104136,14,39,-23,-22,50
4,1693677731422757600,-0.111330383,2.409764051,10.19929886,0.054225113,-0.026379786,0.037970904,13,40,-30,-25,48
0,1693677731441745600,-0.117315881,2.412158251,10.21605873,0.054758042,-0.026513018,0.038104136,13,41,-24,-32,52
1,1693677731442745600,-0.117315881,2.408566952,10.21725559,0.054758042,-0.026513018,0.038104136,18,43,-21,-23,52
2,1693677731443745600,-0.118512981,2.410961151,10.21725559,0.055024505,-0.026646247,0.038104136,9,43,-23,-24,50
3,1693677731444745600,-0.119710088,2.410961151,10.21605873,0.055157732,-0.02691271,0.038104136,20,32,-28,-24,49
4,1693677731445745600,-0.119710088,2.410961151,10.21366405,0.055024505,-0.02691271,0.038104136,10,30,-23,-22,54
0,1693677731463732400,-0.113724582,2.41455245,10.19929886,0.054358348,-0.026379786,0.037704438,18,42,-25,-20,54
1,1693677731464732400,-0.113724582,2.41574955,10.19929886,0.054225113,-0.026246555,0.037704438,11,39,-23,-27,50
2,1693677731465732400,-0.114921682,2.418143749,10.20049667,0.054091886,-0.026246555,0.03757121,15,33,-24,-30,54
3,1693677731466732400,-0.112527482,2.419340849,10.19929886,0.053825419,-0.025980091,0.037704438,18,30,-24,-24,51
4,1693677731467732400,-0.112527482,2.41694665,10.20408726,0.053825419,-0.025980091,0.037837673,7,40,-20,-29,53
0,1693677731481721800,-0.112527482,2.41455245,10.21246719,0.054358348,-0.027045943,0.037970904,18,33,-21,-30,49
1,1693677731482721800,-0.110133275,2.41455245,10.21127033,0.054225113,-0.027045943,0.037970904,19,40,-23,-22,54
2,1693677731483721800,-0.107739076,2.41455245,10.21127033,0.054358348,-0.026646247,0.037837673,13,31,-21,-27,50
3,1693677731484721800,-0.108936176,2.410961151,10.21366405,0.054358348,-0.026513018,0.037970904,19,31,-25,-27,48
4,1693677731485721800,-0.108936176,2.409764051,10.21127033,0.054491576,-0.026513018,0.038104136,19,41,-19,-23,53
0,1693677731497713700,-0.104147777,2.412158251,10.21725559,0.054758042,-0.026246555,0.037837673,20,39,-28,-28,53
1,1693677731498713700,-0.10295067,2.410961151,10.21486187,0.054758042,-0.026246555,0.037704438,12,39,-21,-28,54
2,1693677731499713700,-0.10295067,2.409764051,10.21007347,0.054624807,-0.026379786,0.03757121,18,31,-28,-24,48
3,1693677731500713700,-0.10295067,2.408566952,10.21246719,0.054624807,-0.026246555,0.03757121,15,41,-24,-23,50
4,1693677731501713700,-0.096965171,2.402581453,10.21725559,0.054358348,-0.026113322,0.03757121,19,36,-27,-18,50
0,1693677731513704400,-0.108936176,2.404975653,10.21845245,0.054624807,-0.026779478,0.038237367,15,41,-25,-27,51
1,1693677731514704400,-0.111330383,2.402581453,10.21725559,0.054758042,-0.026779478,0.037970904,15,37,-27,-22,50
2,1693677731515704400,-0.110133275,2.402581453,10.21725559,0.054624807,-0.026646247,0.037837673,18,37,-19,-20,52
3,1693677731516704400,-0.108936176,2.402581453,10.21725559,0.054491576,-0.026513018,0.037837673,18,36,-22,-21,54
4,1693677731517704400,-0.108936176,2.406172752,10.21845245,0.054358348,-0.026379786,0.037970904,14,43,-19,-27,55
0,1693677731530698800,-0.113724582,2.408566952,10.21246719,0.054491576,-0.025980091,0.037970904,14,29,-23,-22,52
1,1693677731531698800,-0.113724582,2.406172752,10.21366405,0.054624807,-0.026113322,0.037837673,13,31,-33,-28,50
2,1693677731532698800,-0.110133275,2.404975653,10.21007347,0.055024505,-0.026113322,0.037704438,10,35,-27,-24,53
3,1693677731533698800,-0.113724582,2.407369852,10.20767879,0.055024505,-0.026246555,0.037704438,14,33,-22,-23,52
4,1693677731534698800,-0.116118781,2.409764051,10.20767879,0.05489127,-0.026379786,0.037970904,20,46,-21,-17,53
0,1693677731545462800,-0.113724582,2.41574955,10.21725559,0.054758042,-0.026779478,0.037970904,15,36,-25,-24,46
1,1693677731546462800,-0.113724582,2.41574955,10.21486187,0.054758042,-0.026646247,0.037970904,19,30,-25,-24,52
2,1693677731547462800,-0.116118781,2.41335535,10.21366405,0.054758042,-0.026646247,0.037837673,17,43,-19,-28,53
3,1693677731548462800,-0.113724582,2.41335535,10.21486187,0.054624807,-0.026379786,0.037704438,18,39,-23,-23,51
4,1693677731549462800,-0.112527482,2.41455245,10.21246719,0.054491576,-0.026246555,0.037837673,19,43,-27,-16,53
0,1693677731559454900,-0.105344877,2.419340849,10.21486187,0.054491576,-0.026113322,0.038370594,14,35,-24,-25,45
1,1693677731560454900,-0.10295067,2.41694665,10.21486187,0.054491576,-0.026379786,0.038237367,20,43,-23,-24,41
2,1693677731561454900,-0.10055647,2.418143749,10.21965027,0.054358348,-0.026246555,0.038237367,20,37,-22,-24,56
3,1693677731562454900,-0.10055647,2.418143749,10.22204399,0.054491576,-0.026379786,0.038237367,20,40,-25,-22,54
4,1693677731563454900,-0.104147777,2.418143749,10.22204399,0.054358348,-0.026379786,0.038370594,13,41,-23,-18,54
0,1693677731575442600,-0.099359371,2.400187254,10.20528507,0.054491576,-0.025447167,0.037437979,20,34,-24,-23,51
1,1693677731576442600,-0.10055647,2.400187254,10.21845245,0.054624807,-0.025846859,0.03757121,14,30,-24,-23,48
2,1693677731577442600,-0.10175357,2.401384354,10.22563553,0.054091886,-0.026246555,0.038370594,20,39,-23,-20,55
3,1693677731578442600,-0.10295067,2.402581453,10.21605873,0.054091886,-0.02691271,0.038770292,18,36,-31,-27,54
4,1693677731579442600,-0.10175357,2.406172752,10.20767879,0.055024505,-0.027712099,0.038370594,13,34,-25,-24,52
0,1693677731608427000,-0.10175357,2.41455245,10.21127033,0.054358348,-0.025580399,0.03757121,26,35,-27,-24,53
1,1693677731609427000,-0.10175357,2.409764051,10.2028904,0.053692192,-0.025447167,0.037704438,14,31,-21,-20,54
2,1693677731610427000,-0.104147777,2.403778553,10.19929886,0.053958651,-0.025580399,0.037837673,20,40,-17,-24,54
3,1693677731611427000,-0.107739076,2.401384354,10.20169353,0.054491576,-0.025846859,0.037704438,20,33,-19,-24,48
4,1693677731612427000,-0.107739076,2.403778553,10.20169353,0.054758042,-0.026246555,0.037837673,14,35,-29,-22,50
0,1693677731624416200,-0.107739076,2.41574955,10.21246719,0.054358348,-0.027045943,0.038104136,9,35,-21,-26,52
1,1693677731625416200,-0.107739076,2.41694665,10.20648193,0.054225113,-0.027312404,0.038104136,10,32,-28,-23,46
2,1693677731626416200,-0.107739076,2.41574955,10.20648193,0.054358348,-0.027445635,0.038104136,21,36,-25,-28,61
3,1693677731627416200,-0.108936176,2.41694665,10.20528507,0.054225113,-0.027445635,0.038104136,17,41,-28,-22,48
4,1693677731628416200,-0.108936176,2.41694665,10.19929886,0.054358348,-0.027312404,0.038237367,21,33,-23,-18,51
0,1693677731640405600,-0.110133275,2.408566952,10.21366405,0.054358348,-0.027045943,0.037837673,20,40,-23,-22,42
1,1693677731641405600,-0.111330383,2.412158251,10.21366405,0.054358348,-0.02691271,0.037704438,17,30,-21,-24,40
2,1693677731642405600,-0.113724582,2.41455245,10.21366405,0.054491576,-0.027045943,0.037837673,20,40,-18,-18,52
3,1693677731643405600,-0.111330383,2.410961151,10.21366405,0.054624807,-0.027045943,0.037704438,19,40,-24,-22,52
4,1693677731644405600,-0.107739076,2.408566952,10.21246719,0.054624807,-0.027179174,0.037704438,20,36,-17,-22,55
0,1693677731655399200,-0.108936176,2.408566952,10.22204399,0.054491576,-0.02691271,0.038370594,17,36,-23,-30,55
1,1693677731656399200,-0.107739076,2.407369852,10.21725559,0.054358348,-0.026779478,0.038237367,14,41,-25,-28,55
2,1693677731657399200,-0.107739076,2.410961151,10.21486187,0.054358348,-0.02691271,0.038237367,13,35,-31,-24,51
3,1693677731658399200,-0.110133275,2.412158251,10.21246719,0.054358348,-0.027045943,0.038237367,15,43,-24,-21,52
4,1693677731659399200,-0.110133275,2.41335535,10.21127033,0.054358348,-0.02691271,0.038104136,14,36,-27,-27,50
0,1693677731672387200,-0.110133275,2.419340849,10.22084713,0.054491576,-0.026513018,0.038104136,11,30,-24,-21,50
1,1693677731673387200,-0.114921682,2.41694665,10.21845245,0.054624807,-0.026379786,0.038237367,10,39,-24,-17,55
2,1693677731674387200,-0.114921682,2.41455245,10.21725559,0.054758042,-0.026246555,0.038237367,17,43,-19,-29,54
3,1693677731675387200,-0.116118781,2.41455245,10.21366405,0.054758042,-0.026246555,0.038370594,20,39,-23,-20,55
4,1693677731676387200,-0.114921682,2.41574955,10.21127033,0.054491576,-0.026379786,0.038237367,19,31,-24,-22,44
0,1693677731692378600,-0.105344877,2.41455245,10.21246719,0.054358348,-0.026646247,0.03757121,20,33,-25,-27,52
1,1693677731693378600,-0.105344877,2.41574955,10.21486187,0.054091886,-0.02691271,0.03757121,19,39,-35,-24,54
2,1693677731694378600,-0.106541976,2.41694665,10.21366405,0.053958651,-0.026779478,0.03757121,18,35,-28,-29,47
3,1693677731695378600,-0.108936176,2.41455245,10.21605873,0.054225113,-0.02691271,0.037704438,15,41,-21,-22,55
4,1693677731696378600,-0.107739076,2.418143749,10.20887566,0.054225113,-0.02691271,0.037704438,14,35,-24,-24,51
0,1693677731710367200,-0.108936176,2.424129248,10.21007347,0.054358348,-0.02691271,0.037704438,15,33,-21,-18,53
1,1693677731711367200,-0.110133275,2.426523447,10.21246719,0.054225113,-0.026646247,0.037704438,19,46,-25,-20,54
2,1693677731712367200,-0.111330383,2.426523447,10.21486187,0.054091886,-0.026513018,0.037837673,20,43,-19,-19,54
3,1693677731713367200,-0.112527482,2.426523447,10.21845245,0.054091886,-0.026513018,0.037704438,14,39,-20,-22,54
4,1693677731714367200,-0.114921682,2.426523447,10.21605873,0.054091886,-0.026513018,0.037837673,19,35,-19,-22,48
0,1693677731725360300,-0.104147777,2.409764051,10.20767879,0.054091886,-0.026779478,0.037837673,14,35,-21,-20,55
1,1693677731726360300,-0.104147777,2.412158251,10.21007347,0.053958651,-0.026646247,0.037837673,18,36,-27,-22,54
2,1693677731727360300,-0.106541976,2.41335535,10.21007347,0.053958651,-0.026646247,0.037970904,18,40,-25,-19,53
3,1693677731728360300,-0.105344877,2.408566952,10.20648193,0.054225113,-0.026513018,0.038104136,15,44,-23,-23,52
4,1693677731729360300,-0.104147777,2.406172752,10.20169353,0.054225113,-0.026513018,0.038237367,14,30,-31,-27,49
0,1693677731741351000,-0.098162271,2.402581453,10.21366405,0.054091886,-0.026113322,0.037970904,20,43,-21,-20,56
1,1693677731742351000,-0.099359371,2.406172752,10.20767879,0.054491576,-0.026113322,0.037837673,20,37,-20,-20,54
2,1693677731743351000,-0.10055647,2.406172752,10.20767879,0.054491576,-0.026113322,0.037837673,5,43,-20,-21,52
3,1693677731744351000,-0.104147777,2.408566952,10.20887566,0.054491576,-0.026113322,0.038104136,20,39,-25,-24,47
4,1693677731745351000,-0.10295067,2.409764051,10.20767879,0.054358348,-0.026379786,0.038104136,20,34,-23,-21,53
0,1693677731759338400,-0.105344877,2.41694665,10.21127033,0.054758042,-0.026513018,0.037837673,7,36,-25,-18,55
1,1693677731760338400,-0.108936176,2.41694665,10.21486187,0.054624807,-0.026379786,0.037837673,19,41,-21,-21,53
2,1693677731761338400,-0.111330383,2.418143749,10.21725559,0.054758042,-0.026246555,0.037970904,17,30,-28,-21,49
3,1693677731762338400,-0.112527482,2.41574955,10.21605873,0.054624807,-0.025980091,0.037970904,11,44,-25,-26,45
4,1693677731763338400,-0.116118781,2.41335535,10.21605873,0.054758042,-0.025980091,0.038104136,17,39,-23,-21,54
0,1693677731774352400,-0.105344877,2.422932148,10.20887566,0.055024505,-0.026779478,0.038237367,20,43,-21,-21,55
1,1693677731775352400,-0.104147777,2.424129248,10.20767879,0.054758042,-0.02691271,0.038104136,17,41,-28,-30,55
2,1693677731776352400,-0.104147777,2.425326347,10.20887566,0.054624807,-0.02691271,0.037970904,15,40,-27,-20,53
3,1693677731777352400,-0.10295067,2.424129248,10.20767879,0.054491576,-0.02691271,0.037970904,13,32,-25,-26,53
