timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678238727929200,-1,-2,0,7,8,-4,-1,-1
1693678238734928800,-3,-4,-8,-8,-3,2,-1,-1
1693678238735926500,1,1,7,12,13,1,0,-1
1693678238737924100,1,2,-1,-10,-37,0,1,0
1693678238738923600,-1,-1,0,7,40,9,0,-28
1693678238739924700,1,0,-2,-16,-93,-18,1,37
1693678238741922800,-1,1,0,7,-3,1,1,-1
1693678238742921600,-5,-7,-20,-1,65,0,-4,1
1693678238743920500,0,1,-7,-19,0,-4,-1,-5
1693678238744920400,1,0,6,4,-2,2,-2,-12
1693678238745918100,-1,-2,-12,-32,2,15,2,2
1693678238748917800,-2,-2,6,15,-21,-31,-3,-3
1693678238750919800,1,2,-7,33,2,5,3,7
1693678238751915500,2,6,20,-15,83,0,-2,-7
1693678238760908900,0,-1,1,-3,30,2,-2,0
1693678238761909400,-2,-2,-8,-16,-11,4,-1,-5
1693678238777903100,0,0,-2,4,23,13,2,8
1693678238778921800,-1,-5,-24,-25,-20,0,1,-3
1693678238783897200,-2,2,25,32,-97,-26,-4,-5
1693678238784919000,0,-2,-2,-4,68,10,0,-2
1693678238800890000,-2,-2,10,4,-87,-8,-2,5
1693678238802888600,-1,4,-12,-10,44,10,-1,-5
1693678238806883300,3,2,24,-3,7,-29,3,2
1693678238807900600,-7,-9,-61,-65,-80,22,-4,-4
1693678238808904700,0,4,51,64,-11,-33,-4,5
1693678238809903500,-9,-26,-115,-106,12,17,-3,-11
1693678238828892500,7,30,88,117,41,11,3,5
1693678238832872300,0,-5,-20,-17,-21,-6,1,0
1693678238833871100,-5,-15,-42,-7,31,-1,-6,-3
1693678238834870400,-1,-11,25,47,-59,-13,1,-1
1693678238852860600,-12,-18,-128,-9,90,36,-9,-7
1693678238853859600,14,32,35,-20,-87,-43,8,8
1693678238858875300,10,27,59,27,15,-1,4,7
1693678238860868400,-2,11,28,-20,-30,-49,-3,-3
1693678238881844500,5,-1,15,22,-46,-32,2,1
1693678238882864800,-3,-1,35,28,2,71,-4,-5
1693678238906826600,-12,-30,-89,-15,9,12,0,-5
1693678238909284300,-8,-34,-109,-109,97,84,17,-1
1693678238909284300,11,35,59,87,-70,-69,-10,2
1693678238910283200,-1,-3,-45,-83,-9,38,20,5
1693678238912279000,-9,-37,-73,-87,49,-23,-15,-7
1693678238914279500,1,10,1,102,73,-2,-28,-5
1693678238916285900,-2,-8,-75,-43,7,-4,-3,0
1693678238917276500,-31,-77,-107,-89,41,38,28,-19
1693678238926293100,28,65,127,74,-7,-36,4,16
1693678238927270900,-3,-7,-23,-89,-13,22,53,5
1693678238928274000,-15,-40,-113,-94,6,11,-34,-9
1693678238931270000,23,59,127,125,-58,-58,6,6
1693678238935269300,-8,-20,-16,88,-18,0,-4,-1
1693678238936287600,7,40,74,-33,-34,-52,-13,-5
1693678238948259500,-7,-14,-40,-75,-22,1,8,0
1693678238950256900,12,35,53,88,-48,46,92,15
1693678238957253300,-8,-23,-117,-42,50,8,-77,-3
