timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678170737359600,-1,0,13,-41,-2,2,8,-4
1693678170739357400,-1,-4,-20,-29,-13,15,2,-3
1693678170746712500,-2,-3,0,24,-17,-41,-2,0
1693678170747745400,-2,-3,-8,54,6,-2,-6,-2
1693678170749747100,1,-1,-7,-25,-9,-3,2,1
1693678170750746500,0,2,-8,-30,-4,1,0,1
1693678170751746100,-2,-3,1,27,2,-3,0,-1
1693678170752745900,-4,-6,-3,-16,6,2,6,-1
1693678170759741000,3,2,3,2,-3,-5,-1,0
1693678170761718100,-4,-8,-17,-6,0,4,-4,-2
1693678170767346100,-4,-1,-9,-20,2,4,-2,-2
1693678170769363300,-3,-3,4,52,8,-9,-1,0
1693678170774888300,-3,-6,2,-47,-7,27,3,0
1693678170776913300,-4,-3,-3,72,6,-13,-2,-2
1693678170792574700,1,3,5,10,9,9,-13,-2
1693678170794590800,1,8,44,21,-22,-25,1,0
1693678170812370700,-14,-17,-46,-21,6,3,0,-5
1693678170813369900,13,17,76,37,-14,-4,-3,3
1693678170820548400,-2,-2,-34,-35,6,2,-4,-4
1693678170822578400,1,11,30,-21,-12,-1,-6,-3
1693678170823575900,-3,-13,-36,66,10,-13,-5,-1
1693678170824575300,-5,-11,-30,-21,-3,1,7,1
1693678170843480500,1,-1,14,-9,10,30,7,0
1693678170844485900,3,3,10,-43,-11,-7,9,0
1693678170846505900,-5,-8,-54,-30,34,-5,-13,2
1693678170847500900,-1,9,52,84,-19,11,20,-2
1693678170860901000,0,-4,-4,-25,1,22,-7,-3
1693678170862895500,-2,-8,-43,-15,-13,14,-12,-4
1693678170864894600,-2,-4,-40,-104,25,-54,-1,-2
1693678170865893700,6,28,80,88,5,29,16,5
1693678170886732800,-4,-4,18,-1,-50,-13,-25,-5
1693678170887735700,-5,-10,-43,-81,12,-47,-2,-4
1693678170948679100,2,15,47,-44,-27,11,2,1
1693678170950682200,-7,-22,-97,-41,49,7,-1,-3
1693678170951682300,6,11,66,-27,4,4,5,5
1693678170952681300,-1,19,36,103,-35,-33,-7,-4
1693678170953680500,6,14,45,-31,-14,7,8,5
1693678170955680200,-12,-28,-73,-68,-5,12,-4,-6
1693678170955680200,11,23,64,70,-35,22,7,6
1693678170956678600,-11,-25,-102,-74,58,15,-1,-6
1693678170963681200,1,3,44,14,9,4,-2,2
1693678170964700600,2,-4,-9,-3,-83,64,12,4
1693678170965699300,-26,-71,-128,-122,89,-45,-25,-18
1693678170966699300,-1,3,32,59,69,38,5,0
1693678170969227700,9,51,7,119,122,-2,6,1
1693678170971250300,-21,-51,-80,-80,-68,-55,-2,-8
1693678170985254500,-4,21,23,67,53,-23,4,0
1693678170986270000,13,10,45,71,72,61,20,6
1693678170987267300,-21,-55,-111,28,-11,-55,-22,-14
1693678170988266400,5,-4,-7,-40,37,49,17,4
1693678171015569300,7,29,34,40,-4,-14,19,5
1693678171017507800,-7,-22,36,-78,33,-19,-26,-1
1693678171019510100,4,9,-3,-18,-72,-26,-18,-5
1693678171020528000,4,20,60,127,114,0,6,0
1693678171021507200,-11,-19,-24,-92,-127,-20,-24,-8
1693678171022506600,4,14,-7,7,-1,19,9,6
1693678171030230200,-2,-9,-23,-22,-64,-14,2,3
1693678171031232200,12,37,88,17,15,-20,22,8
1693678171044588500,-10,-31,-41,-24,-6,9,-50,-5
1693678171046592400,11,27,24,21,-48,0,1,3
1693678171047608600,-11,-24,-33,-7,9,-1,-9,-5
1693678171048612900,13,18,40,55,20,7,8,6
1693678171068341500,4,7,5,-3,-2,7,17,0
1693678171070339700,-1,-11,-38,-33,-14,4,0,-1
1693678171072339100,-4,-7,8,-11,-16,2,0,0
1693678171073360100,-2,2,24,8,21,-7,3,1
1693678171088979400,3,1,-16,-18,-3,-6,-8,-4
1693678171090983900,-1,10,14,-5,2,-8,0,-2
1693678171096927000,0,-13,-17,-3,-5,13,24,3
1693678171098944500,1,21,40,27,6,-8,9,-2
1693678171104485500,-14,-27,-35,-27,11,1,-39,-2
1693678171106485900,-35,25,-11,4,-7,4,7,-5
1693678171107483900,-31,-10,15,14,-6,-3,11,8
1693678171108483000,54,12,3,-5,8,-4,57,-10
1693678171127402900,85,14,3,-7,9,24,11,36
1693678171130401900,-40,-6,-3,0,5,-7,-64,-13
1693678171131414600,-66,-2,-1,1,-7,-1,-6,12
1693678171132413400,-106,-18,0,-15,-3,-35,-92,-34
1693678171141138800,41,-14,-12,-5,-1,-4,31,2
1693678171143134000,42,-7,-2,-2,-13,-8,4,50
1693678171149279500,-28,-5,-14,-8,0,4,16,-69
1693678171151303200,28,4,6,13,9,10,17,9
1693678171164493700,-50,1,-3,-8,1,9,-39,-3
1693678171166492800,-97,-4,6,12,9,10,32,-43
1693678171167491900,100,-9,-5,-8,-9,-2,4,54
1693678171168491000,17,-4,12,10,7,-7,-5,29
1693678171189186300,-1,-7,-9,-13,-8,-21,-74,-30
1693678171191184800,-76,-9,1,-9,-2,-5,10,35
1693678171192206700,13,1,-14,-8,-4,2,3,-35
1693678171193205900,13,11,14,16,7,8,-26,-2
1693678171218939300,13,6,-1,5,6,7,43,19
1693678171220933300,-15,-3,1,5,1,4,-6,-4
1693678171221955400,-33,1,2,-7,-7,-6,-14,0
1693678171223932300,40,-1,-6,-7,2,8,15,15
1693678171248835100,-128,-8,1,4,4,7,10,-65
1693678171250837900,127,11,-1,-3,-5,-16,23,20
1693678171251837500,-13,-2,-5,-1,-1,0,21,13
1693678171252836700,-32,-2,3,0,2,-8,-11,-13
1693678171253836100,-38,-4,-4,-2,-1,4,38,20
1693678171255835600,27,0,3,4,5,24,-19,-19
1693678171256834700,-15,-4,1,3,1,-11,-6,-22
1693678171257834200,57,3,-2,-5,-5,-19,-54,36
1693678171260887700,-34,4,0,-1,2,21,21,-11
1693678171262834100,80,1,-8,-7,-8,-26,18,41
1693678171270402800,-68,-3,9,7,3,11,4,-49
1693678171271423800,-57,-5,-3,-4,0,-2,9,47
1693678171292339800,-5,9,0,-3,-2,-4,22,-74
1693678171294342800,-94,-18,-1,-1,-7,-13,-53,59
1693678171295364700,-79,4,8,4,8,13,-32,-47
1693678171296343700,92,41,2,-2,-11,-25,7,-57
1693678171315439700,-82,1,-8,-6,-4,-1,66,127
1693678171317438600,15,5,0,0,-1,-4,3,-83
1693678171318436900,-115,-49,-12,-6,1,4,-8,59
1693678171319435900,-90,15,4,5,10,29,5,-51
1693678171321435900,29,16,11,17,22,56,54,49
1693678171322438900,34,-39,-25,-34,-39,-38,-70,8
1693678171330216200,124,39,7,-7,-8,-9,88,57
1693678171332216900,13,-3,-4,-8,-5,5,39,-121
1693678171343567500,-20,-78,-2,-3,6,-36,-64,38
1693678171344586600,31,68,-8,-15,-32,-88,44,19
1693678171352137200,-27,-32,12,20,22,30,-7,-35
1693678171354152900,-23,-37,-15,-15,-6,27,85,-21
1693678171367565100,-53,-1,12,8,3,-25,-39,-115
1693678171369564000,-96,-17,8,9,10,37,2,7
1693678171370564900,123,25,-10,-9,-28,-34,-60,-71
1693678171371565400,-111,-16,6,15,28,12,3,-84
1693678171391521000,127,30,-10,-5,10,13,9,115
1693678171394541700,-112,-12,12,3,-6,-10,58,-128
1693678171396517900,-26,22,6,14,3,-9,-5,-15
1693678171397517300,-103,-40,-12,-15,-18,-31,-69,28
1693678171403545700,-15,-11,2,3,5,20,7,-20
1693678171405563500,48,9,-1,-3,6,20,10,80
1693678171412794600,3,-11,-8,-18,-10,-18,-24,50
1693678171413793000,7,-7,-4,12,19,17,-32,93
1693678171443200000,34,32,7,7,-15,-20,53,-88
1693678171446175300,-59,-10,5,-4,-11,0,28,-30
1693678171447197300,2,0,-2,-16,-6,-17,0,25
1693678171448191100,13,0,-2,-3,-1,17,1,52
1693678171449195500,9,2,-4,8,15,12,-14,-25
1693678171450172400,-54,-11,3,11,26,45,-10,-12
1693678171451194600,19,8,-3,-7,-17,-7,6,-18
1693678171452193800,7,6,3,7,5,1,-6,19
1693678171463306100,60,-15,-18,-17,-22,-21,-6,22
1693678171465304200,-43,1,4,25,32,30,6,17
1693678171503544900,10,8,11,-4,-10,8,-3,5
1693678171505548000,24,5,-4,-7,-3,-18,-13,50
1693678171507547300,-116,-4,18,-2,-21,-17,-38,-107
1693678171509545800,39,8,-19,-23,-13,0,-27,64
1693678171511544100,-70,-7,7,12,10,10,14,4
1693678171512543500,29,5,9,15,34,60,18,86
1693678171514543400,-5,6,-2,-34,-49,-54,-8,-38
1693678171515543100,2,-8,-10,-18,-23,-16,-8,-6
1693678171525911300,3,5,2,11,14,21,-12,-21
1693678171527909800,9,2,2,-1,-22,-33,-8,-56
1693678171528909800,-3,-9,-6,13,35,62,11,115
1693678171529909400,38,-7,-7,0,17,19,-6,-6
1693678171532575900,-5,0,-4,0,8,0,2,-19
1693678171534490200,-58,-9,-9,-8,-16,-24,-8,-24
1693678171546395200,-7,16,5,6,12,24,4,-18
1693678171548397400,20,12,20,15,2,-9,25,-35
1693678171555377000,-35,-11,-5,-15,-29,-14,-42,10
1693678171556380200,25,-10,-8,-4,14,17,-10,-18
1693678171570398400,16,4,3,-10,-17,-20,-12,1
1693678171571398000,49,32,-5,-9,-11,0,43,4
1693678171573396200,39,-27,-25,-9,9,0,-64,13
1693678171573396200,8,20,19,17,25,6,19,-6
1693678171584108900,-26,-33,-34,-42,-54,-18,-16,-14
1693678171585110000,18,26,15,-8,-26,-27,-24,3
1693678171593383400,54,-1,-8,0,12,1,52,6
1693678171594382300,-104,-47,-16,-22,-21,-41,-111,-80
1693678171607319400,-3,0,1,10,17,22,14,30
1693678171609256000,24,-41,-9,12,28,42,13,-27
1693678171610277700,-3,11,2,3,5,10,19,26
1693678171611278000,10,6,12,7,-8,0,42,5
1693678171631012800,-1,0,-6,-1,0,-15,-13,-13
1693678171633029500,-6,-6,4,6,9,4,-14,-2
1693678171634027800,-9,-3,2,5,8,0,10,-11
1693678171635027300,25,9,-1,0,-4,5,15,10
1693678171644002500,18,7,4,4,-1,-6,1,-5
1693678171646000600,0,-1,-3,5,12,13,8,3
1693678171652135200,-1,1,2,3,2,19,-5,-1
1693678171654152000,11,1,-7,-11,-27,-27,-13,-1
1693678171667415700,13,9,1,2,9,30,3,6
1693678171669411500,3,-13,-2,2,-3,8,-4,-11
1693678171670431900,8,6,2,1,-3,-9,3,3
1693678171671430400,19,12,2,-1,-3,1,11,18
1693678171688861700,-15,-8,-3,5,13,11,3,-10
1693678171690887700,-15,0,6,6,1,-13,-12,-7
1693678171697348200,-5,2,-3,-2,2,8,24,3
1693678171699367700,6,4,6,2,-5,-9,-28,4
1693678171703453800,2,-1,-2,6,11,17,7,0
1693678171705451800,-8,-6,-3,1,4,-5,-4,-6
1693678171712615000,-1,-6,-8,-6,-2,-6,2,10
1693678171714613800,-13,-14,-5,-3,0,18,16,-8
1693678171728005900,15,25,18,16,5,-79,-3,1
1693678171730004000,7,2,-8,-11,3,40,-7,5
1693678171731003600,-10,-2,-7,0,1,45,0,-6
1693678171732021700,7,-2,-19,73,37,6,19,6
1693678171757430000,-3,-11,-5,-99,-30,30,-21,-12
1693678171759400200,4,4,33,61,-4,-84,19,6
1693678171760402300,-13,1,5,-12,-26,-55,-15,-5
1693678171761398600,34,3,-27,20,24,38,16,7
1693678171763397800,-14,22,10,41,20,52,-14,-11
1693678171764396900,-6,-14,-43,-43,72,21,30,3
1693678171772573400,-1,11,27,-16,-39,-7,-37,-3
1693678171773573400,6,9,45,4,-46,-39,42,9
1693678171788400500,-17,-68,-57,-15,-5,-13,-23,-4
1693678171789400000,33,65,55,-23,-5,34,-41,-13
1693678171790421400,-11,-6,-44,65,51,-27,23,-4
1693678171791420400,10,6,-16,-44,7,21,-9,-2
1693678171817180000,14,7,-14,69,2,-12,17,10
1693678171819184000,-42,-36,-59,71,48,3,-7,-17
