,timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5
2,1693677676375979500,1.017535686,-0.849941611,10.25795746,-0.062085759,-0.001465544,-0.008660031,-30,41,89,11,-9
3,1693677676376979500,1.018732786,-0.848744512,10.25556278,-0.062085759,-0.001465544,-0.008793262,-29,42,79,3,-11
4,1693677676377979500,1.019929886,-0.848744512,10.25316906,-0.062085759,-0.001332312,-0.008793262,-23,44,83,6,-8
0,1693677676391966100,1.022324085,-0.85592711,10.26154804,-0.062085759,-0.001465544,-0.008127105,-28,33,81,13,-9
1,1693677676392966100,1.019929886,-0.857124209,10.26154804,-0.062085759,-0.001465544,-0.008260337,-24,45,79,7,-5
2,1693677676393966100,1.019929886,-0.859518409,10.26035118,-0.062085759,-0.001332312,-0.008260337,-28,44,80,5,-16
3,1693677676394966100,1.018732786,-0.864306808,10.25915432,-0.061952524,-0.001332312,-0.007993874,-26,37,84,13,-12
4,1693677676395966100,1.021126986,-0.864306808,10.26274586,-0.061686065,-0.001332312,-0.007993874,-22,45,84,8,-7
0,1693677676436089800,1.029506683,-0.849941611,10.24718285,-0.061952524,-0.001332312,-0.008260337,-23,42,84,12,-5
1,1693677676437089800,1.028309584,-0.851138711,10.24359226,-0.061819296,-0.001332312,-0.008260337,-20,42,81,13,-12
2,1693677676438089800,1.028309584,-0.852335811,10.24478912,-0.061686065,-0.001199081,-0.008260337,-30,45,87,10,-11
3,1693677676439089800,1.027112484,-0.85353291,10.24718285,-0.061686065,-0.001465544,-0.008260337,-28,44,77,3,-12
4,1693677676440089800,1.029506683,-0.85353291,10.25197124,-0.061686065,-0.001332312,-0.008260337,-29,38,87,10,-11
0,1693677676504482000,1.027112484,-0.848744512,10.25556278,-0.062085759,-0.00106585,-0.008127105,-22,53,85,6,-4
1,1693677676505482000,1.028309584,-0.851138711,10.25675964,-0.062085759,-0.00106585,-0.008260337,-26,41,81,8,-11
2,1693677676506482000,1.027112484,-0.85353291,10.26035118,-0.062085759,-0.00106585,-0.008260337,-33,61,83,2,-4
3,1693677676507482000,1.029506683,-0.852335811,10.25556278,-0.062218986,-0.001199081,-0.008127105,-28,37,65,3,-4
4,1693677676508482000,1.030703783,-0.849941611,10.25795746,-0.062352221,-0.00106585,-0.008260337,-27,38,87,5,-9
0,1693677676582189800,1.028309584,-0.85592711,10.25795746,-0.062218986,-0.000932619,-0.008393568,-27,42,87,6,-13
1,1693677676583189800,1.027112484,-0.85592711,10.25915432,-0.062218986,-0.000799387,-0.008393568,-24,39,83,2,-8
2,1693677676584189800,1.025915384,-0.85592711,10.25436592,-0.062218986,-0.000932619,-0.008393568,-24,39,81,2,-10
3,1693677676585189800,1.024718285,-0.852335811,10.25077438,-0.062352221,-0.000932619,-0.008393568,-31,40,84,11,-11
4,1693677676586189800,1.025915384,-0.848744512,10.26035118,-0.062485453,-0.00106585,-0.008260337,-24,39,82,6,-9
0,1693677676653500100,1.028309584,-0.864306808,10.26035118,-0.061952524,-0.001199081,-0.008127105,-24,46,87,10,-9
1,1693677676654500100,1.027112484,-0.865503907,10.25675964,-0.061819296,-0.001199081,-0.008260337,-33,42,84,1,-14
2,1693677676655500100,1.023521185,-0.867898107,10.25556278,-0.061819296,-0.001199081,-0.008260337,-30,41,80,10,-8
3,1693677676656500100,1.022324085,-0.869095206,10.25436592,-0.061819296,-0.001199081,-0.008260337,-27,45,81,8,-9
4,1693677676657500100,1.023521185,-0.866701007,10.25915432,-0.061686065,-0.001199081,-0.008393568,-33,42,87,10,-9
0,1693677676701147000,1.017535686,-0.857124209,10.25556278,-0.062352221,-0.000932619,-0.008260337,-31,42,85,10,-8
1,1693677676702147000,1.017535686,-0.85353291,10.25197124,-0.062352221,-0.00106585,-0.008260337,-29,38,79,10,-15
2,1693677676703147000,1.019929886,-0.849941611,10.24838066,-0.062218986,-0.001199081,-0.008393568,-24,34,88,12,-8
3,1693677676704147000,1.022324085,-0.852335811,10.25077438,-0.062218986,-0.001199081,-0.008526799,-27,42,79,9,-9
4,1693677676705147000,1.022324085,-0.852335811,10.25197124,-0.062352221,-0.001199081,-0.008526799,-31,42,88,13,-16
0,1693677676807086700,1.023521185,-0.85353291,10.26394272,-0.062085759,-0.000799387,-0.008526799,-28,37,84,6,-17
1,1693677676808086700,1.022324085,-0.851138711,10.26513958,-0.062218986,-0.000666156,-0.008526799,-26,53,90,6,-12
2,1693677676809086700,1.018732786,-0.85473001,10.26154804,-0.062218986,-0.000799387,-0.008660031,-31,42,79,10,-9
3,1693677676810086700,1.023521185,-0.85592711,10.26154804,-0.062085759,-0.000932619,-0.008660031,-16,43,84,9,-9
4,1693677676811086700,1.023521185,-0.857124209,10.26154804,-0.062085759,-0.000932619,-0.008660031,-27,42,84,10,-11
0,1693677676877047500,1.016338587,-0.847547412,10.25436592,-0.061819296,-0.000799387,-0.008260337,-22,46,76,11,-7
1,1693677676878047500,1.015141487,-0.847547412,10.25077438,-0.061819296,-0.000799387,-0.008127105,-28,43,81,8,-15
2,1693677676879047500,1.016338587,-0.851138711,10.24957752,-0.061819296,-0.000799387,-0.008260337,-27,44,89,11,-8
3,1693677676880047500,1.019929886,-0.851138711,10.24957752,-0.061819296,-0.000932619,-0.008127105,-28,47,81,10,-11
4,1693677676881047500,1.016338587,-0.851138711,10.25197124,-0.061952524,-0.000932619,-0.008127105,-26,49,88,7,-13
0,1693677676927848100,1.024718285,-0.847547412,10.25915432,-0.061952524,-0.001199081,-0.007860643,-25,45,79,8,-7
1,1693677676928848100,1.022324085,-0.843956113,10.26154804,-0.061952524,-0.00106585,-0.007993874,-24,46,85,12,-9
2,1693677676929848100,1.023521185,-0.841561913,10.26154804,-0.061952524,-0.00106585,-0.007860643,-22,49,90,12,-4
3,1693677676930848100,1.022324085,-0.840364814,10.26394272,-0.062085759,-0.00106585,-0.007860643,-22,41,85,11,-11
4,1693677676931848100,1.023521185,-0.842759013,10.26394272,-0.061952524,-0.00106585,-0.007860643,-28,42,89,10,-9
0,1693677677012574500,1.019929886,-0.848744512,10.24119759,-0.062352221,-0.001332312,-0.008393568,-11,48,84,10,-8
1,1693677677013574500,1.019929886,-0.852335811,10.24478912,-0.062085759,-0.001332312,-0.008393568,-1,64,94,30,9
2,1693677677014574500,1.021126986,-0.852335811,10.24718285,-0.061952524,-0.001332312,-0.008393568,-13,65,87,16,-7
3,1693677677015574500,1.021126986,-0.851138711,10.25077438,-0.061952524,-0.00106585,-0.008260337,-24,41,85,8,-7
4,1693677677016574500,1.019929886,-0.85353291,10.24957752,-0.061952524,-0.00106585,-0.008127105,-14,52,77,12,-11
0,1693677677040570000,1.033097982,-0.846350312,10.25675964,-0.061952524,-0.001865237,-0.008526799,-23,40,87,8,-9
1,1693677677041570000,1.031900883,-0.847547412,10.25556278,-0.061952524,-0.001732006,-0.008526799,-22,45,83,7,-13
2,1693677677042570000,1.031900883,-0.848744512,10.26035118,-0.062085759,-0.001732006,-0.008660031,-24,39,89,10,-12
3,1693677677043570000,1.028309584,-0.85353291,10.25915432,-0.062085759,-0.001465544,-0.008526799,-24,42,89,10,-9
4,1693677677044570000,1.030703783,-0.85473001,10.24838066,-0.061952524,-0.001332312,-0.008660031,-28,43,90,11,-13
0,1693677677127050200,1.033097982,-0.849941611,10.26394272,-0.061819296,-0.001865237,-0.008393568,-18,42,89,11,-5
1,1693677677128050200,1.034295082,-0.851138711,10.26394272,-0.061819296,-0.001732006,-0.008393568,-20,46,85,13,-8
2,1693677677129050200,1.030703783,-0.849941611,10.26513958,-0.061952524,-0.001732006,-0.008260337,-26,41,87,5,-12
3,1693677677130050200,1.034295082,-0.851138711,10.26394272,-0.061952524,-0.001598775,-0.008260337,-26,39,82,7,-11
4,1693677677131050200,1.036689281,-0.851138711,10.26274586,-0.061952524,-0.001732006,-0.008260337,-15,47,84,6,-12
0,1693677677193000700,1.023521185,-0.834379315,10.24957752,-0.062485453,-0.001732006,-0.008526799,-26,39,84,12,-5
1,1693677677194000700,1.023521185,-0.834379315,10.24957752,-0.062485453,-0.001598775,-0.008660031,-22,49,79,8,-8
2,1693677677195000700,1.027112484,-0.836773515,10.25077438,-0.06261868,-0.001598775,-0.008393568,-31,41,89,1,-15
3,1693677677196000700,1.028309584,-0.834379315,10.25556278,-0.062485453,-0.001732006,-0.008526799,-24,35,82,8,-9
4,1693677677197000700,1.023521185,-0.834379315,10.25316906,-0.062352221,-0.001732006,-0.008526799,-29,43,81,10,-9
0,1693677677271073000,1.015141487,-0.848744512,10.24239445,-0.061686065,-0.001865237,-0.008393568,-28,45,88,10,-13
1,1693677677272073000,1.013944387,-0.848744512,10.24598598,-0.061686065,-0.001865237,-0.008393568,-28,41,89,2,-7
2,1693677677273073000,1.017535686,-0.848744512,10.24359226,-0.061552834,-0.001998469,-0.008526799,-32,42,83,6,-11
3,1693677677274073000,1.018732786,-0.848744512,10.24838066,-0.061686065,-0.001998469,-0.008393568,-32,41,81,11,-6
4,1693677677275073000,1.018732786,-0.851138711,10.24957752,-0.061686065,-0.001998469,-0.008393568,-29,41,86,7,-5
0,1693677677353149300,1.018732786,-0.847547412,10.25316906,-0.061819296,-0.001998469,-0.008260337,-24,43,85,3,-11
1,1693677677354149300,1.021126986,-0.845153213,10.25556278,-0.061819296,-0.001865237,-0.008260337,-28,37,89,-6,-15
2,1693677677355149300,1.018732786,-0.846350312,10.25197124,-0.061819296,-0.001998469,-0.008260337,-28,39,75,8,-9
3,1693677677356149300,1.021126986,-0.847547412,10.25436592,-0.061819296,-0.0021317,-0.008260337,-26,45,87,12,-9
4,1693677677357149300,1.021126986,-0.848744512,10.25675964,-0.061819296,-0.001998469,-0.008393568,-27,46,89,7,-3
0,1693677677383966100,1.025915384,-0.852335811,10.25436592,-0.062218986,-0.001465544,-0.008260337,-27,41,83,10,-11
1,1693677677384966100,1.024718285,-0.852335811,10.25556278,-0.062218986,-0.001332312,-0.008393568,-35,37,80,-1,-7
2,1693677677385966100,1.024718285,-0.849941611,10.25436592,-0.062085759,-0.001332312,-0.008526799,-21,41,86,8,-12
3,1693677677386966100,1.025915384,-0.848744512,10.25436592,-0.062085759,-0.001199081,-0.008660031,-28,43,81,6,-9
4,1693677677387966100,1.028309584,-0.851138711,10.25436592,-0.062218986,-0.001332312,-0.008526799,-27,39,85,10,-9
0,1693677677449148000,1.018732786,-0.85353291,10.25795746,-0.061686065,-0.001332312,-0.008260337,-26,38,85,-10,-18
1,1693677677450148000,1.018732786,-0.85353291,10.25795746,-0.061686065,-0.001332312,-0.008260337,-19,41,84,3,-8
2,1693677677451148000,1.016338587,-0.852335811,10.25556278,-0.061952524,-0.001332312,-0.008260337,-22,37,84,4,-9
3,1693677677452148000,1.017535686,-0.85353291,10.25795746,-0.061952524,-0.001465544,-0.008260337,-20,45,88,13,-8
4,1693677677453148000,1.019929886,-0.857124209,10.25675964,-0.061952524,-0.001465544,-0.008127105,-27,43,84,7,-7
0,1693677677540870800,1.022324085,-0.846350312,10.23521233,-0.061819296,-0.001598775,-0.008393568,-26,29,87,7,-9
1,1693677677541870800,1.023521185,-0.847547412,10.23401546,-0.061952524,-0.001598775,-0.008526799,-28,35,87,7,-7
2,1693677677542870800,1.023521185,-0.849941611,10.23162079,-0.061952524,-0.001465544,-0.008526799,-18,43,86,14,-6
3,1693677677543870800,1.021126986,-0.851138711,10.23640919,-0.061819296,-0.001598775,-0.008526799,-26,32,84,10,-5
4,1693677677544870800,1.018732786,-0.85353291,10.23760605,-0.061952524,-0.001598775,-0.008393568,-24,44,83,2,-9
0,1693677677617014400,1.019929886,-0.85592711,10.25675964,-0.062352221,-0.001332312,-0.008526799,-32,43,88,12,-8
1,1693677677618014400,1.021126986,-0.852335811,10.25675964,-0.062485453,-0.001199081,-0.008393568,-28,41,84,12,-8
2,1693677677619014400,1.023521185,-0.851138711,10.25436592,-0.062485453,-0.001332312,-0.008526799,-22,43,87,10,-6
3,1693677677620014400,1.022324085,-0.85473001,10.25675964,-0.062352221,-0.001332312,-0.008393568,-25,42,80,7,-11
4,1693677677621014400,1.022324085,-0.85473001,10.25915432,-0.06261868,-0.001332312,-0.008526799,-27,33,80,10,-8
0,1693677677668561100,1.023521185,-0.860715508,10.24838066,-0.062085759,-0.001465544,-0.008393568,-30,41,85,6,-11
1,1693677677669561100,1.022324085,-0.860715508,10.24478912,-0.062085759,-0.001465544,-0.008526799,-18,42,80,8,-2
2,1693677677670561100,1.021126986,-0.861912608,10.25197124,-0.061952524,-0.001465544,-0.008660031,-23,37,87,16,-8
3,1693677677671561100,1.022324085,-0.861912608,10.25436592,-0.061819296,-0.001598775,-0.008526799,-27,43,81,4,-8
4,1693677677672561100,1.021126986,-0.860715508,10.25436592,-0.061819296,-0.001732006,-0.008526799,-19,34,84,8,-13
0,1693677677732168100,1.029506683,-0.85353291,10.26633644,-0.061819296,-0.001998469,-0.008127105,-31,42,90,10,-9
1,1693677677733168100,1.031900883,-0.85353291,10.26154804,-0.061952524,-0.001998469,-0.008260337,-23,47,84,10,-7
2,1693677677734168100,1.033097982,-0.849941611,10.26035118,-0.061952524,-0.001732006,-0.008127105,-28,41,84,13,-13
3,1693677677735168100,1.030703783,-0.847547412,10.25675964,-0.061819296,-0.001865237,-0.008127105,-26,31,80,10,-11
4,1693677677736168100,1.033097982,-0.846350312,10.25675964,-0.061819296,-0.001732006,-0.008260337,-29,46,83,8,-15
0,1693677677797540100,1.023521185,-0.852335811,10.24838066,-0.062485453,-0.001465544,-0.008393568,-30,45,83,6,-3
1,1693677677798540100,1.024718285,-0.852335811,10.24957752,-0.062485453,-0.001465544,-0.008526799,-27,34,75,4,-12
2,1693677677799540100,1.027112484,-0.852335811,10.24957752,-0.062485453,-0.001465544,-0.008526799,-27,41,75,2,-14
3,1693677677800540100,1.027112484,-0.851138711,10.25197124,-0.062485453,-0.001332312,-0.008526799,-32,38,80,3,-13
4,1693677677801540100,1.028309584,-0.851138711,10.24957752,-0.062352221,-0.001465544,-0.008526799,-25,53,83,8,-9
0,1693677677867172100,1.024718285,-0.851138711,10.24718285,-0.062352221,-0.001732006,-0.008260337,-23,50,80,10,-7
1,1693677677868172100,1.024718285,-0.851138711,10.24598598,-0.062352221,-0.001732006,-0.008393568,-28,45,87,6,-12
2,1693677677869172100,1.023521185,-0.852335811,10.24239445,-0.062218986,-0.001732006,-0.008393568,-28,41,81,2,-22
3,1693677677870172100,1.023521185,-0.852335811,10.24718285,-0.062218986,-0.001732006,-0.008260337,-26,39,89,4,-9
4,1693677677871172100,1.028309584,-0.851138711,10.24119759,-0.062352221,-0.001598775,-0.008393568,-26,35,85,12,-9
0,1693677677933520700,1.021126986,-0.85353291,10.26753426,-0.062085759,-0.00106585,-0.008526799,-28,34,90,10,-9
1,1693677677934520700,1.018732786,-0.85353291,10.26154804,-0.061952524,-0.001199081,-0.008393568,-26,38,83,2,-15
2,1693677677935520700,1.021126986,-0.851138711,10.25915432,-0.061819296,-0.00106585,-0.008393568,-27,43,86,11,-11
3,1693677677936520700,1.023521185,-0.849941611,10.26035118,-0.061952524,-0.001199081,-0.008260337,-31,38,85,8,-8
4,1693677677937520700,1.022324085,-0.846350312,10.26513958,-0.062085759,-0.001199081,-0.008260337,-31,47,85,10,-5
0,1693677678097444900,1.023521185,-0.860715508,10.25795746,-0.062218986,-0.001332312,-0.007860643,-25,40,79,9,-8
1,1693677678098444900,1.022324085,-0.857124209,10.25436592,-0.062218986,-0.001199081,-0.007860643,-31,42,74,7,-12
2,1693677678099444900,1.022324085,-0.85473001,10.25316906,-0.062352221,-0.001199081,-0.007993874,-2,66,105,35,7
3,1693677678100444900,1.023521185,-0.85353291,10.25077438,-0.062485453,-0.001199081,-0.007860643,-29,32,89,8,-9
4,1693677678101444900,1.021126986,-0.851138711,10.25077438,-0.062485453,-0.001465544,-0.007727412,-20,49,82,13,-4
0,1693677678129404400,1.019929886,-0.846350312,10.25795746,-0.062352221,-0.001199081,-0.008526799,-19,51,95,16,0
1,1693677678130404400,1.018732786,-0.846350312,10.26274586,-0.062352221,-0.001465544,-0.008393568,-30,37,81,8,-11
2,1693677678131404400,1.018732786,-0.849941611,10.26154804,-0.062352221,-0.001199081,-0.008526799,-12,61,97,6,-15
3,1693677678132404400,1.019929886,-0.851138711,10.25795746,-0.062352221,-0.00106585,-0.008393568,-28,43,88,11,-9
4,1693677678133404400,1.015141487,-0.847547412,10.25436592,-0.062352221,-0.000932619,-0.008393568,-29,47,89,13,-7
0,1693677678151392700,1.013944387,-0.848744512,10.25316906,-0.062085759,-0.001465544,-0.008660031,-27,37,83,8,-13
1,1693677678152392700,1.013944387,-0.848744512,10.25077438,-0.061952524,-0.001199081,-0.008793262,-24,38,83,8,-7
2,1693677678153392700,1.012747288,-0.852335811,10.25197124,-0.061952524,-0.001199081,-0.008660031,-27,37,87,10,-9
3,1693677678154392700,1.012747288,-0.85592711,10.25197124,-0.061952524,-0.001332312,-0.008793262,-21,41,83,10,-11
4,1693677678155392700,1.016338587,-0.857124209,10.25316906,-0.062085759,-0.001332312,-0.008793262,-23,42,86,8,-9
0,1693677678209977000,1.023521185,-0.849941611,10.25556278,-0.061686065,-0.001332312,-0.008526799,-20,42,89,10,-7
1,1693677678210977000,1.021126986,-0.849941611,10.26035118,-0.061952524,-0.001332312,-0.008526799,-24,47,87,2,-13
2,1693677678211977000,1.022324085,-0.852335811,10.26394272,-0.061952524,-0.001332312,-0.008526799,-26,45,88,7,-1
3,1693677678212977000,1.022324085,-0.849941611,10.26873112,-0.061952524,-0.001332312,-0.008393568,-29,49,71,12,-9
4,1693677678213977000,1.023521185,-0.848744512,10.26633644,-0.061952524,-0.001199081,-0.008393568,-30,36,87,4,-11
0,1693677678300546900,1.028309584,-0.841561913,10.27471638,-0.062085759,-0.001199081,-0.008793262,-20,47,83,8,-9
1,1693677678301546900,1.028309584,-0.842759013,10.27591324,-0.062085759,-0.001199081,-0.008793262,-15,57,97,24,10
2,1693677678302546900,1.027112484,-0.842759013,10.27351952,-0.062085759,-0.00106585,-0.008793262,-24,44,83,8,-7
3,1693677678303546900,1.028309584,-0.840364814,10.27351952,-0.062085759,-0.001199081,-0.008793262,-30,43,81,7,-7
4,1693677678304546900,1.028309584,-0.837970614,10.27232265,-0.062085759,-0.001199081,-0.008926493,-22,43,80,11,-11
0,1693677678363046100,1.029506683,-0.85592711,10.25675964,-0.061419602,-0.001865237,-0.008526799,-23,41,85,10,-13
1,1693677678364046100,1.031900883,-0.85592711,10.26035118,-0.061552834,-0.001865237,-0.008526799,-24,49,85,8,-4
2,1693677678365046100,1.029506683,-0.85473001,10.26513958,-0.061552834,-0.001732006,-0.008526799,-23,53,88,8,-11
3,1693677678366046100,1.028309584,-0.85353291,10.26633644,-0.061686065,-0.001732006,-0.008526799,-24,41,79,10,-11
4,1693677678367046100,1.028309584,-0.85353291,10.26873112,-0.061686065,-0.001732006,-0.008526799,-26,39,87,8,-11
0,1693677678431127300,1.030703783,-0.857124209,10.25795746,-0.061419602,-0.001199081,-0.008393568,-23,43,87,7,-11
1,1693677678432127300,1.028309584,-0.857124209,10.25556278,-0.061419602,-0.00106585,-0.008660031,-16,45,90,12,-3
2,1693677678433127300,1.029506683,-0.858321309,10.25556278,-0.061419602,-0.001199081,-0.008526799,-20,43,79,10,-12
3,1693677678434127300,1.030703783,-0.860715508,10.25197124,-0.061419602,-0.001199081,-0.008526799,-19,35,86,11,-10
4,1693677678435127300,1.024718285,-0.861912608,10.25675964,-0.061419602,-0.001465544,-0.008793262,-27,42,88,-6,-11
0,1693677678534499100,1.021126986,-0.843956113,10.25316906,-0.062218986,-0.001465544,-0.008526799,-24,47,86,6,-2
1,1693677678535499100,1.025915384,-0.846350312,10.25436592,-0.062218986,-0.001332312,-0.008393568,-26,38,80,6,-9
2,1693677678536499100,1.024718285,-0.846350312,10.25556278,-0.062085759,-0.001332312,-0.008526799,-31,37,83,7,-12
3,1693677678537499100,1.027112484,-0.846350312,10.25436592,-0.062085759,-0.001332312,-0.008526799,-22,34,77,1,-9
4,1693677678538499100,1.024718285,-0.845153213,10.25197124,-0.062085759,-0.001465544,-0.008526799,-23,39,77,3,-9
0,1693677678559465300,1.022324085,-0.85473001,10.24478912,-0.061952524,-0.000799387,-0.008260337,-21,41,85,10,3
1,1693677678560465300,1.022324085,-0.852335811,10.24838066,-0.061952524,-0.000932619,-0.008393568,-27,38,79,10,-8
2,1693677678561465300,1.018732786,-0.85592711,10.24838066,-0.061952524,-0.000932619,-0.008393568,-26,38,81,8,-13
3,1693677678562465300,1.021126986,-0.85353291,10.24838066,-0.061952524,-0.00106585,-0.008526799,-37,47,87,7,-5
4,1693677678563465300,1.022324085,-0.851138711,10.24838066,-0.062085759,-0.00106585,-0.008526799,-24,44,85,10,-8
0,1693677678641414100,1.018732786,-0.851138711,10.25556278,-0.062085759,-0.001598775,-0.009059724,-27,42,81,10,-15
1,1693677678642414100,1.018732786,-0.847547412,10.25675964,-0.062085759,-0.001598775,-0.009059724,-33,44,81,2,-14
2,1693677678643414100,1.021126986,-0.847547412,10.25795746,-0.062218986,-0.001465544,-0.008926493,-23,38,79,3,-9
3,1693677678644414100,1.023521185,-0.848744512,10.25316906,-0.062218986,-0.001465544,-0.008926493,-28,47,84,6,-8
4,1693677678645414100,1.027112484,-0.846350312,10.25316906,-0.062085759,-0.001465544,-0.008793262,-23,42,87,2,-12
0,1693677678684795600,1.031900883,-0.842759013,10.25197124,-0.062218986,-0.001465544,-0.008393568,-28,43,79,3,-13
1,1693677678685795600,1.029506683,-0.841561913,10.25197124,-0.062218986,-0.001465544,-0.008393568,-33,37,83,7,-17
2,1693677678686795600,1.025915384,-0.841561913,10.25077438,-0.062218986,-0.001465544,-0.008260337,-31,43,79,7,-17
3,1693677678687795600,1.028309584,-0.845153213,10.24957752,-0.062352221,-0.001598775,-0.008127105,-24,41,80,11,-11
4,1693677678688795600,1.028309584,-0.847547412,10.24598598,-0.062218986,-0.001598775,-0.008260337,-12,41,89,10,-12
0,1693677678761678200,1.025915384,-0.85473001,10.24478912,-0.061952524,-0.001732006,-0.008526799,-19,45,87,12,-11
1,1693677678762678200,1.027112484,-0.852335811,10.24718285,-0.061819296,-0.001732006,-0.008393568,-23,41,84,6,-9
2,1693677678763678200,1.023521185,-0.85353291,10.24838066,-0.062085759,-0.001865237,-0.008526799,-24,34,85,6,-9
3,1693677678764678200,1.024718285,-0.852335811,10.24718285,-0.061952524,-0.001865237,-0.008660031,-22,48,87,9,-7
4,1693677678765678200,1.023521185,-0.848744512,10.24718285,-0.061952524,-0.001732006,-0.008660031,-14,19,80,4,-16
0,1693677678826353100,1.024718285,-0.848744512,10.25316906,-0.061552834,-0.001199081,-0.008526799,-27,35,75,4,-13
1,1693677678827353100,1.023521185,-0.845153213,10.25675964,-0.061419602,-0.00106585,-0.008393568,-24,43,81,6,-8
2,1693677678828353100,1.023521185,-0.843956113,10.25556278,-0.061552834,-0.000932619,-0.008526799,-24,49,81,6,-7
3,1693677678829353100,1.024718285,-0.845153213,10.25316906,-0.061552834,-0.00106585,-0.008526799,-28,46,81,11,-5
4,1693677678830353100,1.024718285,-0.845153213,10.25556278,-0.061686065,-0.001199081,-0.008393568,-26,39,85,3,-11
0,1693677678887175800,1.035492182,-0.85353291,10.25915432,-0.061686065,-0.001199081,-0.008526799,-20,43,85,2,-16
1,1693677678888175800,1.037886381,-0.85473001,10.25675964,-0.061819296,-0.00106585,-0.008660031,-20,41,81,11,-23
2,1693677678889175800,1.037886381,-0.858321309,10.25197124,-0.061952524,-0.00106585,-0.008393568,-27,47,81,14,-3
3,1693677678890175800,1.039083481,-0.85473001,10.24718285,-0.062085759,-0.001199081,-0.008393568,-14,45,85,8,-9
4,1693677678891175800,1.039083481,-0.857124209,10.24957752,-0.061952524,-0.001199081,-0.008526799,-23,41,87,7,-15
0,1693677679007026000,1.029506683,-0.847547412,10.25316906,-0.061819296,-0.001332312,-0.008393568,-23,41,85,12,-12
1,1693677679008026000,1.029506683,-0.848744512,10.25197124,-0.061819296,-0.001332312,-0.008393568,-26,38,87,7,-12
2,1693677679009026000,1.029506683,-0.845153213,10.25197124,-0.061686065,-0.001199081,-0.008526799,-24,45,87,6,-13
3,1693677679010026000,1.028309584,-0.843956113,10.24838066,-0.061686065,-0.001199081,-0.008526799,-31,35,84,10,-9
4,1693677679011026000,1.028309584,-0.846350312,10.25197124,-0.061686065,-0.001199081,-0.008660031,-28,35,83,10,-16
0,1693677679042048500,1.023521185,-0.848744512,10.25436592,-0.061952524,-0.001732006,-0.008260337,-25,37,84,11,-8
1,1693677679043048500,1.023521185,-0.846350312,10.25077438,-0.061952524,-0.001465544,-0.008393568,-27,37,89,8,-8
2,1693677679044048500,1.025915384,-0.847547412,10.25316906,-0.061952524,-0.001465544,-0.008526799,-24,44,87,10,-13
3,1693677679045048500,1.024718285,-0.847547412,10.25436592,-0.061952524,-0.001332312,-0.008260337,-27,35,87,7,-8
4,1693677679046048500,1.025915384,-0.848744512,10.25556278,-0.061952524,-0.001199081,-0.008127105,-27,41,85,8,-17
0,1693677679104018900,1.025915384,-0.848744512,10.24478912,-0.062218986,-0.00106585,-0.008260337,-22,43,89,7,-4
1,1693677679105018900,1.030703783,-0.847547412,10.24598598,-0.062218986,-0.00106585,-0.008393568,-20,45,80,12,-9
2,1693677679106018900,1.029506683,-0.849941611,10.24838066,-0.062485453,-0.001199081,-0.008260337,-23,41,80,13,-13
3,1693677679107018900,1.027112484,-0.851138711,10.25197124,-0.062485453,-0.001199081,-0.008260337,-30,33,87,0,-15
4,1693677679108018900,1.023521185,-0.851138711,10.25675964,-0.062485453,-0.001465544,-0.008260337,-23,43,81,7,-15
0,1693677679166566100,1.025915384,-0.85353291,10.26633644,-0.062085759,-0.001732006,-0.008393568,-20,44,84,7,-5
1,1693677679167566100,1.024718285,-0.85592711,10.26873112,-0.062218986,-0.001598775,-0.008660031,-28,47,80,6,-9
2,1693677679168566100,1.024718285,-0.85592711,10.26873112,-0.062085759,-0.001732006,-0.008660031,-30,48,83,2,-9
3,1693677679169566100,1.024718285,-0.85592711,10.26992798,-0.062085759,-0.001732006,-0.008660031,-23,41,77,7,-11
4,1693677679170566100,1.023521185,-0.857124209,10.26633644,-0.062085759,-0.001598775,-0.008660031,-27,47,87,2,-8
0,1693677679225562600,1.027112484,-0.863109708,10.25675964,-0.061686065,-0.001332312,-0.008393568,-22,45,85,8,-5
1,1693677679226562600,1.025915384,-0.867898107,10.25556278,-0.061686065,-0.001332312,-0.008127105,-19,38,81,10,-9
2,1693677679227562600,1.024718285,-0.866701007,10.25556278,-0.061686065,-0.001199081,-0.008127105,-26,42,81,10,-15
3,1693677679228562600,1.022324085,-0.867898107,10.25197124,-0.061819296,-0.001199081,-0.008127105,-30,45,83,1,-8
4,1693677679229562600,1.023521185,-0.863109708,10.24957752,-0.061819296,-0.001199081,-0.007993874,-28,39,80,11,-5
0,1693677679331296200,1.024718285,-0.85353291,10.26274586,-0.062218986,-0.001732006,-0.008260337,-23,35,87,11,-8
1,1693677679332296200,1.023521185,-0.85592711,10.25915432,-0.062218986,-0.001598775,-0.008260337,-28,38,84,9,-12
2,1693677679333296200,1.024718285,-0.857124209,10.25795746,-0.062218986,-0.001598775,-0.008260337,-28,47,87,12,-9
3,1693677679334296200,1.021126986,-0.859518409,10.25556278,-0.062085759,-0.001732006,-0.008260337,-28,38,83,8,-7
4,1693677679335296200,1.018732786,-0.860715508,10.25436592,-0.062085759,-0.001732006,-0.008127105,-21,39,90,8,-9
