timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678070843425900,-1,-2,-10,-11,0,3,0,0
1693678070845422800,3,3,9,17,3,0,-3,1
1693678070846422800,-6,-5,-8,-8,-3,-2,0,-3
1693678070847422700,-1,-6,-37,37,20,2,3,-1
1693678070848421500,5,14,80,5,-23,-2,14,6
1693678070849420800,0,1,-8,-31,-3,-13,-34,-5
1693678070850420000,1,4,1,8,-4,3,8,3
1693678070850420000,-4,-3,5,7,2,9,-4,0
1693678070854508600,-1,-7,-28,-3,2,-2,-19,-8
1693678070855504700,0,-5,-12,5,-7,-2,17,3
1693678070860500800,-13,-11,-37,-104,15,4,5,-3
1693678070862499500,3,18,89,75,-42,-1,-1,3
1693678070868136200,-1,0,-12,-13,17,10,15,0
1693678070872129700,-1,-2,3,-5,-12,-18,-20,-5
1693678070888056500,4,-4,-17,-1,20,14,-8,-1
1693678070889057400,-1,-6,-19,-22,-16,-27,2,-2
1693678070890055400,-1,0,-3,-6,-12,3,-4,-2
1693678070891055200,0,-2,-6,2,2,13,8,0
1693678070916517100,0,7,16,16,-2,-5,-2,1
1693678070918507500,-3,-4,-27,-60,-5,2,-3,0
1693678070920488100,7,10,26,42,76,29,2,4
1693678070922487300,3,-8,-24,1,-83,-12,7,2
1693678070928137700,5,-3,14,11,-24,-10,28,-1
1693678070929150300,-18,-6,-1,7,-63,-56,-79,-16
1693678070967548600,110,17,-11,-20,-24,-1,10,19
1693678070971552500,-68,-15,-9,52,78,107,95,-9
1693678070972545700,-80,-21,-13,-1,9,-73,-47,-51
1693678070974548700,88,12,10,-30,28,-47,-39,66
1693678070975548400,-65,6,0,7,63,57,81,21
1693678070976546100,127,26,-14,5,9,-39,-117,-47
1693678070977544900,-91,-56,-9,-23,10,53,127,-3
1693678070978544000,-128,-34,53,16,72,-33,-91,-80
1693678070979543400,30,-23,-26,-30,-42,-104,-111,-29
1693678070981540100,105,34,16,-10,25,67,-33,26
1693678070988429200,127,38,-2,-29,-47,-6,86,87
1693678070989429300,-13,-3,-17,6,-27,-27,20,-89
1693678071004315800,3,-3,6,-56,16,10,-24,37
1693678071006318300,28,17,13,71,2,-58,64,53
1693678071009312800,48,-11,-45,-42,-50,-26,-102,-11
1693678071010334100,-6,12,71,66,-3,127,60,11
1693678071032573200,-69,-21,-3,0,57,-35,89,-31
