timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1.695163406592586e+18,1.0,2.0,3.0,-7.0,-4.0,-4.0,-1.0,0.0
1.695163406592586e+18,-1.0,-2.0,5.0,18.0,1.0,0.0,1.0,-1.0
1.695163406593586e+18,-1.0,-1.0,-4.0,12.0,7.0,0.0,0.0,-1.0
1.695163406593586e+18,-1.0,-2.0,-3.0,-24.0,-4.0,-1.0,-1.0,-1.0
1.695163406605599e+18,-3.0,-3.0,-2.0,8.0,1.0,1.0,0.0,-2.0
1.695163406605599e+18,-2.0,-3.0,-8.0,-4.0,-7.0,-4.0,-2.0,-1.0
1.6951634066065787e+18,1.0,4.0,14.0,-10.0,-4.0,-2.0,-1.0,-1.0
1.6951634066065787e+18,0.0,-5.0,0.0,39.0,5.0,-2.0,-1.0,-2.0
1.6951634066105738e+18,0.0,4.0,20.0,12.0,2.0,1.0,0.0,-2.0
1.6951634066105738e+18,-1.0,-4.0,-26.0,-35.0,-6.0,-2.0,0.0,-1.0
1.6951634066195686e+18,-1.0,2.0,-2.0,-1.0,-4.0,0.0,-2.0,-2.0
1.6951634066195686e+18,2.0,5.0,9.0,9.0,8.0,1.0,2.0,1.0
1.6951634066205688e+18,-3.0,-5.0,0.0,-22.0,0.0,-1.0,-1.0,-2.0
1.6951634066215718e+18,2.0,3.0,19.0,15.0,-1.0,-1.0,-1.0,0.0
1.6951634066455557e+18,-2.0,-3.0,-14.0,-4.0,0.0,-1.0,-1.0,1.0
1.6951634066465536e+18,-3.0,0.0,-3.0,-12.0,-4.0,0.0,-1.0,0.0
1.6951634066475753e+18,-1.0,0.0,3.0,16.0,1.0,1.0,1.0,2.0
1.6951634066475753e+18,-3.0,0.0,0.0,-15.0,1.0,0.0,0.0,-1.0
1.6951634066555702e+18,4.0,-4.0,6.0,10.0,-4.0,-3.0,-3.0,-2.0
1.6951634066555702e+18,0.0,-1.0,1.0,0.0,-2.0,-1.0,0.0,-1.0
1.6951634066675436e+18,-1.0,0.0,-9.0,-9.0,-3.0,0.0,-1.0,0.0
1.6951634066675436e+18,-4.0,1.0,4.0,9.0,4.0,1.0,-2.0,-2.0
1.695163406686532e+18,-3.0,0.0,13.0,21.0,1.0,-2.0,-1.0,-1.0
1.6951634066875297e+18,3.0,-1.0,-21.0,-16.0,-3.0,1.0,-2.0,2.0
1.6951634066885294e+18,-3.0,-5.0,2.0,10.0,-7.0,-5.0,-2.0,-2.0
1.6951634066885294e+18,2.0,0.0,-5.0,-1.0,-2.0,1.0,0.0,2.0
1.6951634067035205e+18,-3.0,-3.0,-2.0,-12.0,-1.0,-1.0,-1.0,1.0
1.6951634067035205e+18,0.0,1.0,8.0,5.0,-2.0,-3.0,-1.0,0.0
1.6951634067065188e+18,-3.0,-1.0,-23.0,-29.0,-5.0,-1.0,0.0,-1.0
