timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1693678206396355400,1.029506683,-0.85473001,10.23162079,-0.060486984,0.000133231,-0.007993874,-24,42,87,12,-8,-0.124498487,2.41455245,10.22324085,0.053159267,-0.027445635,0.038104136,14,35,-31,-27,40
1693678206397355400,1.028309584,-0.85592711,10.23162079,-0.060486984,0.000133231,-0.007993874,-21,44,90,12,-9,-0.125695586,2.41335535,10.22443867,0.053159267,-0.027445635,0.038237367,9,30,-29,-23,41
1693678206398355400,1.024718285,-0.85353291,10.23401546,-0.060486984,0.000266462,-0.008127105,-22,45,87,13,-7,-0.128089786,2.41335535,10.22443867,0.053026035,-0.027445635,0.037970904,15,35,-29,-26,49
1693678206399355400,1.025915384,-0.851138711,10.24119759,-0.060353752,0.000133231,-0.008127105,-20,53,90,8,-5,-0.125695586,2.41335535,10.23162079,0.0528928,-0.027712099,0.038104136,18,37,-27,-28,48
1693678206400355400,1.023521185,-0.846350312,10.24478912,-0.060486984,0.000133231,-0.008127105,-28,46,90,11,-11,-0.124498487,2.41694665,10.22922707,0.053026035,-0.02797856,0.038237367,20,39,-21,-22,53
1693678206450793300,1.025915384,-0.85592711,10.22443867,-0.060353752,0.000266462,-0.007993874,-28,39,76,11,-13,-0.118512981,2.419340849,10.21486187,0.053558957,-0.027712099,0.037837673,10,37,-27,-22,42
1693678206451793300,1.027112484,-0.860715508,10.22563553,-0.060220521,0.000399694,-0.008127105,-24,35,85,9,-11,-0.114921682,2.420537949,10.21486187,0.053425729,-0.027712099,0.037837673,17,35,-30,-24,46
1693678206452793300,1.027112484,-0.859518409,10.22324085,-0.060220521,0.000532925,-0.008127105,-22,41,85,7,-9,-0.113724582,2.420537949,10.21965027,0.053425729,-0.027845331,0.037704438,9,33,-28,-26,29
1693678206453793300,1.025915384,-0.860715508,10.22204399,-0.06008729,0.000399694,-0.007993874,-28,47,89,13,-8,-0.116118781,2.419340849,10.22084713,0.053558957,-0.027845331,0.037704438,7,41,-25,-20,50
1693678206454793300,1.024718285,-0.859518409,10.22324085,-0.06008729,0.000399694,-0.007993874,-24,46,90,9,-6,-0.119710088,2.420537949,10.21725559,0.053692192,-0.027845331,0.03757121,18,39,-25,-27,52
1693678206493769400,1.018732786,-0.852335811,10.22443867,-0.059954058,0.0,-0.007860643,-20,36,79,8,-9,-0.112527482,2.421735048,10.23042393,0.053159267,-0.027712099,0.037704438,10,30,-28,-31,48
1693678206494769400,1.019929886,-0.849941611,10.22563553,-0.059954058,0.0,-0.007727412,-28,41,87,13,-7,-0.113724582,2.421735048,10.23640919,0.053026035,-0.027845331,0.037837673,18,39,-31,-24,48
1693678206495769400,1.019929886,-0.851138711,10.22802925,-0.06008729,0.000133231,-0.007727412,-22,49,87,11,-3,-0.114921682,2.422932148,10.23760605,0.053292494,-0.027712099,0.037970904,15,33,-29,-27,44
1693678206496769400,1.019929886,-0.849941611,10.23042393,-0.060220521,0.000133231,-0.007594181,-20,43,87,9,-9,-0.118512981,2.420537949,10.23281765,0.053159267,-0.027712099,0.038104136,20,35,-24,-24,49
1693678206497769400,1.017535686,-0.848744512,10.23281765,-0.060220521,0.000133231,-0.007460949,-32,41,90,6,-7,-0.122104287,2.418143749,10.22922707,0.053159267,-0.027445635,0.038104136,14,31,-24,-30,48
1693678206565727800,1.024718285,-0.85353291,10.23640919,-0.060753446,0.000399694,-0.008127105,-30,44,90,8,-9,-0.116118781,2.412158251,10.23042393,0.053026035,-0.027845331,0.038237367,14,36,-25,-27,46
1693678206566727800,1.024718285,-0.85592711,10.23880386,-0.060753446,0.000399694,-0.007993874,-24,41,90,10,-8,-0.114921682,2.41455245,10.23042393,0.053026035,-0.027845331,0.038237367,15,37,-31,-22,44
1693678206567727800,1.023521185,-0.85473001,10.23880386,-0.060620211,0.000399694,-0.008127105,-21,43,88,13,-9,-0.114921682,2.41335535,10.23042393,0.0528928,-0.027845331,0.038370594,20,39,-24,-24,47
1693678206568727800,1.022324085,-0.85592711,10.23162079,-0.060620211,0.000532925,-0.007993874,-24,46,88,3,-7,-0.112527482,2.412158251,10.22922707,0.053026035,-0.027845331,0.038237367,20,35,-28,-26,46
1693678206569727800,1.024718285,-0.85353291,10.22922707,-0.060620211,0.000532925,-0.007860643,-20,47,81,11,-8,-0.111330383,2.412158251,10.22802925,0.0528928,-0.027845331,0.038104136,18,32,-28,-20,50
1693678206603706200,1.022324085,-0.857124209,10.23162079,-0.060353752,0.000532925,-0.008127105,-30,41,88,9,-6,-0.119710088,2.41335535,10.22802925,0.053026035,-0.027179174,0.038104136,20,32,-24,-23,47
1693678206604706200,1.021126986,-0.85353291,10.22922707,-0.060353752,0.000399694,-0.008260337,-22,41,87,3,-9,-0.119710088,2.41455245,10.22802925,0.053026035,-0.027179174,0.037837673,15,43,-32,-27,44
1693678206605706200,1.021126986,-0.85473001,10.23042393,-0.060486984,0.000399694,-0.008127105,-24,46,88,10,-7,-0.119710088,2.41574955,10.22922707,0.053159267,-0.027045943,0.037704438,18,37,-18,-20,69
1693678206606706200,1.018732786,-0.85353291,10.23521233,-0.060620211,0.000266462,-0.007993874,-19,41,87,8,-7,-0.116118781,2.418143749,10.23042393,0.053159267,-0.02691271,0.037837673,17,28,-29,-24,49
1693678206607706200,1.019929886,-0.849941611,10.23162079,-0.060753446,0.000399694,-0.007860643,-22,45,84,10,-5,-0.110133275,2.418143749,10.22443867,0.053159267,-0.027045943,0.037704438,15,33,-25,-25,48
1693678206667669400,1.028309584,-0.861912608,10.22563553,-0.060486984,0.000399694,-0.007594181,-32,43,84,10,-8,-0.111330383,2.421735048,10.23640919,0.053026035,-0.027445635,0.037704438,13,30,-21,-28,52
1693678206668669400,1.029506683,-0.858321309,10.22443867,-0.060353752,0.000266462,-0.007860643,-27,45,87,11,-8,-0.112527482,2.421735048,10.23042393,0.0528928,-0.027445635,0.037704438,19,33,-19,-23,52
1693678206669669400,1.029506683,-0.85592711,10.22324085,-0.060486984,0.000266462,-0.007860643,-6,58,101,24,13,-0.111330383,2.420537949,10.23042393,0.053026035,-0.027312404,0.037837673,18,30,-31,-31,48
1693678206670669400,1.030703783,-0.851138711,10.22683239,-0.060486984,0.000399694,-0.007860643,6,45,90,13,-8,-0.112527482,2.421735048,10.23401546,0.0528928,-0.027312404,0.037970904,10,31,-28,-28,46
1693678206671669400,1.034295082,-0.85353291,10.22683239,-0.060486984,0.000399694,-0.007860643,-28,39,87,6,-12,-0.113724582,2.420537949,10.23880386,0.0528928,-0.027312404,0.037837673,6,30,-26,-27,43
1693678206719641500,1.021126986,-0.866701007,10.23281765,-0.060353752,0.000266462,-0.007860643,-24,46,89,1,-12,-0.120907187,2.419340849,10.22683239,0.05249311,-0.027712099,0.038237367,10,32,-22,-36,53
1693678206720641500,1.019929886,-0.865503907,10.23162079,-0.060353752,0.000266462,-0.007860643,-27,45,88,10,-7,-0.120907187,2.418143749,10.23042393,0.052359879,-0.027712099,0.038237367,15,36,-21,-23,55
1693678206721641500,1.018732786,-0.866701007,10.23401546,-0.060486984,0.000266462,-0.007860643,-19,37,89,11,-9,-0.117315881,2.420537949,10.23401546,0.052226644,-0.027712099,0.038370594,13,40,-28,-22,49
1693678206722641500,1.016338587,-0.867898107,10.23162079,-0.060353752,0.000133231,-0.007860643,-23,45,83,2,-15,-0.116118781,2.424129248,10.23162079,0.052359879,-0.027845331,0.038237367,17,31,-33,-27,48
1693678206723641500,1.016338587,-0.866701007,10.23281765,-0.060620211,0.0,-0.007860643,-28,45,87,7,-9,-0.116118781,2.421735048,10.23401546,0.05249311,-0.02797856,0.038237367,6,37,-23,-29,50
1693678206776607400,1.010353088,-0.864306808,10.23401546,-0.060353752,0.000266462,-0.007727412,-20,46,76,4,-8,-0.111330383,2.420537949,10.22802925,0.05249311,-0.027445635,0.037837673,9,39,-19,-20,52
1693678206777607400,1.010353088,-0.861912608,10.23760605,-0.060486984,0.000266462,-0.007727412,-27,41,87,8,-6,-0.114921682,2.419340849,10.22443867,0.052359879,-0.027312404,0.037837673,15,36,-22,-22,52
1693678206778607400,1.015141487,-0.864306808,10.23760605,-0.060486984,0.000399694,-0.007860643,-28,46,92,3,-5,-0.114921682,2.418143749,10.22204399,0.052359879,-0.027312404,0.037837673,17,30,-32,-24,49
1693678206779607400,1.017535686,-0.861912608,10.23880386,-0.060486984,0.000399694,-0.007860643,-30,39,77,8,-4,-0.117315881,2.418143749,10.21845245,0.05249311,-0.027578866,0.037970904,16,30,-30,-30,50
1693678206780607400,1.016338587,-0.857124209,10.23760605,-0.060486984,0.000399694,-0.007860643,-23,45,85,8,-9,-0.117315881,2.421735048,10.21725559,0.052626338,-0.027712099,0.037970904,16,30,-27,-24,51
1693678206826579100,1.019929886,-0.857124209,10.22922707,-0.060353752,0.000532925,-0.007727412,-28,39,90,3,-11,-0.116118781,2.41694665,10.21965027,0.053159267,-0.027845331,0.037970904,13,30,-24,-26,43
1693678206827579100,1.021126986,-0.860715508,10.23162079,-0.060220521,0.000532925,-0.007727412,-26,38,84,4,-9,-0.112527482,2.418143749,10.22204399,0.053026035,-0.027712099,0.037704438,11,30,-24,-22,51
1693678206828579100,1.021126986,-0.860715508,10.23162079,-0.060220521,0.000532925,-0.007594181,-20,45,87,2,-7,-0.111330383,2.419340849,10.22683239,0.0528928,-0.027712099,0.03757121,15,37,-20,-28,50
1693678206829579100,1.018732786,-0.858321309,10.23042393,-0.060353752,0.000532925,-0.007594181,-22,42,87,3,-7,-0.111330383,2.41455245,10.22683239,0.0528928,-0.027712099,0.03757121,20,39,-23,-22,53
1693678206830579100,1.017535686,-0.860715508,10.22683239,-0.060220521,0.000532925,-0.007460949,-22,45,88,8,-12,-0.107739076,2.412158251,10.22922707,0.053026035,-0.027712099,0.037837673,20,35,-32,-20,48
1693678206881545900,1.011550188,-0.851138711,10.23640919,-0.060620211,0.000133231,-0.007460949,-23,42,84,8,-12,-0.105344877,2.410961151,10.22084713,0.0528928,-0.027445635,0.038237367,16,31,-25,-24,52
1693678206882545900,1.013944387,-0.848744512,10.23401546,-0.060753446,0.0,-0.007460949,-27,45,85,12,-11,-0.106541976,2.41335535,10.22084713,0.0528928,-0.027312404,0.038104136,22,30,-25,-22,48
1693678206883545900,1.015141487,-0.849941611,10.23401546,-0.060753446,0.0,-0.007327718,-23,43,88,7,-7,-0.112527482,2.41574955,10.22084713,0.0528928,-0.027445635,0.038104136,9,36,-29,-27,50
1693678206884545900,1.017535686,-0.847547412,10.23401546,-0.060753446,0.0,-0.007327718,-30,39,83,-6,-12,-0.112527482,2.41694665,10.21965027,0.0528928,-0.027312404,0.038237367,14,32,-24,-23,50
1693678206885545900,1.016338587,-0.846350312,10.24000072,-0.060886677,0.0,-0.007194487,-29,42,84,4,-13,-0.113724582,2.41574955,10.22084713,0.052759573,-0.027312404,0.038237367,19,29,-23,-30,46
1693678206938515700,1.022324085,-0.85592711,10.23042393,-0.060753446,0.000666156,-0.007860643,-24,37,83,10,-10,-0.10055647,2.418143749,10.23760605,0.0528928,-0.027445635,0.037970904,20,32,-23,-28,50
1693678206939515700,1.019929886,-0.85353291,10.22324085,-0.060620211,0.000532925,-0.007860643,-26,44,89,7,-8,-0.106541976,2.41455245,10.23880386,0.052759573,-0.027578866,0.038104136,19,45,-27,-18,43
1693678206940515700,1.017535686,-0.85353291,10.22204399,-0.060620211,0.000399694,-0.007860643,-22,43,90,6,-9,-0.105344877,2.41694665,10.24239445,0.0528928,-0.027445635,0.038370594,11,30,-25,-22,40
1693678206941515700,1.018732786,-0.857124209,10.22443867,-0.060486984,0.000532925,-0.007993874,-17,42,89,11,-9,-0.10295067,2.421735048,10.23880386,0.0528928,-0.027312404,0.038370594,15,33,-25,-23,46
1693678206942515700,1.021126986,-0.858321309,10.22324085,-0.060353752,0.000532925,-0.008127105,-26,43,86,13,-8,-0.104147777,2.425326347,10.23760605,0.0528928,-0.027179174,0.038503829,23,35,-29,-23,52
1693678207002476200,1.027112484,-0.860715508,10.22563553,-0.060486984,0.000799387,-0.007727412,-21,43,83,12,-18,-0.113724582,2.420537949,10.22084713,0.0528928,-0.027712099,0.038104136,7,33,-25,-24,50
1693678207003476200,1.024718285,-0.859518409,10.22443867,-0.060620211,0.000799387,-0.007727412,-26,43,83,6,-9,-0.112527482,2.421735048,10.22204399,0.053159267,-0.027712099,0.038104136,13,35,-23,-24,48
1693678207004476200,1.023521185,-0.860715508,10.22084713,-0.060753446,0.000666156,-0.007727412,-22,45,86,8,-11,-0.113724582,2.424129248,10.22204399,0.053159267,-0.027712099,0.038104136,13,33,-25,-16,46
1693678207005476200,1.024718285,-0.861912608,10.21845245,-0.060753446,0.000532925,-0.007594181,-26,47,87,11,-8,-0.113724582,2.424129248,10.22204399,0.053026035,-0.027845331,0.037970904,15,41,-28,-22,48
