timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1693677946765442500,1.039083481,-0.858321309,10.22443867,-0.061019909,-0.000133231,-0.007460949,-27,37,84,7,-9,-0.112527482,2.425326347,10.23162079,0.053425729,-0.027445635,0.038237367,15,36,-28,-24,52
1693677946766442500,1.037886381,-0.859518409,10.22802925,-0.061019909,-0.000266462,-0.007327718,-29,42,84,6,-14,-0.110133275,2.426523447,10.23162079,0.053425729,-0.027445635,0.038237367,8,37,-27,-26,53
1693677946767442500,1.035492182,-0.861912608,10.22802925,-0.061019909,-0.000266462,-0.007327718,-27,38,76,3,-12,-0.110133275,2.427720547,10.23162079,0.053558957,-0.027445635,0.038237367,14,39,-13,-22,53
1693677946768442500,1.034295082,-0.858321309,10.22443867,-0.061019909,-0.000266462,-0.007194487,-30,43,79,6,-14,-0.111330383,2.426523447,10.22683239,0.053558957,-0.027179174,0.038237367,17,36,-29,-30,50
1693677946769442500,1.034295082,-0.857124209,10.22204399,-0.06115314,-0.000133231,-0.007194487,-33,39,79,9,-16,-0.110133275,2.426523447,10.22084713,0.053425729,-0.027578866,0.038104136,15,28,-24,-30,44
1693677946828406200,1.036689281,-0.864306808,10.22802925,-0.060886677,0.0,-0.007594181,-28,38,79,12,-11,-0.117315881,2.41574955,10.22324085,0.053026035,-0.027179174,0.037837673,13,40,-23,-27,49
1693677946829406200,1.035492182,-0.864306808,10.22802925,-0.060886677,-0.000133231,-0.007460949,-28,33,83,0,-13,-0.117315881,2.418143749,10.22204399,0.053026035,-0.027045943,0.037704438,20,31,-29,-20,52
1693677946830406200,1.034295082,-0.861912608,10.22922707,-0.060886677,0.0,-0.007460949,-30,33,83,3,-14,-0.113724582,2.422932148,10.22443867,0.0528928,-0.027179174,0.03757121,7,34,-31,-27,52
1693677946831406200,1.031900883,-0.864306808,10.23042393,-0.06115314,-0.000133231,-0.007594181,-19,37,79,4,-9,-0.111330383,2.422932148,10.22563553,0.0528928,-0.027179174,0.03757121,7,37,-31,-29,52
1693677946832406200,1.033097982,-0.866701007,10.23640919,-0.06115314,-0.000266462,-0.007594181,-32,39,83,10,-15,-0.113724582,2.422932148,10.21965027,0.053026035,-0.027045943,0.037837673,9,39,-20,-23,47
1693677946875378700,1.040280581,-0.865503907,10.22802925,-0.060886677,-0.000266462,-0.007993874,-6,61,101,30,14,-0.116118781,2.420537949,10.23162079,0.0528928,-0.026779478,0.037970904,18,41,-31,-24,54
1693677946876378700,1.040280581,-0.865503907,10.22443867,-0.060753446,-0.000266462,-0.007860643,-32,37,80,2,-4,-0.118512981,2.421735048,10.23521233,0.053159267,-0.02691271,0.037837673,11,36,-21,-31,49
1693677946877378700,1.040280581,-0.864306808,10.22324085,-0.060886677,-0.000266462,-0.007727412,-33,34,75,6,-14,-0.117315881,2.420537949,10.23162079,0.053159267,-0.027045943,0.037970904,18,36,-31,-23,50
1693677946878378700,1.04147768,-0.866701007,10.22324085,-0.060753446,-0.000399694,-0.007727412,-24,41,79,1,-17,-0.113724582,2.420537949,10.23162079,0.053292494,-0.027045943,0.037970904,10,27,-27,-32,49
1693677946879378700,1.042674899,-0.867898107,10.22443867,-0.060753446,-0.000399694,-0.007727412,-32,45,79,8,-12,-0.114921682,2.421735048,10.23640919,0.053425729,-0.027045943,0.037970904,19,31,-21,-24,50
1693677946913355400,1.031900883,-0.858321309,10.23281765,-0.060886677,0.0,-0.007727412,-28,42,81,4,-7,-0.117315881,2.418143749,10.23640919,0.053558957,-0.026646247,0.037704438,21,35,-27,-24,55
1693677946914355400,1.030703783,-0.860715508,10.23281765,-0.061019909,-0.000133231,-0.007727412,-33,38,81,6,-17,-0.117315881,2.418143749,10.23880386,0.053692192,-0.026646247,0.037837673,19,32,-21,-13,51
1693677946915355400,1.030703783,-0.861912608,10.22683239,-0.061019909,-0.000133231,-0.007727412,-24,34,81,6,-18,-0.119710088,2.41694665,10.23640919,0.053825419,-0.026779478,0.037837673,9,31,-25,-24,53
1693677946916355400,1.033097982,-0.861912608,10.22204399,-0.06115314,-0.000266462,-0.007860643,-31,39,90,2,-11,-0.118512981,2.41574955,10.24000072,0.053825419,-0.02691271,0.037970904,18,37,-23,-31,49
1693677946917355400,1.035492182,-0.861912608,10.21605873,-0.06115314,-0.000133231,-0.007860643,-30,39,73,3,-11,-0.116118781,2.418143749,10.23401546,0.053958651,-0.02691271,0.038104136,15,47,-21,-24,52
1693677946967326000,1.029506683,-0.85592711,10.23281765,-0.06115314,-0.000399694,-0.007727412,-22,32,75,-2,-8,-0.119710088,2.419340849,10.23281765,0.053292494,-0.027179174,0.038104136,18,32,-20,-23,52
1693677946968326000,1.031900883,-0.85353291,10.23640919,-0.061019909,-0.000266462,-0.007594181,-32,39,80,3,-13,-0.113724582,2.419340849,10.22802925,0.053159267,-0.027179174,0.038104136,15,31,-21,-27,50
1693677946969326000,1.031900883,-0.85473001,10.24000072,-0.060886677,-0.000266462,-0.007594181,-25,41,79,-5,-15,-0.117315881,2.41694665,10.22683239,0.053159267,-0.027179174,0.037970904,20,35,-28,-26,48
1693677946970326000,1.030703783,-0.85353291,10.24478912,-0.060886677,-0.000266462,-0.007727412,-24,36,76,8,-13,-0.116118781,2.41455245,10.22563553,0.053425729,-0.027045943,0.037970904,15,42,-24,-22,53
1693677946971326000,1.030703783,-0.852335811,10.24478912,-0.060886677,-0.000266462,-0.007727412,-29,41,76,6,-13,-0.116118781,2.41574955,10.22324085,0.053558957,-0.027045943,0.037970904,20,33,-32,-22,53
1693677947020294700,1.023521185,-0.852335811,10.23880386,-0.060753446,-0.000399694,-0.007860643,-27,34,87,3,-15,-0.117315881,2.422932148,10.24598598,0.0528928,-0.027045943,0.037837673,14,39,-25,-22,49
1693677947021294700,1.022324085,-0.852335811,10.23760605,-0.060886677,-0.000266462,-0.007594181,-30,37,81,2,-14,-0.116118781,2.421735048,10.24359226,0.053026035,-0.027045943,0.037837673,11,36,-28,-24,49
1693677947022294700,1.023521185,-0.85473001,10.24000072,-0.060753446,0.0,-0.007460949,-21,32,77,6,-16,-0.117315881,2.420537949,10.23760605,0.053026035,-0.027179174,0.037837673,17,41,-25,-23,52
1693677947023294700,1.024718285,-0.857124209,10.23760605,-0.060886677,-0.000133231,-0.007594181,-26,38,77,6,-12,-0.116118781,2.41694665,10.23401546,0.053159267,-0.027045943,0.037837673,18,32,-21,-33,54
1693677947024294700,1.024718285,-0.858321309,10.23401546,-0.061019909,-0.000133231,-0.007594181,-24,35,77,6,-15,-0.116118781,2.418143749,10.23401546,0.053026035,-0.027179174,0.037704438,19,41,-27,-22,53
1693677947061271000,1.023521185,-0.847547412,10.22204399,-0.061419602,-0.000133231,-0.007993874,-31,35,80,6,-15,-0.110133275,2.41574955,10.23880386,0.052759573,-0.026646247,0.037704438,18,31,-23,-24,53
1693677947062271000,1.024718285,-0.849941611,10.21486187,-0.061286367,0.0,-0.007993874,-31,39,79,7,-11,-0.107739076,2.41574955,10.23760605,0.052626338,-0.026646247,0.037704438,19,41,-24,-23,44
1693677947063271000,1.024718285,-0.85473001,10.21725559,-0.06115314,0.0,-0.008127105,-24,36,79,6,-11,-0.104147777,2.41694665,10.24119759,0.052626338,-0.02691271,0.037837673,16,34,-24,-22,39
1693677947064271000,1.025915384,-0.858321309,10.22443867,-0.06115314,0.0,-0.007993874,-30,32,87,6,-12,-0.10295067,2.41694665,10.23401546,0.052759573,-0.02691271,0.037837673,22,36,-24,-17,51
1693677947065271000,1.025915384,-0.859518409,10.22563553,-0.06115314,0.000133231,-0.007993874,-28,38,82,6,-13,-0.10295067,2.41574955,10.23042393,0.052759573,-0.027045943,0.038104136,20,35,-29,-28,44
1693677947101248400,1.018732786,-0.852335811,10.22683239,-0.061286367,-0.000266462,-0.007460949,-21,37,83,10,-9,-0.113724582,2.421735048,10.23521233,0.053159267,-0.026646247,0.037837673,20,35,-28,-30,52
1693677947102248400,1.021126986,-0.85353291,10.23042393,-0.061286367,-0.000133231,-0.007327718,-28,35,75,9,-17,-0.112527482,2.419340849,10.23401546,0.053292494,-0.026646247,0.037837673,13,36,-27,-28,52
1693677947103248400,1.021126986,-0.85592711,10.22922707,-0.06115314,-0.000399694,-0.007327718,-34,41,85,6,-15,-0.111330383,2.419340849,10.23401546,0.053026035,-0.026646247,0.037704438,14,40,-21,-20,49
1693677947104248400,1.022324085,-0.85592711,10.22443867,-0.061286367,-0.000266462,-0.007327718,-28,43,85,8,-14,-0.112527482,2.418143749,10.23162079,0.053159267,-0.026646247,0.037837673,14,37,-21,-24,52
1693677947105248400,1.027112484,-0.85473001,10.22802925,-0.061286367,-0.000266462,-0.007327718,-27,42,81,10,-13,-0.113724582,2.418143749,10.23521233,0.053292494,-0.02691271,0.037837673,9,43,-21,-28,50
1693677947143224400,1.036689281,-0.858321309,10.22324085,-0.061286367,-0.000133231,-0.008393568,-28,37,79,3,-13,-0.111330383,2.41455245,10.24000072,0.053292494,-0.027845331,0.037837673,14,33,-29,-22,49
1693677947144224400,1.039083481,-0.859518409,10.22683239,-0.061286367,-0.000133231,-0.008393568,-31,38,75,4,-16,-0.111330383,2.41455245,10.24359226,0.053292494,-0.02797856,0.037704438,17,30,-21,-27,55
1693677947145224400,1.04147768,-0.860715508,10.22324085,-0.06115314,0.0,-0.008393568,-31,36,80,2,-15,-0.110133275,2.41455245,10.24239445,0.053292494,-0.02797856,0.037704438,17,35,-21,-24,50
1693677947146224400,1.04147768,-0.858321309,10.22802925,-0.06115314,0.000133231,-0.008260337,-28,41,85,4,-9,-0.110133275,2.41694665,10.24239445,0.053159267,-0.027578866,0.037837673,22,39,-27,-23,50
1693677947147224400,1.04147768,-0.859518409,10.23401546,-0.060886677,0.000266462,-0.008260337,-23,40,81,2,-11,-0.112527482,2.41335535,10.24119759,0.053026035,-0.027578866,0.037970904,14,32,-28,-22,50
1693677947182201700,1.04147768,-0.859518409,10.21845245,-0.060886677,0.0,-0.007993874,-28,46,89,10,-11,-0.107739076,2.420537949,10.22802925,0.052759573,-0.027312404,0.037704438,19,41,-21,-27,49
1693677947183201700,1.037886381,-0.858321309,10.21486187,-0.060886677,0.0,-0.007993874,-26,38,80,3,-11,-0.107739076,2.422932148,10.22443867,0.0528928,-0.027312404,0.037837673,20,42,-20,-20,54
1693677947184201700,1.042674899,-0.860715508,10.21845245,-0.061019909,-0.000133231,-0.008127105,-24,38,80,6,-9,-0.107739076,2.420537949,10.21965027,0.053159267,-0.027445635,0.037704438,13,37,-21,-20,45
1693677947185201700,1.040280581,-0.860715508,10.21725559,-0.061019909,-0.000133231,-0.008127105,-23,41,85,10,-9,-0.104147777,2.419340849,10.21965027,0.053159267,-0.027578866,0.037970904,18,31,-27,-28,52
1693677947186201700,1.040280581,-0.857124209,10.21965027,-0.061019909,0.0,-0.008127105,-30,43,83,8,-7,-0.104147777,2.419340849,10.22563553,0.053026035,-0.027578866,0.038104136,10,39,-32,-27,48
1693677947221180800,1.028309584,-0.861912608,10.22922707,-0.060886677,0.000133231,-0.007993874,-28,47,85,10,-9,-0.107739076,2.420537949,10.23521233,0.0528928,-0.02691271,0.037970904,14,44,-20,-16,52
