timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1693678206499767000,-2,1,14,1,-6,-5,-17,-5
1693678206501766500,2,4,2,-5,-1,-1,3,-1
1693678206502766800,2,-6,-9,6,4,12,-6,0
1693678206504765300,0,4,16,1,-3,-22,8,1
1693678206505764200,-2,-6,-19,-8,0,2,-3,0
1693678206507763500,-8,-17,-62,-10,3,-4,-1,-3
1693678206508763000,-1,10,53,-19,-14,-4,-4,-3
1693678206509762200,6,4,31,40,-2,-1,-1,3
1693678206510761700,-2,-4,-12,9,4,3,8,1
1693678206512759600,0,-6,-9,-1,-16,-8,-10,-2
1693678206513759300,-6,-7,-54,-53,11,4,-5,-2
1693678206515758400,1,-1,-11,34,7,-10,-7,-1
1693678206525753100,1,8,67,16,-19,-1,-1,-3
1693678206527752000,-1,0,-28,-38,6,-6,5,1
1693678206537745500,-2,-9,-15,9,9,25,-1,7
1693678206538745800,-2,0,15,-49,-8,51,-2,-10
1693678206541743400,-8,-10,-84,-81,46,-47,-2,-1
1693678206542744600,5,-7,5,39,-14,0,12,3
1693678206564731600,-5,15,34,61,7,16,7,0
1693678206565729700,2,-10,-28,59,-29,-5,4,5
1693678206566729100,-3,-7,14,44,32,-77,-18,-7
1693678206567728500,8,16,62,23,-5,74,9,6
1693678206610704200,21,40,110,111,12,58,5,8
1693678206612703200,-6,-12,-50,-6,92,21,9,-9
1693678206613702500,-7,-5,22,-5,-9,-9,-20,-10
1693678206614701800,-7,-17,-50,-20,-32,-35,-16,-6
1693678206615700900,6,19,20,44,87,-50,6,2
1693678206617700500,2,20,20,65,20,62,-3,0
1693678206618699000,-8,-20,-94,80,69,-43,-1,-3
1693678206619698500,-9,-30,-75,-113,-69,12,11,1
1693678206623696000,-8,41,72,-25,14,-31,-10,-7
1693678206624699000,-16,-48,-112,-73,-103,-61,-14,-10
1693678206632691100,32,71,82,63,-16,10,32,18
1693678206633691800,11,8,-56,42,-33,39,13,2
1693678206638688000,-31,-93,-128,-128,3,-7,-21,-13
1693678206639688200,25,55,85,54,-12,-86,-5,15
1693678206665672100,-1,15,47,45,-87,14,-7,0
1693678206666671200,1,18,45,35,114,-2,24,1
1693678206667670700,-6,-29,-112,-49,-76,-55,-3,-8
1693678206668670900,-4,-10,-12,114,1,28,-17,1
1693678206685660400,-2,-25,-70,-79,96,44,7,-3
1693678206687659500,2,25,96,50,8,-4,7,-2
1693678206688677800,15,36,37,127,50,13,34,5
1693678206689680500,-10,-27,-81,-108,-12,44,-25,-11
1693678206698652700,-29,-46,-128,-128,14,-2,-17,-23
1693678206699656600,8,27,92,16,-34,-60,-55,7
1693678206705651900,0,7,-14,-86,-66,42,5,-1
1693678206707659600,12,27,109,-23,-59,-33,30,9
1693678206738630900,3,-4,21,-45,16,-40,1,3
1693678206739630400,-1,-26,-86,-60,33,0,4,-9
1693678206741651300,-11,-9,13,-23,-48,34,6,6
1693678206742650400,4,31,76,88,30,-64,-14,3
1693678206744628600,-2,-14,-18,-52,-52,2,0,0
1693678206746626400,8,16,38,21,5,20,18,7
1693678206747627200,1,-3,-3,-21,8,-41,-24,-4
1693678206749628300,-6,-18,-50,-39,19,31,-11,-7
1693678206759622200,-2,0,14,51,31,52,1,2
1693678206761639500,-1,0,-10,20,-31,-32,-9,0
1693678206765616800,-5,-5,-14,1,21,59,18,-2
1693678206767614900,-3,-8,-27,-24,32,14,8,-7
1693678206781605500,5,13,43,38,-32,-2,14,10
1693678206783604300,-7,-13,-25,-25,11,20,-24,-4
1693678206784603900,-2,-3,-17,9,3,-16,-6,-1
1693678206785603200,-12,2,6,-7,-10,9,30,56
1693678206814589200,14,2,17,13,-13,-18,22,13
1693678206815587500,-10,-6,-31,1,13,13,-28,-72
1693678206816587300,-21,-11,-9,10,11,-15,-33,-13
1693678206817587500,16,-3,-3,-5,-7,3,2,-31
1693678206834577300,-57,7,-1,3,5,20,-45,-19
1693678206836576200,-17,-15,-24,-5,17,11,53,77
1693678206838573700,-8,-1,15,12,-10,1,8,14
1693678206839572600,41,-2,-13,-25,1,7,-6,40
1693678206841571200,45,-11,-10,2,-4,-14,-20,-49
1693678206842573500,-6,3,5,3,-3,1,3,23
1693678206848566600,-88,-13,0,5,-6,-8,-13,-67
1693678206849568300,-30,1,-12,-2,8,14,57,18
1693678206863560800,-34,1,3,11,4,-12,-43,-16
1693678206865559200,97,-6,-9,2,-11,-9,11,64
1693678206866558100,13,11,-3,-6,6,9,8,23
1693678206867558300,-100,-15,-3,-6,8,4,-19,-88
1693678206886545300,92,13,12,11,-5,11,22,24
1693678206888544700,-39,8,1,-1,8,13,8,-3
1693678206889543400,0,-1,-6,0,-1,-3,5,30
1693678206890544300,-36,-2,-3,-8,-8,-2,12,39
1693678206910531700,-19,-11,-3,1,-4,-8,-36,-61
1693678206912532400,56,7,0,11,12,13,11,10
1693678206913531700,60,13,5,7,-1,-9,20,6
1693678206914530500,58,2,2,0,1,3,-9,44
1693678206924524700,-75,-14,-2,-6,-4,-12,-18,15
1693678206925545500,-9,-10,-10,0,8,15,-7,-19
1693678206927525700,-12,0,-1,-4,-6,-5,-9,-56
1693678206928524200,48,5,3,3,3,12,19,-25
1693678206940517900,52,9,7,5,-4,1,18,35
1693678206941516200,-35,3,1,-1,-2,3,5,-53
1693678206945533400,-37,-4,-5,-5,-9,0,-22,41
1693678206947514700,-51,-11,-4,-14,-8,2,13,-83
1693678206962506900,67,23,5,1,-3,-28,50,115
1693678206965501200,-45,-4,-1,1,-5,-5,-5,-113
1693678206967503200,-37,-17,-7,-4,1,8,6,-85
1693678206968515900,9,10,-4,-4,3,10,-13,79
1693678206983489100,-9,12,7,12,9,34,62,-26
1693678206986491400,16,-1,1,1,5,-2,-10,45
