timestamp,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,left_data_flex_1,left_data_flex_2,left_data_flex_3,left_data_flex_4,left_data_flex_5,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
1695161189128743500,-9.083600998,-2.124854088,-0.142454997,-0.104453288,0.047030624,-0.035039816,1,18,-5,14,49,-8.780735016,3.525461912,0.987608194,0.08513476,-0.124038287,0.055823889,-50,-9,-46,5,176
1695161189129743500,-9.085995674,-2.127248287,-0.141257897,-0.103920363,0.048362937,-0.033973966,-1,17,-6,14,46,-8.77834034,3.509899616,0.997184992,0.090197548,-0.12616998,0.057422664,-50,-8,-47,8,176
1695161189130743500,-9.089587212,-2.130839586,-0.14844051,-0.103653908,0.049428791,-0.032908116,-1,17,-5,10,46,-8.774748802,3.505111217,1.00317049,0.095660031,-0.127635539,0.059421133,-54,-5,-55,6,176
1695161189131743500,-9.096769333,-2.130839586,-0.154426008,-0.103120975,0.050094947,-0.031842265,-3,18,-4,12,47,-8.774748802,3.505111217,0.987608194,0.103254206,-0.130699843,0.061952524,-53,-2,-47,5,175
1695161189132743500,-9.102754593,-2.133233786,-0.154426008,-0.10258805,0.049961712,-0.030776417,-1,20,-1,13,46,-8.77834034,3.499125719,0.984016895,0.107650839,-0.133098006,0.063284837,-51,-9,-44,6,176
1695161189189437800,-9.126696587,-2.181117773,-0.114921682,-0.084468603,0.048762634,-0.006261868,-1,22,-1,14,47,-8.82263279,3.527856112,1.017535686,0.206375197,-0.179995403,0.117643185,-70,-12,-41,2,172
1695161189190437800,-9.131484985,-2.184709072,-0.116118781,-0.083535992,0.049562022,-0.004796324,1,19,-5,13,46,-8.828619003,3.541024208,1.019929886,0.208906576,-0.185857579,0.119108729,-66,-7,-49,4,174
1695161189191437800,-9.133879662,-2.189497471,-0.111330383,-0.08233691,0.050094947,-0.003330781,-1,22,-1,13,46,-8.820239067,3.539827108,1.023521185,0.213436455,-0.192385912,0.121107198,-67,-7,-49,5,178
1695161189192437800,-9.139864922,-2.196680069,-0.110133275,-0.081004597,0.050627869,-0.001865237,-1,20,-6,12,46,-8.815450668,3.550601006,1.034295082,0.218765706,-0.198914245,0.123638593,-72,-9,-47,3,174
1695161189193437800,-9.143456459,-2.201468468,-0.107739076,-0.079539053,0.051294025,-0.000399694,-1,20,-5,11,46,-8.808267593,3.562572241,1.048660398,0.222229704,-0.205309346,0.125503823,-73,-8,-49,2,176
