timestamp,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7
1.6951613919384305e+18,0.0,1.0,2.0,1.0,0.0,-1.0,-1.0,0.0
1.6951613919394245e+18,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0
1.6951613919394245e+18,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0
1.6951613919394245e+18,-2.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0
1.695161391940425e+18,1.0,0.0,-2.0,-2.0,-1.0,-1.0,0.0,-1.0
1.695161391940425e+18,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0
1.6951613919434227e+18,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,-2.0
1.6951613919434227e+18,-1.0,-1.0,-1.0,1.0,-2.0,-1.0,0.0,0.0
1.6951613919454397e+18,-2.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0
1.695161391946421e+18,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0
1.6951613919564168e+18,1.0,-1.0,-2.0,-3.0,0.0,2.0,-1.0,1.0
1.6951613919564168e+18,0.0,-1.0,-2.0,-4.0,1.0,0.0,0.0,-2.0
1.695161391969407e+18,0.0,-2.0,-1.0,5.0,-2.0,-3.0,0.0,1.0
1.6951613919704074e+18,-1.0,-1.0,-1.0,-3.0,-2.0,-1.0,-2.0,0.0
1.695161391977404e+18,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0
1.695161391977404e+18,0.0,1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0
1.6951613919843988e+18,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,-1.0
1.6951613919854085e+18,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-3.0,-2.0
1.6951613920114056e+18,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,-1.0,0.0
1.695161392012385e+18,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,-1.0
1.695161392012385e+18,0.0,-2.0,-2.0,-2.0,-2.0,0.0,1.0,-3.0
1.695161392012385e+18,0.0,1.0,0.0,-2.0,0.0,-1.0,1.0,0.0
1.6951613920293952e+18,-1.0,-3.0,0.0,-2.0,-1.0,-2.0,0.0,-1.0
1.695161392030373e+18,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-2.0
1.6951613920313948e+18,-1.0,-2.0,0.0,0.0,0.0,-1.0,1.0,0.0
1.6951613920313948e+18,-1.0,-2.0,0.0,-2.0,-1.0,0.0,0.0,0.0
1.6951613920463644e+18,-1.0,0.0,-1.0,1.0,0.0,-2.0,0.0,-1.0
