,timestamp,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z,right_data_flex_1,right_data_flex_2,right_data_flex_3,right_data_flex_4,right_data_flex_5
4,1693677709282107300,-0.110133275,2.420537949,10.20049667,0.055157732,-0.026513018,0.037304748,13,30,-25,-27,54
0,1693677709295095700,-0.104147777,2.406172752,10.20648193,0.054624807,-0.02691271,0.037970904,21,36,-19,-20,54
1,1693677709296095700,-0.10295067,2.404975653,10.21246719,0.054624807,-0.026646247,0.037970904,17,45,-22,-24,53
2,1693677709297095700,-0.099359371,2.403778553,10.21007347,0.054624807,-0.026646247,0.037970904,7,37,-28,-30,54
3,1693677709298095700,-0.10295067,2.402581453,10.21127033,0.054758042,-0.026513018,0.037970904,9,30,-31,-26,51
4,1693677709299095700,-0.105344877,2.401384354,10.21246719,0.054758042,-0.026379786,0.037837673,17,33,-28,-20,50
0,1693677709356384400,-0.114921682,2.403778553,10.20528507,0.054358348,-0.027045943,0.038503829,19,37,-20,-30,52
1,1693677709357384400,-0.112527482,2.404975653,10.20887566,0.054225113,-0.02691271,0.038370594,14,33,-25,-22,49
2,1693677709358384400,-0.108936176,2.406172752,10.20887566,0.054225113,-0.026646247,0.038370594,7,30,-31,-30,48
3,1693677709359384400,-0.111330383,2.406172752,10.21246719,0.054225113,-0.026646247,0.038237367,18,32,-33,-28,45
4,1693677709360384400,-0.111330383,2.406172752,10.21007347,0.054225113,-0.026513018,0.038104136,13,32,-21,-24,55
0,1693677709426834900,-0.105344877,2.410961151,10.21486187,0.054758042,-0.026246555,0.037837673,20,33,-29,-28,51
1,1693677709427834900,-0.106541976,2.412158251,10.21725559,0.054758042,-0.026113322,0.037970904,20,33,-29,-28,52
2,1693677709428834900,-0.106541976,2.412158251,10.21845245,0.054758042,-0.025980091,0.037970904,13,35,-29,-27,50
3,1693677709429834900,-0.104147777,2.41335535,10.21366405,0.055024505,-0.026113322,0.037970904,18,44,-21,-24,48
4,1693677709430834900,-0.105344877,2.410961151,10.21605873,0.05489127,-0.026246555,0.038104136,14,36,-24,-27,49
0,1693677709477498100,-0.113724582,2.407369852,10.20648193,0.054358348,-0.026379786,0.037704438,17,33,-21,-31,50
1,1693677709478498100,-0.114921682,2.407369852,10.20648193,0.054358348,-0.026246555,0.037837673,10,30,-27,-31,48
2,1693677709479498100,-0.114921682,2.408566952,10.2028904,0.054225113,-0.026379786,0.037837673,14,41,-31,-24,50
3,1693677709480498100,-0.112527482,2.410961151,10.20767879,0.054225113,-0.026513018,0.037970904,17,40,-27,-27,49
4,1693677709481498100,-0.116118781,2.41335535,10.20408726,0.054225113,-0.026513018,0.037837673,16,44,-21,-24,53
0,1693677709557412800,-0.120907187,2.41455245,10.22443867,0.054091886,-0.026379786,0.037837673,17,32,-26,-30,54
1,1693677709558412800,-0.120907187,2.41574955,10.22443867,0.053958651,-0.026513018,0.037704438,7,14,-23,-22,54
2,1693677709559412800,-0.119710088,2.41455245,10.21965027,0.054225113,-0.026779478,0.037837673,13,40,-25,-24,51
3,1693677709560412800,-0.119710088,2.41335535,10.21486187,0.054091886,-0.026779478,0.037837673,19,43,-22,-19,55
4,1693677709561412800,-0.118512981,2.412158251,10.21605873,0.054091886,-0.026779478,0.037837673,15,41,-33,-29,55
0,1693677709624428700,-0.110133275,2.41694665,10.21965027,0.054358348,-0.026379786,0.037038282,6,34,-25,-27,49
1,1693677709625428700,-0.111330383,2.41574955,10.22204399,0.054358348,-0.026246555,0.037304748,9,40,-24,-23,52
2,1693677709626428700,-0.108936176,2.410961151,10.21725559,0.054225113,-0.026379786,0.037437979,18,32,-25,-24,54
3,1693677709627428700,-0.110133275,2.41455245,10.21486187,0.054225113,-0.026113322,0.037304748,20,35,-28,-20,52
4,1693677709628428700,-0.108936176,2.41574955,10.21366405,0.054091886,-0.026246555,0.037304748,17,31,-27,-26,50
0,1693677709677518500,-0.112527482,2.419340849,10.18134308,0.054758042,-0.026113322,0.03757121,10,35,-29,-24,48
1,1693677709678518500,-0.114921682,2.419340849,10.18613148,0.054758042,-0.026113322,0.037704438,13,33,-21,-29,48
2,1693677709679518500,-0.114921682,2.420537949,10.1885252,0.054624807,-0.026246555,0.037704438,18,30,-25,-27,53
3,1693677709680518500,-0.113724582,2.424129248,10.18732834,0.054624807,-0.026379786,0.037704438,18,41,-18,-24,49
4,1693677709681518500,-0.110133275,2.425326347,10.19091988,0.054624807,-0.026513018,0.037704438,17,33,-20,-24,48
0,1693677709744652600,-0.114921682,2.407369852,10.2028904,0.054491576,-0.026646247,0.03757121,15,35,-20,-22,50
1,1693677709745652600,-0.116118781,2.408566952,10.20528507,0.054624807,-0.026513018,0.03757121,13,33,-23,-24,50
2,1693677709746652600,-0.117315881,2.408566952,10.20169353,0.054624807,-0.026646247,0.03757121,20,39,-21,-24,54
3,1693677709747652600,-0.117315881,2.410961151,10.19570827,0.054358348,-0.026779478,0.03757121,25,35,-24,-18,46
4,1693677709748652600,-0.116118781,2.410961151,10.19570827,0.054358348,-0.026779478,0.037704438,15,44,-22,-30,48
0,1693677709837300600,-0.113724582,2.410961151,10.21486187,0.054491576,-0.026513018,0.037837673,18,39,-26,-22,51
1,1693677709838300600,-0.111330383,2.41335535,10.21845245,0.054624807,-0.026513018,0.037704438,23,37,-28,-24,57
2,1693677709839300600,-0.112527482,2.41335535,10.21845245,0.054624807,-0.026379786,0.037704438,19,35,-23,-24,53
3,1693677709840300600,-0.116118781,2.410961151,10.21845245,0.054624807,-0.026513018,0.037837673,17,30,-19,-26,50
4,1693677709841300600,-0.114921682,2.409764051,10.21605873,0.054491576,-0.026513018,0.037970904,11,39,-25,-23,50
0,1693677709924495100,-0.117315881,2.403778553,10.21007347,0.054491576,-0.026379786,0.037704438,11,31,-22,-24,52
1,1693677709925495100,-0.118512981,2.403778553,10.20887566,0.054624807,-0.026379786,0.037837673,16,36,-20,-24,54
2,1693677709926495100,-0.119710088,2.404975653,10.20648193,0.054624807,-0.026379786,0.037970904,15,36,-23,-24,50
3,1693677709927495100,-0.117315881,2.404975653,10.20767879,0.054491576,-0.026246555,0.038104136,19,40,-28,-20,49
4,1693677709928495100,-0.112527482,2.404975653,10.21007347,0.054358348,-0.026246555,0.037970904,10,35,-27,-28,49
0,1693677709979462800,-0.116118781,2.41455245,10.20528507,0.054358348,-0.025980091,0.03757121,20,44,-21,-20,53
1,1693677709980462800,-0.117315881,2.412158251,10.20767879,0.054491576,-0.026113322,0.03757121,17,33,-25,-20,52
2,1693677709981462800,-0.119710088,2.41335535,10.20887566,0.054491576,-0.026113322,0.03757121,13,30,-25,-23,54
3,1693677709982462800,-0.118512981,2.410961151,10.21127033,0.054358348,-0.026113322,0.03757121,15,28,-23,-28,46
4,1693677709983462800,-0.116118781,2.409764051,10.21366405,0.054624807,-0.026246555,0.03757121,17,37,-21,-31,48
0,1693677710039171400,-0.107739076,2.409764051,10.21965027,0.054491576,-0.025980091,0.038503829,17,41,-24,-20,54
1,1693677710040171400,-0.112527482,2.409764051,10.21845245,0.054624807,-0.026113322,0.038370594,20,34,-24,-24,48
2,1693677710041171400,-0.112527482,2.406172752,10.22443867,0.054624807,-0.026113322,0.038503829,9,30,-29,-27,52
3,1693677710042171400,-0.111330383,2.407369852,10.22443867,0.054624807,-0.026246555,0.038503829,17,31,-28,-24,50
4,1693677710043171400,-0.112527482,2.409764051,10.22084713,0.054491576,-0.026113322,0.038370594,13,44,-23,-28,52
0,1693677710100222800,-0.117315881,2.407369852,10.21605873,0.054491576,-0.026246555,0.038237367,10,30,-24,-23,52
1,1693677710101222800,-0.118512981,2.407369852,10.21845245,0.054624807,-0.026379786,0.037970904,14,33,-31,-21,53
2,1693677710102222800,-0.119710088,2.408566952,10.22204399,0.054624807,-0.026379786,0.037970904,14,32,-28,-27,45
3,1693677710103222800,-0.120907187,2.408566952,10.21845245,0.054624807,-0.026513018,0.037970904,14,33,-23,-22,51
4,1693677710104222800,-0.119710088,2.409764051,10.21965027,0.054624807,-0.026646247,0.037970904,20,44,-17,-19,50
0,1693677710166448100,-0.114921682,2.41335535,10.21127033,0.054758042,-0.025980091,0.037837673,18,35,-30,-28,46
1,1693677710167448100,-0.116118781,2.41455245,10.20767879,0.05489127,-0.026113322,0.037837673,18,41,-25,-30,50
2,1693677710168448100,-0.118512981,2.41694665,10.20648193,0.05489127,-0.025846859,0.037704438,14,31,-24,-27,49
3,1693677710169448100,-0.116118781,2.41455245,10.20887566,0.055024505,-0.025980091,0.037704438,22,39,-21,-26,46
4,1693677710170448100,-0.113724582,2.41455245,10.21246719,0.055157732,-0.025980091,0.037704438,20,36,-22,-20,55
0,1693677710224515000,-0.110133275,2.412158251,10.22204399,0.055024505,-0.026779478,0.03757121,21,33,-27,-28,50
1,1693677710225515000,-0.110133275,2.412158251,10.22084713,0.055024505,-0.02691271,0.037437979,14,32,-25,-23,56
2,1693677710226515000,-0.112527482,2.412158251,10.22443867,0.055024505,-0.02691271,0.03757121,19,44,-21,-23,48
3,1693677710227515000,-0.114921682,2.412158251,10.22443867,0.055024505,-0.02691271,0.03757121,11,35,-20,-24,47
4,1693677710228515000,-0.112527482,2.41694665,10.22324085,0.055024505,-0.02691271,0.037704438,15,35,-21,-20,50
0,1693677710314483600,-0.117315881,2.406172752,10.21127033,0.054358348,-0.02571363,0.03757121,17,33,-25,-28,50
1,1693677710315483600,-0.116118781,2.408566952,10.21127033,0.054491576,-0.02571363,0.03757121,20,34,-23,-26,52
2,1693677710316483600,-0.119710088,2.410961151,10.21127033,0.054491576,-0.025980091,0.037704438,14,42,-22,-20,53
3,1693677710317483600,-0.122104287,2.41455245,10.21007347,0.054491576,-0.026113322,0.03757121,20,32,-25,-17,55
4,1693677710318483600,-0.123301387,2.412158251,10.21127033,0.054491576,-0.026379786,0.037704438,20,43,-19,-23,52
0,1693677710368673600,-0.107739076,2.402581453,10.21246719,0.054491576,-0.025846859,0.038370594,7,30,-25,-22,50
1,1693677710369673600,-0.110133275,2.404975653,10.21007347,0.054491576,-0.025846859,0.038503829,17,34,-26,-24,50
2,1693677710370673600,-0.108936176,2.403778553,10.20887566,0.054624807,-0.025846859,0.038370594,21,35,-24,-27,52
3,1693677710371673600,-0.110133275,2.402581453,10.20408726,0.054624807,-0.025846859,0.038503829,20,40,-28,-18,55
4,1693677710372673600,-0.111330383,2.404975653,10.20528507,0.054491576,-0.025846859,0.038503829,21,44,-24,-23,48
0,1693677710455179900,-0.110133275,2.404975653,10.21845245,0.054491576,-0.026246555,0.038104136,14,35,-24,-31,46
1,1693677710456179900,-0.108936176,2.403778553,10.21845245,0.054225113,-0.026113322,0.038104136,13,35,-28,-22,50
2,1693677710457179900,-0.106541976,2.404975653,10.21486187,0.054491576,-0.025980091,0.038237367,20,33,-19,-17,55
3,1693677710458179900,-0.104147777,2.407369852,10.21366405,0.054491576,-0.026113322,0.038104136,21,37,-23,-23,44
4,1693677710459179900,-0.104147777,2.409764051,10.21246719,0.054491576,-0.026246555,0.038104136,17,35,-25,-25,52
0,1693677710561467900,-0.119710088,2.408566952,10.20767879,0.05489127,-0.026646247,0.038104136,11,37,-23,-22,52
1,1693677710562467900,-0.120907187,2.408566952,10.20767879,0.054624807,-0.026646247,0.037970904,19,43,-20,-26,46
2,1693677710563467900,-0.120907187,2.406172752,10.21127033,0.054491576,-0.026646247,0.037837673,19,42,-25,-24,52
3,1693677710564467900,-0.120907187,2.406172752,10.21366405,0.054624807,-0.026779478,0.037837673,17,41,-21,-20,55
4,1693677710565467900,-0.117315881,2.406172752,10.21246719,0.054624807,-0.026779478,0.037704438,-3,41,-24,-27,52
0,1693677710614439400,-0.110133275,2.41455245,10.2028904,0.054491576,-0.026379786,0.037437979,13,33,-21,-22,49
1,1693677710615439400,-0.110133275,2.412158251,10.20408726,0.054491576,-0.026379786,0.03757121,21,46,-18,-18,53
2,1693677710616439400,-0.106541976,2.410961151,10.21007347,0.054358348,-0.026246555,0.03757121,18,35,-23,-28,51
3,1693677710617439400,-0.105344877,2.410961151,10.21007347,0.054225113,-0.026246555,0.03757121,20,36,-25,-20,48
4,1693677710618439400,-0.107739076,2.410961151,10.21007347,0.054225113,-0.026113322,0.037704438,20,35,-24,-24,50
0,1693677710644504300,-0.113724582,2.408566952,10.20767879,0.05489127,-0.026513018,0.038104136,20,44,-27,-17,48
1,1693677710645504300,-0.111330383,2.409764051,10.2028904,0.054758042,-0.026246555,0.038104136,20,41,-25,-23,45
2,1693677710646504300,-0.113724582,2.406172752,10.20528507,0.054758042,-0.026246555,0.037970904,20,40,-22,-24,49
3,1693677710647504300,-0.112527482,2.407369852,10.20408726,0.054624807,-0.026246555,0.037970904,20,32,-29,-24,50
4,1693677710648504300,-0.116118781,2.410961151,10.20408726,0.054624807,-0.026379786,0.037837673,15,41,-28,-26,48
0,1693677710706542800,-0.096965171,2.41574955,10.21246719,0.05489127,-0.026246555,0.037704438,20,41,-20,-22,53
1,1693677710707542800,-0.095768064,2.41455245,10.21127033,0.05489127,-0.026246555,0.037704438,20,36,-23,-26,50
2,1693677710708542800,-0.099359371,2.412158251,10.21605873,0.05489127,-0.026246555,0.03757121,13,36,-21,-24,51
3,1693677710709542800,-0.099359371,2.412158251,10.21246719,0.054758042,-0.026246555,0.03757121,19,31,-31,-24,49
4,1693677710710542800,-0.10055647,2.412158251,10.20767879,0.054624807,-0.026379786,0.03757121,19,32,-28,-25,50
0,1693677710768221400,-0.107739076,2.407369852,10.2028904,0.054491576,-0.026379786,0.037704438,16,41,-23,-20,55
1,1693677710769221400,-0.107739076,2.408566952,10.20049667,0.054624807,-0.026379786,0.037704438,11,40,-22,-28,49
2,1693677710770221400,-0.105344877,2.407369852,10.20049667,0.054624807,-0.026513018,0.037837673,15,31,-23,-32,52
3,1693677710771221400,-0.106541976,2.409764051,10.20169353,0.054758042,-0.026646247,0.037970904,11,34,-21,-26,46
4,1693677710772221400,-0.104147777,2.409764051,10.2028904,0.054758042,-0.026646247,0.037970904,18,35,-21,-28,53
0,1693677710855012600,-0.108936176,2.409764051,10.22324085,0.054091886,-0.026379786,0.037437979,13,35,-23,-23,52
1,1693677710856012600,-0.111330383,2.409764051,10.21965027,0.053958651,-0.026246555,0.037437979,10,36,-21,-23,52
2,1693677710857012600,-0.110133275,2.410961151,10.21845245,0.053958651,-0.026246555,0.037437979,13,30,-28,-26,45
3,1693677710858012600,-0.108936176,2.410961151,10.21965027,0.053958651,-0.025980091,0.037437979,22,45,-22,-22,53
4,1693677710859012600,-0.107739076,2.410961151,10.21845245,0.054091886,-0.025846859,0.037437979,19,37,-32,-28,49
0,1693677710942220600,-0.113724582,2.412158251,10.21246719,0.054358348,-0.026246555,0.038237367,17,41,-25,-33,51
1,1693677710943220600,-0.112527482,2.408566952,10.21246719,0.054358348,-0.026379786,0.038237367,8,31,-21,-33,53
2,1693677710944220600,-0.111330383,2.407369852,10.21246719,0.054491576,-0.026646247,0.038237367,8,36,-28,-18,49
3,1693677710945220600,-0.112527482,2.409764051,10.21366405,0.054358348,-0.026646247,0.038237367,17,43,-24,-22,55
4,1693677710946220600,-0.114921682,2.408566952,10.21366405,0.054091886,-0.026646247,0.038104136,25,45,-23,-20,55
0,1693677710986492900,-0.113724582,2.41574955,10.21366405,0.054091886,-0.026246555,0.037837673,20,33,-28,-20,50
1,1693677710987492900,-0.114921682,2.41455245,10.21486187,0.054091886,-0.026246555,0.037837673,18,31,-28,-33,50
2,1693677710988492900,-0.114921682,2.41335535,10.21246719,0.054091886,-0.026113322,0.037970904,15,37,-17,-23,52
3,1693677710989492900,-0.114921682,2.412158251,10.21127033,0.054091886,-0.025980091,0.037970904,19,35,-27,-23,55
4,1693677710990492900,-0.113724582,2.409764051,10.21366405,0.054091886,-0.026113322,0.037970904,12,30,-25,-22,52
0,1693677711068478900,-0.111330383,2.412158251,10.22324085,0.054358348,-0.026379786,0.037970904,15,31,-24,-23,49
1,1693677711069478900,-0.113724582,2.408566952,10.22443867,0.054358348,-0.026379786,0.038104136,14,33,-23,-23,52
2,1693677711070478900,-0.114921682,2.409764051,10.22443867,0.054358348,-0.026113322,0.037970904,20,35,-24,-27,56
3,1693677711071478900,-0.112527482,2.407369852,10.21965027,0.054225113,-0.026113322,0.037970904,26,47,-27,-19,52
4,1693677711072478900,-0.114921682,2.407369852,10.21605873,0.054225113,-0.025980091,0.037837673,20,37,-28,-20,48
0,1693677711134995900,-0.111330383,2.41694665,10.20648193,0.055024505,-0.026246555,0.03757121,15,42,-25,-24,47
1,1693677711135995900,-0.111330383,2.41574955,10.20767879,0.05489127,-0.026113322,0.03757121,17,35,-21,-26,50
2,1693677711136995900,-0.114921682,2.41455245,10.20887566,0.05489127,-0.026379786,0.037437979,20,36,-19,-20,55
3,1693677711137995900,-0.114921682,2.409764051,10.21246719,0.05489127,-0.026379786,0.03757121,14,36,-23,-27,48
4,1693677711138995900,-0.118512981,2.407369852,10.21366405,0.055024505,-0.026246555,0.03757121,19,37,-25,-21,48
0,1693677711181945300,-0.114921682,2.41455245,10.20767879,0.055024505,-0.026646247,0.037437979,17,35,-25,-22,53
1,1693677711182945300,-0.113724582,2.41455245,10.21366405,0.055157732,-0.02691271,0.03757121,13,35,-25,-23,49
2,1693677711183945300,-0.113724582,2.41455245,10.21246719,0.055024505,-0.02691271,0.03757121,20,41,-20,-22,52
3,1693677711184945300,-0.116118781,2.412158251,10.21246719,0.05489127,-0.02691271,0.037704438,16,41,-19,-23,45
4,1693677711185945300,-0.116118781,2.412158251,10.21007347,0.05489127,-0.02691271,0.037837673,21,33,-23,-21,52
0,1693677711258486400,-0.114921682,2.407369852,10.21605873,0.054091886,-0.026113322,0.03757121,19,36,-27,-29,48
1,1693677711259486400,-0.113724582,2.409764051,10.21127033,0.054225113,-0.025980091,0.03757121,18,45,-19,-19,54
2,1693677711260486400,-0.116118781,2.410961151,10.21246719,0.054225113,-0.025980091,0.037837673,20,38,-20,-20,55
3,1693677711261486400,-0.118512981,2.410961151,10.21246719,0.054225113,-0.026113322,0.037837673,20,31,-24,-22,54
4,1693677711262486400,-0.117315881,2.409764051,10.20887566,0.054225113,-0.026246555,0.037837673,18,37,-21,-22,55
0,1693677711317135300,-0.110133275,2.406172752,10.21127033,0.054358348,-0.026379786,0.037437979,9,36,-22,-19,42
1,1693677711318135300,-0.108936176,2.406172752,10.21366405,0.054091886,-0.026379786,0.03757121,19,35,-25,-27,50
2,1693677711319135300,-0.107739076,2.407369852,10.21845245,0.054358348,-0.026246555,0.03757121,15,32,-29,-20,58
3,1693677711320135300,-0.110133275,2.408566952,10.21486187,0.054225113,-0.026379786,0.03757121,15,32,-24,-27,48
4,1693677711321135300,-0.111330383,2.408566952,10.21127033,0.054225113,-0.026246555,0.037837673,15,36,-28,-28,49
0,1693677711404240200,-0.111330383,2.406172752,10.21845245,0.054225113,-0.026379786,0.037704438,20,46,-24,-23,54
1,1693677711405240200,-0.116118781,2.407369852,10.22084713,0.054491576,-0.026646247,0.03757121,17,39,-24,-19,55
2,1693677711406240200,-0.114921682,2.407369852,10.22204399,0.054491576,-0.026646247,0.037437979,20,33,-24,-25,54
3,1693677711407240200,-0.113724582,2.409764051,10.22324085,0.054491576,-0.026513018,0.037304748,19,39,-23,-22,52
4,1693677711408240200,-0.117315881,2.410961151,10.22084713,0.054491576,-0.026379786,0.037437979,19,41,-27,-22,52
0,1693677711460661300,-0.117315881,2.410961151,10.22324085,0.054225113,-0.025580399,0.037837673,22,35,-27,-17,53
1,1693677711461661300,-0.114921682,2.409764051,10.21965027,0.054225113,-0.025580399,0.037704438,18,40,-20,-30,55
2,1693677711462661300,-0.117315881,2.410961151,10.21725559,0.054225113,-0.025313934,0.037704438,15,42,-21,-23,53
3,1693677711463661300,-0.118512981,2.409764051,10.21605873,0.054091886,-0.025313934,0.037704438,9,30,-29,-22,46
4,1693677711464661300,-0.117315881,2.406172752,10.21845245,0.054091886,-0.025313934,0.037704438,20,32,-21,-22,52
0,1693677711520523200,-0.117315881,2.403778553,10.20049667,0.053825419,-0.025846859,0.037837673,10,32,-20,-23,55
1,1693677711521523200,-0.118512981,2.403778553,10.2028904,0.053825419,-0.025580399,0.037704438,13,41,-29,-30,52
2,1693677711522523200,-0.118512981,2.406172752,10.20408726,0.053825419,-0.025580399,0.03757121,17,35,-27,-28,45
3,1693677711523523200,-0.120907187,2.406172752,10.20408726,0.053825419,-0.025980091,0.037437979,15,36,-19,-27,50
4,1693677711524523200,-0.122104287,2.408566952,10.20767879,0.054091886,-0.025980091,0.037704438,18,41,-22,-20,48
0,1693677711610883800,-0.112527482,2.419340849,10.21845245,0.054758042,-0.025980091,0.037038282,15,30,-28,-24,53
1,1693677711611883800,-0.113724582,2.41574955,10.21486187,0.054091886,-0.025180703,0.036771823,14,40,-21,-29,49
2,1693677711612883800,-0.118512981,2.412158251,10.21486187,0.053292494,-0.024248086,0.036638591,14,31,-27,-24,46
3,1693677711613883800,-0.120907187,2.409764051,10.21486187,0.053026035,-0.02384839,0.036638591,20,43,-21,-22,50
4,1693677711614883800,-0.123301387,2.409764051,10.20887566,0.053026035,-0.024114855,0.036771823,17,41,-23,-27,55
0,1693677711701974100,-0.106541976,2.424129248,10.23042393,0.055557426,-0.027445635,0.038503829,9,41,-17,-24,52
1,1693677711702974100,-0.105344877,2.421735048,10.23281765,0.055157732,-0.026779478,0.038104136,9,40,-28,-27,44
2,1693677711703974100,-0.10295067,2.41694665,10.23042393,0.054758042,-0.025980091,0.037704438,20,36,-19,-27,50
3,1693677711704974100,-0.104147777,2.41455245,10.22443867,0.054491576,-0.025447167,0.03757121,13,36,-23,-31,55
4,1693677711705974100,-0.107739076,2.41335535,10.22324085,0.054091886,-0.024647778,0.037437979,20,42,-21,-20,54
0,1693677711748966000,-0.122104287,2.401384354,10.22683239,0.054624807,-0.027045943,0.038104136,13,41,-19,-19,52
1,1693677711749966000,-0.119710088,2.403778553,10.22563553,0.054758042,-0.027179174,0.038104136,15,32,-24,-26,54
2,1693677711750966000,-0.118512981,2.410961151,10.22683239,0.05489127,-0.027312404,0.037970904,17,37,-21,-30,54
3,1693677711751966000,-0.118512981,2.409764051,10.23281765,0.05489127,-0.027179174,0.038104136,18,40,-19,-20,54
4,1693677711752966000,-0.114921682,2.410961151,10.23401546,0.054491576,-0.02691271,0.037970904,20,41,-19,-28,52
0,1693677711814266000,-0.123301387,2.410961151,10.21246719,0.054491576,-0.026113322,0.038104136,7,36,-25,-27,48
1,1693677711815266000,-0.124498487,2.41455245,10.21605873,0.054491576,-0.026379786,0.037970904,17,35,-19,-26,48
2,1693677711816266000,-0.120907187,2.409764051,10.21486187,0.054624807,-0.026646247,0.038104136,21,39,-24,-24,55
3,1693677711817266000,-0.117315881,2.409764051,10.21725559,0.054624807,-0.026646247,0.038104136,18,40,-20,-24,55
4,1693677711818266000,-0.116118781,2.408566952,10.21965027,0.054758042,-0.026646247,0.038104136,18,33,-24,-27,50
0,1693677711901089900,-0.118512981,2.409764051,10.21127033,0.05489127,-0.026113322,0.037837673,17,31,-32,-21,48
1,1693677711902089900,-0.119710088,2.409764051,10.20887566,0.054758042,-0.026379786,0.037837673,14,35,-23,-28,44
2,1693677711903089900,-0.118512981,2.409764051,10.20887566,0.054624807,-0.026513018,0.037837673,15,39,-35,-19,55
3,1693677711904089900,-0.118512981,2.410961151,10.20887566,0.054758042,-0.026379786,0.037837673,20,37,-24,-26,48
4,1693677711905089900,-0.119710088,2.408566952,10.20887566,0.054758042,-0.026246555,0.037837673,18,30,-25,-24,54
0,1693677711941171900,-0.111330383,2.418143749,10.21366405,0.054624807,-0.02571363,0.037837673,20,35,-25,-24,51
1,1693677711942171900,-0.112527482,2.418143749,10.21366405,0.054491576,-0.025980091,0.037837673,13,41,-20,-27,50
2,1693677711943171900,-0.112527482,2.41455245,10.21246719,0.054758042,-0.025980091,0.037704438,20,41,-24,-20,46
3,1693677711944171900,-0.116118781,2.412158251,10.20767879,0.054758042,-0.025980091,0.037704438,13,39,-25,-28,52
4,1693677711945171900,-0.116118781,2.410961151,10.20528507,0.054624807,-0.025980091,0.037704438,13,32,-28,-22,46
0,1693677711997540100,-0.106541976,2.420537949,10.21007347,0.054358348,-0.026646247,0.037970904,14,43,-21,-19,49
1,1693677711998540100,-0.111330383,2.421735048,10.21127033,0.054491576,-0.026779478,0.037970904,23,44,-22,-21,48
2,1693677711999540100,-0.111330383,2.421735048,10.20887566,0.054358348,-0.02691271,0.037837673,19,30,-32,-26,52
3,1693677712000540100,-0.116118781,2.421735048,10.20767879,0.054491576,-0.02691271,0.037837673,17,39,-17,-31,46
4,1693677712001540100,-0.116118781,2.420537949,10.20887566,0.054624807,-0.02691271,0.037837673,7,37,-21,-27,49
0,1693677712079173600,-0.113724582,2.412158251,10.22683239,0.054624807,-0.026113322,0.038104136,17,40,-25,-23,48
1,1693677712080173600,-0.111330383,2.412158251,10.22204399,0.054758042,-0.026113322,0.038104136,17,41,-21,-26,50
2,1693677712081173600,-0.111330383,2.41574955,10.21845245,0.055024505,-0.026246555,0.038104136,14,35,-25,-23,48
3,1693677712082173600,-0.112527482,2.41335535,10.20767879,0.055024505,-0.026246555,0.037970904,10,33,-34,-28,50
4,1693677712083173600,-0.110133275,2.41694665,10.21007347,0.055024505,-0.026113322,0.038104136,20,40,-31,-22,49
0,1693677712140521300,-0.110133275,2.41335535,10.21366405,0.054358348,-0.026246555,0.037970904,23,39,-16,-21,53
1,1693677712141521300,-0.116118781,2.41335535,10.21246719,0.054491576,-0.026246555,0.037837673,19,43,-24,-23,53
2,1693677712142521300,-0.112527482,2.41335535,10.21366405,0.054491576,-0.026113322,0.037970904,10,33,-26,-22,50
3,1693677712143521300,-0.108936176,2.412158251,10.21246719,0.054358348,-0.025980091,0.037970904,13,36,-30,-22,54
4,1693677712144521300,-0.108936176,2.410961151,10.21246719,0.054491576,-0.026113322,0.037970904,20,32,-21,-24,53
0,1693677712208090800,-0.112527482,2.404975653,10.21366405,0.054225113,-0.02691271,0.038104136,15,43,-25,-15,50
1,1693677712209090800,-0.108936176,2.407369852,10.21486187,0.054358348,-0.027045943,0.038104136,8,38,-31,-28,39
2,1693677712210090800,-0.111330383,2.404975653,10.21127033,0.054491576,-0.02691271,0.038237367,13,31,-30,-32,48
3,1693677712211090800,-0.111330383,2.404975653,10.21605873,0.054624807,-0.02691271,0.037970904,17,45,-20,-30,55
4,1693677712212090800,-0.108936176,2.404975653,10.21725559,0.054358348,-0.027045943,0.037970904,16,31,-23,-22,51
0,1693677712274236400,-0.113724582,2.404975653,10.21246719,0.054491576,-0.025980091,0.037437979,20,41,-25,-27,52
1,1693677712275236400,-0.114921682,2.406172752,10.21486187,0.054358348,-0.025980091,0.03757121,16,30,-25,-23,53
2,1693677712276236400,-0.113724582,2.406172752,10.21486187,0.054358348,-0.026113322,0.03757121,15,34,-27,-24,51
3,1693677712277236400,-0.113724582,2.406172752,10.21605873,0.054491576,-0.026246555,0.037837673,18,41,-18,-28,54
4,1693677712278236400,-0.111330383,2.407369852,10.21725559,0.054358348,-0.026379786,0.037704438,17,40,-25,-20,55
0,1693677712352664100,-0.113724582,2.406172752,10.2028904,0.054358348,-0.025846859,0.03757121,13,37,-24,-21,50
1,1693677712353664100,-0.113724582,2.406172752,10.20408726,0.054358348,-0.025980091,0.03757121,10,35,-23,-26,46
2,1693677712354664100,-0.114921682,2.404975653,10.20767879,0.054624807,-0.025980091,0.03757121,13,35,-28,-24,48
3,1693677712355664100,-0.114921682,2.402581453,10.20767879,0.054624807,-0.026113322,0.03757121,19,37,-17,-20,50
4,1693677712356664100,-0.114921682,2.402581453,10.20408726,0.054624807,-0.026113322,0.03757121,29,40,-20,-16,54
