timestamp_leitura,left_data_Ac_X,left_data_Ac_Y,left_data_Ac_Z,left_data_Gy_X,left_data_Gy_Y,left_data_Gy_Z,right_data_Ac_X,right_data_Ac_Y,right_data_Ac_Z,right_data_Gy_X,right_data_Gy_Y,right_data_Gy_Z
2023-04-21 20:31:09.078534,,,,,,,-3.105279684,-0.325611442,9.955090523,0.106318533,0.011457887,-0.016254211
2023-04-21 20:31:09.078534,,,,,,,-3.102885485,-0.323217243,9.947908401,0.106052071,0.011457887,-0.016520673
2023-04-21 20:31:09.078534,,,,,,,-3.102885485,-0.328005642,9.945513725,0.105519146,0.011191424,-0.016520673
2023-04-21 20:31:09.078534,,,,,,,-3.105279684,-0.330399841,9.945513725,0.105252676,0.010924961,-0.016520673
2023-04-21 20:31:09.078534,,,,,,,-3.105279684,-0.33279404,9.945513725,0.104986221,0.010924961,-0.016520673
2023-04-21 20:31:09.078534,,,,,,,-3.105279684,-0.33518824,9.955090523,0.104453288,0.010392036,-0.016520673
2023-04-21 20:31:09.078534,,,,,,,-3.105279684,-0.342370838,9.962273598,0.104186833,0.010125575,-0.016254211
2023-04-21 20:31:09.078534,,,,,,,-3.105279684,-0.344765037,9.971850395,0.104186833,0.009592649,-0.016254211
2023-04-21 20:31:09.078534,,,,,,,-3.105279684,-0.344765037,9.979032516,0.103920363,0.009059724,-0.016254211
2023-04-21 20:31:09.078534,,,,,,,-3.102885485,-0.342370838,9.988609314,0.103920363,0.009059724,-0.016254211
2023-04-21 20:31:09.078534,,,,,,,-3.100491285,-0.344765037,9.993397713,0.103920363,0.009059724,-0.016520673
2023-04-21 20:31:09.078534,,,,,,,-3.093308687,-0.347159237,9.998186111,0.104719758,0.009859112,-0.016520673
2023-04-21 20:31:09.166140,3.284844637,0.086191259,8.930372238,-0.10285452,0.021849923,-0.011990812,,,,,,
2023-04-21 20:31:09.166140,3.284844637,0.090979666,8.932766914,-0.10258805,0.022116385,-0.011990812,,,,,,
2023-04-21 20:31:09.166140,3.282450438,0.095768064,8.932766914,-0.102321595,0.022382848,-0.011990812,,,,,,
2023-04-21 20:31:09.166140,3.280056238,0.098162271,8.939949036,-0.102321595,0.022649311,-0.011990812,,,,,,
2023-04-21 20:31:09.166140,3.277662039,0.10055647,8.944737434,-0.102321595,0.022915773,-0.011990812,,,,,,
2023-04-21 20:31:09.166140,3.277662039,0.10055647,8.947132111,-0.102321595,0.023182238,-0.011990812,,,,,,
2023-04-21 20:31:09.166140,3.275267839,0.105344877,8.947132111,-0.10258805,0.023182238,-0.012257273,,,,,,
2023-04-21 20:31:09.166140,3.275267839,0.112527482,8.947132111,-0.10285452,0.023182238,-0.012257273,,,,,,
2023-04-21 20:31:09.166140,3.27287364,0.114921682,8.949525833,-0.103387438,0.023182238,-0.012257273,,,,,,
2023-04-21 20:31:09.166140,3.27287364,0.119710088,8.951920509,-0.103920363,0.022915773,-0.012257273,,,,,,
2023-04-21 20:31:09.166140,3.27287364,0.122104287,8.947132111,-0.104453288,0.022649311,-0.012257273,,,,,,
2023-04-21 20:31:09.166140,3.27287364,0.124498487,8.947132111,-0.104986221,0.022382848,-0.012523737,,,,,,
2023-04-21 20:31:09.166140,3.270479441,0.126892686,8.944737434,-0.105785601,0.021849923,-0.012523737,,,,,,
2023-04-21 20:31:09.166140,3.275267839,0.122104287,8.937555313,-0.106584989,0.021316998,-0.012523737,,,,,,
2023-04-21 20:31:09.166140,3.277662039,0.114921682,8.932766914,-0.107117914,0.021050537,-0.012523737,,,,,,
2023-04-21 20:31:09.166140,,,,,,,-3.102885485,-0.316034615,9.92636013,0.105252676,0.014388974,-0.016520673
2023-04-21 20:31:09.166140,,,,,,,-3.100491285,-0.316034615,9.928754807,0.105252676,0.014388974,-0.016520673
2023-04-21 20:31:09.166140,,,,,,,-3.100491285,-0.313640416,9.923966408,0.104986221,0.014122511,-0.016520673
2023-04-21 20:31:09.166140,,,,,,,-3.095702887,-0.316034615,9.92636013,0.105252676,0.014122511,-0.016520673
2023-04-21 20:31:09.166140,,,,,,,-3.093308687,-0.316034615,9.928754807,0.104986221,0.014122511,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.093308687,-0.313640416,9.92636013,0.104719758,0.014388974,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.093308687,-0.313640416,9.931148529,0.104719758,0.014388974,-0.017053599
2023-04-21 20:31:09.166140,,,,,,,-3.098097086,-0.318428814,9.933543205,0.104719758,0.014655436,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.098097086,-0.318428814,9.940725327,0.104719758,0.014655436,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.095702887,-0.320823014,9.945513725,0.104719758,0.014655436,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.093308687,-0.323217243,9.945513725,0.104719758,0.015188362,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.090914488,-0.325611442,9.9526968,0.104986221,0.015188362,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.093308687,-0.323217243,9.955090523,0.104986221,0.015454824,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.090914488,-0.320823014,9.9526968,0.105252676,0.015721286,-0.016787136
2023-04-21 20:31:09.166140,,,,,,,-3.093308687,-0.320823014,9.950302124,0.105252676,0.015721286,-0.016520673
2023-04-21 20:31:09.237103,3.27287364,0.059855044,8.995016098,-0.104453288,0.028511487,-0.012790199,,,,,,
2023-04-21 20:31:09.237103,3.268085241,0.057460841,9.009381294,-0.104186833,0.028777948,-0.012523737,,,,,,
2023-04-21 20:31:09.237103,3.260902643,0.057460841,9.021351814,-0.103920363,0.028777948,-0.012257273,,,,,,
2023-04-21 20:31:09.237103,3.253720045,0.057460841,9.028534889,-0.103653908,0.028777948,-0.011990812,,,,,,
2023-04-21 20:31:09.237103,3.248931646,0.057460841,9.03571701,-0.103120975,0.028777948,-0.011990812,,,,,,
2023-04-21 20:31:09.237103,3.244143248,0.055066638,9.045293808,-0.10285452,0.028777948,-0.011457887,,,,,,
2023-04-21 20:31:09.237103,3.244143248,0.057460841,9.054870605,-0.102321595,0.028777948,-0.011457887,,,,,,
2023-04-21 20:31:09.237103,3.239354849,0.055066638,9.057265282,-0.102055125,0.028777948,-0.011191424,,,,,,
2023-04-21 20:31:09.237103,3.236960649,0.057460841,9.054870605,-0.101522207,0.028777948,-0.010924961,,,,,,
2023-04-21 20:31:09.237103,3.232172251,0.059855044,9.059659004,-0.101522207,0.028511487,-0.010658499,,,,,,
2023-04-21 20:31:09.237103,3.229778051,0.059855044,9.054870605,-0.101255737,0.028511487,-0.010392036,,,,,,
2023-04-21 20:31:09.237103,3.227383852,0.057460841,9.047688484,-0.100989282,0.028245023,-0.010125575,,,,,,
2023-04-21 20:31:09.237103,3.227383852,0.055066638,9.045293808,-0.100989282,0.028245023,-0.009859112,,,,,,
2023-04-21 20:31:09.237103,3.224989653,0.055066638,9.042900085,-0.100989282,0.02797856,-0.009859112,,,,,,
2023-04-21 20:31:09.237103,3.224989653,0.055066638,9.038111687,-0.100722812,0.02797856,-0.009592649,,,,,,
2023-04-21 20:31:09.237103,,,,,,,-3.105279684,-0.328005642,9.967061996,0.104453288,0.014655436,-0.015987748
2023-04-21 20:31:09.237103,,,,,,,-3.102885485,-0.328005642,9.967061996,0.104453288,0.014655436,-0.015987748
2023-04-21 20:31:09.237103,,,,,,,-3.100491285,-0.325611442,9.969455719,0.104453288,0.014655436,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.098097086,-0.330399841,9.96466732,0.104453288,0.014921899,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.098097086,-0.330399841,9.96466732,0.104453288,0.014921899,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.100491285,-0.330399841,9.96466732,0.104719758,0.014921899,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.095702887,-0.330399841,9.957485199,0.104719758,0.015188362,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.095702887,-0.328005642,9.959878922,0.104986221,0.015454824,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.095702887,-0.330399841,9.957485199,0.105252676,0.015721286,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.093308687,-0.330399841,9.955090523,0.104986221,0.015987748,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.090914488,-0.330399841,9.947908401,0.105252676,0.015987748,-0.016254211
2023-04-21 20:31:09.237103,,,,,,,-3.093308687,-0.330399841,9.950302124,0.105252676,0.016254211,-0.016520673
2023-04-21 20:31:09.237103,,,,,,,-3.098097086,-0.330399841,9.945513725,0.105252676,0.016254211,-0.016520673
2023-04-21 20:31:09.237103,,,,,,,-3.102885485,-0.330399841,9.943120003,0.104986221,0.016254211,-0.016520673
2023-04-21 20:31:09.237103,,,,,,,-3.105279684,-0.330399841,9.943120003,0.104986221,0.016254211,-0.016520673
2023-04-21 20:31:09.386882,3.256114244,0.086191259,8.944737434,-0.098058186,0.026646247,-0.008260337,,,,,,
2023-04-21 20:31:09.386882,3.253720045,0.088585466,8.944737434,-0.098324656,0.027179174,-0.008260337,,,,,,
2023-04-21 20:31:09.386882,3.253720045,0.086191259,8.944737434,-0.098324656,0.027179174,-0.007993874,,,,,,
2023-04-21 20:31:09.386882,3.253720045,0.08379706,8.942343712,-0.098324656,0.027179174,-0.008260337,,,,,,
2023-04-21 20:31:09.386882,3.251325846,0.079008654,8.944737434,-0.098324656,0.027179174,-0.008526799,,,,,,
2023-04-21 20:31:09.386882,3.251325846,0.079008654,8.944737434,-0.098324656,0.027179174,-0.008526799,,,,,,
2023-04-21 20:31:09.386882,3.251325846,0.074220255,8.947132111,-0.098591112,0.027179174,-0.008793262,,,,,,
2023-04-21 20:31:09.386882,3.251325846,0.071826048,8.947132111,-0.098857582,0.027179174,-0.009059724,,,,,,
2023-04-21 20:31:09.386882,3.253720045,0.067037649,8.949525833,-0.099124044,0.027179174,-0.009059724,,,,,,
2023-04-21 20:31:09.386882,3.256114244,0.064643443,8.947132111,-0.099124044,0.027445635,-0.009059724,,,,,,
2023-04-21 20:31:09.386882,3.253720045,0.059855044,8.949525833,-0.099124044,0.027712099,-0.009592649,,,,,,
2023-04-21 20:31:09.386882,3.251325846,0.055066638,8.944737434,-0.099124044,0.027712099,-0.009326187,,,,,,
2023-04-21 20:31:09.386882,3.251325846,0.050278235,8.947132111,-0.098857582,0.027712099,-0.009326187,,,,,,
2023-04-21 20:31:09.386882,3.248931646,0.045489833,8.949525833,-0.098591112,0.027712099,-0.009326187,,,,,,
2023-04-21 20:31:09.386882,3.251325846,0.04309563,8.951920509,-0.098591112,0.027712099,-0.009326187,,,,,,
2023-04-21 20:31:09.386882,,,,,,,-3.098097086,-0.316034615,9.921571732,0.104186833,0.024514547,-0.015987748
2023-04-21 20:31:09.386882,,,,,,,-3.098097086,-0.318428814,9.92636013,0.104453288,0.024514547,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.102885485,-0.320823014,9.92636013,0.104453288,0.024781011,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.107673883,-0.318428814,9.928754807,0.104453288,0.024781011,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.110068083,-0.316034615,9.923966408,0.104186833,0.024781011,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.107673883,-0.320823014,9.919178009,0.104186833,0.024781011,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.110068083,-0.320823014,9.921571732,0.104186833,0.024781011,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.112462282,-0.325611442,9.92636013,0.104186833,0.025047474,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.114856482,-0.325611442,9.92636013,0.104186833,0.024781011,-0.016520673
2023-04-21 20:31:09.386882,,,,,,,-3.11964488,-0.325611442,9.931148529,0.104186833,0.024781011,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.12203908,-0.330399841,9.935936928,0.104186833,0.024781011,-0.016520673
2023-04-21 20:31:09.386882,,,,,,,-3.12203908,-0.33279404,9.938331604,0.104186833,0.024781011,-0.016254211
2023-04-21 20:31:09.386882,,,,,,,-3.124433279,-0.330399841,9.943120003,0.104186833,0.024514547,-0.016520673
2023-04-21 20:31:09.386882,,,,,,,-3.126827478,-0.330399841,9.947908401,0.104186833,0.024781011,-0.016520673
2023-04-21 20:31:09.386882,,,,,,,-3.126827478,-0.328005642,9.950302124,0.104186833,0.024514547,-0.016520673
2023-04-21 20:31:09.476312,3.263296843,0.076614454,8.966285706,-0.081004597,0.027445635,-0.007194487,,,,,,
2023-04-21 20:31:09.476312,3.265691042,0.086191259,8.961497307,-0.081004597,0.027712099,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.268085241,0.090979666,8.959102631,-0.080738127,0.02797856,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.270479441,0.093373865,8.951920509,-0.080738127,0.028245023,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.27287364,0.098162271,8.939949036,-0.080738127,0.028245023,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.270479441,0.10295067,8.932766914,-0.080471672,0.028511487,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.270479441,0.107739076,8.932766914,-0.080738127,0.02904441,-0.007194487,,,,,,
2023-04-21 20:31:09.476312,3.270479441,0.110133275,8.930372238,-0.081004597,0.029310873,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.27287364,0.114921682,8.925583839,-0.081271052,0.029310873,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.270479441,0.114921682,8.920795441,-0.081537522,0.029577335,-0.007460949,,,,,,
2023-04-21 20:31:09.476312,3.270479441,0.117315881,8.916007042,-0.081803977,0.029843798,-0.007727412,,,,,,
2023-04-21 20:31:09.476312,3.268085241,0.119710088,8.913613319,-0.08207044,0.03011026,-0.007727412,,,,,,
2023-04-21 20:31:09.476312,3.265691042,0.122104287,8.913613319,-0.082603365,0.030376723,-0.007727412,,,,,,
2023-04-21 20:31:09.476312,3.265691042,0.124498487,8.911218643,-0.082869835,0.030643184,-0.007993874,,,,,,
2023-04-21 20:31:09.476312,3.263296843,0.1316811,8.911218643,-0.08313629,0.030909648,-0.007993874,,,,,,
2023-04-21 20:31:09.476312,,,,,,,-3.138798475,-0.33518824,9.921571732,0.106584989,0.012523737,-0.017320061
2023-04-21 20:31:09.476312,,,,,,,-3.138798475,-0.330399841,9.919178009,0.106318533,0.011990812,-0.017320061
2023-04-21 20:31:09.476312,,,,,,,-3.138798475,-0.328005642,9.923966408,0.106318533,0.011990812,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.136404276,-0.328005642,9.928754807,0.106584989,0.011990812,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.134010077,-0.325611442,9.92636013,0.106318533,0.011724349,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.129221678,-0.323217243,9.923966408,0.106584989,0.011724349,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.126827478,-0.320823014,9.923966408,0.106584989,0.011990812,-0.017320061
2023-04-21 20:31:09.476312,,,,,,,-3.124433279,-0.323217243,9.92636013,0.106584989,0.012257273,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.126827478,-0.325611442,9.92636013,0.106584989,0.012257273,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.126827478,-0.325611442,9.928754807,0.106584989,0.012257273,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.126827478,-0.328005642,9.933543205,0.106584989,0.012523737,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.124433279,-0.325611442,9.935936928,0.106851459,0.012523737,-0.017852986
2023-04-21 20:31:09.476312,,,,,,,-3.124433279,-0.328005642,9.935936928,0.106851459,0.012523737,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.126827478,-0.330399841,9.933543205,0.106851459,0.012523737,-0.017586524
2023-04-21 20:31:09.476312,,,,,,,-3.124433279,-0.33279404,9.938331604,0.106851459,0.012790199,-0.017586524
2023-04-21 20:31:09.547270,3.236960649,0.114921682,8.932766914,-0.104186833,0.02691271,-0.011457887,,,,,,
2023-04-21 20:31:09.547270,3.23456645,0.117315881,8.939949036,-0.104453288,0.026379786,-0.011457887,,,,,,
2023-04-21 20:31:09.547270,3.23456645,0.114921682,8.944737434,-0.104719758,0.026113322,-0.011457887,,,,,,
2023-04-21 20:31:09.547270,3.232172251,0.112527482,8.949525833,-0.104986221,0.026113322,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,3.23456645,0.112527482,8.949525833,-0.105252676,0.025846859,-0.011457887,,,,,,
2023-04-21 20:31:09.547270,3.232172251,0.112527482,8.956708908,-0.105785601,0.025846859,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,3.227383852,0.107739076,8.971074104,-0.106052071,0.025580399,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,3.227383852,0.105344877,8.973467827,-0.106052071,0.025313934,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,3.227383852,0.10295067,8.973467827,-0.106052071,0.025313934,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,3.227383852,0.10055647,8.971074104,-0.106052071,0.025313934,-0.010924961,,,,,,
2023-04-21 20:31:09.547270,3.227383852,0.10055647,8.971074104,-0.106052071,0.025047474,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,3.229778051,0.098162271,8.971074104,-0.106052071,0.025313934,-0.010924961,,,,,,
2023-04-21 20:31:09.547270,3.229778051,0.095768064,8.971074104,-0.105519146,0.025313934,-0.010924961,,,,,,
2023-04-21 20:31:09.547270,3.227383852,0.093373865,8.975862503,-0.105519146,0.025313934,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,3.227383852,0.093373865,8.975862503,-0.105252676,0.025313934,-0.011191424,,,,,,
2023-04-21 20:31:09.547270,,,,,,,-3.124433279,-0.320823014,9.883264542,0.113779478,0.019185297,-0.021050537
2023-04-21 20:31:09.547270,,,,,,,-3.124433279,-0.313640416,9.878476143,0.113513015,0.019185297,-0.021050537
2023-04-21 20:31:09.547270,,,,,,,-3.126827478,-0.313640416,9.87608242,0.113246553,0.019451762,-0.021316998
2023-04-21 20:31:09.547270,,,,,,,-3.124433279,-0.311246216,9.87608242,0.11298009,0.019185297,-0.02158346
2023-04-21 20:31:09.547270,,,,,,,-3.129221678,-0.301669419,9.87608242,0.112713635,0.019185297,-0.02158346
2023-04-21 20:31:09.547270,,,,,,,-3.129221678,-0.29688102,9.878476143,0.112447165,0.019185297,-0.02158346
2023-04-21 20:31:09.547270,,,,,,,-3.129221678,-0.289698392,9.873687744,0.112447165,0.019451762,-0.021849923
2023-04-21 20:31:09.547270,,,,,,,-3.134010077,-0.282515794,9.873687744,0.11191424,0.019451762,-0.022116385
2023-04-21 20:31:09.547270,,,,,,,-3.134010077,-0.277727395,9.87608242,0.111647777,0.019451762,-0.022116385
2023-04-21 20:31:09.547270,,,,,,,-3.136404276,-0.270544797,9.880870819,0.111381322,0.019718224,-0.022382848
2023-04-21 20:31:09.547270,,,,,,,-3.136404276,-0.265756398,9.883264542,0.110848397,0.019984685,-0.022382848
2023-04-21 20:31:09.547270,,,,,,,-3.138798475,-0.263362199,9.880870819,0.110581927,0.019984685,-0.022649311
2023-04-21 20:31:09.547270,,,,,,,-3.143586874,-0.265756398,9.880870819,0.110049009,0.02051761,-0.022382848
2023-04-21 20:31:09.547270,,,,,,,-3.145981073,-0.265756398,9.885659218,0.109249614,0.020784073,-0.022382848
2023-04-21 20:31:09.547270,,,,,,,-3.145981073,-0.265756398,9.88805294,0.108716697,0.021050537,-0.022382848
2023-04-21 20:31:09.612232,3.208230257,0.098162271,8.927978516,-0.10285452,0.018119449,-0.012257273,,,,,,
2023-04-21 20:31:09.612232,3.210624456,0.10055647,8.925583839,-0.10285452,0.017852986,-0.012257273,,,,,,
2023-04-21 20:31:09.612232,3.208230257,0.10055647,8.927978516,-0.10285452,0.017586524,-0.012257273,,,,,,
2023-04-21 20:31:09.612232,3.210624456,0.098162271,8.935160637,-0.10285452,0.017586524,-0.012257273,,,,,,
2023-04-21 20:31:09.612232,3.213018656,0.095768064,8.939949036,-0.103120975,0.017320061,-0.012257273,,,,,,
2023-04-21 20:31:09.612232,3.215412855,0.095768064,8.939949036,-0.103120975,0.017053599,-0.012523737,,,,,,
2023-04-21 20:31:09.612232,3.217807055,0.093373865,8.949525833,-0.103387438,0.016787136,-0.012790199,,,,,,
2023-04-21 20:31:09.612232,3.220201254,0.095768064,8.949525833,-0.103653908,0.016520673,-0.012523737,,,,,,
2023-04-21 20:31:09.612232,3.220201254,0.095768064,8.947132111,-0.103653908,0.016254211,-0.012523737,,,,,,
2023-04-21 20:31:09.612232,3.227383852,0.093373865,8.949525833,-0.103653908,0.015987748,-0.012790199,,,,,,
2023-04-21 20:31:09.612232,3.227383852,0.093373865,8.951920509,-0.103387438,0.015987748,-0.012790199,,,,,,
2023-04-21 20:31:09.612232,3.227383852,0.090979666,8.951920509,-0.103387438,0.016254211,-0.012523737,,,,,,
2023-04-21 20:31:09.612232,3.23456645,0.090979666,8.954314232,-0.103120975,0.016254211,-0.012523737,,,,,,
2023-04-21 20:31:09.612232,3.23456645,0.095768064,8.959102631,-0.10285452,0.016254211,-0.012257273,,,,,,
2023-04-21 20:31:09.612232,3.236960649,0.095768064,8.966285706,-0.102321595,0.016520673,-0.012257273,,,,,,
2023-04-21 20:31:09.612232,,,,,,,-3.167528868,-0.356736064,9.957485199,0.103920363,0.019984685,-0.015987748
2023-04-21 20:31:09.612232,,,,,,,-3.167528868,-0.361524463,9.959878922,0.103920363,0.020251149,-0.015721286
2023-04-21 20:31:09.612232,,,,,,,-3.169923067,-0.363918662,9.959878922,0.104186833,0.020251149,-0.015721286
2023-04-21 20:31:09.612232,,,,,,,-3.169923067,-0.363918662,9.962273598,0.104186833,0.020251149,-0.015454824
2023-04-21 20:31:09.612232,,,,,,,-3.172317266,-0.37110126,9.96466732,0.104453288,0.019984685,-0.015454824
2023-04-21 20:31:09.612232,,,,,,,-3.172317266,-0.37110126,9.967061996,0.104719758,0.019984685,-0.015454824
2023-04-21 20:31:09.612232,,,,,,,-3.167528868,-0.37110126,9.969455719,0.104986221,0.019984685,-0.015188362
2023-04-21 20:31:09.612232,,,,,,,-3.167528868,-0.37349546,9.967061996,0.105519146,0.019718224,-0.015188362
2023-04-21 20:31:09.612232,,,,,,,-3.165134668,-0.37110126,9.962273598,0.105519146,0.019718224,-0.014921899
2023-04-21 20:31:09.612232,,,,,,,-3.162740469,-0.375889659,9.959878922,0.106052071,0.019718224,-0.014921899
2023-04-21 20:31:09.612232,,,,,,,-3.162740469,-0.37349546,9.957485199,0.106318533,0.019451762,-0.014655436
2023-04-21 20:31:09.612232,,,,,,,-3.162740469,-0.37349546,9.959878922,0.106584989,0.019451762,-0.014388974
2023-04-21 20:31:09.612232,,,,,,,-3.16034627,-0.37349546,9.957485199,0.106851459,0.019451762,-0.014388974
2023-04-21 20:31:09.612232,,,,,,,-3.15795207,-0.37110126,9.957485199,0.107117914,0.019451762,-0.014388974
2023-04-21 20:31:09.612232,,,,,,,-3.155557871,-0.37110126,9.957485199,0.107384384,0.019451762,-0.014388974
2023-04-21 20:31:09.705179,3.239354849,0.114921682,8.939949036,-0.10178867,0.028777948,-0.010392036,,,,,,
2023-04-21 20:31:09.705179,3.236960649,0.112527482,8.942343712,-0.102055125,0.028511487,-0.010392036,,,,,,
2023-04-21 20:31:09.705179,3.23456645,0.112527482,8.942343712,-0.102055125,0.028245023,-0.010392036,,,,,,
2023-04-21 20:31:09.705179,3.232172251,0.112527482,8.939949036,-0.102321595,0.028245023,-0.010392036,,,,,,
2023-04-21 20:31:09.705179,3.229778051,0.110133275,8.937555313,-0.10258805,0.02797856,-0.010658499,,,,,,
2023-04-21 20:31:09.705179,3.229778051,0.110133275,8.932766914,-0.10285452,0.027712099,-0.010658499,,,,,,
2023-04-21 20:31:09.705179,3.229778051,0.107739076,8.935160637,-0.103120975,0.027445635,-0.010924961,,,,,,
2023-04-21 20:31:09.705179,3.229778051,0.105344877,8.932766914,-0.103387438,0.027445635,-0.010924961,,,,,,
2023-04-21 20:31:09.705179,3.227383852,0.098162271,8.930372238,-0.103387438,0.027445635,-0.010924961,,,,,,
2023-04-21 20:31:09.705179,3.227383852,0.095768064,8.925583839,-0.103653908,0.027445635,-0.010924961,,,,,,
2023-04-21 20:31:09.705179,3.224989653,0.093373865,8.920795441,-0.103653908,0.027445635,-0.010658499,,,,,,
2023-04-21 20:31:09.705179,3.224989653,0.090979666,8.916007042,-0.103653908,0.027445635,-0.010924961,,,,,,
2023-04-21 20:31:09.705179,3.227383852,0.088585466,8.918401718,-0.103653908,0.027445635,-0.010924961,,,,,,
2023-04-21 20:31:09.705179,3.224989653,0.086191259,8.918401718,-0.103653908,0.027445635,-0.010924961,,,,,,
2023-04-21 20:31:09.705179,3.222595453,0.08379706,8.920795441,-0.103387438,0.027445635,-0.011191424,,,,,,
2023-04-21 20:31:09.705179,,,,,,,-3.191470861,-0.339976639,9.938331604,0.104719758,0.011990812,-0.017586524
